t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0,0
0.01,-0.014235814260453,0.0147829697844562,0.0297492662407888,-0.0557772798034009,-0.00566592588938255,0.01972541221679,0.0333793105975367,-0.0536837536705974,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-2.19105398129311e-09
0.02,-0.00446517989508601,-0.0928112557797381,-0.0285527263782154,0.415345157714854,0.082569353564457,-0.0426165329755383,-0.34520383739745,0.232725522594495,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,1.00589290779336
0.03,-0.00464105132025594,-0.00487554654528491,-0.027848879358281,-0.0536635699604837,0.00654436093189975,0.00157532582836478,0.060395869003469,-0.00277088970037334,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-5.43624617644431
0.04,0.00507095923402848,-0.111707662633991,-0.144452864563958,0.529250632394257,0.0941493535240983,-0.0603342004977038,-0.385750460663172,0.390089020697334,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-6.38477140833096
0.05,-0.0144116856786916,-0.0241823200371289,0.0308050367290811,0.178374799032681,0.028148701232893,0.000363187803842209,-0.169820617080331,0.0626695877781637,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-23.0039569932365
0.06,-0.00464105132025594,-0.00516866555921598,-0.027848879358281,-0.052959000105548,0.00679807115698554,0.00142852706128942,0.0597860260114124,-0.00241802966363975,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-26.8527975247163
0.07,0.00507095923156691,-0.0237719533908396,-0.0861508719463445,0.060241904685704,0.0180362816165804,-0.0162945678369163,-0.00899684185562779,0.104738324666293,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-34.9347789575632
0.08,-0.0143530618741849,-0.0240650724281156,0.0304531132424257,0.0609464746629283,0.0280178573856037,0.000371165265889321,-0.0680038562329437,0.00416418268620424,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-33.7053582170166
0.09,-0.00469967512704634,-0.0919318986714839,-0.0274969558579161,0.410413167998077,0.0819256618557591,-0.0419731684429419,-0.341463682858285,0.229341675969559,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-37.6169743124502
0.1,-0.00464105132025594,-0.0920491463040184,-0.027848879358281,0.411822307982102,0.0819977862137101,-0.0420826300117582,-0.342507120069895,0.230352004841816,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-37.2385441489828
0.11,-0.0143530618717234,0.0631085273121436,0.0304531132276491,-0.287815648764522,-0.0474355678814489,0.0440291210946294,0.233868463995146,-0.170501558138187,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-34.3546606262327
0.12,0.0147829697868912,-0.00358582283273901,-0.144452864555424,-0.0607092693194977,-0.00429982962726662,-0.0145912914536175,0.124891470908441,0.0946275116121146,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-34.128083263075
0.13,-0.00464105132025594,-0.0429614792611031,-0.027848879358281,0.175556519190858,0.039509778058352,-0.0174987283949209,-0.138006410100968,0.112026257113972,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-35.4805054676649
0.14,-0.00464105132025594,-0.00358582282953681,-0.027848879358281,-0.0607092693344644,0.00542803589439172,0.00222124043076651,0.0664942996377905,-0.00629949048069403,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-25.347556497615
0.15,-0.00452380370560883,0.0827670436397526,-0.0285527263654118,-0.40594854310082,-0.0693737202248973,0.0453666755999298,0.365669902586536,-0.178591713612165,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-33.0213154564698
0.16,0.00512958303817967,-0.0241823200371289,-0.086502795445643,0.061651044589528,0.0183621161995536,-0.0165508281725659,-0.010040278998353,0.10574865349746,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-38.9288694856658
0.17,-0.00481692274276032,-0.00382031801523555,-0.0271450323490142,-0.0593001296163642,0.005719083319765,0.00225602757714541,0.0649221156226828,-0.00620298773347322,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-31.4725070575062
0.18,-0.00464105132025594,-0.00487554654183679,-0.027848879358281,-0.0543681399288434,0.00654436092891522,0.00157532583009165,0.0610057120937,-0.00312374979391147,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-36.8959725608252
0.19,0.00507095923050059,-0.0240650724217708,-0.0861508719399433,0.0609464746248005,0.0182899918569147,-0.0164413666115827,-0.00960668492373579,0.105091184739635,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-32.3510980553672
0.2,-0.00469967512582905,-0.00452380370910972,-0.0274969558652236,-0.0564818497428177,0.00626926839976575,0.00180222640602941,0.0626589922793987,-0.00448693868406326,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-32.6619199688836
0.21,-0.0143530618708348,0.0646913701145008,0.030453113222315,-0.295565918357291,-0.0488056032073945,0.0448218344997358,0.24057673793913,-0.174383019132848,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-34.0752216066402
0.22,0.0243191089205465,-0.0431959745022435,-0.202051010149745,0.176965659157802,0.0252090272437728,-0.0426827391027169,-0.0519828374035423,0.26351326311813,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-34.9623468921423
