t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,0.00495371161994109,-0.0144116856786916,-0.0857989484534482,0.061651044589528,-0.144963141214248,564.753509252463,-0.144963141214248
0.02,0.00501233542139972,-0.0145875571038615,-0.0861508719356757,0.0623556145627993,-0.144963141214248,564.753509252463,-0.144963141214248
0.03,0.0147243459778436,-0.0825716309627137,-0.144452864538673,0.295803123427747,-0.144963141214248,564.753509252463,-0.144963141214248
0.04,-0.0142944380703892,0.043860377647015,-0.0282008028428025,-0.288520218822272,-0.144963141214248,564.753509252463,-0.144963141214248
0.05,-0.0142358142593865,0.00536407826391969,-0.0285527263547437,-0.0571864197029519,-0.144963141214248,564.753509252463,-0.144963141214248
0.06,-0.0237133296024978,0.0236156232771308,0.0286934958155517,-0.168273614725084,-0.144963141214248,564.753509252463,-0.144963141214248
0.07,0.00542270207124352,-0.0152324189712703,-0.0879104894428371,0.0651738943490878,-0.144963141214248,564.753509252463,-0.144963141214248
0.08,-0.0142944380696782,0.00471921640663306,-0.0282008028449363,-0.0543681399502015,-0.144963141214248,564.753509252463,-0.144963141214248
0.09,0.0148415935898249,0.00501233542459888,-0.144804788032637,-0.055072709849354,-0.144963141214248,564.753509252463,-0.144963141214248
0.1,-0.0142944380693227,-0.0430201030977871,-0.0282008028460035,0.175556519338776,-0.144963141214248,564.753509252463,-0.144963141214248
0.11,0.0439776252440495,-0.130428198033589,-0.26140877320343,0.525727782511774,-0.144963141214248,564.753509252463,-0.144963141214248
0.12,0.00512958303817967,-0.0144116856786916,-0.086502795445643,0.061651044589528,-0.144963141214248,564.753509252463,-0.144963141214248
0.13,-0.0142358142572538,-0.0439580839825839,-0.0285527263632792,0.179783938940777,-0.144963141214248,564.753509252463,-0.144963141214248
0.14,-0.0144116856786916,0.0442121204719221,-0.027848879358281,-0.290633928589255,-0.144963141214248,564.753509252463,-0.144963141214248
0.15,-0.0141771904493973,-0.0440753315979415,-0.0289046498689773,0.180488508903366,-0.144963141214248,564.753509252463,-0.144963141214248
0.16,0.0147243459809625,-0.0434304697279123,-0.144452864551155,0.177670229112169,-0.144963141214248,564.753509252463,-0.144963141214248
0.17,-0.0241236962296275,0.0731136568947188,0.0304531132244477,-0.405948543094406,-0.144963141214248,564.753509252463,-0.144963141214248
0.18,-0.0241236962317337,0.0731136569094625,0.0304531132370917,-0.405948543170348,-0.144963141214248,564.753509252463,-0.144963141214248
0.19,-0.0142944380633334,0.00471921638442606,-0.0282008028639807,-0.0536635699092183,-0.144963141214248,564.753509252463,-0.144963141214248
0.2,0.0149588412021884,-0.0440753315874388,-0.145508635026059,0.0637647544077785,-0.144963141214248,564.753509252463,-0.144963141214248
0.21,-0.0144703094865483,-0.04354771733043,-0.0274969558515149,0.0609464746226656,-0.144963141214248,564.785553736558,-0.144963141214248
0.22,-0.014528933290193,-0.0429028554734898,-0.0271450323700336,0.174851949333147,-0.144963141214248,564.753509252463,-0.144963141214248
0.23,0.00512958303817967,0.0244363565229124,-0.086502795445643,-0.171796464258325,-0.144963141214248,564.753509252463,-0.144963141214248
0.24,-0.0239478248134155,-0.0140599428431213,0.0297492662435111,0.0595373347584684,-0.144963141214248,564.753509252463,-0.144963141214248
0.25,0.00495371161354293,-0.0627372431969612,-0.0857989484278424,0.176965659069051,-0.144963141214248,564.753509252463,-0.144963141214248
