t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,0.0342656146952479,-0.00464105132025594,-0.144452864540807,-0.0557772798034009,-0.144963141214248,993.844407245715,-0.144963141214248
0.02,0.0343242384967066,-0.0047582989370359,-0.144804788023034,-0.0550727098301295,-0.144963141214248,993.844407245715,-0.144963141214248
0.03,0.179594030139849,-0.0919318986773486,-0.900619150725416,0.410413168030116,-0.144963141214248,993.844407245715,-0.144963141214248
0.04,-0.00475829892855834,-0.0240650724288265,0.0311569602136026,0.0609464746672004,-0.144963141214248,993.844407245715,-0.144963141214248
0.05,0.0146070983644403,0.0149002173966153,-0.0850951014527174,-0.173205604196326,-0.144963141214248,993.844407245715,-0.144963141214248
0.06,-0.0522044994172001,0.0142553555489975,0.259086078337938,-0.16968275457401,-0.144963141214248,993.844407245715,-0.144963141214248
0.07,-0.0240064486172906,-0.00464105132025594,0.0887551058178461,-0.0557772798034009,-0.144963141214248,993.844407245715,-0.144963141214248
0.08,-0.0336598353730313,-0.0241823200371289,0.146705174957184,0.061651044589528,-0.144963141214248,993.844407245715,-0.144963141214248
0.09,0.00483646400422768,-0.00464105132025594,-0.0264411853568216,-0.0557772798034009,-0.144963141214248,993.844407245715,-0.144963141214248
0.1,0.00489508781944198,-0.0045238037108871,-0.0267931088951134,-0.056481849732137,-0.144963141214248,993.844407245715,-0.144963141214248
0.11,-0.0235960819674473,-0.00475829893419228,0.0869954883064192,-0.0550727098472176,-0.144963141214248,993.844407245715,-0.144963141214248
0.12,-0.0436063411442761,-0.00464105132025594,0.20606293801359,-0.0557772798034009,-0.144963141214248,993.844407245715,-0.144963141214248
0.13,0.169706148145793,-0.0725078775649937,-0.841261387526362,0.293689413542107,-0.144963141214248,993.844407245715,-0.144963141214248
0.14,-0.00493417034545571,0.0149002173966153,0.0325646541783649,-0.173205604196326,-0.144963141214248,993.844407245715,-0.144963141214248
0.15,-0.111238672153196,0.0144898507453504,0.554467199472551,-0.171091894314962,-0.144963141214248,993.844407245715,-0.144963141214248
0.16,-0.0434890935331298,-0.00452380370982078,0.264013007114833,-0.0564818497385448,-0.144963141214248,993.844407245715,-0.144963141214248
0.17,0.00518820684568113,-0.00452380370525303,-0.0282008028629143,-0.0564818497659935,-0.144963141214248,993.844407245715,-0.144963141214248
0.18,4.48967488214399,0.0149002173966153,5.48808269729763,-0.173910174133605,-0.144963141214248,1013.15807544384,1424.76641860167
0.19,4.45065096851107,-0.0825716309570263,7.013084515665,-1.46562174248326,268.723515615582,917.656358005406,1424.76641860167
0.2,4.49915239747403,-0.00446517990353661,9.12603318869374,-2.05346793436201,561.701653625061,863.849091837306,1424.76641860167
0.21,4.48985075356017,-0.257856811329591,11.4107205281975,-0.998726724781133,822.940493396472,600.495316162646,1424.76641860167
0.22,4.4236253938639,0.281755782973417,13.1594283824626,-2.42689000579161,686.827733414046,1061.10425292014,1424.76641860167
0.23,4.48031461443388,-0.131190307515644,14.811943814252,-5.81117431499486,1126.90531160138,1393.46200973556,1424.76641860167
0.24,0.658472361322949,-0.218774273922846,12.757649057201,-3.22775117829982,1395.77379035585,1573.55048303387,1424.76641860167
0.25,-1.67483328853064,0.0142553555062806,9.94085339093087,0.0658784644163396,1516.93245785769,1544.91492189641,1424.76641860167
0.26,-0.816658931579854,0.121556462054293,9.47232590931379,0.653724656172698,1479.69981947994,1409.08903635924,1424.76641860167
0.27,0.151864969839886,-0.00511004178737711,11.2333510859052,0.299325973268479,1403.70861493059,1333.85316607142,1424.76641860167
