t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,0.00489510268168556,-0.032780552613094,-0.0854470918969221,0.0560148424032519,-0.144963141214248,464.957830985185,-0.144963141214248
0.02,-0.0142944537556765,-0.0336598745880268,0.0301012839200988,0.0602420932584264,-0.144963141214248,464.957830985185,-0.144963141214248
0.03,-0.0337771188938799,0.0352034399541201,0.0887552495642527,-0.177432160543467,-0.144963141214248,461.905975380681,-0.144963141214248
0.04,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,-0.0557772798034009,-0.144963141214248,461.905975380681,-0.144963141214248
0.05,-0.0143530820994765,-0.0340701615539946,0.0304532346565032,0.0623553714385528,-0.144963141214248,461.905975380681,-0.144963141214248
0.06,0.00512958303817967,-0.0336599571375695,-0.086502795445643,0.0609467673482375,-0.144963141214248,461.905975380681,-0.144963141214248
0.07,0.00512958303817967,-0.073035491829307,-0.086502795445643,0.296507693375386,-0.144963141214248,461.905975380681,-0.144963141214248
0.08,-0.00464105132025594,-0.0522052167922863,-0.027848879358281,0.172741766749686,-0.144963141214248,461.905975380681,-0.144963141214248
0.09,0.0342071378384689,0.0152517398091417,-0.202755518743561,-0.0578896650577881,-0.144963141214248,464.957830985185,-0.144963141214248
0.1,-0.0142945197953104,0.0146073026881624,0.0301016803614152,-0.0550732009863695,-0.144963141214248,461.951753214874,-0.144963141214248
0.11,-0.00458247250618138,-0.0530841714139139,-0.0282005327636977,0.176967281354566,-0.144963141214248,461.905975380681,-0.144963141214248
0.12,0.0245537023821338,-0.101117326488985,-0.144805082906001,0.408304180955809,-0.144963141214248,461.905975380681,-0.144963141214248
0.13,0.00512958303817967,0.0151344996319992,-0.086502795445643,-0.173909534190196,-0.144963141214248,461.905975380681,-0.144963141214248
0.14,-0.00464105132025594,0.122377195339407,-0.027848879358281,-0.642918901768038,-0.144963141214248,461.905975380681,-0.144963141214248
0.15,0.00489533382151572,0.0155444027424411,-0.0854481325603815,-0.0592964337285825,-0.144963141214248,461.905975380681,-0.144963141214248
0.16,0.00512958303817967,-0.0336601635128141,-0.086502795445643,0.0609472634122243,-0.144963141214248,461.905975380681,-0.144963141214248
0.17,-0.0143531316297573,0.18954200082084,0.0304535319908245,-0.989574022390254,-0.144963141214248,461.905975380681,-0.144963141214248
0.18,-0.0141189360720847,-0.0344799036874569,0.0293991168896428,0.0644657724370277,-0.144963141214248,461.905975380681,-0.144963141214248
0.19,-0.00464105132025594,0.0729971114038796,-0.027848879358281,-0.405247723565615,-0.144963141214248,461.905975380681,-0.144963141214248
0.2,0.0244952267551259,-0.0141189773454832,-0.144453850720315,-0.0571844453094899,-0.144963141214248,461.905975380681,-0.144963141214248
0.21,0.00501250796012867,0.0146075297014878,-0.0857999841897908,-0.0550737466580923,-0.144963141214248,461.905975380681,-0.144963141214248
0.22,-0.00469958473166555,-0.0142360854444627,-0.0274974985087702,-0.0564807633409767,-0.144963141214248,461.905975380681,-0.144963141214248
0.23,-0.00464105132025594,0.0339147225593131,-0.027848879358281,-0.171095302406677,-0.144963141214248,461.905975380681,-0.144963141214248
0.24,-0.0337773789270219,-0.0144116856786916,0.0887562902310461,-0.0557772798034009,-0.144963141214248,461.905975380681,-0.144963141214248
0.25,0.00512958303817967,0.0149002173966153,-0.086502795445643,-0.0557772798034009,-0.144963141214248,461.905975380681,-0.144963141214248
0.26,-0.0144116856786916,0.0149002173966153,0.0308050367290811,-0.173205604196326,-0.144963141214248,461.905975380681,-0.144963141214248
0.27,-0.0143531729048063,0.101899722240371,0.0304537797683144,-0.521271164341605,-0.144963141214248,461.905975380681,-0.144963141214248
0.28,0.02443681716996,-0.101645291149341,-0.144103014985888,0.411123274176746,-0.144963141214248,461.905975380681,-0.144963141214248
0.29,0.00512958303817967,0.0143736767287087,-0.086502795445643,-0.0536678709329446,-0.144963141214248,461.905975380681,-0.144963141214248
0.3,0.00501258225609888,-0.0339529543955646,-0.0858004301945682,0.179079368982457,-0.144963141214248,461.905975380681,-0.144963141214248
0.31,-0.0141777006227852,-0.0343624282434006,0.0297515631777724,0.0637601558334931,-0.144963141214248,461.905975380681,-0.144963141214248
0.32,-0.00469954345661663,0.0340320411589617,-0.0274977462862601,-0.171096641775559,-0.144963141214248,461.905975380681,-0.144963141214248
0.33,0.00501260702069007,-0.0339529543955646,-0.0858005788584318,0.0623539824553843,-0.144963141214248,461.905975380681,-0.144963141214248
0.34,-0.00469953520138818,0.0340320989455609,-0.0274977958430707,-0.171096939421836,-0.144963141214248,461.905975380681,-0.144963141214248
0.35,-0.00464105132025594,-0.0141192869111098,-0.027848879358281,-0.0564801184538317,-0.144963141214248,461.905975380681,-0.144963141214248
0.36,0.00507110741172769,-0.0340699056484685,-0.0861517614839525,0.0623538336388546,-0.144963141214248,461.905975380681,-0.144963141214248
0.37,0.00507111153934358,0.014724802900107,-0.0861517862623678,-0.0550745403618069,-0.144963141214248,461.905975380681,-0.144963141214248
0.38,-0.00458258394903573,-0.0536111578548762,-0.0281998637631408,0.179782058816318,-0.144963141214248,461.905975380681,-0.144963141214248
0.39,0.024495462024228,-0.102055078686576,-0.144454792280073,0.412530737315974,-0.144963141214248,461.905975380681,-0.144963141214248
0.4,-0.00464105132025594,-0.0146455221426586,-0.027848879358281,-0.0543720985665293,-0.144963141214248,461.905975380681,-0.144963141214248
0.41,0.0343830311245586,-0.0338360444177087,-0.203459717547416,0.0609485035721898,-0.144963141214248,461.905975380681,-0.144963141214248
0.42,0.0244370483098049,-0.102172042320679,-0.144104055649413,0.413233526358712,-0.144963141214248,461.905975380681,-0.144963141214248
0.43,-0.00464105132025594,-0.0534942231124358,-0.027848879358281,0.179781810784323,-0.144963141214248,461.905975380681,-0.144963141214248
0.44,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,0.061651044589528,-0.144963141214248,461.905975380681,-0.144963141214248
0.45,0.00501270608124537,0.0154261637028197,-0.0858011735270362,-0.0585866501491636,-0.144963141214248,461.905975380681,-0.144963141214248
0.46,-0.00464105132025594,-0.0141195139216749,-0.027848879358281,0.0602464586188418,-0.144963141214248,464.91205315095,-0.144963141214248
0.47,0.00507115281439223,0.0150170778441902,-0.0861520340398561,-0.0564795231810112,-0.144963141214248,461.905975380681,-0.144963141214248
0.48,0.0245539995627089,-0.101938412231417,-0.144805974905633,0.412531630228569,-0.144963141214248,461.905975380681,-0.144963141214248
0.49,-0.00469947328881439,0.0348504398933956,-0.027498167509308,-0.175312036682861,-0.144963141214248,461.905975380681,-0.144963141214248
0.5,-0.00481630484308362,-0.0144116856786916,-0.0271475052171657,0.061651044589528,-0.144963141214248,461.905975380681,-0.144963141214248
0.51,-0.0045826376063772,0.0340325901163353,-0.0281995416537374,-0.17180151428963,-0.144963141214248,461.905975380681,-0.144963141214248
0.52,0.0437448437818193,-0.140144921440574,-0.260360718605479,0.642474708443631,-0.144963141214248,461.905975380681,-0.144963141214248
0.53,-0.00446583494431506,-0.0537862504056706,-0.0285501048355326,0.180483260458222,-0.144963141214248,461.905975380681,-0.144963141214248
0.54,-0.00458264998922155,-0.053085413795195,-0.0281994673185114,0.176973680591887,-0.144963141214248,461.905975380681,-0.144963141214248
0.55,0.00507118583476117,-0.0338361599887275,-0.0861522322638279,0.0609491980670709,-0.144963141214248,461.905975380681,-0.144963141214248
0.56,-0.0143532926023369,0.0147250381675512,0.0304544983223671,-0.0557772798034009,-0.144963141214248,461.905975380681,-0.144963141214248
0.57,0.00501280514070208,-0.0339529543955646,-0.0858017681890457,0.061651044589528,-0.144963141214248,461.905975380681,-0.144963141214248
