t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.20,S_pct:-0.36,kp:0.5428,ki:0.0003"
0,0.0372608709377768,0,-0.0254994844347032,0.093846832143945,0.151340849019294,0,0,0,0,0,0,0,0
0.01,-0.807815433088581,1.86556482315063,-0.105071789496491,-1.9005786507775,1.32173457870297,0.292310774589852,0.858152962769062,-1.23036172315505,2.79469057292296,2.85659790784269,-34.7387370486416,0,0
0.02,1.50456159585319,-0.654950261116028,-0.151213424035095,-0.573209114746192,1.14633329865693,-0.424898403458579,-1.29320008135723,-0.772267171785423,0.320323531999478,2.8119068310198,14.2968386083197,0,0
0.03,0.430884134697933,-2.00164818763733,0.0484735286544381,-0.621723371689227,-1.58719258055791,0.0225709601795444,0.60471125657156,-1.32630744499673,-0.218271598051472,0.00656797855569461,36.4413154473313,0,0
0.04,-1.1571666193969,0.0648103952407837,-0.0156638678290054,-0.933623108205183,-0.344735616725959,0.12335331727411,-1.06123922052058,-0.585575080247131,-1.41222214784807,0.10213016707676,-3.37461982823441,0,0
0.05,-0.725078502306068,1.65676963329315,0.172206825319084,-2.85527705042084,0.134006127994952,0.122845872468365,0.678019538201702,0.321242976115691,2.3388885211875,2.96506156966681,-30.6035515053571,0,0
0.06,1.49189986935282,-1.2574155330658,-0.0668782668403811,1.13750357604306,1.13503570267224,-0.221785952729926,-1.51915201855818,-1.46280176808404,-0.903707639874326,2.97975706243002,25.2845703515053,0,0
0.07,-1.45918597987422,1.45683431625366,0.0600640996537715,-0.830411382664359,-1.08284950287042,0.289415397445758,1.47502852151978,1.05387947375423,0.70579992429946,2.93601916580083,-28.71834722502,0,0
0.08,-0.509219735824895,2.4323251247406,0.0176356904955105,0.902216069432045,1.52028002620449,0.207381975941459,0.361033567634772,-1.07143401095464,-0.249304455466512,2.6601603765006,-43.6224802473195,0,0
0.09,0.490633364487428,1.59666335582733,0.0835366026220396,-0.955260910532591,1.41900471179694,-0.275411983668638,-0.341193054485451,-0.188608638228746,1.46080782189366,2.41168012146822,-27.2008318730768,0,0
0.1,0.827496386103383,-0.0982509404420853,0.0440990594715475,1.44915806474749,0.455833651708917,-0.537534928571298,-0.533599260200178,-0.902225224094594,-0.533130082107018,2.34591424741181,3.36527417594718,0,0
0.11,-0.370527639038547,0.615931570529938,0.0480714678684147,1.492962697122,-1.17782693926063,0.287097745682723,0.292685457409149,-0.0688528340811779,-1.72636187629461,2.30560840625477,-11.6513206110618,0,0
0.12,0.910712843159361,-1.201491355896,-0.0155106689843124,0.829101188085375,1.60865845200495,-0.59141268921022,-0.652393308495602,-1.71656186395999,0.379763264153287,2.3712378826325,23.0091964424058,0,0
