t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:1.16,S_pct:12.10,kp:0.0337,ki:0.1078"
0,0.143339928897983,0,0.0279435548363574,-0.15516713486542,-0.344679681128219,0,0,0,0,0,0,0,0
0.01,-2.34572288133841,0.0962585806846619,0.0665983853101249,-2.10686109815002,0.703767162843903,2.37076686008889,-0.0514883460114053,1.48830548631731,0.957856444503858,1.55726746888852,-29.9677150093999,0,0
0.02,1.46857974936935,0.0512589998543262,0.0960966513970113,0.167550917874214,1.79207461529735,-1.47006236515201,0.222089043265752,0.0420758353487186,1.36985830109565,1.40258623435162,-11.563665459237,0,0
0.03,-1.54870763921097,0.109901383519173,0.076989129902532,-1.25955166538613,0.650117597603985,1.45829507287663,-0.50074442557846,1.77933201340451,-0.0846889910732233,1.24627994877225,-31.541316665416,0,0
0.04,-1.28012227168993,0.175145834684372,-0.0813173957548095,-1.50685986144004,1.53416111651509,0.962409343980161,-0.729443455546311,2.49546288704747,0.504942426839144,0.952865081070385,-48.5100733638927,0,0
0.05,2.19258854430238,0.0854171514511108,0.00589894308752494,2.55646467754678,-1.56447595201167,-1.37876949255383,1.64762276277049,-2.79408749452249,0.840869842231918,0.711338326183483,-17.0111685630482,0,0
0.06,2.29913832374304,-0.0324875563383102,0.0396343138980947,1.96874223271862,-0.734156532861168,-1.51108875808606,1.76857245513251,-1.48052228778453,0.923465037577681,0.711535403526704,16.789093997447,0,0
0.07,2.28276221805551,-0.155740082263947,0.109351123365454,2.07451616733973,-0.484165097013396,-1.87615351519518,1.32815311174115,-2.24026138454798,0.776614716597214,0.960483759345694,50.7971716333201,0,0
0.08,-2.91307171420725,-0.0499984361231327,-0.0257158434451082,-1.82007902348739,0.901440676947891,2.65382638866851,-1.06818875985802,2.26646193580448,0.24991751573023,1.19558283635223,12.4902691729633,0,0
0.09,0.905670743297258,-0.0732243210077286,-0.106556605443545,-0.470578394453054,-0.894081898441281,-0.864696927108897,0.219313610599731,0.515168108010104,-0.26819524788037,1.32545225702803,23.5029238327922,0,0
0.1,2.0524407874318,-0.168124169111252,0.173312947520669,3.35926574978397,-0.89107059023541,-2.08480643540977,-0.0297058228849957,-3.16125424436644,-1.5391836645155,1.59902322071925,50.8813761223527,0,0
0.11,-2.48137552048604,-0.0796827301383018,-0.0362889959196734,-0.772260191008405,1.21558465319064,0.477967002515998,-2.58004810547712,1.13136754474469,-0.586649200861072,0.190825051854188,18.5426255614899,0,0
0.12,-0.379002936862312,-0.0544477701187134,0.0222719716958394,0.873126862379522,-0.508319302408939,0.126947687905347,-0.348169342067635,-1.05530547292775,0.756848481887347,0.307775357575758,13.7149604229441,0,0
0.13,0.233839004674055,-0.0614484436810017,-0.15826579972234,-1.33703972299956,-0.489282071536584,-0.0818156459460022,0.183975119843803,0.521580961513001,-1.12471770565485,0.41628754165563,15.909655856519,0,0
0.14,-1.67235075328681,0.00567788630723953,0.114942134818456,-1.85755815089672,1.5284952895717,0.67980894723868,-1.4658152095991,1.98792809347895,-0.468446067536446,0.453805690722613,-5.75331850309273,0,0
0.15,-2.23131670945439,0.105280034244061,0.0643520341343006,-1.35804464155004,-0.0374996181444005,0.638993886479938,-2.02700470545493,0.535273169379327,-1.26721379098787,0.306530983502688,-34.1024094499174,0,0
