t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.014235814260453,0.00512958303817967,0.0301011897368862,-0.0557772798034009,-0.144963141214248,516.839376261752,-0.144963141214248
0.02,-0.0337184591620046,-0.0438408363707801,0.147057098373903,0.179079368982457,-0.144963141214248,516.839376261752,-0.144963141214248
0.03,-0.0143530618724343,0.00483646400689347,0.0304531132319168,-0.0543681399081228,-0.144963141214248,516.839376261752,-0.144963141214248
0.04,-0.0241236962329777,-0.0240064486246753,0.0891070293319216,0.0609464746672004,-0.144963141214248,516.839376261752,-0.144963141214248
0.05,-0.0239478248113889,-0.0240064486178239,0.088403182321749,0.0609464746397525,-0.144963141214248,516.80733177736,-0.144963141214248
0.06,0.00512958303817967,0.0635188939714778,-0.027848879358281,-0.406653113133257,-0.144963141214248,516.839376261752,-0.144963141214248
0.07,-0.0144116856786916,0.00512958303817967,0.0308050367290811,-0.0557772798034009,-0.144963141214248,516.839376261752,-0.144963141214248
0.08,0.014782969787602,0.0436845062313622,-0.0857989484723323,-0.288520218809456,-0.144963141214248,514.735121822461,-0.144963141214248
0.09,-0.0145289332922724,0.00589169252645484,0.0315088837298108,-0.17672845396656,-0.144963141214248,514.703077338599,-0.144963141214248
0.1,-0.033601211567458,0.130975353604154,0.14600132797747,-0.754710666731077,-0.144963141214248,516.807331777929,-0.144963141214248
0.11,-0.0338357067816282,0.13191333446997,0.147409021900941,-0.7589380862486,-0.144963141214248,514.703077338599,-0.144963141214248
0.12,0.00512958303817967,0.0246708517550509,-0.0282008028470698,-0.173205604196326,-0.144963141214248,516.839376261752,-0.144963141214248
0.13,-0.0338943305884186,0.131209848783508,0.147760945401306,-0.755415236452729,-0.144963141214248,514.703077338599,-0.144963141214248
0.14,-0.0142358142635717,-0.0820440167222233,0.0301011897493675,0.29298484371034,-0.144963141214248,514.703077338599,-0.144963141214248
0.15,0.0146657221673211,0.0438017538206572,-0.14374901751874,-0.288520218707891,-0.144963141214248,514.703077338599,-0.144963141214248
0.16,0.00512958303817967,-0.111297295990003,-0.027848879358281,0.410413168092591,-0.144963141214248,514.703077338599,-0.144963141214248
0.17,0.00512958303817967,-0.0238892009996217,-0.027848879358281,-0.0564818497659935,-0.144963141214248,514.703077338599,-0.144963141214248
0.18,-0.0142944380679011,0.00495371162199404,0.0301011897451022,-0.0550727098661221,-0.144963141214248,514.703077338599,-0.144963141214248
0.19,0.0050123354228215,-0.0240064486140917,-0.0861508719399433,0.0609464746248005,-0.144963141214248,514.703077338599,-0.144963141214248
0.2,0.00512958303817967,0.0241432375048929,-0.0861508719525856,-0.171091894378076,-0.144963141214248,514.703077338599,-0.144963141214248
0.21,-0.0144703094865483,0.0052468306538931,0.0311569602358471,-0.0564818497702632,-0.144963141214248,514.703077338599,-0.144963141214248
0.22,-0.0144703094844423,0.00471921639792449,0.0311569602232048,-0.171091894371671,-0.144963141214248,511.956407294545,-0.144963141214248
0.23,0.00512958303817967,0.0243777327148778,-0.086502795445643,-0.172501034227326,-0.144963141214248,511.956407294545,-0.144963141214248
0.24,-0.0144116856786916,0.00565719729153499,-0.0274969558630909,-0.0585955595781469,-0.144963141214248,511.956407294545,-0.144963141214248
0.25,0.00518820684639192,-0.199877867064335,-0.0285527263760816,0.882944745368887,-0.144963141214248,511.956407294545,-0.144963141214248
