t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.00464105132025594,0.00512958303817967,-0.086502795445643,-0.0557772798034009,-0.144963141214248,289.781319286659,-0.144963141214248
0.02,0.0825325484253022,0.0632257749331579,-0.551862965680712,-0.40594854314199,-0.144963141214248,289.735541452414,-0.144963141214248
0.03,-0.0627372432144363,-0.0628544908269774,0.262605313100572,0.177670229086858,-0.144963141214248,289.781319286659,-0.144963141214248
0.04,0.0244949803359726,0.00512958303817967,-0.203106780624808,-0.0557772798034009,-0.144963141214248,289.781319286659,-0.144963141214248
0.05,-0.0436063411411035,-0.0240064486177839,0.0304531132307697,-0.0557772798034009,-0.144963141214248,286.729463682155,-0.144963141214248
0.06,-0.111590415004215,-0.111414543584604,0.4389189848487,0.411117737964298,-0.144963141214248,289.781319286659,-0.144963141214248
0.07,0.014724345976737,-0.0241823200371289,-0.144452864534244,-0.0557772798034009,-0.144963141214248,289.781319286659,-0.144963141214248
0.08,0.0242604851080465,0.00471921639117528,-0.202051010120805,-0.0543681398971217,-0.144963141214248,286.701996981708,-0.144963141214248
0.09,-0.0234202105486805,0.00565719729941322,0.0269338782241876,-0.0585955596202289,-0.144963141214248,289.735541452609,-0.144963141214248
0.1,-0.0143530618717989,-0.0240064486164509,-0.0282008028592598,0.0609464746342519,-0.144963141214248,289.781319286659,-0.144963141214248
0.11,-0.151200566696792,-0.0828061261877426,0.617344197602698,0.296507693375386,-0.144963141214248,286.729463682155,-0.144963141214248
0.12,0.0246708517550509,0.00512958303817967,-0.203810627620364,-0.0557772798034009,-0.144963141214248,289.781319286659,-0.144963141214248
0.13,-0.0239478248085452,0.00524683065247153,0.0297492662215837,-0.0564818497617206,-0.144963141214248,289.781319286659,-0.144963141214248
0.14,0.0240846136827021,0.00483646400200528,-0.200995239596099,-0.0550727098440121,-0.144963141214248,286.729463682155,-0.144963141214248
0.15,0.0732895283179348,0.044094872857275,-0.437370521459115,-0.2899293586288,-0.144963141214248,286.729463682155,-0.144963141214248
0.16,-0.140726446675905,-0.0631476098604629,0.613824962694267,0.178374799047473,-0.144963141214248,289.781319286659,-0.144963141214248
0.17,-0.00464105132025594,0.00512958303817967,-0.027848879358281,-0.0557772798034009,-0.144963141214248,289.781319286659,-0.144963141214248
0.18,-0.00434793229334654,0.0053640782597072,-0.08826241290519,-0.0571864196776379,-0.144963141214248,291.885573725666,-0.144963141214248
