t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,T_ass,S_pct,omega_seen,iq_ref
0.26,-0.0335425877554046,-0.014157649187164,0.0874647196835382,0.0602419047067515,0.0334996770930109,-0.0142588870007382,-0.0872823834818941,0.0605057832420739,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.27,0.0443098268143726,0.0247685580975014,-0.321587691118341,-0.173675317488447,-0.0442348209114518,0.0249022657900999,0.321061705547628,-0.174645756359514,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.28,-0.0434109284595818,-0.0336989179063497,0.146587867110173,0.0604767613645714,0.0433089559670609,-0.0338298700976668,-0.146404551981024,0.0609191973707188,1.5677762099521,-0.144963141214248,1971.94276549978,0,0,0,0,-0.00464105132025594
0.29,-0.0533965167708721,-0.0631671511293077,0.206297553672172,0.296037980087528,0.0532055013663906,-0.0633281265268903,-0.205402544911365,0.296659671761029,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.3,0.00511004176995589,0.0050905005017321,-0.0863854876164283,-0.0555424231605411,-0.00509464458242552,0.00510591018600905,0.0862173492984695,-0.055803063726093,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.31,-0.0339529543955646,-0.0145093920193657,0.0894589528164431,0.0618859012313187,0.0339089795588366,-0.014611867582117,-0.0892716424659547,0.062155795077031,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.32,0.0441730379358304,0.0246708517550509,-0.320766536310647,-0.173205604196326,-0.0440983277408639,0.0248041467754761,0.32024197307172,-0.174173565229848,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.33,-0.0338943305916937,-0.0144116856786916,0.0892243371612176,0.061651044589528,0.0338506511064391,-0.0145139846365691,-0.0890377371741267,0.0619202309407009,1.5677762099521,-0.144963141214248,1968.93363587402,0,0,0,0,-0.00464105132025594
0.34,-0.0437235887540002,-0.0339529543955646,0.148112868903805,0.178844512343873,0.0436208476168631,-0.0340848496975215,-0.147572062924875,0.179291014204645,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.35,-0.0339529543955646,-0.0144116856786916,0.0894589528164431,0.061651044589528,0.0339092746429532,-0.0145141616870374,-0.089272351759376,0.0619209395063157,1.5677762099521,-0.144963141214248,1971.94276549998,0,0,0,0,-0.00464105132025594
0.36,0.0637143066534121,0.0441730379365409,-0.379537760230421,-0.290399071952803,-0.0635806085481032,0.0443652608413496,0.378658991534636,-0.291543994213131,1.5677762099521,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.37,-0.0437040474863985,-0.0339138718603612,0.147995561078325,0.178844512347074,0.0436014244720237,-0.0340457083237343,-0.147454755634374,0.179290659925045,1.5677762099521,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.38,-0.0337380004529245,-0.0143335206086406,0.0884031823919277,0.0611813313209002,0.0336945577479069,-0.0144353477884265,-0.0882180047365511,0.0614480398346445,1.5677762099521,-0.144963141214248,1971.94276550006,0,0,0,0,-0.00464105132025594
0.39,0.0245926866853558,-0.014372603143844,-0.144804788059765,0.0614161879562831,-0.0246359814040363,-0.0142982649225174,0.144989611452072,0.060978581150204,1.5677762099521,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.4,0.0246122279463817,-0.0144116856786916,-0.144922095858572,0.061651044589528,-0.0246556406095856,-0.0143372882623253,0.145107628009287,0.0612130824296531,1.5677762099521,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.41,-0.0142944380618868,0.0051686655771146,0.0302184975456781,-0.0560121364612077,0.01430998282163,0.00512547119763844,-0.0303875226722958,-0.0559206177604273,1.5677762099521,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.42,-0.0143921444093125,0.00509050049942156,0.0306877288929312,-0.0555424231466565,0.0144074526561523,0.00504701139228418,-0.0308553332926601,-0.0554494894566862,1.5677762099521,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.43,-0.0533378929581149,-0.0630889860472605,0.206062937977472,0.178374799015431,0.0531471138883122,-0.0632497847508237,-0.205523286301367,0.178996318731948,1.5677762099521,-0.144963141214248,1968.93363587375,0,0,0,0,-0.00464105132025594
0.44,0.00512958303817967,0.00512958303817967,-0.086502795445643,-0.0557772798034009,-0.00511406772788324,0.00514505156104236,0.0863339472992716,-0.0560382735806896,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.45,0.00505141796173085,0.00509050049995527,-0.0860335641074512,-0.0555424231498637,-0.00503602104156262,0.00510573313375076,0.0858654273944892,-0.0558020008669145,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.46,0.0343633210373935,0.00509050050013317,-0.203458704118322,-0.0555424231509327,-0.0343477904388426,0.00519425837152722,0.203290031882204,-0.0561566379719844,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.47,-0.00466059258919024,-0.0143726031408229,0.0308050367290811,0.0614161879381289,0.0046171644594935,-0.0143866131066349,-0.0306194124595464,0.0615089425154081,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.48,-0.00454334497602646,0.0246708517550509,-0.028318110690078,-0.173205604196326,0.00461783299752178,0.0246570178305869,0.027794881176644,-0.17329033815665,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.49,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,0.061651044589528,0.00459750524602667,-0.0144256364494399,0.0280349454271838,0.061566656685148,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.5,-0.0435672586046562,-0.0338747893208926,0.147409021912517,0.17860965568606,0.0434647542477701,-0.0340062128447258,-0.146868928436986,0.179054032920985,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.51,-0.0144507682158497,0.00509050050102158,0.0309223445604284,-0.0555424231562715,0.0144660761953375,0.00504683434340783,-0.03108994789021,-0.0554487809006492,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.52,0.0246708517550509,0.0246708517550509,-0.145156711533001,-0.173205604196326,-0.024596230500768,0.0247452479840571,0.144632949171356,-0.173643203846524,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.53,-0.0144507682154938,-0.0339138718587623,0.0309223445593605,0.178844512337465,0.0143482786121493,-0.0339573601350078,-0.0303820730336262,0.178937085659885,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.54,0.00503187669661869,0.00505141796493089,-0.0860335641266613,-0.0553075665155563,-0.00501659789921222,0.00506659176015004,0.0858661367070979,-0.0555671453037404,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.55,-0.0339529543955646,-0.0144116856786916,0.0894589528164431,0.061651044589528,0.0339092746429532,-0.0145141616870374,-0.089272351759376,0.0619209395063157,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.56,-0.0338357067867588,-0.0144116856786916,0.0889897215017332,0.061651044589528,0.0337920275688609,-0.0145138075860976,-0.0888031225846187,0.0619195223750732,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.57,0.00505141796599829,0.00509050050208898,-0.0861508719612125,-0.0555424231626857,-0.0050360210458236,0.00510573313589736,0.0859827347132235,-0.0558023551626229,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.58,-0.0436258824142128,-0.0338747893237346,0.147643637593341,0.178609655703139,0.0435233777899613,-0.0340063898980534,-0.147103543047782,0.179054741503756,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.59,0.00512958303817967,0.00512958303817967,-0.086502795445643,-0.0557772798034009,-0.00511406772788324,0.00514505156104236,0.0863339472992716,-0.0560382735806896,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.6,-0.0339724956633441,-0.0144507682142507,0.0895762606429912,0.061651044589528,0.0339286977879693,-0.014553303061181,-0.0893896590509359,0.0619212937891198,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.61,0.0246903930227415,0.0246317692196696,-0.145274019359016,-0.172970747559874,-0.0246158897129837,0.0247062246437357,0.144750965755787,-0.17340870256395,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.62,0.0635384352451749,0.0440557903311087,-0.320179997191247,-0.289694502047723,-0.0634050920428658,0.0442474826192361,0.319303627079675,-0.290660160413891,1.5677762099521,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.63,0.00505141796812876,0.00509050050315422,-0.0861508719708045,-0.055542423169087,-0.00503602104795084,0.00510573313696902,0.0859827347227962,-0.055802355169053,1.5677762099521,-0.144963141214248,1966.79092805398,0,0,0,0,-0.00464105132025594
0.64,-0.0339724956629883,-0.0144507682135391,0.0895762606408553,0.0618859012227728,0.0339286977876157,-0.0145533030604683,-0.0893889497554046,0.0621561493512829,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.65,0.0050318766903976,0.00505141795995402,-0.0860335640967847,-0.0553075664856491,-0.00501659789300619,0.0050665917551544,0.0858661366773118,-0.0555671452737431,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.66,-0.033972495665032,-0.0144507682176265,0.0895762606531237,0.0618859012473348,0.033928697789647,-0.0145533030645618,-0.0893889497675987,0.0621561493758819,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.67,0.161107989924338,0.0928894208396936,-0.847244087039143,-0.524551150748158,-0.160826718705462,0.0933755614271129,0.845656019783624,-0.52710753075414,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.68,0.00518820684604836,0.00512958303817967,-0.0867374111168683,-0.0557772798034009,-0.00517269126839515,0.00514522861152274,0.0865685619005205,-0.0560389821463527,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.69,-0.0338943305879627,-0.0143335206018891,0.0892243371462858,0.0611813312803286,0.0338508871700142,-0.0144358199162311,-0.0890391557461149,0.0614505197736071,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.7,-0.0144507682169149,-0.0339138718573412,0.0309223445636258,0.178844512328926,0.0143482786135746,-0.033957360133591,-0.0303820730379172,0.178937085651359,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.71,-0.00483646401049392,-0.0145093920238105,-0.0269104166861432,0.0621207578944773,0.00479262196094546,-0.0145239325172242,0.0270979056218584,0.0620392021105604,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.72,-0.0338161655130206,-0.0143726031408219,0.0888724136490269,0.0614161879381224,0.0337726044178931,-0.0144746662096255,-0.0886865245603509,0.0616843125118598,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.73,0.0245536041419755,-0.0144116856786916,-0.144687480201204,0.061651044589528,-0.0245970170725362,-0.0143374653127952,0.144873013421896,0.0612137909952744,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.74,0.00505141796315188,0.00509050050066578,-0.0861508719483971,-0.0555424231541334,-0.00503602104298151,0.00510573313446557,0.085982734700434,-0.0558023551540318,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.75,0.0344414861134865,0.00512958303817967,-0.203810627620364,-0.0557772798034009,-0.0344258371248079,0.00523357679863984,0.203641244485828,-0.0563925564018573,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.76,0.00511004176960063,0.00516866557533777,-0.0863854876142956,-0.0560121364505303,-0.00509440851477381,0.00518407490313796,0.086215930709475,-0.056272774873925,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.77,-0.00469967512572623,-0.0144116856786916,-0.0276142636966542,0.061651044589528,0.0046561287841402,-0.0144258134999131,0.0278003308355334,0.0615673652507821,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.78,-0.00469967512545938,-0.0144116856786916,-0.0276142636977222,0.061651044589528,0.00465612878387336,-0.0144258134999123,0.0278003308366013,0.0615673652507789,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.79,-0.00471921639350473,-0.0144507682153159,-0.0274969558690447,0.0618859012334502,0.0046755519291521,-0.0144649548751219,0.0276837328363397,0.0618025751064364,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.8,0.0245145216092649,0.0244949803410417,-0.144452864557733,-0.172266177624913,-0.0244404322193456,0.0245689052375296,0.143931942579714,-0.172701655862539,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.81,-0.0729182442205012,-0.082630254774534,0.3234880780225,0.412996591201174,0.0726683590284428,-0.0828500992179152,-0.322239306674154,0.41397167801752,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.82,-0.0143726031426009,0.00512958303817967,0.0305704210727941,-0.0557772798034009,0.0143880295122137,0.00508615276962345,-0.0307387353009775,-0.05568469932514,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.83,-0.014235814267084,0.00516866557409246,0.0299838819358144,-0.0560121364430469,0.0142513592941748,0.00512564824505724,-0.0301529081323533,-0.0559213263077444,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.84,0.00503187669883702,0.00505141796670555,-0.0860335641373147,-0.0553075665262207,-0.00501659790142518,0.0050665917619314,0.0858661367177191,-0.055567145314437,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.85,0.00512958303817967,0.00512958303817967,-0.086502795445643,-0.0557772798034009,-0.00511406772788324,0.00514505156104236,0.0863339472992716,-0.0560382735806896,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.86,0.00503187669972653,0.00505141796741715,-0.0860335641415866,-0.0555424231669489,-0.00501659790231253,0.00506659176264568,0.0858654274285728,-0.0558020008841027,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.87,0.0928894208556851,0.0246317692198475,-0.496141745453333,-0.172970747560943,-0.0928146065208909,0.0249121933634238,0.495617091700501,-0.174468362483311,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.88,0.0246903930225636,0.0247099342900764,-0.145274019357948,-0.17344046083064,-0.024615653645519,0.0247843893576662,0.144749547167915,-0.173878413692562,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.89,-0.0438017538236953,-0.034089743267531,0.148582100201454,0.179549082248946,0.0436985992123344,-0.0342218740129402,-0.148039164202369,0.179996998027683,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.9,-0.0144703094873608,-0.0339529543955646,0.0310396524035102,0.061651044589528,0.014367701761249,-0.0339965015104068,-0.0308533177705488,0.0617445066614046,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.91,-0.0436258824066629,-0.0337966242398249,0.147643637557083,0.178139942351229,0.043523613849739,-0.0339282251705965,-0.147104961598573,0.178585030293888,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.92,-0.0339724956649431,-0.0144507682174486,0.0895762606525897,0.061651044589528,0.0339286977895586,-0.0145533030643837,-0.0893896590605344,0.0619212937891488,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.93,0.00509050049960055,0.00512958303817967,-0.0862681797744177,-0.0557772798034009,-0.00507498536754196,0.00514493352738877,0.0860993326980227,-0.0560375650150265,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.94,-0.0339529543955646,-0.0144116856786916,0.0894589528164431,0.061651044589528,0.0339092746429532,-0.0145141616870374,-0.089272351759376,0.0619209395063157,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.95,-0.0728791616764137,-0.0826302547657377,0.323253462324075,0.412996591154188,0.0726292766626197,-0.0828499811754487,-0.322004692045847,0.41397096940479,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.96,-0.0144507682167392,0.00509050050013208,0.0310396523971155,-0.0555424231509262,0.0144660761962243,0.00504683434251564,-0.0312072551918928,-0.0554484266124692,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.97,-0.0534160580366964,-0.0631280685883275,0.206414861490717,0.295803123421169,0.0532251605767568,-0.0632891031809643,-0.205520561488417,0.296425170448525,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.98,0.0929285033821789,0.0734263172029995,-0.496376361059478,-0.407592539681511,-0.0927063238569683,0.073706636850246,0.495143122087778,-0.409089793165071,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.99,-0.0338943305892937,-0.0144116856786916,0.147878253238975,0.061651044589528,0.0338506511040391,-0.0145139846365619,-0.147691385757802,0.0620973723512557,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
1,0.0246122279490469,-0.0143335206040196,-0.144922095869239,0.0611813312931311,-0.0246554045449511,-0.0142591235441209,0.145106209433072,0.0607433712753747,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
1.01,-0.0437822125597373,-0.0339529543955646,0.148464792397847,0.179079368982457,0.0436794711552434,-0.0340850267479954,-0.147923275520541,0.179526932620609,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
1.02,-0.0338747893216042,-0.0143726031417114,0.089107029324003,0.0614161879434676,0.0338312279591172,-0.0144748432609975,-0.0889211391653345,0.0616850210828795,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
1.03,0.044055790324713,0.0245926866814463,-0.261760696726049,-0.172735890906344,-0.0439813167317565,0.0247256279574003,0.26123782117303,-0.173525649822967,1.5677762099521,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
1.04,4.22604362588668,-0.0437235887522212,4.78177223979682,0.179079368973904,-4.22615640295201,-0.0309602632180046,-4.78120959249201,0.193520041199698,1.5677762099521,-0.144963141214248,2002.740251624,2000,0,0,-0.144963141214248,4.49962138791861
1.05,4.53870392535591,-0.0144116856746888,4.60581049152726,0.061651044568147,-4.5387267512809,-0.000704224617816725,-4.60560329342593,0.0755608280998415,1.5677762099521,-0.144963141214248,1972.10146199004,2000,0,0,-0.144963141214248,4.50939202227705
1.06,4.49962138791914,0.0442121204735232,4.48850265936215,-0.525490577381523,-4.49946734160678,0.0578012805234919,-4.4900692298549,-0.511932398982593,1.5677762099521,-0.144963141214248,1940.0331736691,2000,0,0,-0.144963141214248,4.43122694740956
1.07,4.47030948484206,-0.0437235887540002,4.78177223981284,-0.408062252982184,-4.47042114792088,-0.0302225529064879,-4.78298282611397,-0.393618903067967,1.5677762099521,-0.144963141214248,1971.77186158866,2000,0,0,-0.144963141214248,4.50939202227705
1.08,4.37273993014521,0.0733970052956975,6.36454816538907,-0.759760084516482,1.74011193853577,-4.01226271054601,3.3218826297748,-5.4817702003625,-2.71559395533701,72.79438580643,1973.46625181666,2000,0,0,10.4556612606116,4.53870392535235
1.09,4.59720071325259,0.053953442926425,5.66222617421162,-0.642684045112382,4.54991837395731,0.659854652373876,5.49398298423614,1.51327426420096,-1.41503921766373,129.864085610653,2000.58504071863,2000,0,0,72.79438580643,4.58755709714453
1.1,4.57776692151699,0.0442805149138092,6.13087096373195,-0.995438731600338,1.19933777702592,4.41808778187291,0.585709546920549,6.18347971363598,-0.255400255572885,145.733734754073,2005.58123352933,2000,0,0,72.79438580643,4.59732773150297
1.11,4.60710813649587,0.00501233542458361,6.42408189025149,-0.642449188465279,-4.59327251750971,-0.356816598216567,-6.35378688994924,-1.1449721610266,1.64941102285768,234.847918405589,2010.50692847531,2000,0,0,72.79438580643,4.59732773150297
1.12,4.67536578812355,-0.0631182979552106,6.36595585940993,-0.995673588245304,1.69272623859026,-4.35863591660062,3.15720197795373,-5.61683501348312,-2.7846589461408,265.976845571528,2002.51442383306,2000,0,0,154.262138247326,4.58755709714453
1.13,4.66572217201202,0.141752363273377,7.12787022938416,-0.994264448358407,2.96542211665033,3.60490343684532,3.57228494782712,6.24770966448811,-0.658002731839309,257.736835439367,1979.37983242425,2000,0,0,240.766156172599,4.67549280637045
1.14,4.76336989179118,0.0246024573156545,7.30412524722244,-1.1122799143723,-4.44550049540032,-1.71108835316127,-6.39807130329917,-3.69487426483337,1.94338593653451,341.968050123676,1921.34544106434,2000,0,0,257.736835439367,4.7145753438042
