t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.0239478248128108,-0.111414543590095,0.0880512588320534,0.410413168040795,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.02,0.0147243459714454,-0.0434304697120503,-0.0857989484257085,0.0602419046429853,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.03,-0.0143530618724343,0.0922445589764989,0.0308050367290811,-0.521967727636914,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.04,0.00507095923402848,0.023498375672027,-0.0857989484766,-0.284292799288307,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.05,-0.0144703094851266,0.0926549256190552,0.0311569602273125,-0.524081437475558,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.06,-0.0144116856786916,-0.130838564719316,0.0308050367290811,0.52713692261446,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.07,-0.0144116856786916,0.00512958303817967,0.0308050367290811,-0.173205604196326,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.08,0.0146657221785886,-0.0436063411449869,-0.0854470249856769,0.0609464746629283,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.09,-0.0145289332922724,0.00483646400422768,0.0315088837298108,-0.171796464288233,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.1,-0.0144116856786916,0.0439776252531844,0.0308050367290811,-0.289929358660519,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.11,-0.0142944380647552,0.0440948728579858,0.0301011897262171,-0.289929358633072,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.12,0.0147243459820291,-0.0434304697296899,-0.144100941066635,0.060241904727786,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.13,-0.00458242751311001,-0.0436063411397083,0.030453113226582,0.0609464746312082,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.14,-0.0337184591754047,0.131502967842403,0.146705174944378,-0.75752894642893,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.15,-0.0242409438444525,-0.023244339119952,0.0898108763200086,-0.0600046995661283,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.16,-0.0144116856786916,0.092537678017142,0.0308050367290811,-0.640100622027462,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.17,0.00518820684568113,-0.0240064486146246,-0.0285527263675477,-0.0564818497659935,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.18,-0.014528933289482,0.0058916925083174,0.0315088837130599,-0.17672845388272,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.19,-0.0241236962294498,0.11143408482739,0.0891070293107434,-0.637282342050218,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.2,0.0146657221743228,0.0432741395827524,-0.143749017560772,-0.403130263406266,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.21,-0.0142944380629781,0.00495371161460952,0.030453113222315,-0.172501034229464,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.22,-0.014528933290193,0.00460196878642301,0.0315088837173285,-0.170387324430119,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.23,0.00512958303817967,0.0246708517550509,-0.027848879358281,-0.290633928589255,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.24,0.0147829697847586,0.0436845062185668,-0.144452864542621,-0.288520218758195,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.25,0.0244363565222019,-0.0245340628864024,-0.202402933584762,-0.053663569889995,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.26,-0.0338943305894849,0.0440948728597629,0.147760945407707,-0.40735768303668,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.27,0.00512958303817967,0.0243777327131002,-0.027848879358281,-0.289224788642708,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.28,-0.0144116856786916,0.0439776252468921,0.0308050367290811,-0.289929358641613,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.29,-0.0241236962329779,-0.0626199956252105,0.0891070293319228,0.176261089293156,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.3,-0.0241823200371289,-0.0233615867470408,0.0894589528164431,-0.0593001295522702,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.31,0.00501233542952189,0.0250812183853532,-0.0857989484744665,-0.292043068438181,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.32,0.00512958303817967,-0.0247099342966439,-0.086502795445643,-0.052958999995753,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.33,0.00518820684268647,-0.0631476098618578,-0.0285527263315933,0.178374799055855,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.34,-0.0241823200371289,-0.0238892010031756,0.0894589528164431,-0.0564818497574509,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.35,-0.0241236962324442,0.0250812183878438,0.089107029328719,-0.292043068446734,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.36,-0.0144703094856596,0.00548132587998784,0.0311569602305123,-0.0578909896719458,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.37,-0.0144703094835536,0.00495371162359351,0.0311569602178699,-0.172501034265455,-0.144963141214248,-0.144963141214248,-0.144963141214248
