t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,-0.00464105132025594,0,-0.0632648574708714,8.59427678548386,0.061651044589528,-0.0632648574708714,-0.00464105132025594,0.061651044589528,8.59427678548386,0,0,0,0
0.001,0.0344414861130244,0.0344414861134865,0.0246708517550509,8.59427678548663,-0.408062252982184,-0.0422406606992866,0.00325476200068444,-7.13914711193453,-4.80215438964847,2.11548542526818,1055.79707601714,1058.78789450978,999.948118454723
0.002,0.0149002173980016,0.0344414861134865,0.0246708517536646,8.71158461765303,-0.40806225297663,-0.0272592082432722,-0.00935964586450412,-1.43913010723467,-8.60157694189176,2.92901094355704,1055.79707601714,1061.83975011436,999.948118454723
0.003,0.0442121204706692,0.00574513300247453,-0.00464105131900297,8.59427678548887,-0.290633928594275,0.0317192396792833,-0.0311470831383415,5.69414538484795,-6.44381640662254,-2.45168291467631,1063.59227560211,1061.90078722615,999.948118454723
0.004,-0.00464105131932288,0.0338259361498848,-0.0144116856785049,8.6529307015701,-0.173205604198569,-0.00127358979177198,0.0150868820664479,8.46934235580887,-1.78141796544272,-1.79812579474836,1055.93828765163,1061.90078722615,999.948118454723
0.005,-0.00464105131958945,0.0248855909711389,-0.0339529543963644,8.77023853374275,-0.0557772797991287,-0.0215956205412738,0.0266077365258673,7.46641781175453,4.60139110530746,-1.02485316076485,1058.79400920541,1061.90078722615,999.948118454723
0.006,0.141918464050771,0.0246708517550509,-0.209824372841622,8.06639154072241,0.883649315310225,-0.175701677455665,0.182472020913277,2.54274677740593,7.70596829909636,-0.209609531568119,1058.84893162165,1058.9099687335,999.948118454723
0.007,-0.053494223106864,0.0342363027918683,-0.00464105131873637,8.9462002819837,-0.173205604202414,0.0248364917912469,-0.0476058813452017,-4.95416753603904,7.45122296616799,0.5674061297631,1055.85079942024,1058.84893162165,999.948118454723
0.008,0.0539827548262523,0.0440069371505349,0.0246708517539312,8.47696895332706,-0.290633928584769,-0.043829156672979,0.0400224158470122,-8.15841522428808,2.32028699608903,1.25943666182056,1053.99783040045,1058.84893162165,999.948118454723
0.009,0.0539827548303577,-0.00361513471447528,0.0149002173967575,8.53562286939565,-0.290633928589255,-0.0544892153820316,-0.0129259314788422,-7.34167597237009,-4.36361315491198,2.07302354120396,1066.56324604369,1058.84893162165,999.948118454723
0.01,-0.0437235887531115,-0.00464105132025594,0.0735240235457183,8.77023853374061,-0.525490577365497,-0.0653287099969294,0.0552240337347757,-0.924557730841723,-8.73718589066007,2.97632035479818,1066.78375619336,1058.84893162165,999.948118454723
0.011,0.0539827548277985,0.0240546856235063,-0.0925767605410598,8.18369937289153,0.531364342138171,0.104719497763402,0.0227688646896547,5.13860081016068,-6.39140557340693,-2.3995873376918,1058.9853833137,1061.83975011432,999.948118454723
0.012,-0.0241823200332723,0.0533672048656363,0.0637533891876915,8.77023853373933,-0.173205604196326,-0.0443990491803944,-0.051749431561958,8.30766749576937,-2.81598027332372,-1.91735041998943,1051.05214538974,1063.6952783218,999.948118454723
0.013,0.0442121204696206,0.0539827548303577,0.0442121204725797,8.65293070157517,-0.173205604196326,0.0600731088690868,-0.017339111393177,7.49161997276394,4.33345590623368,-1.066394628272,1050.91410704994,1058.9465910009,999.948118454723
0.014,0.0832946579052736,0.0348518527557099,-0.19028310412819,8.47696895331089,1.0010776397212,-0.157494438295697,0.135429544997165,3.44275620051351,7.81079949940928,-0.297601354891719,1055.71017654982,1055.85811312911,999.948118454723
0.015,0.00512958303831296,0.0344414861134865,0.0442121204719221,8.77023853374514,-0.173205604197928,0.0386526561865794,0.0220679946640557,-3.60096118793796,7.9987600691031,0.403265176240431,1055.79707601714,1051.01176642897,999.948118454723
0.016,0.0149002173966153,0.015310994817556,0.0442121204697361,8.71158461765202,-0.290633928580497,0.00288016705770136,0.0465664333250528,-8.1775136511396,3.01735730671375,1.18396250382665,1061.79092042489,1050.91410704994,999.948118454723
0.017,0.0149002173966153,0.0149002173966153,-0.0144116856755992,8.53562286940578,-0.0557772798157894,-0.00668526296915114,-0.0196219372517589,-7.57031352944806,-3.94338965098838,2.04449062776453,1061.90078722615,1050.91410704994,999.948118454723
0.018,-0.0144116856778385,0.0149002173966153,-0.00464105132054028,8.65293070156781,-0.173205604192909,0.0089654136082573,0.0122007131049615,-2.57546744230246,-8.26257692013204,2.81942001155742,1061.90078722615,1053.90492554242,999.948118454723
0.019,0.0149002173964553,0.0435965705087203,-0.0144116856786382,8.47696895331009,-0.0557772798040417,0.0202180431215284,-0.00457645003223184,4.68842261888798,-7.06263457125067,-2.56213290164946,1054.10878949642,1058.75127224198,999.948118454723
0.02,0.112606560978839,0.0251003301891311,0.0832946579026432,8.18369937288193,-0.525490577360157,0.0678799858193006,-0.122517529912135,7.66367413685904,-2.91841986298068,-1.99877660523593,1058.76103818055,1058.84893162165,999.948118454723
0.021,-0.00464105131780323,0.0246708517550509,-0.0828061261869251,8.71158461764631,0.296507693375386,-0.0416203975574239,0.0717365764347688,7.90224059517204,3.67888800300548,-1.10106365212851,1058.84893162165,1055.8581131293,999.948118454723
0.022,0.0539827548275318,0.0246708517550509,-0.0632648574718134,8.41831503723591,0.296507693375386,-0.0426918006336108,0.0713721946444012,2.97168071040111,7.88194510471958,-0.325336573977695,1058.84893162165,1055.79707601714,999.948118454723
0.023,-0.131659297975362,0.0342363027922326,0.151689098409437,9.29812377851059,-0.760347226135014,0.189009425236874,-0.0679646267646605,-4.06820952329414,8.39540975649039,0.369639291085275,1055.85018892712,1055.79707601714,999.948118454723
0.024,0.0637533891886157,0.0248664600500342,0.0246708517551664,8.41831503722257,-0.17320560419686,-0.0478316242367834,0.0488393415417494,-7.73553013638649,3.32559795470067,1.14420050824642,1058.79642920476,1055.79707601714,999.948118454723
0.025,0.0539827548299134,0.0246708517550509,-0.0437235887544445,8.41831503722311,0.179079368987797,-0.0307914002438937,-0.0622718211040489,-7.72392358195749,-3.35277526631518,2.00159921595848,1058.84893162165,1054.00258492177,999.948118454723
0.026,0.0344414861116736,0.0533665886992136,-0.0632648574622601,8.47696895332546,0.413936017719287,0.0467964749763584,-0.0547608261906973,-3.41349010248775,-7.77035591093659,2.77646723865249,1051.05055874278,1055.76045374986,999.948118454723
0.027,-0.00464105131854975,0.0444173037933626,0.122377195331303,8.82889244981794,-0.6429189017219,-0.113940118958487,-0.0448928344641231,4.13423751698438,-7.82756454829996,-2.72836013308126,1053.91287098498,1058.78789450958,999.948118454723
0.028,-0.0534942231114583,-0.0131805857514348,0.0637533891899663,9.06350811417806,-0.408062252986883,-0.0777958336571001,-0.029562388352476,8.11124822567579,-4.06464590826257,-2.08032551262701,1066.55820813669,1055.85811312948,999.948118454723
0.029,-0.00464105132018482,-0.0144116856786916,-0.0828061261875293,8.53562286939586,0.296507693375386,-0.039328569361031,0.0730181999473842,7.85539660567459,3.35224085476274,-1.13272598188549,1066.78375619336,1054.00258492181,999.948118454723
0.03,0.0149002173976816,0.0429236851702141,-0.0241823200349963,8.35966112113762,0.29650769336257,-0.017539780732435,0.0223418256333555,3.16836077626075,7.74166266792447,-0.353010431959919,1054.19663680383,1055.76045374982,999.948118454723
0.031,0.053982754821898,0.0537773661200208,0.0539827548293625,8.47696895335394,-0.173205604196326,0.0388290561019326,0.0657311192614365,-2.27997221880434,8.16643921785573,0.251825971250402,1050.96904045087,1058.78789450952,999.948118454723
0.032,-0.112118029256554,0.0348327027042004,0.0344414861142507,9.35677769458515,-0.173205604196326,0.114733486397306,-0.0243494465902346,-8.26312828430273,4.39317652324233,1.06363337861202,1055.70918257576,1055.8581131292,999.948118454723
0.033,0.0344414861112207,0.0344414861134865,-0.0144116856779363,8.53562286940919,-0.0557772798052163,-0.0292835481972613,-0.0231600184500729,-8.20481001125872,-2.3539459536855,1.84365573396049,1055.79707601714,1054.00258492184,999.948118454723
0.034,0.0246708517548109,0.053572798145174,0.0637533891887934,8.59427678548626,-0.408062252982184,-0.0675362424570738,0.0105830767806413,-3.95189171659478,-7.64268670875409,2.6169283679429,1051.00200049164,1050.9751441622,999.948118454723
0.035,-0.00464105132025594,0.015759174264243,0.0637533891863049,8.88754636591506,-0.408062252974707,-0.0617372743601333,-0.0165693374846234,3.3062919652273,-8.2597474930694,-2.8067182628143,1058.70610477907,1053.90492554226,999.948118454723
0.036,-0.00464105132025594,0.0053349717484721,-0.0144116856797758,8.71158461765533,-0.173205604189811,0.00344556067400298,0.0147432748442016,7.55615416531734,-4.33892163582716,-2.11192648118603,1061.84645332937,1053.96596265444,999.948118454723
0.037,-0.00464105132025594,0.00512958303817967,-0.0339529543948892,8.65293070157325,-0.0557772798074595,-0.0137838730917469,0.0313743097468181,8.30515732156072,2.42913208683638,-1.29269438022455,1061.90078722615,1053.96596265444,999.948118454723
0.038,0.024670851754731,0.0529568382247547,-0.0534942231122225,8.47696895331105,0.179079368979893,-0.0343748510516855,0.0478398625401305,4.33555334027037,7.28656635799497,-0.515617357873246,1051.10531352693,1055.76045374976,999.948118454723
0.039,0.00512958303830408,0.0348518527574406,0.0832946579041717,8.82889244983106,-0.525490577369128,0.081905916945336,0.01599166741974,-1.67698391069602,8.68407779795036,0.131312762757693,1055.71307215018,1055.79707601714,999.948118454723
0.04,0.0149002173969708,0.0057738006888405,-0.033952954396631,8.65293070156482,-0.0557772797948566,-0.0302283881511464,-0.0214724041625599,-7.45202963671284,4.39813314084259,1.03117335450544,1061.79700337863,1054.00258492175,999.948118454723
0.041,0.0246708517545266,0.00512958303817967,-0.0632648574692986,8.47696895331857,0.179079368969855,-0.00898123604556176,-0.0673084728395942,-8.27809074998504,-1.83419889622955,1.80996848786242,1061.90078722615,1055.76045374988,999.948118454723
0.042,0.0246708517550509,0.0529568382238218,0.0149002173942695,8.41831503722353,-0.173205604185754,-0.0256296460157118,-0.0131828923163886,-4.26990952106696,-7.25712759493499,2.5891931489447,1051.10523705985,1058.78789450962,999.948118454723
0.043,-0.0828061261870588,0.0157209506809198,0.132147829697097,9.23946986243961,-0.760347226157231,-0.15064586941872,0.0403202858972747,3.44170803877133,-8.60816920251406,-2.84335084176659,1058.70930663429,1061.83975011386,999.948118454723
0.044,-0.00464105132025594,0.0149002173966153,-0.0144116856786916,8.71158461765757,-0.0557772798034009,0.00398590132409882,0.014606458574658,7.32717343405446,-4.71246720124786,-2.14874314368207,1058.84893162165,1058.90996873388,999.948118454723
0.045,-0.00464105131825659,0.0340120076798014,-0.0144116856758925,8.65293070156642,-0.0557772798130125,-0.00736127666436837,0.0132305573287765,8.47607232736381,1.74141285522747,-1.37461145423859,1054.05383852081,1055.8581131293,999.948118454723
0.046,0.0442121204695228,0.0631372230581828,0.0539827548269987,8.53562286940226,-0.29063392857772,0.0697756275195527,0.000459586092139877,5.13866554528633,6.82168910628376,-0.679635589096411,1047.97091923895,1055.79707601714,999.948118454723
0.047,0.0735240235464825,-0.0127702191085893,-0.0339529543933252,8.59427678548236,0.0616510445805568,-0.0405583566071645,0.0700971102102292,-0.727474019112426,8.56365435245347,0.0919189339723415,1066.45067109268,1054.00258492165,999.948118454723
0.048,0.132147829697736,-0.0144116856786916,-0.10234739490449,7.83177587634955,0.41393601776767,-0.16578674820753,-0.0212789157696157,-6.54226668824351,4.32513618098613,1.03945710352456,1066.78375619336,1053.96596265444,999.948118454723
0.049,0.112606560978839,0.0238884185716485,0.00512958303796638,7.89042979245088,0.0616510445920914,-0.110479776609303,-0.0223778720610939,-7.6690684563032,-1.85689853611634,1.81616595934778,1055.98608471771,1055.76045374981,999.948118454723
0.05,0.0149002173979483,0.0724513990162136,-0.00464105131714553,8.59427678548652,0.179079368966436,-0.00569581509804134,-0.0145297462539242,-5.51398509643181,-6.59466687879455,2.46604141297315,1045.89719587061,1061.77871300186,999.948118454723
0.051,0.0442121204706159,0.0256977953058459,0.0637533891857456,8.65293070156861,-0.173205604180628,-0.0528788356411405,-0.0567717797009628,2.01147070075064,-8.41767162150496,-2.9270473881763,1055.6238873303,1058.90996873372,999.948118454723
0.052,0.0539827548301534,0.0246708517550509,0.0539827548305621,8.47696895331281,-0.290633928586799,0.00377336347981127,-0.0762498351880071,6.47816413366381,-5.47511280004229,-2.30674798669959,1055.79707601714,1054.06362203364,999.948118454723
