,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,123,0.0,-0.0723320061328949,0.0144898507403749,0.203247549912844,-0.171091894289335,-0.0485967397512321,0.0554998357766805,0.249600861477465,-0.0910022680310443,-2.62011914539939,-0.144963141214248,119.825006599832,-0.144963141214248,-37.584878759338,-22.866781
1,124,0.01,0.092303182787378,-0.0529666088593204,-0.610516881786564,0.176261089208992,0.0919082092960788,-0.0536490472489915,-0.456967611368455,0.441564759322728,-2.62011914539939,-0.144963141214248,121.929261038943,-0.144963141214248,-32.6841894859373,-4.668613
2,125,0.02,-0.0045824275120437,-0.0045238037038314,-0.0868547189545433,-0.0564818497745361,0.0016397527570692,0.006226929640651,0.0057072234386143,0.103447422197209,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-38.1196409345163,6.4862704
3,126,0.03,0.0634602701583953,-0.0532011040820377,-0.43701859798542,0.177670229091448,0.0777431994608955,-0.0285229434264375,-0.371759840479912,0.290424837603295,-2.62011914539939,-0.144963141214248,127.7277866875,-0.144963141214248,-52.616445230636,38.569546
4,127,0.04,0.0344414861134865,-0.0241823200371289,-0.262464543707726,0.061651044589528,0.0381254665408133,-0.0178171088880585,-0.18420566315285,0.196867370747677,-2.62011914539939,-0.144963141214248,127.7277866875,-0.144963141214248,-48.9282579106098,49.014732
5,128,0.05,-0.0056376560266336,-0.0039961894514233,-0.0815758664853207,-0.0593001295416124,0.0006565949011421,0.0068790681594311,0.0107806189620409,0.100274152259085,-2.62011914539939,-0.144963141214248,127.7277866875,-0.144963141214248,-45.0118832416125,44.523598
6,129,0.06,-0.0040548132787406,-0.0049341703410136,-0.0310161907189927,-0.0543681399587376,0.0022584113850698,0.0059738702442701,0.031690883424046,0.0539776494217128,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-46.1620095585439,73.46214
7,130,0.07,-0.0237133295856457,0.0146657221708736,0.0283415722414443,-0.171796464296765,-0.0245294363826867,0.0132556462527647,0.163080913420393,0.0610072580924357,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-45.3033176816477,64.286736
8,131,0.08,-0.0051100417548914,-0.0044065561029382,-0.0843912545320941,-0.0571864196523403,0.0012752535607191,0.0066260087368602,0.0075453415116972,0.101662373844142,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-48.4524556489867,69.96266
9,132,0.09,0.121966828693114,-0.0533183516925959,-0.729584331410808,0.178374799030538,0.106990393113657,-0.0791947580970856,-0.518114822385374,0.543753525408261,-2.62011914539939,-0.144963141214248,127.759831170896,-0.144963141214248,-39.5373950936335,64.92235
10,133,0.1,-0.0727423728067703,0.0146657221785859,0.205359091044529,-0.17179646434311,-0.0489536630069946,0.0557680471845325,0.251263666181982,-0.0924821685094935,-2.62011914539939,-0.144963141214248,129.864085610653,-0.144963141214248,-33.2584279331382,74.789635
11,134,0.1100000000000001,-0.199057133773521,0.102425559974997,0.847032932946966,-0.640805191905868,-0.187973748035104,0.121575523408112,0.977589779401525,-0.415228017696223,-2.62011914539939,-0.144963141214248,129.864085610653,-0.144963141214248,-47.7443382523909,94.49926
12,135,0.1200000000000001,0.122377195339407,-0.0534942231124358,-0.731695872406618,0.179079368982457,0.10734731633975,-0.079462969490173,-0.519777626933884,0.545233425819636,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-58.6909735613195,84.80081
13,136,0.1300000000000001,0.0150760888175226,-0.0046410513202559,-0.204514474623239,-0.0557772798034009,0.0115344703286469,-0.0107602883617794,-0.0535168875486278,0.205117571211717,-2.62011914539939,-0.144963141214248,124.935338810136,-0.144963141214248,-60.2394039867334,82.64653
14,137,0.1400000000000001,0.140628740349291,-0.0530838564783938,-0.842669081783026,0.176965659189805,0.116083652446377,-0.0954930576825128,-0.573227087987169,0.642509713174269,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-58.5630949940446,75.203125
15,138,0.1499999999999999,0.0051295830381796,0.0149002173966153,-0.145156711533001,-0.173205604196326,-0.0103644265526949,-0.011870457566824,0.0778731425599812,0.212147179797239,-2.62011914539939,-0.144963141214248,124.981116643447,-0.144963141214248,-66.3240116820402,80.477066
16,139,0.1599999999999999,-0.0341288258106877,0.0344414861134865,0.0315088837088077,-0.290633928589255,-0.0468652923106256,0.0124353163836454,0.267701047206951,0.117460799946626,-2.62011914539939,-0.144963141214248,129.864085610653,-0.144963141214248,-56.7832336324626,86.929825
17,140,0.1699999999999999,0.0536896357937332,-0.0241823200371289,-0.378364681868155,0.061651044589528,0.04771409276874,-0.0345069115583808,-0.241942283194096,0.297362767317965,-2.62011914539939,-0.144963141214248,129.864085610653,-0.144963141214248,-64.198832355415,83.52431
18,141,0.1799999999999999,0.0540413786355745,-0.0243581914527792,-0.380124299373368,0.0623556145246621,0.0480418120542874,-0.0347242910687073,-0.243429774107356,0.298537519777471,-2.62011914539939,-0.144963141214248,129.864085610653,-0.144963141214248,-61.2977020913639,87.79695
