t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.00512958303817967,0,-0.00464105132025594,-0.086502795445643,-0.0557772798034009,-0.00464105132025594,0.00512958303817967,-0.0557772798034009,-0.086502795445643,0,0,0,0
0.001,0.00512958303771758,-0.00464105132025594,0.17123036712789,-0.086502795444256,-0.877775550537235,-0.150778043561099,0.0813150221593784,0.803083815902646,-0.364731456520905,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.002,-0.0144116856773053,-0.00464105132025594,0.0149002173947669,-0.0278488793638289,-0.173205604185219,-0.0056793307190191,0.0199363578683963,0.163865910078034,-0.0626394836926787,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.003,0.0149002173953623,-0.00464105132025594,-0.0241823200354583,-0.145156711527987,0.0616510445794888,0.0134688236820654,-0.0250078361588487,0.0193345556536278,0.156516763182217,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.004,0.00512958303836629,-0.00464105132025594,-0.053494223111876,-0.0865027954467632,0.179079368980214,0.0437331401635877,-0.0312307057224561,-0.111680790860366,0.164558667250496,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.005,0.00512958303795751,-0.00464105132025594,-0.00464105131967831,-0.086502795444576,-0.0557772798060709,0.00144810022275529,-0.006764243138744,0.0916002328679389,0.0469386397420106,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.006,-0.0437235887523473,-0.00464105132025594,0.122377195335275,0.148112868895537,-0.642918901748173,-0.0840265410374103,0.0991335995150021,0.482303453592461,-0.450183867781075,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.007,0.0149002173945892,-0.00464105132025594,-0.0241823200361159,-0.145156711523879,0.0616510445834403,0.0134688236830218,-0.0250078361585089,0.0193345556481503,0.15651676318064,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.008,-0.024182320035636,-0.00464105132025594,-0.00464105132100239,0.0308050367223596,-0.0557772797989153,0.0161279777730524,0.018606780823722,0.0328505635740371,-0.0545975796359193,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.009,-0.0144116856788337,-0.00464105132025594,-0.0241823200368446,-0.0278488793574275,0.0616510445878193,0.0281487012327181,0.000363187804107669,-0.0394151136431058,0.0549805438017385,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.01,-0.0241823200370401,-0.00464105132025594,-0.00464105131883409,0.0308050367285476,-0.055777279809809,0.0161279777718788,0.0186067808260232,0.0328505635803672,-0.0545975796467311,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.011,-0.0144116856777318,-0.00464105132025594,0.151689098410237,-0.0278488793621217,-0.760347226141743,-0.124077442551387,0.0884424531008249,0.672068469392727,-0.356689552456035,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.012,0.0149002173966153,-0.00464105132025594,0.0149002173966153,-0.145156711533001,-0.173205604196326,-0.0203592082699338,-0.00543466609409023,0.222615579376477,0.0388967356852084,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.013,0.0149002173966153,-0.00464105132025594,0.0149002173966153,-0.145156711533001,-0.173205604196326,-0.0203592082699338,-0.00543466609409023,0.222615579376477,0.0388967356852084,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.014,-0.0144116856783983,-0.00464105132025594,-0.024182320036738,-0.0278488793594545,0.0616510445871784,0.0281487012324077,0.000363187803784207,-0.0394151136415359,0.0549805438031721,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.015,0.00512958303764652,-0.00464105132025594,-0.0534942231091035,-0.0865027954432425,0.179079368966437,0.0437331401615485,-0.0312307057204446,-0.111680790850205,0.164558667240549,2.61705109019401,-0.144963141214248,108.806281939576,-0.144963141214248
0.016,-0.0339529543941072,-0.00464105132025594,0.190771635842629,0.0894589528098816,-0.995203874920548,-0.148118889469943,0.124929639142806,0.816599823825406,-0.575845799344781,2.61705109019401,-0.144963141214248,111.797100431909,-0.144963141214248
