,Unnamed: 0.1,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,0,194,0.0,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-25.82706019288,-9.206729
1,1,195,0.01,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-25.8138417764525,-4.994478
2,2,196,0.02,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-23.1876712219486,6.688107
3,3,197,0.03,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-22.8181303631794,40.235683
4,4,198,0.04,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-20.5566561381686,54.171783
5,5,199,0.05,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-19.9701204843295,50.52166
6,6,200,0.06,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-18.090910459952,76.06894
7,7,201,0.0699999999999998,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-17.4014956746941,68.24552
8,8,202,0.08,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-15.8957032947411,77.428665
9,9,203,0.0899999999999998,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-15.1970049730565,78.86082
10,10,204,0.1,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-14.037670155258,80.09825
11,11,205,0.1099999999999998,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-13.4054973414342,81.43684
12,12,206,0.1200000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-12.5581909719273,82.36791
13,13,207,0.1299999999999999,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-12.0509922645516,83.54533
14,14,208,0.1400000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,0.0046270136585591,-0.004655046650465,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,145.733734754073,131.695198973355,-11.4831189160906,84.79056
