t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.132147829697843,0,0.0149002173966153,8.47696895330913,-0.408062252982184,0.0149002173966153,0.132147829697843,-0.408062252982184,8.47696895330913,0,0,0,0
0.001,0.00512958304233849,0.073524023547229,0.0246708517513542,8.88754636589847,-0.408062252959969,-0.0247668508308955,-0.00464399055185418,0.233407876257414,-8.89384708501259,3.12194866328571,1013.98665423544,1003.91553074058,999.948118454723
0.002,0.181001001485864,0.0926744668916645,-0.131659297971603,7.94908370854785,0.531364342122364,0.222625887365618,-0.0230921535576955,5.55636675017581,-5.70938424062707,-2.30302950496894,1008.8866983337,1008.70572329843,999.948118454723
0.003,0.0930652922641002,0.121790957281447,0.0442121204677633,8.47696895332161,-0.290633928572594,0.0789874382392856,-0.066157726841643,8.27850873707591,-1.84655457709051,-1.82452947786459,1000.99856715376,1011.79237005583,999.948118454723
0.004,0.0930652922677969,0.122377195339407,-0.0144116856749948,8.65293070155458,-0.0557772798256154,0.0731261834219844,0.0593414408909963,7.44611281089066,4.40814301473314,-1.04272151430088,1000.86367513607,1011.85035531229,999.948118454723
0.005,0.132147829693577,0.11281215549096,0.0246708517507855,8.47696895332834,-0.290633928563623,0.0632693512790125,0.118611504532928,2.27207882781864,8.1719721313954,-0.305455576209861,1003.86364919545,1007.06016275521,999.948118454723
0.006,0.04421212047944,0.112606560980971,0.0246708517550509,8.88754636588556,-0.290633928589255,0.00697930497252554,0.0501463042078745,-3.49042202832115,8.17862473466189,0.370682429965807,1003.91553074058,1003.97351599683,999.948118454723
0.007,0.132147829692404,0.0838808959675173,0.0246708517550509,8.47696895333452,-0.408062252974921,-0.108508650036976,0.0793572472171605,-7.82084858614805,3.29542786761393,1.12390839124312,1011.71546329532,1003.91553074058,999.948118454723
0.008,0.0930652922655931,0.0832946579056646,0.00512958303892613,8.47696895330913,-0.290633928593741,-0.0891821812339795,-0.0270924306215432,-7.86340638039864,-3.17967149443502,1.9207866419819,1011.85035531229,1000.92166039218,999.948118454723
0.009,0.112606560980687,0.0928698795772781,-0.0828061261864631,8.35966112113612,0.179079368975622,0.0218238356191057,-0.138060900724195,-3.99925543236056,-7.34315732279801,2.66430527657624,1008.85038125263,1003.85754548454,999.948118454723
0.01,0.122377195339674,0.112196604297978,-0.024182320036418,8.35966112113442,-0.055777279807673,0.0686205713619578,-0.10417379578141,3.20965414335879,-7.71914279212199,-2.75420849909389,1003.99854121221,1006.90940108912,999.948118454723
0.011,0.151689098409917,0.103031534917168,0.0539827548258791,8.35966112115554,-0.525490577352041,0.090832691418425,-0.132940372215101,7.06670602558438,-4.4968589432419,-2.2002895390193,1006.91550480038,1008.76370855425,999.948118454723
0.012,0.00512958304093445,0.102835926622536,-0.0828061261866407,9.00485419807885,0.179079368975835,-0.011334827094159,0.082186914110199,8.86267399507908,1.60389469916207,-1.37187781685209,1006.96738634508,1007.00217749858,999.948118454723
0.013,0.0539827548381778,0.0932607049499982,-0.0632648574747815,8.71158461761633,0.0616510446177237,-0.0190136225016584,0.0809633384352921,5.20833703668523,6.98346137051569,-0.633737483211076,1008.76737078064,1008.76370855393,999.948118454723
0.014,0.151689098392429,0.102640513936869,-0.11211802924988,8.18369937299395,0.413936017695259,-0.124525742246288,0.141680537026071,-0.278545447355495,8.18942555299482,0.0845371931561321,1006.99851527219,1008.79849970778,999.948118454723
0.015,-0.0632648574493663,0.102835926622536,0.0149002173839078,9.3567776945022,-0.290633928518766,0.0556453837131526,-0.0335864546743528,-6.89213552461925,6.33499998540027,0.796442586920021,1006.96738634508,1011.79237005599,999.948118454723
0.016,0.093065292252157,0.0932609005597996,0.00512958303892612,8.59427678554211,-0.290633928589255,-0.0928247869315494,0.00842734686868262,-8.59917755515425,0.0143847796834138,1.53531925399703,1008.76737078076,1007.06016275505,999.948118454723
0.017,0.122377195337861,0.112215735606581,-0.0144116856776608,8.41831503723106,-0.17320560420252,-0.0792391535705726,-0.0943664726703921,-6.01159174976601,-5.89565881658216,2.32588651517834,1003.99854121252,1006.96738634508,999.948118454723
0.018,0.102835926623105,0.112606560980971,0.0832946579028212,8.59427678547874,-0.642918901754368,-0.100416121625662,-0.0861964637165637,-0.91171602159827,-8.56993069257931,2.96093712602836,1003.91553074058,1006.96738634508,999.948118454723
0.019,-0.0730354918283472,0.112606560980971,0.112606560980811,9.41543161070244,-0.877775550552614,-0.133540368163278,-0.0134681369665557,6.57506864953552,-6.79627210953606,-2.46569472361019,1003.91553074058,1003.97351599659,999.948118454723
0.02,0.0344414861136643,0.0647782808958326,-0.00464105132238871,8.88754636591533,-0.290633928578575,0.0346128369318539,-0.00311558062384244,8.73054632544651,-1.68834515013022,-1.79451162559851,1016.51542179157,1003.91553074058,999.948118454723
0.021,0.0442121204739661,0.0637533891887934,-0.12188866362312,8.59427678546913,0.296507693390125,-0.0388306980848579,0.123708264893164,7.01068366638184,4.97994224940612,-0.918680042191298,1016.73332427949,1003.91553074058,999.948118454723
0.022,0.0930652922634604,0.111626557540345,-0.160971201042431,8.24235328898274,0.648792666492653,-0.142110873864161,0.119905695105323,2.08719149422333,8.00005945796286,-0.176655550503288,1004.1334332279,1011.69959364722,999.948118454723
0.023,0.0832946579039229,0.122181782653598,0.0344414861091322,8.59427678549954,-0.290633928568322,0.00143673600840263,0.0901229814774192,-3.4272815721736,7.88668514467584,0.376140500140066,1000.91555668128,1013.94606455596,999.948118454723
0.024,0.0637533891898953,0.103226751993692,-0.0144116856753858,8.77023853373272,-0.0557772798298875,-0.064635184919969,0.00972029770973041,-8.19194666992958,3.13244390221838,1.19921073816772,1006.86362325478,1011.89094499173,999.948118454723
0.025,0.0735240235463404,0.102835926622536,0.0149002173939494,8.65293070158189,-0.290633928567895,-0.0745704951360588,-0.00818778187257104,-8.15382356533661,-2.91081415967676,1.8801072979632,1006.96738634508,1007.06016275512,999.948118454723
0.026,0.112606560978341,0.121985978748186,0.0637533891855055,8.47696895332097,-0.525490577359303,-0.111492427711762,-0.0656823474835135,-3.78074329339087,-7.60533517551601,2.61834274150491,1000.96743822609,1003.97351599678,999.948118454723
0.027,0.239624807635091,0.0936515303254197,-0.0534942231073172,8.00773762463073,-0.0557772798239067,0.123674235511216,-0.212099891114367,2.48267373925168,-7.61336351912223,-2.83333671060783,1008.66360769096,1000.9216603922,999.948118454723
0.028,0.141918464058235,0.08349007059254,0.0442121204699672,8.242353288955,-0.525490577365711,0.0979083555527402,-0.111845947401136,7.30245864235407,-3.85831904636667,-2.12054158026433,1011.79847376743,1000.86367513607,999.948118454723
0.029,0.0246708517552998,0.0832946579056646,-0.0144116856785493,8.77023853374467,-0.173205604197181,0.0212491550245592,0.0191002885101648,8.55425790423706,1.94210087995007,-1.36729414260317,1011.85035531229,1006.85141583173,999.948118454723
0.03,0.0930652922641002,0.121557281965439,0.0246708517558506,8.41831503722818,-0.408062252985388,0.0744380259863275,0.0610637358652448,4.59213577700154,7.06730725764177,-0.624649903734987,1001.05044869705,1008.76370855382,999.948118454723
0.031,0.0930652922561381,0.0936521171475959,0.0539827548278696,8.65293070160707,-0.525490577363147,0.0536614993740274,0.0932508977246736,-0.555326973591936,8.65106710331811,0.00344849404131865,1008.66360769171,1008.79849970778,999.948118454723
0.032,-0.0632648574562977,0.0930652922641002,0.00512958303380756,9.35677769454082,-0.290633928562982,0.051888001511469,-0.0365566698457639,-7.37456292877981,5.76624474983113,0.876132252788557,1008.79849970778,1008.79849970778,999.948118454723
0.033,0.132147829692084,0.0834900705913848,-0.0534942231076371,8.30100720507009,0.0616510445664587,-0.12982405176944,-0.0589100702799064,-8.29646269964376,-0.28147494265317,1.61213722019028,1011.79847376711,1008.79849970778,999.948118454723
0.034,0.0735240235534137,0.112020322924504,-0.0046410513254099,8.53562286937175,-0.173205604171549,-0.0501194494937133,-0.0539940939301249,-6.07026014028617,-6.00323244416801,2.33035360351153,1004.05042275789,1008.79849970778,999.948118454723
0.035,0.132147829693044,0.112606560980971,-0.0144116856778918,8.41831503723138,-0.0557772798130125,-0.00436498980372425,-0.132859671987679,-1.13175314376358,-8.3420785175279,3.00012232708113,1003.91553074058,1011.79237005604,999.948118454723
0.036,0.132147829697843,0.0934565088551431,0.0344414861106431,8.41831503722177,-0.40806225296168,0.06035921577586,-0.122499101752963,5.81374348943474,-6.10204306009566,-2.42881976780455,1008.71548923582,1007.06016275496,999.948118454723
0.037,0.093065292265451,0.112215735606936,-0.0144116856770031,8.53562286939244,-0.173205604204443,0.0941708395668735,0.000835633757525808,8.47132867696683,-1.05992848656055,-1.71555829297943,1003.99854121243,1003.97351599668,999.948118454723
0.038,0.141918464055747,0.112606560980971,0.0832946579045981,8.35966112113634,-0.642918901762911,0.1644272513426,-0.00652146389269992,7.0684520341559,4.50935301515858,-1.07969157959409,1003.91553074058,1003.91553074058,999.948118454723
0.039,0.0637533891890422,0.122181194650809,0.0735240235462337,8.77023853374595,-0.642918901765048,0.0906587333409468,0.0353733054792977,2.33840917932959,8.47716173982048,-0.34233053180124,1000.91555668153,1003.91553074058,999.948118454723
0.04,0.083294657906731,0.064983259249212,-0.00464105132558787,8.77023853372674,-0.408062252952279,-0.0373920625172089,0.0745746140044669,-3.86312450419762,7.88415295423787,0.409109821339768,1016.4635402435,1003.91553074058,999.948118454723
0.041,0.112606560978039,0.0924784673808714,-0.151200566689754,8.24235328898082,0.413936017740115,-0.146572293241545,-0.118568173623946,-7.88249875049781,2.44416534128848,1.32030074096966,1008.93339172559,1006.90940108858,999.948118454723
0.042,0.0637533891904285,0.0930652922641002,-0.0339529543922943,8.59427678547895,-0.0557772798132268,-0.0483661000814352,-0.0536471630950235,-8.06080201401251,-2.98130432214787,1.91855616575983,1008.79849970778,1008.76370855393,999.948118454723
0.043,0.0832946579213939,0.131366178955317,0.0051295830297907,8.53562286934614,-0.173205604158518,-0.043043235708303,-0.0714954020903514,-3.79110550345997,-7.64946906723939,2.66117892824375,998.89858531197,1011.79237005593,999.948118454723
0.044,0.229854173268071,0.103422164678737,-0.0730354918217712,8.06639154074284,0.179079368948493,0.153326423903292,-0.186166945958256,2.83555515845204,-7.55369901785388,-2.76028631587169,1006.82730617333,1011.85035531229,999.948118454723
0.045,0.141918464062678,0.102835926622536,0.0344414861056664,8.30100720502998,-0.408062252939463,0.0987119651845959,-0.107624413292114,7.12260724234243,-4.28272127175758,-2.16127921714964,1006.96738634508,1007.06016275503,999.948118454723
0.046,0.0832946579085438,0.112410952685539,0.014900217397575,8.59427678546945,-0.408062252982184,0.0845748697755987,-0.00266606771047739,8.444300888957,1.64981537280027,-1.42529572613144,1003.96741228553,1003.97351599672,999.948118454723
0.047,0.102835926622038,0.0934561176379578,0.0442121204711757,8.59427678548386,-0.525490577372119,0.0987213433635658,0.0527639627517107,4.95263782380451,7.04337365178325,-0.673913666036963,1008.71548923598,1003.91553074058,999.948118454723
0.048,0.141918464056209,0.0834900705923623,-0.0339529543954225,8.24235328896033,-0.173205604196967,-0.0452925060046141,0.138716410175844,-0.837649085017313,8.20150790597254,0.0807696212889344,1011.7984737668,1003.91553074058,999.948118454723
0.049,0.0637533891879402,0.0832946579056646,-0.0437235887546401,8.59427678548898,-0.173205604188636,-0.0769575336396587,0.00733381637584803,-6.70555960455673,5.37838860967242,0.874638109860921,1011.85035531229,1006.90940108846,999.948118454723
0.05,0.0246708517586057,0.111991625951029,-0.0730354918288627,8.82889244982264,0.179079368982457,-0.0214127990470253,-0.074056235592627,-8.82816280102825,-0.21202091753273,1.61508868925905,1004.0504227585,1011.75757890181,999.948118454723
0.051,0.102835926624562,0.103031534916856,-0.063264857466819,8.59427678546764,0.179079368958105,-0.0358875107544611,-0.115281206477368,-6.59323528029282,-5.51569682128346,2.28827522633166,1006.9155047998,1011.85035531229,999.948118454723
0.052,0.13214782969603,0.102835926622536,-0.00464105131934949,8.35966112113986,-0.173205604196326,-0.00422224390874796,-0.132161873878569,-0.387215292908616,-8.35248457397917,3.07455027827649,1006.96738634508,1011.85035531229,999.948118454723
0.053,0.11260656098314,0.0836854832767496,0.00512958303709553,8.41831503721527,-0.173205604196326,0.0765856997095924,-0.0827114308821711,6.11628146396342,-5.7869792898115,-2.34910862522063,1011.76734484007,1008.85648496412,999.948118454723
0.054,0.0539827548354763,0.102445101247559,0.0149002173957622,8.65293070155074,-0.290633928579002,0.0504584854771337,-0.0242918822124182,8.56596565883861,-1.25774009154444,-1.7501598196384,1007.05039681719,1008.79849970778,999.948118454723
0.055,0.093065292261612,0.102835926622536,-0.0144116856768254,8.53562286940397,-0.173205604203802,0.0706583034636136,0.062259533080732,7.09904764267445,4.74240239931808,-1.00213727999334,1006.96738634508,1008.79849970778,999.948118454723
0.056,0.112606560980189,0.102835926622536,0.0442121204695762,8.47696895331148,-0.408062252972786,0.0707482202938929,0.0981307214762444,1.70619937541705,8.31350714975542,-0.250522047704673,1006.96738634508,1008.79849970778,999.948118454723
0.057,0.0149002173982146,0.102835926622536,0.0246708517553708,8.88754636591394,-0.290633928591177,0.0148518517780131,0.0246999980488555,-4.40908269978144,7.7222366082118,0.486102666847961,1006.96738634508,1008.79849970778,999.948118454723
0.058,-0.0632648574695201,0.112411148294363,-0.0144116856784782,9.35677769461358,-0.173205604197181,0.0523323450048841,-0.0383596733696173,-8.65548554387457,3.55835060210794,1.16224067286738,1003.96741228604,1008.79849970778,999.948118454723
0.059,0.122377195338501,0.112606560980971,0.0149002173969175,8.53562286940013,-0.290633928592887,-0.120214394121847,-0.0273256996856454,-7.93541519881728,-3.15761167204827,1.91546663413104,1003.91553074058,1007.00217749904,999.948118454723
0.06,0.0930652922688986,0.0743439369201313,0.024670851745454,8.65293070153602,-0.408062252930922,-0.0655275590142304,-0.0705403328641015,-3.70788644672261,-7.82887620454318,2.65214964173508,1013.81544513586,1003.9735159971,999.948118454723
0.061,0.181001001494608,0.0926740756756367,-0.151200566678451,8.00773762459189,0.531364342078578,0.219856559066367,-0.085358463794944,3.40576389883451,-7.26684128034545,-2.63706094630867,1008.88669833472,1003.91553074058,999.948118454723
0.062,0.239624807628693,0.121790957282353,0.0832946578957119,7.77312196033847,-0.525490577339224,0.152548688394714,-0.202699151784373,6.74707454580919,-3.8954525321793,-2.1618989643436,1000.99856715355,1006.90940108871,999.948118454723
0.063,0.12237719535135,0.122377195339407,-0.0144116856687389,8.53562286931883,-0.173205604232211,0.117204333622301,0.0380397003935302,8.33734747116529,1.8372520495647,-1.37418806255569,1000.86367513607,1006.96738634508,999.948118454723
0.064,0.102835926624064,0.112801973668371,0.00512958303665125,8.65293070156205,-0.29063392858007,0.0655128932660424,0.0794329984494603,4.93306048379067,7.11495552127629,-0.639815300525485,1003.86364919554,1006.96738634508,999.948118454723
0.065,0.122377195338341,0.112606560980971,-0.0339529543934319,8.5356228694029,-0.173205604202734,-0.0387318000808665,0.120949694970333,-0.508215411080159,8.52224002513081,0.0392741747564489,1003.91553074058,1003.97351599674,999.948118454723
0.066,0.249395441995144,0.112606560980971,-0.0144116856792958,7.89042979245547,-0.290633928585624,-0.188219970666402,0.164252932437784,-5.83923791008614,5.31475785144787,0.795568191241685,1003.91553074058,1003.91553074058,999.948118454723
0.067,-0.0241823200351395,0.0934561176376022,-0.0534942231121516,9.23946986243502,-0.17320560419718,0.0221060972751897,-0.0543850804165482,-9.23929227716653,0.182432829450406,1.53230949189118,1008.71548923607,1003.91553074058,999.948118454723
0.068,0.0637533891899134,0.0930652922641002,-0.0632648574703914,8.65293070156642,-0.0557772798053238,-0.00307222615323849,-0.0897635686145156,-6.26326922765435,-5.97057613744028,2.32582822200746,1008.79849970778,1003.91553074058,999.948118454723
0.069,0.132147829695496,0.0930652922641002,-0.0339529543951735,8.35966112114381,-0.173205604196326,0.0255289588287134,-0.134030310999089,-0.355744034240419,-8.35388415192542,3.07831785002807,1008.79849970778,1008.70572329728,999.948118454723
0.07,0.0735240235459848,0.112196604294698,-0.0241823200346405,8.5942767854988,-0.17320560421128,0.0694395192467032,-0.0341865442452881,6.25968812202496,-5.89134095618929,-2.34604056972284,1003.99854121306,1008.79849970778,999.948118454723
0.071,0.0539827548397425,0.103031534916679,0.0149002173966153,8.82889244978209,-0.408062252982184,0.0493919600610166,-0.0263929645906838,8.70293194880066,-1.54104905394761,-1.79223819681911,1006.91550479986,1008.79849970778,999.948118454723
0.072,0.16145973276773,0.093260704949696,0.0149002173879416,8.24235328897922,-0.408062252930061,0.14111861911117,0.079854850346058,6.53735414902033,5.03645741299373,-0.963826474679464,1008.76737078069,1007.00217749889,999.948118454723
0.073,0.112606560985504,0.0930652922641002,-0.0632648574636198,8.41831503720545,0.0616510445459513,-0.0334682094503184,0.124749984861978,2.14053945203077,8.14186218080562,-0.249764238111328,1008.79849970778,1008.76370855402,999.948118454723
0.074,0.0442121204766499,0.10264051393518,0.0246708517489723,8.71158461763831,-0.408062252949715,0.00100546362879802,0.0506196756800431,-4.453290349448,7.49842826304741,0.48911242896588,1006.99851527209,1008.79849970778,999.948118454723
0.075,-0.0632648574659836,0.0932702706061295,-0.0144116856769142,9.35677769459022,-0.173205604207007,0.0539038700323385,-0.0361180241676943,-8.79788143313024,3.19007386997415,1.20443563622661,1008.76737078082,1011.79237005616,999.948118454723
0.076,0.0930652922606875,0.0930652922641002,-0.063264857469805,8.53562286941442,0.0616510445844011,-0.0588215740795783,-0.0959354639173784,-7.80605976816183,-3.45341707820734,1.99453655302116,1008.79849970778,1008.85648496384,999.948118454723
0.077,0.093065292264189,0.112215735607647,0.0344414861135576,8.53562286939618,-0.290633928589682,-0.0684443668718341,-0.0718521623435445,-3.10931225011971,-7.95446435533292,2.73492883936067,1003.99854121225,1008.79849970778,999.948118454723
0.078,0.141918464055285,0.112606560980971,0.0735240235457361,8.35966112114039,-0.525490577369128,-0.0209436649468146,-0.158455026353728,3.33394412906881,-7.68406734428178,-2.79500442801119,1003.91553074058,1008.79849970778,999.948118454723
0.079,0.102835926613418,0.0551552309475583,0.0149002173831789,8.59427678551266,-0.290633928520047,0.0795443665491257,-0.0668575951616918,7.45714778161657,-4.2821733395018,-2.12586158793566,1016.51542178905,1007.00217749901,999.948118454723
0.08,-0.0828061261763679,0.0539827548303577,-0.258677544626078,9.18081594629773,1.11850596407462,-0.160141972419058,0.219375192981902,9.06519807751792,1.83319962001702,-1.25003000454533,1016.73332427949,1006.96738634508,999.948118454723
0.081,0.0735240235491129,0.111432911216649,-0.0730354918123514,8.35966112115138,0.413936017677742,-0.028047607028607,0.099766210928808,4.42809946912889,7.10262009252369,-0.508005512830198,1004.13343323042,1008.76370855395,999.948118454723
0.082,0.0930652922620031,0.1221817826539,0.102835926603662,8.53562286937761,-0.525490577274293,0.0988589738128066,0.0972793900110635,-0.881553185639733,8.5062249027365,0.0417807758163731,1000.9155566812,1011.79237005597,999.948118454723
0.083,0.0930652922641002,0.122377195339407,0.0246708517615909,8.59427678547895,-0.173205604225802,-0.0550506296180824,0.0789887823016502,-6.66863857234245,5.42409930202463,0.867802482963021,1000.86367513607,1008.85648496403,999.948118454723
0.084,-0.0828061261771866,0.103226751997069,-0.121888663612688,9.53273944282532,0.53136434211895,0.0863207480735415,-0.119425413132145,-9.54417087798373,0.25351844256452,1.59992329246801,1006.86362325512,1007.00217749879,999.948118454723
0.085,0.122377195331944,0.121967238655526,0.0930652922562815,8.41831503726231,-0.642918901725325,-0.153458459249587,-0.00937165112467328,-5.95807071127935,-5.98186978963832,2.28196423685722,1000.9674382259,1000.97964564828,999.948118454723
0.086,0.122377195339407,0.122377195339407,0.0539827548308551,8.59427678548162,-0.525490577376604,-0.0708043737637655,-0.113477118460898,-0.699547321925638,-8.5818626973849,2.99918963835222,1000.86367513607,1003.85754548455,999.948118454723
0.087,0.1712303671318,0.09365153032382,0.0637533891884732,8.30100720504385,-0.642918901766755,0.0632249909930763,-0.171426175874729,5.89704993932112,-5.8774881833647,-2.431829530345,1008.66360769139,1000.92166039203,999.948118454723
0.088,0.190771635843056,0.0834900705920069,0.0344414861104478,8.00773762463457,-0.525490577362936,0.181253452193782,-0.0687547749292228,7.96876035549278,-0.948082595880695,-1.75474349419007,1011.79847376691,998.76796589252,999.948118454723
0.089,0.0344414861174673,0.121595544594962,-0.0534942231061803,8.71158461765517,-0.173205604223665,-0.00246208631158304,0.063575042294188,7.03742242986824,5.13774194325562,-0.960058902930827,1001.05044869921,1003.81695580451,999.948118454723
0.09,0.102835926627334,0.122377195339407,0.0539827548247596,8.65293070154722,-0.642918901748815,0.0844705598383562,0.0797125469695158,2.20383087097179,8.39223950636277,-0.330969523326371,1000.86367513607,1006.90940108864,999.948118454723
0.091,0.161459732761813,0.103227143210466,-0.0144116856828147,8.35966112117773,-0.408062252957407,-0.0766162697961213,0.142852683524896,-3.6558584065002,7.5289539894225,0.403265176224859,1006.86362325474,1006.96738634508,999.948118454723
0.092,0.0539827548409149,0.0836854832765008,-0.0534942231085968,8.77023853370562,-0.173205604219395,-0.0684663971686669,-0.0329866970906307,-8.34810499311535,2.69373850686186,1.23892057670517,1011.76734484013,1006.96738634508,999.948118454723
0.093,0.0930652922611855,0.0832946579056646,0.00512958303380756,8.41831503724802,-0.408062252964668,-0.0869199863820559,-0.0336508129634903,-7.50331030090001,-3.83860357383495,1.99523606956305,1011.85035531229,1006.96738634508,999.948118454723
0.094,0.0735240235482243,0.112020322919439,-0.063264857467388,8.53562286939052,-0.0557772798213433,0.0290230883368859,-0.0925520641178686,-3.32501529467464,-7.86156741137456,2.73492883932167,1004.05042275746,1011.75757890245,999.948118454723
0.095,0.112606560979905,0.0934752489478036,-0.00464105132185542,8.47696895331073,-0.290633928582847,0.0466651173433011,-0.102587249482717,3.45850166942428,-7.74482000555385,-2.75587752093402,1008.71548923597,1013.94606455619,999.948118454723
0.096,0.141918464056173,0.0930652922641002,-0.033952954395458,8.24235328896054,-0.173205604196753,0.140226332345504,-0.0403760977457183,7.25786403277696,-3.91021707876768,-2.08597687012742,1008.79849970778,1011.89094499149,999.948118454723
0.097,0.132147829697452,0.112214559603919,0.0344414861144642,8.30100720505057,-0.408062252986884,0.136513509030883,-0.00365057688517949,7.99344242641344,2.27554687849488,-1.34257482163182,1003.99854121216,1008.85648496372,999.948118454723
0.098,0.112606560981398,0.122181782653154,0.0832946579018254,8.47696895331169,-0.642918901752657,0.135300375180114,0.0362221767313858,4.77661259020158,7.03251871755554,-0.672339753830798,1000.91555668142,1008.79849970778,999.948118454723
0.099,0.122377195333488,0.0553506436325141,-0.00464105132814756,8.53562286940045,-0.290633928549736,-0.0141334735568751,0.121646875094835,-0.952815849504269,8.48725325449816,0.0777598591813587,1016.463540244,1008.79849970778,999.948118454723
0.1,0.0344414861197073,0.0539827548303577,-0.121888663622374,8.59427678545185,0.296507693407428,-0.0955101337037204,-0.0831918063614419,-7.03206549997481,4.94970353468471,0.991960540972841,1016.73332427949,1008.79849970778,999.948118454723
0.101,0.102835926614823,0.101857885153157,-0.131659297978819,8.24235328899938,0.648792666514441,-0.0799684663812228,-0.146678024705952,-8.23772173672221,-0.705166826457483,1.7347428423202,1007.13340728954,1011.79237005595,999.948118454723
0.102,0.0539827548347117,0.131561591635324,-0.112118029264791,8.65293070153463,0.531364342171705,0.0376222564209256,-0.118613473634167,-6.66099933543358,-5.54857149571361,2.32666580115712,998.867456384616,1013.94606455606,999.948118454723
0.103,0.0930652922615413,0.132147829697843,0.0442121204616863,8.65293070157122,-0.290633928535434,-0.0508249672781052,-0.0896252359585418,-0.335727043106359,-8.6512984666544,3.06923027060074,998.727376212922,1011.89094499162,999.948118454723
0.104,0.132147829696208,0.103422164683802,0.0442121204719221,8.5356228694014,-0.290633928589255,0.0615469126285245,-0.125018950707237,6.21146875095221,-5.86165350434838,-2.36126426032837,1006.82730617378,1007.06016275488,999.948118454723
0.105,0.0637533891900377,0.112401582639208,0.05398275483018,8.71158461765538,-0.408062252980047,0.0525003094360618,-0.0649796118901113,8.63358108650137,-1.23267959165502,-1.7594222782534,1003.96741228543,1003.97351599663,999.948118454723
0.106,0.112606560980439,0.103031534917435,0.0735240235469625,8.53562286939874,-0.525490577374469,0.134322369862624,-0.00659701211641213,7.10200615708909,4.76387517260694,-1.04143906712771,1006.9155048003,1000.92166039205,999.948118454723
0.107,0.0149002173986057,0.102835926622536,0.0246708517544822,8.94620028199779,-0.408062252978766,0.0275758103372254,0.00838105536688089,1.80277646526922,8.77217255326152,-0.248270095123792,1006.96738634508,1000.86367513607,999.948118454723
