t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,1271.86823995582,-2.23534361981154e-24,0,0,0,0
0.01,0.0610657624041103,119.502875626162,1271.86823995582,0.174399150691165,7.51802568967847,10,-1.14618022916266,18.6702185462497
0.02,0.249526210471291,237.951134420505,1271.86823995582,0.21004730175309,7.71326712577979,10,-1.67380917819006,20.877901737369
0.03,0.554444611846547,344.077432933381,1271.86823995582,0.197990526007303,7.81283367677582,10,-2.10191287210839,23.4430576938415
0.04,0.965678879990832,440.32690353084,1271.86823995582,0.565615417148315,7.97474713352479,10,-4.92560276798271,25.4486565885988
0.05,1.47439073118833,529.901284462427,1271.86823995582,0.313066916625181,8.23232215794709,10,-4.10297081831552,26.6715956322595
0.06,2.07221290523841,611.125790282314,1271.86823995582,0.373647904918025,8.24246570125583,10,-5.24881920614912,29.2284256507558
0.07,2.75170385866265,685.573479799295,1271.86823995582,0.734793651419559,8.39529354615372,10,-8.22389384911734,30.7203627610091
0.08,3.50625548368091,754.178071036165,1271.86823995582,0.545383563686769,8.340003945999,10,-7.9372015696154,33.3245209455567
0.09,4.32970075642983,817.606740342734,1271.86823995582,0.886541603359096,8.64332370501729,10,-10.8510981463271,33.6029021819155
0.1,5.21673496486483,875.935205768334,1271.86823995582,0.843292269575192,8.75004122359893,10,-11.4889166621963,34.898944999578
0.11,6.162510331044,929.56966340375,1271.86823995582,0.614887947307778,8.81723640945238,10,-10.9207592014976,36.2540559428432
0.12,0.879157707155588,979.303386445549,1271.86823995582,0.3529162487411,8.90560769501749,10,-10.2230503143283,37.3869341129633
0.13,1.92877179050723,1024.93862692518,1271.86823995582,0.819983085828746,8.93376195915105,10,-13.8605579276843,38.7383278121352
0.14,3.02430769865549,1066.55019326501,1271.86823995582,0.808116449504454,9.00031107393002,10,-14.6105276567075,39.7555941216354
0.15,4.16193920658939,1105.72993209331,1271.86823995582,0.261728658387701,9.03379660630122,10,-12.1668332616029,40.8591133232945
0.16,5.3385664006642,1141.52651135896,1271.86823995582,0.136917944277401,8.84360967895958,10,-12.1852646817104,43.2044552783999
0.17,0.268028879918724,1174.50428660191,1271.86823995582,0.211119291511072,9.10173107610461,10,-13.3477672594117,42.7667217669744
0.18,1.51413174518067,1205.16205722864,1271.86823995582,0.681048814789325,9.35123413405207,10,-16.8730021474727,42.2452782805626
0.19,2.79128336272435,1233.48704912866,1271.86823995582,0.862731682230123,9.39170718860183,10,-18.6541402013587,42.9344993702746
0.2,4.09659446403277,1259.23740415313,1271.86823995582,0.323594821428593,9.15405838131972,10,-16.0435295927405,45.1722198660917
0.21,5.42093115048937,1265.3400609953,1271.86823995582,0.404333672731301,8.05239982356933,8.03542518615723,-16.8139172104617,40.1438675951133
0.22,0.462787795171408,1265.5507854543,1271.86823995582,0.190714259583316,7.91448134163312,7.89472913742065,-15.6297513403455,40.1556708191434
0.23,1.78786005399724,1265.53509296804,1271.86823995582,0.00428100459698783,7.96910637866624,8.02033233642578,-14.6092831382971,40.5898052838798
0.24,3.11290221336738,1265.36762930412,1271.86823995582,0.44835124129644,8.04196351694445,8.10944175720215,-17.3477411559617,40.6664662109979
0.25,4.43795364823875,1265.293034502,1271.86823995582,-0.273053352238745,7.64173787156159,7.9763331413269,-13.0803563939008,42.2505428988799
0.26,5.76297430206285,1265.20120909565,1271.86823995582,0.466163336710942,8.11548987753657,8.09326457977295,-17.5473528046555,40.1217226911204
0.27,0.804851826470451,1265.20473376388,1271.86823995582,-0.0195315568082401,7.79698541570731,8.02917003631592,-14.6315563870955,41.5997848284103
0.28,2.12994199616003,1265.39858970548,1271.86823995582,0.278450034830395,8.1382923400487,8.06028652191162,-16.4458954375181,39.72448988937
0.29,3.45498638727516,1265.51572508717,1271.86823995582,0.179344309062045,7.98638059980905,8.04948806762695,-15.8784597543624,40.5962451711615
0.3,4.78008028102044,1265.51380808124,1271.86823995582,-0.0555506097641403,8.1272549926717,8.22188282012939,-14.4950754915868,40.7572995713578
0.31,6.10511721231022,1265.32728866079,1271.86823995582,0.427604534518359,8.03118786928644,8.05986976623535,-17.4247326403293,40.3557907064571
0.32,1.1469843267763,1265.25466845649,1271.86823995582,-0.329616825769528,7.61518967967042,7.98077964782715,-12.9056110290754,42.3628736753315
0.33,2.4720034197487,1265.15228130617,1271.86823995582,0.475720275178357,8.04030967260156,7.95643186569214,-17.7476696982198,39.6755724414757
0.34,3.79704965462994,1265.18617791533,1271.86823995582,-0.164392490192653,7.79352293860145,8.13587188720703,-13.8961389140515,42.2146262868035
0.35,5.12213771285098,1265.38129244385,1271.86823995582,0.347442880225133,8.130643709859,8.12796497344971,-17.0002292087093,40.1359656343628
0.36,0.164016005212858,1265.52029141993,1271.86823995582,0.0620083759665722,7.99050046796171,7.99847030639648,-15.2986205718462,40.1896105549172
0.37,1.4890988969784,1265.54239968243,1271.86823995582,-0.0459444623791394,7.99612954811759,8.05379486083984,-14.6664654498107,40.4843994127464
0.38,2.81413286888991,1265.39117378186,1271.86823995582,0.330753547971996,7.89145832774454,7.99331378936768,-16.9543666103054,40.7486761233297
0.39,4.13917151044208,1265.20648608162,1271.86823995582,-0.366069360489635,7.61254463070178,7.94638347625732,-12.7750278483837,42.1425016330085
0.4,5.46418713809667,1265.24189409401,1271.86823995582,0.414957094831141,8.06629697236628,8.08138084411621,-17.4721589175889,40.2565033827453
0.41,0.506043859444986,1265.28594028341,1271.86823995582,-0.159440340113043,7.89476264127132,8.22143650054932,-13.9810081450256,42.1087852468816
0.42,1.83112712633289,1265.34892392677,1271.86823995582,0.320535411531494,8.13032629713736,8.10187911987305,-16.8645925448589,39.9840358118752
0.43,3.15616984769615,1265.49426389689,1271.86823995582,0.0376846653199147,7.99495190074396,8.02586078643799,-15.1655599547789,40.3701336660809
0.44,4.48126739914784,1265.56555446273,1271.86823995582,-0.0715951634662022,8.13984669088093,8.13755226135254,-14.511494106854,40.1450585809781
0.45,5.80630343874332,1265.39002466558,1271.86823995582,0.350135403492439,7.88949252778218,7.99848318099976,-17.0661986687546,40.8098916657756
0.46,0.848150611427656,1265.25793349166,1271.86823995582,-0.398114479354314,7.68367698104793,8.03917503356934,-12.5831094669085,42.3013534354515
0.47,2.17318544868649,1265.17996241127,1271.86823995582,0.388498914197814,8.03141232443377,8.04571914672852,-17.3026845870783,40.2421289180784
0.48,3.49823273611214,1265.18786259448,1271.86823995582,-0.153782897955714,7.79663545917892,8.11351013183594,-14.0239634867623,42.0353998928557
0.49,4.82329922110792,1265.33267543605,1271.86823995582,0.336308592782353,8.13726345483705,8.14480686187744,-16.969325659217,40.2105433177235
0.5,6.1483443919027,1265.50140816942,1271.86823995582,0.0290104372479276,7.99458987268514,7.9743013381958,-15.1308677874477,40.0640517643128
0.51,1.19027313202848,1265.49707020612,1271.86823995582,-0.0448997495952432,8.1237109702472,8.18662261962891,-14.7107155705181,40.5127373699052
0.52,2.51530800233583,1265.35724919269,1271.86823995582,0.403273557730935,8.01776247861039,8.05803203582764,-17.4162915372841,40.372684738378
0.53,3.84035322435163,1265.24557909619,1271.86823995582,-0.405690822628678,7.58850791024857,7.96792221069336,-12.5752775121322,42.4084113752115
0.54,5.16537640210517,1265.17752742542,1271.86823995582,0.415248773924888,8.02273424626543,7.99145030975342,-17.5091130006085,39.9547396715552
0.55,0.207240763805501,1265.22070241,1271.86823995582,-0.0735058309855238,7.8017524803439,8.12861633300781,-14.5213237273763,42.0685945787894
0.56,1.53232357618501,1265.34927277675,1271.86823995582,0.256471027232723,8.08337714029586,8.04229927062988,-16.5016108822266,39.8704509456525
0.57,2.85736728638851,1265.55118433649,1271.86823995582,0.0514405590228062,8.01553239812184,7.98633575439453,-15.2532877620079,39.9673113056059
0.58,4.18245787967371,1265.5567560702,1271.86823995582,-0.0371804308075587,8.14714029924641,8.17011260986328,-14.7208953481948,40.2705941762335
0.59,5.50749644553868,1265.32718272011,1271.86823995582,0.310315374790112,7.85906475881477,7.97052049636841,-16.8289560735611,40.7993829694582
0.6,0.549348365733159,1265.24207166076,1271.86823995582,-0.416824430505261,7.61475374079125,8.01970291137695,-12.4750784519469,42.5675053955343
