t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,1462.20250077734,-2.28905485567931e-24,0,0,0,0
0.01,0.0642924193565574,126.210988078665,1462.20250077734,0.162526528083891,7.54279413291379,10,-1.09376200839295,18.5972416457585
0.02,0.262756827026548,250.167601122181,1462.20250077734,0.241594654636554,7.65516367941227,10,-1.88835412384226,21.3657410028895
0.03,0.582630922345781,360.196091100428,1462.20250077734,0.356484814734291,7.87774441158296,10,-3.09026635951615,23.2831029155062
0.04,1.01288503825892,460.717102001274,1462.20250077734,0.557267609323373,7.89138702168788,10,-4.97230381178146,26.2655775964457
0.05,1.54342936360905,551.247307773275,1462.20250077734,0.678409366099095,8.03846918518704,10,-6.42942884320046,28.2564647515207
0.06,2.16535009053496,634.78436218768,1462.20250077734,0.74525633369983,8.13705923240733,10,-7.68912623974138,30.3685529411438
0.07,2.87049911430116,710.593622888547,1462.20250077734,0.74222254104308,8.40960918554032,10,-8.55898889761175,31.2615884171324
0.08,3.65172614285122,780.071549253502,1462.20250077734,0.798008983159944,8.40931392689035,10,-9.81577093985006,33.6270608160036
0.09,4.50272532499567,843.927998132854,1462.20250077734,0.749103289028993,8.67270128986395,10,-10.4620054304808,34.2294928168189
0.1,5.41786389566865,902.716899787652,1462.20250077734,0.929459364020324,8.62928505833984,10,-12.4675200222609,36.4835932007504
0.11,0.108527777961747,956.640413220364,1462.20250077734,0.917903292138655,8.71772175106383,10,-13.3510848569139,37.8553378351453
0.12,1.13647911405441,1006.23716208574,1462.20250077734,0.364670801697734,8.50992734115771,10,-10.972434054309,40.8132254341415
0.13,2.21379556711284,1051.12458539305,1462.20250077734,0.873008949201528,8.93427998674593,10,-14.9124829734257,39.9186157018387
0.14,3.3366850688228,1092.79306630937,1462.20250077734,0.855756878458237,9.23835068167898,10,-15.6643134652199,39.5497105221598
0.15,4.50173662562726,1131.52518204053,1462.20250077734,0.663557788227683,9.17001423487669,10,-15.3374674622549,41.3139699244512
0.16,5.70579383051781,1167.45982730107,1462.20250077734,0.753038724476566,9.27538780434873,10,-16.6935486440121,41.8926673762403
0.17,0.662821543221096,1200.17995149489,1462.20250077734,0.843276022204282,9.30064760503057,10,-18.0207454060099,42.8820532807295
0.18,1.93557843313891,1230.35658948932,1462.20250077734,0.800091942241859,9.30781262648085,10,-18.5012173078207,43.8602943849486
0.19,3.23864335444586,1258.06271112689,1462.20250077734,0.0372623002719017,9.05350855827833,10,-14.6403068056491,46.2742124010808
0.2,4.56940024871139,1283.21490790796,1462.20250077734,0.896168290189945,9.45557201528806,10,-20.4571039616898,44.6164796929796
0.21,5.92540741971415,1306.29826704924,1462.20250077734,0.0268884159305136,9.05005623707986,10,-15.8611243930055,47.7231293989608
0.22,1.02097808446115,1326.93877831218,1462.20250077734,0.699991289959466,9.40981523876834,10,-20.4694591608992,46.1440520483309
0.23,2.42042547299094,1345.47801375469,1462.20250077734,0.625533924466587,9.53539602858718,10,-20.5094034236836,45.9023266397949
0.24,3.83831588794521,1362.34537814909,1462.20250077734,-0.0993690725299059,9.216463038064,10,-16.6811114491189,48
0.25,5.27276323604871,1376.60162609397,1462.20250077734,0.151960627905634,9.25016809199859,10,-18.5768002346684,48
0.26,0.438743375139953,1390.39624842616,1462.20250077734,0.635810492848333,9.53670344678032,10,-21.8914447462635,47.0663961149374
0.27,1.90080303808572,1402.33806134258,1462.20250077734,0.605903452995955,9.50945243452823,10,-22.0788882313868,47.5124165129008
0.28,3.37484951882305,1412.58222446618,1462.20250077734,0.618364368761494,9.42768283595998,10,-22.4906629699854,48
0.29,4.8584894586795,1420.92022488109,1462.20250077734,0.594521260120541,9.60291947300029,10,-22.634809058267,47.415040146011
0.3,0.067162687898108,1428.14309700637,1462.20250077734,0.683624965881458,9.68987787860246,10,-23.4440048466506,47.0705743181581
0.31,1.56630037242643,1434.54084501888,1462.20250077734,0.631397915443406,9.62301488350415,10,-23.3924410195836,47.625492173424
0.32,3.07198738575881,1440.89156693097,1462.20250077734,0.584953249813095,9.44193781881845,10,-23.3759106989875,48
0.33,4.58412466776557,1446.98879145832,1462.20250077734,0.602273412753385,9.58289256281287,10,-23.6915175993334,48
0.34,6.10261393491031,1453.58694425095,1462.20250077734,0.488425885869114,9.60523148826308,10,-23.1157283389145,48
0.35,1.34237899586984,1454.4659482858,1462.20250077734,0.289451603521134,9.26973654860495,9.61985969543457,-22.0315054775602,47.9085612552718
0.36,2.86564214894376,1454.60447890399,1462.20250077734,-0.131903720941145,9.23345739931268,9.32090950012207,-19.5043701925008,46.3934834886827
0.37,4.3889287552804,1454.55846460307,1462.20250077734,-0.158486142433519,8.85401533066221,9.3319787979126,-19.386079662617,48
0.38,5.91209468868174,1454.57685674085,1462.20250077734,-0.197147452533912,8.91246741666169,9.55496692657471,-19.1748895960258,48
0.39,1.15189776899008,1454.49679241643,1462.20250077734,-0.407839911129009,9.15264918865679,9.74037742614746,-17.9126788792646,48
0.4,2.67494018213819,1454.55455936463,1462.20250077734,-0.169121287619269,9.20519129287894,9.52236461639404,-19.364718601049,47.9478075960528
0.41,4.19818925898271,1454.45644383882,1462.20250077734,0.126423818039254,9.17014153012154,9.42991256713867,-21.1088122485635,47.609200703965
0.42,5.7214485094734,1454.58445507015,1462.20250077734,0.453106710619251,9.52899760080011,9.42273616790771,-23.0773036612779,45.4658748101286
0.43,0.961676026118369,1454.71645137821,1462.20250077734,0.473310956947953,9.46704789552384,9.39008331298828,-23.1912035394781,45.6321076698837
0.44,2.48487112904533,1454.56948787276,1462.20250077734,0.444992182781518,9.22216442458061,9.54983997344971,-23.0858636105462,48
0.45,4.00801998561832,1454.6135553802,1462.20250077734,0.389965641032461,9.24030057725393,9.40824794769287,-22.7297403517453,47.1523786070449
