t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,822.65754266837,-3.87055269320882e-25,0,0,0,0
0.01,0.0628690091055394,123.71620510811,822.65754266837,0.198356426839111,7.50877826466213,10,-1.30366749008267,18.8198084535666
0.02,0.258153980409924,246.868955226658,822.65754266837,0.174401918168754,7.64248798949337,10,-1.46566017209932,21.5128648560267
0.03,0.574811260338149,357.558786256837,822.65754266837,0.308624843161923,7.79773380875293,10,-2.79339333305857,23.9172555336483
0.04,1.00309725749656,459.946109321937,822.65754266837,0.5112498531622,7.82932306746267,10,-4.67635437121424,26.8758028268462
0.05,1.53447873615312,553.542322901441,822.65754266837,0.666116512134009,7.92942476424454,10,-6.34755049295609,29.2404223113324
0.06,2.16059726923747,640.801488263835,822.65754266837,0.790820240104185,8.10785357177406,10,-7.92100444992533,30.9818995435532
0.07,2.87438988556393,721.035280924193,822.65754266837,0.75275985673744,8.27527916482405,10,-8.56250787378607,32.6301002367996
0.08,3.66921724433419,796.039013940791,822.65754266837,0.885471765336531,8.32967196952647,10,-10.296433645237,34.7700271038039
0.09,4.52298146130373,818.508704116878,822.65754266837,0.160907166529807,4.54291578190652,4.66692876815796,-6.3392702314318,26.2373673400238
0.1,5.38044096324157,818.939019311,822.65754266837,-0.129203264263803,4.68918478460265,4.81094264984131,-4.64905004156617,26.440122035085
0.11,6.23791268925131,819.069124911624,822.65754266837,-0.104532100638007,4.51797543387431,4.94456768035889,-4.84898670759807,28.4232978254557
0.12,0.812223537469535,818.839908736153,822.65754266837,0.0585627919944156,4.2847847868145,4.4680004119873,-5.84889537055887,27.0476781134482
0.13,1.66974782166413,818.674995617947,822.65754266837,0.215733727852262,4.53048642494603,4.47994804382324,-6.81818662646347,25.7040065777526
0.14,2.52726563252931,818.984522950285,822.65754266837,0.0874791106709605,4.73502160718003,4.85313367843628,-6.09426710287992,26.8115328716709
0.15,3.38479103908315,819.088850809197,822.65754266837,0.0493346666506873,4.51492938101949,4.75821828842163,-5.91289888484213,27.6091664035237
0.16,4.24230115257512,818.840094060248,822.65754266837,0.228200894793171,4.51579927807342,4.48995637893677,-6.98371202473086,26.0631957052301
0.17,5.09985547273288,818.839139494023,822.65754266837,0.0741378601824385,4.63760606374171,4.64218997955322,-6.06307311810198,26.2757378446883
0.18,5.95740676373583,819.222062263666,822.65754266837,-0.15853078180904,4.71071036371834,4.94121265411377,-4.65046075153303,27.6637097062461
0.19,0.531786645632421,819.093340391689,822.65754266837,-0.150319725972537,4.31495305113411,4.53989124298096,-4.72265504182973,27.609373125638
0.2,1.38934375892777,818.723331644713,822.65754266837,0.055105866021919,4.34885677780709,4.23992252349854,-5.95698406732256,25.5822188263966
0.21,2.24688107537725,818.795448469899,822.65754266837,0.182346020139165,4.64422053487914,4.64761447906494,-6.74425129949887,26.3141919576261
0.22,3.10441776152435,819.16812841445,822.65754266837,0.0919758537923103,4.70052550338446,4.9129433631897,-6.21046600733706,27.609491782587
0.23,3.96198054677991,818.931898815092,822.65754266837,0.178492090430267,4.33258126285363,4.52092599868774,-6.72895398547356,27.4446733577777
0.24,4.81953414768761,818.702957476586,822.65754266837,0.0523702846722691,4.36120924267382,4.35202932357788,-5.95670479828462,26.2525262713962
0.25,5.67706902982161,818.908308747787,822.65754266837,-0.0956602659173214,4.77307623007422,4.82259273529053,-5.05076065688506,26.6722893930363
0.26,0.251443662379767,819.080708930899,822.65754266837,-0.155373905134321,4.48929591886065,4.87645435333252,-4.72005583782926,28.7000142363114
0.27,1.10901918714275,818.774773296798,822.65754266837,0.0408291324086619,4.2170416152978,4.34902954101562,-5.8811169570413,27.1172642461723
0.28,1.96657840475728,818.670751850713,822.65754266837,0.0815808365756834,4.5196188288873,4.45483160018921,-6.1363450078532,25.941453129898
0.29,2.82413732000155,819.107919598213,822.65754266837,0.0569633666644807,4.75342434255978,4.80100774765015,-6.00706006995949,26.6395366701096
0.3,3.68168191438386,819.162025958582,822.65754266837,0.172551786268409,4.6054743748555,4.79479885101318,-6.72030824791065,27.4942067005079
0.31,4.53922869063393,818.812274981034,822.65754266837,0.187325309966626,4.3715492011803,4.40756893157959,-6.80291445813893,26.5790268481887
0.32,5.39679740237338,818.875891029064,822.65754266837,0.0292093041299931,4.64126638542324,4.60758829116821,-5.85527956114569,26.163059504979
0.33,6.25434905760431,819.159643745989,822.65754266837,-0.148674143159208,4.66404049752806,4.92621231079102,-4.79243629786516,27.9660200879659
0.34,0.828723262251486,819.081828363558,822.65754266837,-0.106715565461548,4.35765927978453,4.62389516830444,-5.04798903274254,27.9740005204385
0.35,1.68628377749762,818.73389956971,822.65754266837,0.0435358195529822,4.35123685788428,4.28978061676025,-5.92852514174903,25.991301625205
