t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,1467.99139309735,-3.49420999904829e-24,0,0,0,0
0.01,0.0605813590963604,119.159960284067,1467.99139309735,0.121241141309744,7.50981646785086,10,-0.862005066424837,18.8149926522501
0.02,0.248625002623466,237.597143845067,1467.99139309735,0.238619165262788,7.60336301801366,10,-1.87117814222851,21.7478292173809
0.03,0.553010935985179,343.557267078208,1467.99139309735,0.298936851000331,7.71679516346153,10,-2.72728982833524,24.3979164466148
0.04,0.963870550757293,440.099127265481,1467.99139309735,0.576255599380478,7.84959330422872,10,-5.00169511659141,26.7372780404698
0.05,1.47276145176358,530.575437809259,1467.99139309735,0.380484845136593,8.00625768749173,10,-4.5508065141949,28.7078071505799
0.06,2.07182381126254,612.89558714953,1467.99139309735,0.445402422219601,8.13656466340497,10,-5.76856477730816,30.6827412625835
0.07,2.75362974392806,688.467779502504,1467.99139309735,0.775399769192119,8.27719365130253,10,-8.61652262832185,32.4014449095416
0.08,3.51192467881115,758.748852292196,1467.99139309735,0.507526929835578,8.20165532632974,10,-7.8992624775679,35.2487590422242
0.09,4.34104913314981,823.654439562333,1467.99139309735,0.859313111799764,8.53522865337414,10,-10.9276381503484,35.4693116425837
0.1,5.23552930018258,883.613437970058,1467.99139309735,0.864191248693873,8.66107263360112,10,-11.8955201975196,36.7765574015807
0.11,6.19023996916313,938.878251714939,1467.99139309735,0.581283656444111,8.5112508410429,10,-11.1358577044011,39.5849879768973
0.12,0.917370948524237,989.754805384416,1467.99139309735,0.68963655317463,8.91380801822924,10,-12.7011533107793,38.98848949223
0.13,1.97922170511332,1037.31950709809,1467.99139309735,0.518445092878389,8.92720772906096,10,-12.5523400413712,40.5412452596697
0.14,3.08894874589616,1081.43112194111,1467.99139309735,0.896631002091224,8.87103861651172,10,-15.7372294630138,42.4257806974127
0.15,4.24283517181532,1121.80984161982,1467.99139309735,0.87837377417941,9.29040254226555,10,-16.4567235034139,41.3139395750968
0.16,5.43776361487646,1159.53590299448,1467.99139309735,0.886879506319223,9.32103623457464,10,-17.3556550179297,42.4242122043202
0.17,0.387274220502679,1194.48724271645,1467.99139309735,0.902386580341923,9.13440529513024,10,-18.2551453736837,44.6746963805144
0.18,1.6549521070026,1226.13568687957,1467.99139309735,0.719576533887369,9.28185959612787,10,-17.8823331051167,44.777325767424
0.19,2.95457914405434,1255.78090175915,1467.99139309735,0.0335057837134753,9.07771331722233,10,-14.5038178995239,46.8713655942318
0.2,4.28346839478539,1282.34446144837,1467.99139309735,0.812001242708642,9.35251557012455,10,-19.8496497526238,45.9674524978261
0.21,5.63905865636343,1306.55843615983,1467.99139309735,-0.0403898379477197,8.99581376436635,10,-15.3508820205251,48
0.22,0.735335711607611,1327.77582913174,1467.99139309735,0.70511550805372,9.250908425515,10,-20.3629524968199,47.7458426649286
0.23,2.135906796782,1346.4991943776,1467.99139309735,0.739164191546672,9.52424393628305,10,-21.0766620479538,46.5408035748848
0.24,3.55491439642256,1363.4384916953,1467.99139309735,-0.0570786719231551,8.98683348690229,10,-16.808345821559,48
0.25,4.99006453719222,1377.46996217597,1467.99139309735,0.0994870491917785,8.88382151513061,10,-18.160104735137,48
0.26,0.155908852146943,1389.96001251376,1467.99139309735,0.423953543125427,9.23406529915384,10,-20.4948267741827,48
0.27,1.61643571513143,1399.66403921805,1467.99139309735,0.685123779341084,9.2849069704395,10,-22.4306097468402,48
0.28,3.08785902410089,1409.77491719814,1467.99139309735,0.602261589597212,9.05103062756176,10,-22.2244317028726,48
0.29,4.56733713778338,1415.76502287414,1467.99139309735,0.669563192986253,9.16265655402169,10,-22.9003255608712,48
0.3,6.0527360286008,1421.12470202576,1467.99139309735,0.584639798698459,9.29567235401717,10,-22.5888610005996,48
0.31,1.26159913170698,1428.86948392516,1467.99139309735,0.552620711497492,9.58717800142141,10,-22.5995019231479,47.3880395916462
0.32,2.76200221356171,1435.41713735732,1467.99139309735,0.559350947744087,9.29858987830551,10,-22.8503780036919,48
0.33,4.26677472290135,1438.29178554206,1467.99139309735,0.595436025554627,9.16414919206848,10,-23.224966148052,48
0.34,5.77439680283322,1440.58184219387,1467.99139309735,0.453113194672413,8.9405147631817,10,-22.5130159713683,48
0.35,1.00064671348678,1442.75171971318,1467.99139309735,0.459216642550955,9.01939894608603,10,-22.642455334063,48
0.36,2.51397396697069,1447.96915256424,1467.99139309735,0.471943017068242,9.19286303623922,10,-22.7628113415982,48
0.37,4.03169328191188,1449.8075750324,1467.99139309735,0.341057993001603,9.12385434361129,10,-22.054576157073,48
0.38,5.54980507209194,1449.96767358499,1467.99139309735,0.0210480596143596,9.03413285490912,10,-20.197429017293,48
0.39,0.787199008947944,1453.84110869811,1467.99139309735,-0.136150213311273,8.90150696851852,10,-19.3149617460676,48
0.4,2.30986107549432,1454.15830221373,1467.99139309735,-0.0873504075131426,8.6707295003497,10,-19.6770281241807,48
0.41,3.83370415945356,1457.24597162313,1467.99139309735,-0.34283524715673,8.82472535090106,10,-18.1919682143652,48
0.42,5.35962440270202,1457.11608235035,1467.99139309735,-0.244940827959344,8.82720168616161,10,-18.8321688827566,48
0.43,0.602908067290791,1459.11838551678,1467.99139309735,0.0488192243035832,9.21543199232163,10,-20.5817535243526,48
0.44,2.1311281581903,1459.05351746233,1467.99139309735,0.328954349312298,9.30550813198666,10,-22.2972414066275,48
0.45,3.65982040321935,1460.06094819101,1467.99139309735,0.477575409755017,9.06648767452372,9.59056758880615,-23.189652393382,48
0.46,5.18789107225938,1458.63752150738,1467.99139309735,0.478690690755454,8.96520680338101,10,-23.2429382910513,48
0.47,0.433083670321075,1459.74385648464,1467.99139309735,0.299053238005828,8.90186574445602,9.92644500732422,-22.1296342487349,48
0.48,1.9613332311712,1458.94368034435,1467.99139309735,0.0127478642710503,9.07388552741751,10,-20.4138544814496,48
0.49,3.49019448095543,1459.46164630837,1467.99139309735,-0.154960397828781,8.66920814843288,10,-19.4081469146364,48
0.5,5.01789947653727,1459.0895019429,1467.99139309735,-0.249711417291415,8.86735834748759,10,-18.8701943306368,48
0.51,0.263191328594175,1459.27633767186,1467.99139309735,-0.314907288336817,8.76431290907268,10,-18.4821871234469,48
0.52,1.791116536291,1459.94570607111,1467.99139309735,-0.000703331943886942,9.08768121554401,10,-20.382822020098,48
0.53,3.31993604254961,1459.51844154299,1467.99139309735,0.279568226096615,9.21589193390378,10,-22.0623413045464,48
0.54,4.84865666183244,1460.51854151765,1467.99139309735,0.406110806377307,9.16494307611292,9.46023178100586,-22.8209765045482,47.5224215609009
0.55,0.094198068652311,1459.61998435531,1467.99139309735,0.452931953725766,8.93929454226371,10,-23.152852838265,48
0.56,1.62297871920699,1460.21500876995,1467.99139309735,0.347640872028271,8.94555271492234,9.58221435546875,-22.4756955697697,48
0.57,3.15169874332853,1459.84449444278,1467.99139309735,0.140467043745946,9.00712835607331,10,-21.252211231416,48
0.58,4.68089151548271,1459.86237287841,1467.99139309735,-0.153081911503648,8.63227100138434,9.82073497772217,-19.4676387541711,48
0.59,6.2093201490758,1459.52483909672,1467.99139309735,-0.162166541982318,8.72299050958432,10,-19.4579129683483,48
0.6,1.45485138965418,1459.51440038736,1467.99139309735,-0.31556296044134,8.82522197289771,10,-18.5305437129189,48
