t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.0344414861134865,0,-0.102347394904614,-0.262464543707726,0.296507693375386,-0.102347394904614,0.0344414861134865,0.296507693375386,-0.262464543707726,0,0,0,0
0.001,0.0149002173966153,-0.00464105132025594,0.0246708517550509,-0.086502795445643,-0.408062252982184,-0.0288162162581378,-0.000541373577420529,0.396521768459704,-0.129491401515294,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.002,0.0149002166319279,-0.00464105132025594,0.0246708464022393,-0.0865027908551622,-0.408062225411009,-0.0288162112420244,-0.000541375596317676,0.396521742296386,-0.129491391680509,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.003,0.00512958303817967,-0.00464105132025594,-0.0437235887540002,-0.027848879358281,-0.0557772798034009,0.0352761321759617,-0.0263374132059053,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.004,0.00512958303817967,-0.00464105132025594,-0.0437235887540002,-0.027848879358281,-0.0557772798034009,0.0352761321759617,-0.0263374132059053,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.005,0.00512958494323336,-0.00464105132025594,-0.0437235830388391,-0.0278489022306667,-0.0557773026992799,0.0352761262751015,-0.0263374119925858,0.0622254294928314,-0.00382946161920811,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.006,0.0149002151069963,-0.00464105132025594,-0.0144116810994536,-0.145156684043462,-0.173205631714101,0.00501181287778075,-0.0201145393689545,0.222615589427379,0.0388966981101891,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.007,0.00512958570792073,-0.00464105132025594,0.00512958837766179,-0.0278489114116282,-0.290633960675526,-0.00700891372371787,-0.00187095025926049,0.26550646577461,-0.121449485781668,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.008,0.0149002143467521,-0.00464105132025594,0.0246708456553246,-0.145156693224424,-0.408062216327417,-0.0288162094510765,-0.000541373992442513,0.425896562209608,-0.0787232893109226,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.009,0.00512957616932279,-0.00464105132025594,0.00512962081689255,-0.0865027542113341,-0.290634093695905,-0.00700893702452673,-0.00187092575699838,0.294881378853037,-0.0706815061407049,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.01,-0.0144116856786916,-0.00464105132025594,0.112606511391814,0.0308050138300226,-0.760346996935176,-0.0902493676798904,0.0688692582021629,0.642693447822644,-0.407457527542749,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.011,-0.0144116772893463,-0.00464105132025594,-0.0144116982627095,-0.0278489045392434,-0.173205553782672,0.0196916999353092,0.00525646675680386,0.163865879060184,-0.0626394366595927,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.012,0.00512958303817967,-0.00464105132025594,-0.0437235658578106,-0.086502795445643,-0.0557773898745007,0.0352761123580818,-0.0263374017391213,0.0916003281386016,0.0469385846188753,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.013,0.00512957311945963,-0.00464105132025594,0.00512957311945963,-0.0865027359027564,-0.290633868985209,-0.00700889421241971,-0.00187094700482803,0.294881175184646,-0.0706814094489913,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.014,-0.0144116856786916,-0.00464105132025594,-0.0144116643207631,0.0308050367290811,-0.173205668368868,0.019691674758255,0.00525649101691057,0.134491130983841,-0.113407625535823,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.015,-0.0144116685198789,-0.00464105132025594,0.024670800278613,0.0308049337233273,-0.290633722366144,-0.0141363027459236,0.0248296097550822,0.236131460393375,-0.17221741471347,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.016,0.0149002112924458,-0.00464105132025594,-0.0632649002000579,-0.145156638245345,0.0616512646783275,0.0472968956771696,-0.0445810223434338,0.0193343284451419,0.156516809981237,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.017,0.00512957006959647,-0.00464105132025594,-0.131659220168421,-0.027848879358281,0.413935628111166,0.11138914321465,-0.0703769956616646,-0.344336311968545,0.231410389916266,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.018,-0.0144116650854504,-0.00464105132025594,-0.0144117200007601,-0.0278489617735534,-0.173205439196476,0.0196917126388484,0.00525644530690837,0.16386580854356,-0.0626393297335986,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.019,0.0149001956496784,-0.00464105132025594,-0.0632647922300607,-0.145156624500576,0.0616507832240663,0.0472968100574994,-0.0445809547306501,0.0193347382860189,0.156516556964281,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.02,-0.0144116856786916,-0.00464105132025594,0.0246708212386466,-0.027848879358281,-0.290633836898939,-0.0141363122945444,0.0248296351040802,0.265506342586499,-0.121449451536232,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.021,-0.0144116856786916,-0.00464105132025594,-0.0144116856786916,-0.02784883127826,-0.173205507937514,0.0196916932446874,0.0052564803205128,0.16386580268845,-0.0626394771109019,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.022,-0.0144116604973263,-0.00464105132025594,-0.0144116856786916,0.0308048855632885,-0.0557772798034009,0.0196916806334503,0.00525645852469078,0.0328506392808397,-0.0545974488018838,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.023,0.0149002349444364,-0.00464105132025594,-0.0144117646438864,-0.145156816874005,-0.0557769634557895,0.00501187525505497,-0.0201145983797327,0.12097484645263,0.0977069990487092,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.024,0.0344414678054212,-0.00464105132025594,-0.10234731251832,-0.262464433802914,0.296507363322287,0.0713382404143982,-0.081068135163528,-0.125196568153432,0.375672749661753,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.025,0.0149001792599962,-0.00464105132025594,-0.014411666610382,-0.145156482595762,-0.0557773943895964,0.00501181828947266,-0.020114501085091,0.120975052036971,0.097706493894309,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.026,-0.0241823101184089,-0.00464105132025594,0.00512956320073958,0.0894588932735565,-0.173205484988235,0.00767098198786188,0.0235000548219612,0.105116167432311,-0.164175591852387,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.027,-0.0144116856786916,-0.00464105132025594,-0.0144116856786916,0.0308050367290811,-0.0557774035799879,0.0196916932446874,0.0052564803205128,0.032850670709827,-0.0545976416333104,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.028,-0.0144116536417988,-0.00464105132025594,-0.0144116856786916,0.0308048444089974,-0.173205604196326,0.0196916772000908,0.00525645259086416,0.13449117175609,-0.113407426933825,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.029,0.0149002284601448,-0.00464105132025594,-0.0144116635516325,-0.145156777948273,-0.173205737163305,0.00501179100172674,-0.0201145421385865,0.222615727728375,0.0388967265791627,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.03,0.0246708288677477,-0.00464105132025594,0.00512952581992171,-0.203810421528838,-0.290633653518306,-0.0167954318105953,-0.0187849754446094,0.353630584584153,0.0308547910028825,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.031,0.00512955939063225,-0.00464105132025594,-0.043723553282679,-0.0278488083792016,-0.0557774219073712,0.0352761133167072,-0.0263373749730706,0.0622254856714877,-0.00382960255403385,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.032,-0.0144117100953695,-0.00464105132025594,-0.0144116368453356,0.0308051833043932,-0.173205897648059,0.0196916632050684,0.00525652591099541,0.134491256029977,-0.113407867231362,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.033,-0.0339529040417202,-0.00464105132025594,0.0246708265781287,0.148112642195125,-0.408062101687822,-0.00434975710083598,0.0417436101706367,0.279022412462496,-0.332563568292608,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.034,0.00512959600676288,-0.00464105132025594,0.00512955710101326,-0.0278490350612094,-0.290633772726397,-0.00700889180992892,-0.00187097483731467,0.265506365020281,-0.121449284628345,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.035,0.0149002173966153,-0.00464105132025594,-0.0144117524222182,-0.145156711533001,-0.173205283333618,0.00501187346477976,-0.0201145770703424,0.222615301652597,0.0388968963784685,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.036,0.0149002173966153,-0.00464105132025594,-0.0632648574708714,-0.145156711533001,0.061651044589528,0.0472968556357001,-0.0445810062274487,0.0193345556474496,0.156516763191585,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248
