t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,0,-0.244288013263017,0.0165229212438829,0,0.212209901392254,0.447397418428349
0.01,0.000864197896020715,7.27292763258447e-06,0.000494576154366968,0.0651109826607636,-0.164312413015969,0.000744404118525534,-0.283758245855864,0.169615845427414
0.02,0.000956573394477852,6.8895578806405e-06,0.000547645527813536,-0.132656033805235,0.0413114094630877,0.000823926859587024,0.46735087844144,0.108981285777244
0.03,0.000987409760346528,7.06201126376982e-06,0.000565290762264454,-0.00716447464305211,-0.0405750595060069,0.00085048250712405,-0.337115871315992,-0.157451672251956
0.04,0.000969627789044462,6.63662149236188e-06,0.000555311198576387,-0.0255042686752625,-0.00375310844629576,0.000835119283779956,-0.455063631744523,0.359630396626327
0.05,0.000987249168380259,6.65530978949391e-06,0.00056541870382225,-0.049970450556828,0.00453085985711832,0.000850286858374752,0.30549424614155,-0.644724012824195
0.06,0.000987372445423079,6.45946602162439e-06,0.000565591562804712,-0.0330878948201496,0.0460312755564073,0.000850366091390262,-0.289808852439966,-0.18229208810732
0.07,0.00101508081316971,6.61805097479373e-06,0.000581551118283971,0.0163233670882551,-0.0404318277967802,0.000874205841498799,0.199596982963044,0.0246477673537821
0.08,0.000987503558538142,6.08467007623403e-06,0.000565866697771928,-0.220683446870701,-0.0324152308565684,0.000850426592154028,-0.570615979780526,0.0226544287242642
0.09,0.000986835399153176,5.89679029872059e-06,0.000565592444221331,0.186399810174902,-0.0628152953736365,0.000849823473497994,0.44816669556231,-0.0117672849757103
0.1,0.000986653823928063,5.72067028770107e-06,0.000565585533550483,-0.0702350473141428,0.0999045210256101,0.000849641922195933,-0.2403412392195,0.0789668170993937
0.11,0.000986486721603166,5.55016413272824e-06,0.000565583326882421,-0.092925113352133,-0.000703907075296814,0.000849473735872477,0.213312308508664,0.091932434869313
0.12,0.000986324704251052,5.38499352842337e-06,0.000565581266922619,-0.0306477675872047,0.0297557589112874,0.000849310655930382,-0.268285935092453,0.139681210560746
0.13,0.00103337009972723,5.81167250857106e-06,0.000592570296535257,-0.250873586567787,-0.0436720945195783,0.000889813106616562,-0.738246939900445,-0.144156035314201
0.14,0.00109857868843517,5.02484817843651e-06,0.000630327541401112,-0.122246444317575,-0.0148360639670737,0.000945882758119677,0.478466391256917,0.238435595737441
0.15,0.000987865636132142,4.92732533530216e-06,0.000566698275919924,0.0288861773442597,-0.0248770205802663,0.000850575200103916,0.222246920119702,-0.191763909576545
0.16,0.000985745241449065,4.75745628136792e-06,0.00056559291668304,0.105481163689797,0.017038338229979,0.000848722382323857,0.457083537231339,-0.282100447598283
0.17,0.000985572280327572,4.61664785689209e-06,0.000565572026719601,-0.187062888455601,-0.0273156793235895,0.000848553197505037,0.203314186249585,0.201825398491169
