t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,0,0.0680787072790078,-0.0139701073212852,0,0.0117517968875471,-0.0874829163905108
0.01,0.000721572802562042,8.02774375188164e-05,0.000405080447963499,-0.111489117514348,-0.0265570047412303,-0.000779793458076077,-0.273483832276721,0.325160815470837
0.02,0.000825675239589092,8.07428732514381e-05,0.000462100358636448,-0.135361026184801,0.0638430411222333,-0.000891230115812837,-0.0319287672054981,0.516646495073711
0.03,0.000864808023636277,8.09857810963877e-05,0.000484444795819843,-0.125274977870468,-0.0791477712855968,-0.000933809214667197,-0.204246406397891,-0.543750001451249
0.04,0.000843607933754814,7.29355015209876e-05,0.000473689169065381,0.0500075516910736,0.04698268768911,-0.000911766056100312,-0.312470257061806,0.0233014187865166
0.05,0.000863002008897068,7.11172251612879e-05,0.000485512789335248,-0.13979329862526,-0.0464322780811726,-0.000933434923961191,-0.270147943758206,0.588933550296798
0.06,0.000863336315767181,6.68475840939209e-05,0.000486606348734525,-0.0860872145858418,0.0593869815410106,-0.000934482735835677,0.155266092005424,-0.240866488816779
0.07,0.000880933467572209,6.5529478888493e-05,0.000497613894381037,0.0316963336030145,-0.0813384121376343,-0.000954354239157745,-0.74287534468631,-0.356206893054247
0.08,0.000862293555767348,5.91246389376465e-05,0.00048772329986329,0.175867440491676,-0.0549862246215225,-0.000934645335248316,-0.632057748788454,-0.13802672705229
0.09,0.000859156186360231,5.53494101040997e-05,0.00048680353936058,-0.0424288916437797,-0.00928810299906621,-0.000931891693381817,0.458196137276257,0.195429558089585
0.1,0.000857696390091284,5.21072688570712e-05,0.000486716046612291,-0.13095151035229,0.0468318195073877,-0.000930868282763217,0.129572021081131,0.617471590785867
0.11,0.00085650417728352,4.91630380565766e-05,0.000486705933368984,0.0381017548563368,0.0660670564093604,-0.000930078935567913,-0.84280509263427,-0.509399769699968
0.12,0.000855427914945791,4.64720833406318e-05,0.000486703166418263,-0.0086794444415072,-0.0341213564444462,-0.000929371168464437,0.123708313582553,-0.559767112320709
0.13,0.000893163007149462,4.95416243211366e-05,0.000508505896358774,-0.0618385490507874,-0.0199858056678162,-0.000970621375143484,0.248600472104344,0.171107634721101
0.14,0.000920530393055044,4.15483227698132e-05,0.000524968363257009,-0.0855833333773551,-0.0285216541789215,-0.00100102822795963,0.595274769374365,0.272614269374687
0.15,0.000859331615381591,4.02128389396239e-05,0.000490247156694257,0.113879042497348,0.0738014483373718,-0.000934615247841944,-0.394021779912786,0.264371663676632
0.16,0.000852476096675097,3.74559713236522e-05,0.000487025417124169,0.0213214049906848,0.0333334938335242,-0.000927679911652253,0.0364206655164647,0.46540471979297
0.17,0.000851183403320585,3.5679702705238e-05,0.000486725444430323,-0.119024254591329,-0.0584371931090188,-0.000926604956569179,-0.092814013240438,0.742823581932728
0.18,0.000850505688391333,3.41304912581109e-05,0.000486696571106279,-0.108112369758406,0.112181902339698,-0.000926138671890501,-0.5939211655175,0.204617812759812
0.19,0.000849936823166861,3.27210982504766e-05,0.000486692932203565,-0.101008340567551,-0.134603518883084,-0.000925762890613358,0.0351135457111715,0.209123463136976
