t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.00469967512633547,-0.0145289332908506,-0.0857989484534482,-0.0550727098578977,-0.144963141214248,522.94308747076,-0.144963141214248
0.02,-0.0144703094870815,-0.0340702020123445,0.0311569602390483,0.0623556145627993,-0.144963141214248,522.94308747076,-0.144963141214248
0.03,0.0149588412028725,0.0535723881865571,-0.0868547189428072,-0.288520218746338,-0.144963141214248,522.94308747076,-0.144963141214248
0.04,0.0147243459841617,0.0539827548303577,-0.0857989484766,-0.290633928589255,-0.144963141214248,522.94308747076,-0.144963141214248
0.05,0.0147243459773103,0.0149002173966153,-0.144100941038307,-0.0557772798034009,-0.144963141214248,522.94308747076,-0.144963141214248
0.06,-0.0144116856786916,-0.0341874496128801,0.0308050367290811,0.0630601844384544,-0.144963141214248,522.94308747076,-0.144963141214248
0.07,-0.0143530618720788,0.014724345976777,0.0304531132297826,-0.0557772798034009,-0.144963141214248,522.94308747076,-0.144963141214248
0.08,0.0244949803415309,-0.14014020863921,-0.203106780647053,0.642451537214771,-0.144963141214248,522.94308747076,-0.144963141214248
0.09,-0.00464105132025594,-0.1018197806435,-0.086502795445643,0.411117737952124,-0.144963141214248,522.94308747076,-0.144963141214248
0.1,-0.00469967512494036,-0.0147634285067981,-0.085798948470198,0.0630601844470003,-0.144963141214248,522.94308747076,-0.144963141214248
0.11,-0.00464105132025594,-0.0141185666438507,-0.086150871944211,0.0602419046771614,-0.144963141214248,522.94308747076,-0.144963141214248
0.12,0.0147243459820291,0.0537482596109095,-0.144100941066635,-0.289929358658384,-0.144963141214248,522.94308747076,-0.144963141214248
0.13,0.0147243459751775,0.015134712625199,-0.144452864528003,-0.173910174154646,-0.144963141214248,522.94308747076,-0.144963141214248
0.14,0.0149588412016552,-0.034597816251004,-0.145508635022858,0.0651738942545734,-0.144963141214248,522.94308747076,-0.144963141214248
0.15,0.0147243459746446,-0.121361049355573,-0.144452864525871,0.528546062319421,-0.144963141214248,522.94308747076,-0.144963141214248
0.16,-0.014353061873474,-0.0723906299719136,0.030453113238158,0.29368941363481,-0.144963141214248,522.94308747076,-0.144963141214248
0.17,-0.024065072422126,0.0341483670759792,0.0887551058071763,-0.172501034233734,-0.144963141214248,522.94308747076,-0.144963141214248
0.18,-0.00469967512565115,-0.0533769755016454,-0.0861508719536536,0.178374799045178,-0.144963141214248,522.94308747076,-0.144963141214248
0.19,-0.00469967512793503,0.209140428411748,-0.0861508719399433,-1.1062910696572,-0.144963141214248,522.94308747076,-0.144963141214248
0.2,-0.00469967512582905,-0.0145289332898378,-0.0857989484595282,-0.055072709863984,-0.144963141214248,522.94308747076,-0.144963141214248
0.21,-0.0144703094865483,-0.0338357067798511,0.0311569602358471,0.0609464746226656,-0.144963141214248,522.94308747076,-0.144963141214248
