t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.0149002173966153,0,0.0246708517550509,8.47696895330913,-0.408062252982184,0.0246708517550509,0.0149002173966153,-0.408062252982184,8.47696895330913,0,0,0,0
0.001,-0.00464105132016263,-0.0429020339127202,0.0149002173966619,8.5942767854833,-0.408062252982184,-0.0139326721026206,-0.00703110829848521,6.27167436736502,-5.89017902083991,-2.37228164584781,1095.58745132366,1092.72452883164,999.948118454723
0.002,0.00512958303808637,-0.0437235887540002,0.0149002173966153,8.30100720504985,-0.408062252982184,0.00408420312168462,-0.015219999522728,8.30932406181594,-0.168431161977594,-1.64018231281277,1095.77638443615,1090.03279218851,999.948118454723
0.003,-0.0339529543954268,-0.00546178460598245,-0.0730354918280674,8.47696895331244,0.0616510445845617,-0.0756871436055163,0.0275398342693559,6.03018615505298,5.95815897925934,-0.78413354938625,1084.98303116588,1089.97785878759,999.948118454723
0.004,-0.0241823200369468,-0.0333374044311472,0.0149002173962509,8.71158461765585,-0.290633928587066,0.012115546649241,-0.0256907495066789,0.680974576376326,8.68978988568498,-0.111554487265771,1092.58331719648,1089.97785878759,999.948118454723
0.005,-0.00464105131998934,-0.0339529543955646,-0.0241823200369068,8.41831503721991,-0.0557772798044689,-0.0138097703617602,-0.0203866182158201,-5.99440646125096,5.91085698931534,0.785790299201849,1092.72452883164,1087.8842858429,999.948118454723
0.006,0.0539827548303444,-0.0530834456918848,0.0246708517550398,8.00773762461034,-0.290633928589202,-0.0543413518071705,0.0238706143440331,-8.00256979558175,-0.40890905087781,1.58557093013816,1095.72145103523,1089.93513280911,999.948118454723
0.007,-0.0046410513199627,-0.00566696792831798,-0.0241823200368846,8.24235328895852,0.0616510445877658,0.0208665159366213,-0.0130733497003472,-5.65926697507654,-5.99273609431552,2.39228536583837,1084.98746450328,1089.97785878759,999.948118454723
0.008,-0.014411685678596,-0.0333374044305874,-0.00464105132044699,8.53562286939363,-0.17320560419403,0.00261492116297455,0.0149130221205864,1.34545824366265,-8.43069392543698,-3.0036260461379,1092.58170198941,1095.66041392324,999.948118454723
0.009,-0.0828061261873361,-0.0339529543955646,-0.0339529543959711,8.77023853374351,0.0616510445911568,-0.0408709802248496,0.0796192226904274,6.62568330684059,-5.7464080526458,-2.27821507330471,1092.72452883164,1095.77638443615,999.948118454723
