t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,T_ass,S_pct,omega_seen,iq_ref
0.36,0.0246317692196696,-0.0141967317340946,-0.145039403706987,0.0604767614072681,-4.79578189221501e-05,-0.0284300711724139,0.0202922110465103,0.155827126870882,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.37,0.005110041770578,-0.0436649649511951,-0.0863854876201629,0.178844512347074,0.0352351767154031,-0.0262911394374696,-0.111536259516679,0.164339511016262,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.38,-0.0338943305930264,0.200112362321614,0.0892243371665508,-1.11028363299661,-0.156233148887202,0.129556884761388,0.916325024928691,-0.633276540487958,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.39,-0.00462151005283216,-0.0632257749360238,-0.0279661871826931,0.296272836742141,0.0570398260549394,-0.0276643310971263,-0.242434106697506,0.172584487502657,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.4,0.0246122279530464,-0.102093358429261,-0.144922095885245,0.412761734607432,0.0760410726327278,-0.0724332166415555,-0.284688074229605,0.332155631930797,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.41,-0.0143921444114457,0.00509050050368792,0.0306877289057369,-0.0557772798034009,0.00280171871338908,0.0150065781705557,0.0329093132394226,-0.0544960434322386,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.42,-0.0142944380624172,0.044173037933164,0.0302184975483317,-0.290399071932511,-0.0310752461636275,0.0344951781505036,0.236222054629375,-0.171592306004723,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.43,-0.00462151005096583,-0.0144703094865619,-0.0279661871938968,0.061651044589528,0.014839356192115,-0.00324680144012509,-0.0393563639731423,0.0550820800256998,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.44,-0.0339138718571622,0.024807640639459,0.0893416449813612,-0.173910174160145,-0.00448772496010926,0.0417783444277412,0.105784833550309,-0.164427026960658,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.45,0.00511004176906747,0.0440948728572489,-0.086385487611095,-0.289929358628643,-0.0407256690347333,0.0176604139490535,0.294212663841184,-0.0704300638938897,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.46,-0.00464105132025594,-0.0145093920238078,-0.027848879358281,0.0618859012419961,0.0148829708092257,-0.00324946059362515,-0.0396183946710736,0.0550981638326835,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.47,-0.00464105132025594,-0.0143335206029543,-0.027848879358281,0.0611813312867298,0.0147307446633593,-0.00316138132712231,-0.0390085515921755,0.0547453037457027,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.48,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,0.061651044589528,0.0147984007280177,-0.00320052766769124,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.49,-0.0143726031411777,0.00503187669439494,0.0305704210642505,-0.0553075665048659,0.00284267417822801,0.0149603043965629,0.0325615008650858,-0.0541592671492954,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.5,0.00511004176951168,-0.0826693373070667,-0.0863854876137617,0.29580312343079,0.0689955526022479,-0.0458251631615879,-0.212770209326866,0.222914284703068,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.51,-0.0143921444101125,0.044173037934764,0.0306877288977337,-0.290399071942126,-0.0310263132377869,0.0345797482347452,0.235987055950162,-0.171998450905011,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.52,0.00503187669572919,0.0932411636805111,-0.0860335641223895,-0.52619514731329,-0.0832252728763186,0.0423413313706499,0.498537124713887,-0.189060420219745,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.53,-0.00464105132025594,-0.0632648574708714,-0.027848879358281,0.296507693375386,0.0570834406690394,-0.0276669902510406,-0.242696137373188,0.172600571309711,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.54,-0.00458242751531935,-0.0145875570935013,-0.0280834950177718,0.0623556145212948,0.014921267114161,-0.0033393489780457,-0.0399074573665654,0.0555364763131159,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.55,-0.0338943305908948,0.0244949803410417,0.0892243371580202,-0.172501034267766,-0.00422688728920447,0.0416048450538786,0.104623897073094,-0.163619770584046,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.56,-0.0338943305911617,-0.0144116856786916,0.0892243371590882,0.061651044589528,0.029448918523803,0.0221197542505059,-0.0980472836006858,-0.0463526031521996,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.57,-0.00466059258830129,0.0247099342911416,-0.0277315715301375,-0.173440460837041,-0.0190536726708917,0.0164091295837768,0.16401044143434,-0.0628586399424068,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.58,0.00509050050226472,-0.0437235887540002,-0.0862681797904109,0.179079368982457,0.0352957053452677,-0.026303585175267,-0.111798290196885,0.164355594819765,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.59,-0.00462151005238741,0.0732895283328066,-0.027966187185363,-0.406887969789233,-0.0611214895675216,0.0407047519517922,0.366189278406121,-0.17956987488244,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.6,-0.00464105132025594,-0.0630889860608552,-0.027848879358281,0.178374799069894,0.0569312145325532,-0.0275789109899653,-0.140445782466736,0.113437697490928,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.61,-0.00466059258794657,0.0247099342904322,-0.0277315715322668,-0.173440460832778,-0.0190536726704553,0.0164091295831144,0.164010441431717,-0.0628586399384287,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.62,-0.00466059258785762,-0.0143726031434882,-0.0277315715328008,0.061416187954145,0.0147743592824703,-0.00316404048373043,-0.0392705822979681,0.0547613875689453,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.63,-0.00466059258776867,-0.0143726031436661,-0.0277315715333348,0.0614161879552141,0.0147743592825797,-0.00316404048389651,-0.039270582298626,0.0547613875699429,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.64,0.00512958303817967,0.00512958303817967,-0.086502795445643,-0.0557772798034009,-0.00700890776506004,-0.00187095062255589,0.0916002328661621,0.0469386397442714,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.65,0.00509050050351002,-0.0437235887540002,-0.0862681797978866,0.179079368982457,0.0352957053446441,-0.0263035851763449,-0.111798290193141,0.164355594826235,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.66,0.0246317692205591,-0.0142944380752163,-0.145039403709657,0.0609464746962078,3.661225838281e-05,-0.0284790040971171,0.0198856490078609,0.156062366923883,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.67,-0.033894330587429,0.0245926866775369,0.0892243371441499,-0.172735890882851,-0.00431145736468616,0.0416537779724951,0.104827178074599,-0.163737390582668,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.68,-0.0144116856786916,0.00503187669173186,0.0308050367290811,-0.0553075664920634,0.00286224735063987,0.0149941324272514,0.0324440015151803,-0.0543623395820767,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.69,0.0246122279474491,0.0244949803322454,-0.144922095862844,-0.172266177577927,-0.0335279228714247,-0.00903571878391968,0.22168495591994,0.0391641433630771,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.7,-0.0143335206022449,0.00509050049995635,0.030453113225447,-0.0555424231498702,0.00277235895999136,0.0149558361181176,0.0328235315581531,-0.0541753509497822,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.71,-0.0143921444096678,-0.0433132221045004,0.0306877288950639,0.176965659110185,0.0446977362830306,-0.00923479295681114,-0.168542181241966,0.0620654038191936,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.72,-0.0144507682165613,0.131757004319146,0.0309223445625643,-0.758468372949722,-0.106805573084787,0.0784939644000383,0.641008636883719,-0.406618238153088,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.73,-0.00462151005141004,-0.0143726031409998,-0.0279661871912302,0.0614161879391914,0.0147547861107436,-0.00319786851358341,-0.0391530829494066,0.0549644599951087,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.74,-0.00464105132025594,0.073524023547229,-0.027848879358281,-0.408062252982184,-0.0613146711658186,0.040839104982336,0.3671469338139,-0.180259511209422,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.75,0.00505141796350768,0.00516866557551567,-0.086150871949999,-0.0560121364515993,-0.0070035894568928,-0.00178372138880174,0.0916272648819487,0.0465164110596563,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.76,-0.0339138718584065,-0.0143726031415335,0.0893416449850958,0.0614161879423986,0.0294248770763848,0.0221562414351368,-0.0979027522445935,-0.0465717593929266,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.77,-0.00462151005176584,-0.0631280685914407,-0.0279661871890943,0.295803123437204,0.0569552559736588,-0.0276153981723824,-0.242027544640468,0.172349247449497,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.78,-0.00462151005185479,-0.014470309483895,-0.0279661871885604,0.0618859012345193,0.0148393561902519,-0.00324680143802003,-0.0395596449962596,0.0551997000466867,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.79,0.0246122279501143,-0.102171523489804,-0.144922095873511,0.413231447836544,0.0761087286857033,-0.072472362971977,-0.285094636223685,0.332390871941367,2.61705109019401,-0.144963141214248,1976.82268261177,0,0,0,0,-0.00464105132025594
0.8,-0.00462151005203269,-0.0144703094833613,-0.0279661871874924,0.0618859012323812,0.014839356189879,-0.00324680143759876,-0.0395596449949438,0.0551997000446916,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.81,-0.0144507682149601,0.00516866557444827,0.0309223445577586,-0.056012136445185,0.00276342240681819,0.0150964665542797,0.032995094924682,-0.0548167358843446,2.61705109019401,-0.144963141214248,1976.84709745643,0,0,0,0,-0.00464105132025594
0.82,0.0245926866828695,-0.102132440956115,-0.144804788048571,0.530190058957664,0.0760846872412878,-0.0724358757890835,-0.386387335728709,0.39086410943932,2.61705109019401,-0.144963141214248,1973.81965669651,0,0,0,0,-0.00464105132025594
0.83,-0.00464105132025594,-0.0145093920184735,-0.027848879358281,0.0621207578688201,0.0148829708046086,-0.00324946059095365,-0.0398216756757934,0.055215783849191,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.84,-0.0338357067883534,-0.0145875570895083,0.0889897215081149,0.0625904711438882,0.029571784907556,0.0219809329439934,-0.0987429083284177,-0.0456790506354002,2.61705109019401,-0.144963141214248,1976.84709745643,0,0,0,0,-0.00464105132025594
0.85,-0.0339138718600054,0.112293900696498,0.089341644989895,-0.641274905305391,-0.0802117744951105,0.0855928856302753,0.510314070819941,-0.398490881736481,2.61705109019401,-0.144963141214248,1976.84709745643,0,0,0,0,-0.00464105132025594
0.86,-0.0144507682140728,0.00526637191201408,0.0309223445550952,-0.0562469930763048,0.00267885233170113,0.0151453994756641,0.0331983759344539,-0.0549343559006982,2.61705109019401,-0.144963141214248,1976.84709745643,0,0,0,0,-0.00464105132025594
0.87,-0.0045824275174509,-0.0144116856786916,-0.0280834950092412,0.061651044589528,0.0147690409745932,-0.00325126971272469,-0.0392976143122796,0.0551836162305204,2.61705109019401,-0.144963141214248,1976.84709745643,0,0,0,0,-0.00464105132025594
0.88,-0.0143921444111788,0.00499279416559057,0.0306877289041349,-0.0550727099004592,0.00288628878838817,0.014957645247906,0.0322994702066166,-0.0541431833700763,2.61705109019401,-0.144963141214248,1976.84709745643,0,0,0,0,-0.00464105132025594
0.89,0.00512958303817967,-0.0437235887540002,-0.086502795445643,0.179079368982457,0.0352761321759617,-0.0263374132059053,-0.111680790862868,0.164558667250649,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.9,0.0246122279530464,-0.0143335206093522,-0.144922095885245,0.0611813313251764,8.02268719115005e-05,-0.0284816632505981,0.0196236183358807,0.156078450728795,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.91,-0.00464105132025594,-0.0632648574708714,-0.027848879358281,0.296507693375386,0.0570834406690394,-0.0276669902510406,-0.242696137373188,0.172600571309711,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.92,0.00511004176880116,-0.0436649649458646,-0.0863854876094964,0.178844512325719,0.0352351767116791,-0.0262911394332621,-0.111536259503537,0.164339510996335,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.93,-0.0143335206015333,-0.0438408363697376,0.0304531132222432,0.179549082293794,0.0451250549668531,-0.00954977280730651,-0.17066077320081,0.0635622965913933,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.94,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,0.061651044589528,0.0147984007280177,-0.00320052766769124,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.95,0.0246317692168276,0.112293900675185,-0.145039403698457,-0.641274905193323,-0.109532383237092,0.034918493753342,0.627695909969204,-0.195621515339807,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.96,-0.00464105132025594,-0.0145093920238105,-0.027848879358281,0.0621207578944773,0.0148829708092281,-0.00324946059362651,-0.0398216756980011,0.0552157838620405,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.97,-0.0144116856786916,0.00512958303817967,0.0308050367290811,-0.0557772798034009,0.00277767726827935,0.0150430653538522,0.0328505635745534,-0.0545975796439836,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.98,-0.00466059258910184,-0.0144703094852292,-0.0277315715253317,0.0618859012398645,0.0148589293613799,-0.00321297340689703,-0.0396771443389081,0.0549966276115573,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
0.99,-0.0143921444099346,0.131757004322704,0.0306877288966658,-0.641040048573898,-0.106834932843205,0.078443222353479,0.539485624373367,-0.347605151968348,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
1,-0.00464105132025594,-0.0632648574708714,-0.027848879358281,0.296507693375386,0.0570834406690394,-0.0276669902510406,-0.242696137373188,0.172600571309711,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
1.01,-0.00464105132025594,0.0244949803378395,-0.027848879358281,-0.172266177607808,-0.0188774050820844,0.0162845631343087,0.163052785995689,-0.0621690035963362,2.61705109019401,-0.144963141214248,1973.79524185193,0,0,0,0,-0.00464105132025594
1.02,0.00511003786305538,0.00508072010036894,-0.0863854641629855,-0.0555423762054753,-0.00695682573068058,-0.00187850457893857,0.0913381497917604,0.0469547267676315,2.61705109019401,-0.144963141214248,1973.79524185193,2000,0,0,-0.144963141214248,4.40062660935228
1.03,4.41169544932565,-0.0143921444127788,5.54403853331038,0.178961940674915,-2.19699162411207,-3.8257668087591,-2.93144577704106,-4.70903560098122,2.61705109019401,-0.144963141214248,1950.95393376524,2000,0,0,-0.144963141214248,4.49962138791861
1.04,4.61683968832124,0.073524023547229,4.66475767716632,-1.69965639299792,-2.3758273516753,-3.95930030241812,-0.86504272198794,-4.88881346852961,2.61705109019401,-0.144963141214248,1984.4999305727,2000,0,0,18.5893382859348,4.50939202227705
1.05,4.4703094848433,-0.00470944576525622,7.5969842502389,-1.46444745919012,0.765879025231808,4.40421597879457,-0.133087238626046,7.73570060473007,-0.173228533016746,349.538177946588,1890.58182101025,2000,0,0,229.081718322024,4.56801582842766
1.06,4.58755709714453,-0.0338747893162758,8.77006257198773,-1.46526945751164,0.797104352415325,-4.51790352622463,2.90479775068239,-8.40375880944515,-2.97434145889049,498.688465052615,1820.7849677848,2000,0,0,394.967728298443,4.63641026893671
1.07,4.63635164512778,-0.0143237499652923,9.94349281724979,-1.93498275508014,-4.63480374268568,-0.120648306573039,-9.89650142085364,-2.16251411468171,1.59373195696775,681.944764465414,2044.15363651137,2000,0,0,553.419360770603,4.65595153765358
1.08,4.60701043014881,0.0540316080040237,11.4099580272689,-2.87405706523367,-3.566173431524,2.91716841722512,-10.7091950489894,4.87447305879919,0.896896850394176,822.940493393496,1839.08572510166,2000,0,0,641.346600772352,4.66572217201202
1.09,4.67531693494686,-0.0046312806856117,11.9382538494771,-4.51828846339031,-4.18993375988983,2.07438303567522,-12.7023083331922,1.26023752581663,1.11009600662614,762.638878503409,1659.0262444345,2000,0,0,639.192753737927,4.63704622738214
1.1,4.558206111531,0.0245438335058321,13.5212643907395,-5.33946473585136,-0.830311366019366,-4.48201164550259,2.8639541484542,-14.2524468434452,2.96379962144703,982.702082433356,2010.75901174814,2000,0,0,889.429786002648,4.64596891714676
1.11,4.61691785339217,0.12239673660834,14.6352195650649,-5.57467366961963,2.46843411467476,3.90355535987561,2.70243664206637,15.4260647747903,-0.537366801164368,1142.7108717778,1148.21519854595,2000,0,0,1071.36091780492,4.68441549613569
1.12,4.5876157209508,0.0245536041425222,16.2189339533436,-5.92637150117745,1.89794235829159,-4.17667758956732,12.1710076790955,-12.2491742508746,-2.70972169774023,1340.70000412023,1374.46390341534,2000,0,0,1236.52240353447,4.68526344072889
1.13,4.68528298199747,-0.0827963555534542,17.2748804046664,-5.69245427898749,-2.86044506952837,-3.71168234929915,-6.33831892811178,-17.0484967630413,2.46732999619839,1516.85158368445,1626.68817207618,2000,0,0,1409.67897323506,4.72434597816263
1.14,4.68555655975487,-0.053718947699024,18.6225127807141,-5.69139742408407,-2.73424267971152,-3.80542283701139,-6.45541271283324,-18.3716529907823,2.50708585556153,1678.96004968435,1785.68984907098,2000,0,0,1601.22428601347,4.71499931610456
