t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,T_ass,S_pct,omega_seen,iq_ref
0,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,-0.00464105132025594,-0.00464105132025594,-0.0557772798034009,-0.027848879358281,0,0,0,0,0,0,0,0
0.01,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00171221259450057,0.00633616940633159,0.0344905515284016,0.0519332925881426,-2.62011914539939,-0.144963141214248,1934.73149011428,0,0,0,0,-0.00464105132025594
0.02,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00171221259450057,0.00633616940633159,0.0344905515284016,0.0519332925881426,-2.62011914539939,-0.144963141214248,1934.73149011428,0,0,0,0,-0.00464105132025594
0.03,0.0149002173966153,-0.0241823200371289,-0.145156711533001,0.061651044589528,0.0283908206211671,-0.000873146781039884,-0.125767788602959,0.0951513822914637,-2.62011914539939,-0.144963141214248,1966.44370812652,0,0,0,0,-0.00464105132025594
0.04,-0.0728009965962271,0.00507095922990969,0.322901538801731,-0.0555424231461245,-0.040663381534354,0.0605985902072551,0.209016155472922,-0.252314508660894,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.05,-0.00454334497358372,0.0245731454083787,-0.0283181107018092,-0.17273589088391,-0.0235703375216784,-0.00830184605521391,0.135669983729086,0.110604063705306,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.06,-0.121654168390538,0.0440753315872027,0.557517203161847,-0.289929358623833,-0.0988201446987696,0.0835281422218247,0.529125553869464,-0.338984679677072,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.07,0.06371430665048,-0.0241823200371289,-0.321001151960273,-0.0555424231493292,0.0527079661280053,-0.0431991641236098,-0.111749337906205,0.306004551937787,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.08,-0.0436845062158644,0.00512958303817967,0.206532169322604,-0.0557772798034009,-0.0262095910061132,0.0353228827357246,0.151249424876984,-0.151295252343717,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.09,-0.0240064486163175,0.00507095923124252,0.0299838818928408,-0.055542423151464,-0.0163559706772006,0.0182895168306702,0.0630967827421144,0.00167031448970706,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.1,0.0149002173966153,-0.0241823200371289,-0.145156711533001,0.061651044589528,0.0283908206211671,-0.000873146781039884,-0.125767788602959,0.0951513822914637,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.11,-0.0241041549619238,0.00507095923177581,0.0305704210637181,-0.0557772798034009,-0.0164046439082685,0.0183742366426929,0.0635926130537424,0.00127873033782741,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.12,0.0442512030093471,-0.0241823200371289,-0.262699159372022,-0.0555424231546679,0.0430122587924714,-0.0263229778657743,-0.0827057142515691,0.255451705679953,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.13,-0.00479738146924411,-0.0240846136940113,-0.0270277245369806,0.0611813312942001,0.0184935777244052,0.0161576937928217,-0.0665135670727949,-0.00704262648664454,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.14,0.0149588412055514,-0.0241823200371289,-0.145391327208499,0.061651044589528,0.0284200245603136,-0.000923978669776188,-0.125884664357613,0.095354814278042,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.15,-0.199643371828281,0.09288942083809,0.908619544806829,-0.524551150739592,-0.179997133898442,0.126834349475792,0.907467402583706,-0.526541831382069,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.16,-0.00477784020653008,0.0246317692161154,0.0313915759124922,-0.172970747538516,-0.0237379851645671,-0.00812772244124388,0.165618502829805,0.0589476213490989,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.17,0.00514912430755846,0.00507095923004332,-0.0279661871944292,-0.0557772798034009,-0.00183187896489335,-0.00699087463093368,0.0344321136518723,0.0520350085800442,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.18,0.0052077481153401,0.00507095923030936,-0.0283181107007445,-0.0557772798034009,-0.00180267502655259,-0.0070417065188015,0.034256800023345,0.0523401565539026,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.19,-0.00454334497425016,-0.0241823200371289,0.0302184975536715,-0.0557772798034009,0.0187048479323252,0.0159860955133441,0.0634172994233564,0.00158387831492119,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.2,0.0244949803330411,0.00516866557640408,-0.20287216494398,-0.056012136456938,0.00772070068051181,-0.0238140703442044,-0.0524951163552933,0.20381054314822,-2.62011914539939,-0.144963141214248,1981.75142941295,0,0,0,0,-0.00464105132025594
0.21,-0.00458242751318536,-0.0241236962300584,-0.0282008028603277,0.0614161879370566,0.0186345467526192,0.0159907795006428,-0.0673015867451125,-0.00614246239524717,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.22,0.0051100417692451,0.00507095923137594,-0.0863854876121614,-0.0555424231519985,-0.00185134825832634,-0.0069569867066208,0.0051264111952254,0.10257257502785,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.23,0.0147243459770047,-0.0240455311552096,-0.144335556702368,0.0609464746385281,0.0281846010717824,-0.000788793642958448,-0.124747800680901,0.0947903577624088,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
0.24,-0.033796624245509,0.0245731454112662,0.0887551058219513,-0.172970747547059,-0.038143102467272,0.0170632652199556,0.194194623480162,0.00920850301905991,-2.62011914539939,-0.144963141214248,1981.73006642364,0,0,0,0,-0.00464105132025594
