t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0,0
0.01,-0.00464105132025594,-0.00464105132025594,-0.086502795445643,-0.0557772798034009,-0.00171160509545909,-0.00633633353854556,-0.00526175893728616,-0.102791791768913,0.52156938491557,-0.144963141214248,-159.100749021118,-0.144963141214248,3.17271948522141e-10
0.02,-0.0633137106438299,-0.00429907910954634,0.148406138491244,-0.0575387047113476,0.0278180498100231,-0.0570373924846485,-0.123830353845639,0.100005639582004,0.52156938491557,-0.144963141214248,-164.029609103075,-0.144963141214248,-0.073996123008925
0.03,-0.0337575417033751,-0.00473875766635067,0.0299252279651657,-0.0551901381663508,0.0127107226620326,-0.0316301276552023,-0.0627619539088884,-0.00155169620950742,0.52156938491557,-0.144963141214248,-164.029609103075,-0.144963141214248,-7.8462369670742
0.04,0.00517843621131592,-0.0240846136908564,-0.145449981121507,0.0610639029514097,-0.0234623945327212,-0.00751005066716558,0.125413955601399,-0.0956861379318669,0.52156938491557,-0.144963141214248,-159.146640135868,-0.144963141214248,-9.23477811189314
0.05,0.0145093920108143,-0.00464105132025594,-0.20205101008613,-0.0557772798034009,-0.0112531500881173,0.0102678345806229,0.052309153116995,-0.202976521103489,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,-15.0347289326968
0.06,0.0628740320691424,-0.0435281760607444,-0.434320517715802,0.177905085701949,-0.0690670464503031,0.0328266525012586,0.370647017959845,-0.287932838879164,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,-5.50070751346011
0.07,0.0148025110498095,-0.0435281760603886,-0.261584734937407,0.177905085699811,-0.0451158212620475,-0.00885319808740883,0.284582888019649,-0.138164296822756,0.52156938491557,-0.144963141214248,-162.198495740373,-0.144963141214248,16.7411833471237
0.08,0.0150467769170904,-0.0437235887540002,-0.204690436392281,0.179079368982457,-0.0454069549388921,-0.00873877292868051,0.257253937806765,-0.0882496834471971,0.52156938491557,-0.144963141214248,-164.029609103075,-0.144963141214248,-13.2638465306264
0.09,0.0148025110494542,-0.0435281760596781,-0.203224088438019,0.177905085695541,-0.0451158212612545,-0.00885319808736284,0.255505193847317,-0.0875633802159703,0.52156938491557,-0.144963141214248,-162.198495740373,-0.144963141214248,-3.10095725339474
0.1,0.0628740320627429,-0.0435281760593223,-0.492681164181578,0.177905085693403,-0.0690670464458815,0.0328266524964185,0.399724712104319,-0.338533755463192,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,-12.4269895288857
0.11,-0.00493417036280567,-0.00464105132025594,-0.0853297170766849,-0.0557772798034009,-0.00156556103348401,-0.00659047897932128,-0.00584623522558012,-0.101774687876412,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,-6.48606674003002
0.12,0.00464105129970866,-0.023742641472505,-0.14281055479082,0.0593024780028811,-0.0228981440696242,-0.00780559923549608,0.122571661032927,-0.0942752691249045,0.52156938491557,-0.144963141214248,-159.146640135868,-0.144963141214248,-8.77802930945171
0.13,0.121839810426233,-0.0921370819808538,-0.729056446067458,0.411587451177922,-0.140592026291649,0.0597332689868488,0.720108243920626,-0.427049936842524,0.52156938491557,-0.144963141214248,-164.029609103075,-0.144963141214248,-5.31889729951193
0.14,0.0148513642226014,-0.00473875766828374,-0.20351735802659,-0.0551901381547345,-0.0115082499722043,0.010515656236695,0.053548822772814,-0.203955362634346,0.52156938491557,-0.144963141214248,-162.198495740373,-0.144963141214248,4.88576327885568
0.15,-0.111336378477408,-0.00464105132025594,0.379209298121574,-0.0557772798034009,0.051448431305613,-0.0988452702258109,-0.237298835968669,0.300998437158797,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,0.150592994172685
0.16,-0.00478761083619909,-0.00464105132025594,-0.0859162562825018,-0.0557772798034009,-0.00163858306712803,-0.00646340625431062,-0.00555399707080174,-0.102283239841163,0.52156938491557,-0.144963141214248,-154.263671168663,-0.144963141214248,-1.80518713920703
0.17,-0.0624343535456815,-0.00493417035267592,0.202367741259599,-0.0540158549274901,0.0268292691974192,-0.0565913849810092,-0.147661816268235,0.148547646573163,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,1.09242977381358
0.18,-0.00478761083673197,-0.00464105132025594,-0.0859162562803692,-0.0557772798034009,-0.00163858306686252,-0.00646340625477265,-0.00555399707186431,-0.102283239839314,0.52156938491557,-0.144963141214248,-162.198495740373,-0.144963141214248,0.0405433117418379
0.19,-0.0631182979541285,-0.00464105132025594,0.147526329737463,-0.0557772798034009,0.0274241840953119,-0.0570383469316024,-0.121864773756488,0.100120426613922,0.52156938491557,-0.144963141214248,-162.198495740373,-0.144963141214248,-0.435814005452354
0.2,-0.00464105132025594,-0.00464105132025594,-0.086502795445643,-0.0557772798034009,-0.00171160509545909,-0.00633633353854556,-0.00526175893728616,-0.102791791768913,0.52156938491557,-0.144963141214248,-159.146640135868,-0.144963141214248,1.61095589857898
0.21,-0.00478761083753171,-0.00464105132025594,-0.0859162562771685,-0.0557772798034009,-0.00163858306646406,-0.00646340625546605,-0.00555399707345899,-0.102283239836539,0.52156938491557,-0.144963141214248,-154.263671168663,-0.144963141214248,-2.55425707065907
0.22,0.10229854172488,-0.0629717384357862,-0.670109260471544,0.294746268483459,-0.105568285566284,0.0573216238714282,0.589432529474099,-0.434155590718822,0.52156938491557,-0.144963141214248,-156.094784531365,-0.144963141214248,-2.17184911020768
0.23,-0.00493417035587487,-0.00464105132025594,-0.0853297171044223,-0.0557772798034009,-0.00156556103693721,-0.00659047897331202,-0.00584623521176018,-0.101774687900462,0.52156938491557,-0.144963141214248,-159.146640135868,-0.144963141214248,-7.05966837337385
0.24,4.4996702410913,0.063851095534177,5.72082143637482,-0.409236536247738,-2.186560958864,3.93319976789069,-3.20517422585786,4.75627276671368,0.52156938491557,-0.144963141214248,-0.144963141214248,1914.894428685,-52.4252380698121
0.25,4.45081706929921,-0.140794841092206,7.42266481166849,-0.997552441482206,-0.878536050077978,-4.36552060816998,-0.722517438173587,-7.45446391978818,2.9113780212176,278.794639110445,-137.087389093832,1914.894428685,201.800982026891
0.26,4.39268179487739,-0.00439678545590727,10.0588650701465,-2.17066140214593,-1.91818527678684,3.9517385954397,-6.33713235118253,8.10760698269068,0.450900930792061,571.772777142822,-2.28126206436718,1914.894428685,159.53472320125
0.27,4.41295586118962,-0.0239380541723355,12.1085261677391,-2.17007426051209,-0.414128911646678,4.39354637027808,-3.23245656989598,11.8691555207056,0.0885563454832662,872.948809705678,113.777144341209,1914.894428685,237.877805619592
0.28,4.69464324970295,0.649014387233985,11.9393096199913,-8.74606042651711,-3.38547110507015,3.31654644375037,-14.7997989968801,0.081466792332626,0.933056949124904,788.671817194254,388.124314280749,1914.894428685,142.181368057241
0.29,4.47998241285547,0.0244754390625067,14.9890199869488,-7.68803122370559,4.45915389238559,-0.432189808572576,15.6266338152058,6.29165001182437,-1.66195323245319,1178.75298128661,9.76502237850021,1914.894428685,43.0052717170601
0.3,4.38335083908188,0.122963433418107,17.9167302083059,-7.80956953957175,2.68596714426388,-3.4661888414183,17.403775862651,-8.89422191499812,-2.45429689808567,1490.95658888563,0.755944639835684,1914.894428685,119.918511274593
0.31,2.25931263578462,-0.112508854649561,17.09997442692,-5.92367064960827,2.25788979842964,-0.138150232493436,17.6503813397791,3.99537706940472,-1.68166241904688,1788.8237995957,8.80307749783055,1914.894428685,-22.3740651075049
0.32,-0.825325484255454,-0.433083367889341,13.5801529224997,0.526667209030656,-0.0921699081098173,-0.927484806637231,-4.60173273386703,12.7875716065875,0.384194145193828,1950.91120778624,89.4672833219501,1914.894428685,-326.597938456156
0.33,-0.755953980276478,-0.0717164561450273,13.5229653543661,0.642334108487856,0.73886649282527,0.175174130960987,-13.0113135120993,-3.74017456439841,1.89816893906782,1926.81284037421,191.482270982219,1914.894428685,-337.386293877216
0.34,-0.00420137275802881,-0.0145582451994339,14.8708323460139,0.0628253278764502,0.0146996112286396,0.00367633867667297,-0.596329114681851,-14.8590037779139,3.10570637904683,1887.73810195842,544.691831243106,1914.894428685,-424.325801172138
0.35,0.472605583859332,0.237231002130819,16.1002184271159,-2.15833142763003,0.304837764788266,-0.432097816964986,15.2148012668559,-5.69080401722095,-2.06197854308673,1882.8288870384,596.126584904744,1914.894428685,-381.439853730616
0.36,0.308068101323445,0.257456215275972,15.3963714340644,-2.27869546023073,0.401368558453955,-0.00964044199477754,10.6288221319957,11.3696458354053,-0.898670186134317,1882.84689298276,372.181420570867,1914.894428685,-828.238753582901
0.37,0.13219668287169,0.112313441937889,15.5746793390654,-1.34690170647894,0.0548638123085172,0.164560731346179,-7.06199895050144,13.9467900086272,0.38245148957753,1882.85208113664,850.341273731328,1914.894428685,-717.516210809501
0.38,0.248222965824873,0.121888663600158,15.3978377820245,-1.11087077439696,-0.261714065836367,0.0893153672137453,-15.1313516432687,-3.06098671782509,1.69837718385419,1892.90611424022,1116.58759817712,1914.894428685,-1101.56751290667
