t,iq,id,vq,vd,omega,r
0.0,0.0,0.0,0.0,0.0,0.0,487.6593635390236
0.01,0.0,0.0,126.79143452014614,0.0,55.57533073320068,487.6593635390236
0.02,11.5571930025829,-0.26119428912455783,206.48216383383726,0.06791051517238504,105.46210573257758,487.6593635390236
0.03,12.047948434798434,-4.044260163988197,253.84256576699732,0.4219995504093021,117.30761808518905,487.6593635390236
0.04,12.734438959002366,-3.951182377114537,286.97677438956055,-1.9336765047122602,140.43195562367336,487.6593635390236
0.05,13.146408399706521,-2.224797511213888,306.1581309766909,-3.282031275658452,176.0823747678632,487.6593635390236
0.06,13.333217974911614,-0.05546360312457299,311.70901368421033,-3.804229401771922,229.28861967235576,487.6593635390236
0.07,13.055854292856722,2.7060019330134324,302.5811246293331,-3.590565351818423,309.2648927639527,487.6593635390236
0.08,11.820509339314661,6.168738666611882,275.6254371252724,-2.6461348880447124,385.80367712269685,487.6593635390236
0.09,10.122789736924505,6.187018018576341,235.89039330977636,-2.311824715825734,415.234266678536,487.6593635390236
0.1,13.037070493027347,2.795097625775069,199.2712172980037,-4.039827957879997,494.82728181806783,487.6593635390236
0.11,10.360241030944149,8.393043760074118,152.1244535850476,-3.507052794306476,507.4200883095192,487.6593635390236
0.12,13.165936714077022,2.106154842051388,113.17691557195916,-5.9593854423167505,579.7004807792894,487.6593635390236
0.13,10.019689973925324,8.796794336813727,66.57570544657162,-5.471951155657785,605.5523265732409,487.6593635390236
0.14,12.767228773528997,3.8439104076644375,24.374692758796904,-6.665895337285903,626.9622232499968,487.6593635390236
0.15,13.249765406308315,-1.490467864656326,-13.982387853618821,-6.239934588398612,517.5654801066041,487.6593635390236
0.16,-4.532264839881043,-10.771147515944877,-19.054063051647866,-3.4543409128995073,401.84128624811024,487.6593635390236
0.17,-7.387723700166738,-11.099518742169519,5.433183723309956,-0.6761775150948811,367.9919025592091,487.6593635390236
0.18,2.820395823975163,-5.817365353880688,34.88136265391739,0.7253422894924025,414.1985969986127,487.6593635390236
0.19,11.114808813069148,3.2288889325560106,48.23408694241876,-0.46477490474098254,459.9581706673385,487.6593635390236
0.2,13.192306662804324,1.9341206509177207,46.4732588226009,-1.0901008843329194,512.7273495222112,487.6593635390236
0.21,10.621064196905621,8.060444969292156,32.8625535268452,-2.95105853048428,558.7503943339943,487.6593635390236
0.22,13.15994599252578,2.1432683573417517,10.119238566163553,-2.9869103888745703,545.6891727754681,487.6593635390236
0.23,7.18806509107303,-7.1356219936512,-5.994898991116047,-1.1102159869518406,472.64296846282923,487.6593635390236
0.24,-5.513033666864698,-10.987108919788726,-0.0050687746455092,1.6750761122567162,434.0702748105105,487.6593635390236
0.25,-5.117321798718458,-6.861905330393794,15.053303675004107,3.349300408961216,444.84336258576485,487.6593635390236
0.26,9.998045665058072,1.9711937022640473,22.998907944663973,2.7681709930686256,488.0813973857441,487.6593635390236
0.27,11.25237893788291,4.315284737255998,19.63538106778509,1.665908898404706,519.335405695564,487.6593635390236
0.28,12.878251505113797,1.6562063146497343,8.168008843601045,1.2784481039683349,512.2526741565716,487.6593635390236
0.29,3.05060160140321,-3.666898038399378,1.42613460329027,2.2484036570986707,477.54227121034063,487.6593635390236
0.3,-4.769332122531592,-7.434435312468892,5.5730440827955725,4.144687857956589,461.3151855059819,487.6593635390236
0.31,-0.6501531297653227,-1.5270756387491953,12.442705940613257,4.4673831709066905,472.2715003730429,487.6593635390236
0.32,5.820686062530813,1.5402062554634446,14.660228675882164,4.051658788098703,490.53503275849664,487.6593635390236
0.33,8.78961625646066,3.2091349727448737,11.531582681104906,3.2326857577396706,500.21719026289173,487.6593635390236
0.34,5.000541810281264,-0.4653222823299467,7.083059716985404,3.3857609008729046,490.63633877451446,487.6593635390236
0.35000000000000003,1.0073757806221522,-1.9537125966110025,6.22271213813752,3.8890729531684656,480.20281328664896,487.6593635390236
0.36,-0.718343487963927,-2.5848139371820977,8.388028020786683,4.5415874508697005,474.88726431492665,487.6593635390236
0.37,2.0012569590409126,0.19216261691772413,11.106698072297869,4.465777031099272,484.3360376663329,487.6593635390236
0.38,4.2272083598562835,1.0523127046121734,10.763980202984257,4.194097354069283,488.28536557301913,487.6593635390236
0.39,4.526151030914466,0.9738161475008229,9.433459230979317,3.9514282827651916,492.12395665585916,487.6593635390236
0.4,2.6060383765704187,-0.4578000427025025,7.646616573342865,4.08019445534285,483.89617032360644,487.6593635390236
0.41000000000000003,1.296129715031698,-0.9835131168385148,8.358759398377147,4.331329865293839,483.81922326450484,487.6593635390236
0.42,1.423133526870196,-0.4774095017279748,8.962510517761924,4.445621204574727,480.36285090788874,487.6593635390236
0.43,2.537561159314095,0.13687546006349555,10.17566783295884,4.4052594899409385,487.4442568512998,487.6593635390236
0.44,3.3409694731220743,0.7431202396915944,9.315353994037078,4.213416982221759,485.42029143180486,487.6593635390236
0.45,2.9297752764018563,-0.05565827159398973,9.167029797903455,4.235319335233112,488.8792126328056,487.6593635390236
0.46,2.3701423900694154,0.03352425280413007,8.24053904379392,4.226046446788097,482.58464698314947,487.6593635390236
0.47000000000000003,1.7737242536306232,-0.7223619089206149,9.13469695721575,4.414195785635499,485.8412103617272,487.6593635390236
0.48,2.339772605888563,0.31754864627893564,8.966065982759362,4.324409518513769,482.4502744813972,487.6593635390236
0.49,2.4477874927131444,-0.29133029612286043,9.68922058392274,4.403330881968502,487.7247418883416,487.6593635390236
0.5,2.9650041812291774,0.6754555799435404,8.873708110331343,4.224799128221953,484.22198068967987,487.6593635390236
0.51,2.3158884324818363,-0.5704864750078519,9.195600484020913,4.37988016752343,487.5344771147528,487.6593635390236
0.52,2.4962601013024988,0.4101604609084645,8.567828383824054,4.2675335829371495,483.0244228550395,487.6593635390236
0.53,1.9156677580963275,-0.7865003873580121,9.298553081325192,4.476125288259317,486.4700131644281,487.6593635390236
0.54,2.618555738490999,0.6231907147085484,8.899766957453485,4.306230698561515,483.70155546903254,487.6593635390236
0.55,2.164560352123641,-0.6545540632880429,9.380303417737972,4.482646662163492,487.2106406281447,487.6593635390236
0.56,2.733679374612838,0.6947767193693983,8.768282259988482,4.295459174494568,484.44419103824407,487.6593635390236
0.5700000000000001,1.9399478509317345,-0.8375048497421923,9.12269023358625,4.520158202621231,486.698993541806,487.6593635390236
0.58,2.4816391457827227,0.6021862094829301,8.714408008460849,4.355214739658248,484.36460600663827,487.6593635390236
0.59,1.7761481286856562,-0.8656210868493857,9.12445914490842,4.586298084333917,486.2819734051873,487.6593635390236
0.6,2.4877831078657633,0.6805067906070489,8.820570877623773,4.4007101079075905,485.0471549850336,487.6593635390236
0.61,1.7799968600143898,-0.8108299259600871,9.048049847797724,4.618330956563284,486.3026378177473,487.6593635390236
0.62,2.41612511560503,0.6606261456237255,8.764283888332496,4.438459859441514,485.5704857956854,487.6593635390236
0.63,1.6289237530322416,-0.824818925682284,8.89446591975534,4.6595190415751455,485.822521100672,487.6593635390236
0.64,2.2589749893325886,0.6009583446274714,8.780111916597223,4.49502168271518,485.87764383396353,487.6593635390236
0.65,1.5624928872253288,-0.7437835996945926,8.84133221474407,4.6944150020820485,485.43883774201055,487.6593635390236
0.66,2.206346352084789,0.5824260528614039,8.842826602247072,4.535546392341137,486.44595627502554,487.6593635390236
0.67,1.5892850725664216,-0.5876842751825845,8.74495657757002,4.6941685644172235,485.1125124223559,487.6593635390236
0.68,2.11962113032431,0.49106244883253136,8.859795152104988,4.56061548496894,486.7913970914226,487.6593635390236
0.6900000000000001,1.6225245214215005,-0.40963561221758604,8.659337753048229,4.672031368633838,484.55270196534195,487.6593635390236
0.7000000000000001,2.0541344120176235,0.3763793207768412,8.940540395819083,4.570076389109683,486.98078087434675,487.6593635390236
0.71,1.7446102205914062,-0.2114099394563814,8.652847959664662,4.62880676657611,484.16477579588985,487.6593635390236
0.72,2.0749554631735574,0.27452791028148105,9.03261262801346,4.555315410508361,487.24333435889974,487.6593635390236
0.73,1.8948958739584483,-0.04444601978599194,8.633910964816868,4.569616654755533,483.8510317710959,487.6593635390236
0.74,2.082788166932868,0.1381234884675366,9.097340968013873,4.533260087556114,487.3529174587199,487.6593635390236
0.75,2.025181223006846,0.08847708822683831,8.63321439490111,4.511637279501811,483.55713872511575,487.6593635390236
0.76,2.100502464699984,0.005423093670491319,9.17084955712219,4.511112046029751,487.4187324108996,487.6593635390236
0.77,2.16767033300897,0.21477119395983957,8.649802140360018,4.455325766536896,483.37359135135137,487.6593635390236
0.78,2.125047229774195,-0.12435318418061703,9.230861021462362,4.489805306363455,487.4600736138053,487.6593635390236
0.79,2.2963680333198555,0.3215192722182597,8.664013463776975,4.404966763744903,483.2594995441753,487.6593635390236
0.8,2.1333010471066283,-0.2566313588017155,9.27429061127083,4.474906109755531,487.4352696549675,487.6593635390236
0.81,2.4044666329081696,0.41320263619675646,8.684728067091879,4.364907110756357,483.2409538828948,487.6593635390236
0.8200000000000001,2.1321420555723125,-0.38003646581742223,9.300961370725085,4.467848618230854,487.38356060751624,487.6593635390236
0.8300000000000001,2.4903048669840544,0.4904976521539032,8.702328191495582,4.336518864012665,483.28175965460815,487.6593635390236
0.84,2.1108221225125874,-0.49746350031370035,9.313836468945096,4.470764350615766,487.28328331000967,487.6593635390236
0.85,2.554461406739702,0.5580532792020496,8.724789545117371,4.320695863020096,483.48160332162945,487.6593635390236
0.86,2.077656715838223,-0.6000106198231944,9.292600267299177,4.482279156966146,487.17733145833586,487.6593635390236
0.87,2.574841761839105,0.6019086886259973,8.727468715184267,4.319782791725156,483.69933921591377,487.6593635390236
0.88,2.007480485057256,-0.6964231046154861,9.256058209889455,4.506871885811441,486.98993135868875,487.6593635390236
0.89,2.5693953172729085,0.6393537190128418,8.742542355905035,4.333675687821947,484.02502790569326,487.6593635390236
0.9,1.9362825626947162,-0.7625530324087506,9.20303578563968,4.538333013438351,486.81658213477317,487.6593635390236
0.91,2.5382915986749417,0.6623379473752589,8.745222604382956,4.3584996167966965,484.3756117852968,487.6593635390236
0.92,1.8407556438798554,-0.818933173150053,9.137356694887405,4.578045621289463,486.5764109876879,487.6593635390236
0.93,2.4854997819161966,0.6760433182259425,8.75826445383801,4.394085026819217,484.8360776947265,487.6593635390236
0.9400000000000001,1.7531256572300733,-0.8341546606654658,9.050531574781246,4.617725671774498,486.3391347768103,487.6593635390236
0.9500000000000001,2.40516495186577,0.6662891736061862,8.757746563600943,4.436148940030233,485.27925570808384,487.6593635390236
0.96,1.654419377925268,-0.825632774287164,8.957274923281238,4.657476353080957,486.0139157965682,487.6593635390236
0.97,2.3140222342771146,0.6434460194707587,8.776188670877453,4.481924060275688,485.7532996270684,487.6593635390236
0.98,1.5882085733235265,-0.7684771604117921,8.865516803839915,4.688162582177461,485.67867184423625,487.6593635390236
0.99,2.224094208222135,0.601940715730398,8.79905359696056,4.523973224483441,486.1956792190416,487.6593635390236
1.0,1.5417405946372689,-0.6881558523498845,8.78119299068454,4.708913153251714,485.2682329918863,487.6593635390236
1.01,2.142934952558753,0.5453838911025276,8.846504408021518,4.560231783041559,486.65310353572005,487.6593635390236
1.02,1.5916508375846727,-0.4872830510635381,8.691820835162645,4.692379215229103,484.8419404498805,487.6593635390236
1.03,2.071308222624089,0.4372734271980936,8.891664608800403,4.573815293646963,486.91258669543373,487.6593635390236
1.04,1.6696014157129884,-0.30217225829961747,8.644269071383206,4.656752815076845,484.33854008208584,487.6593635390236
1.05,2.049653661376371,0.3250314296959738,8.984001463950403,4.569222920772895,487.119677323528,487.6593635390236
1.06,1.8138331410364144,-0.11805886208940197,8.640011565354184,4.603168539213099,483.99824360442386,487.6593635390236
1.07,2.0737795468871645,0.20825933345391368,9.065461535414865,4.5478405238941875,487.31915368721707,487.6593635390236
1.08,1.9590343957548602,0.030124061924466594,8.628693750111177,4.542090861128365,483.7039053736571,487.6593635390236
1.09,2.0862078413207668,0.06972385239337298,9.130887079802552,4.524263900125333,487.3959969770789,487.6593635390236
1.1,2.0925881273773683,0.15581119986669234,8.63659696954961,4.484450226683927,483.4429995310697,487.6593635390236
1.11,2.1077592225948405,-0.06207055370749931,9.203126429397301,4.502146682646543,487.44162988437495,487.6593635390236
1.12,2.2346383681487754,0.2750174872370378,8.65764515603368,4.430021430427838,483.31417817940576,487.6593635390236
1.1300000000000001,2.1303839451991546,-0.1914446087099292,9.253662570917545,4.482547203564789,487.4618966198972,487.6593635390236
1.1400000000000001,2.3524276000368483,0.3715012293381124,8.67122477973665,4.384042437849781,483.223518135867,487.6593635390236
1.1500000000000001,2.1302119576086556,-0.32266372771929397,9.29223908238823,4.471650019350178,487.4056856832776,487.6593635390236
1.16,2.4536369263449584,0.45809391086703655,8.697193389577018,4.349318965247555,483.27140326850093,487.6593635390236
1.17,2.1259893431663857,-0.4400499522786551,9.307305421395645,4.468312891948676,487.34892349335195,487.6593635390236
1.18,2.5240319320828184,0.5258064305571766,8.709151821655182,4.327202720481023,483.4056879461837,487.6593635390236
1.19,2.0900114145984876,-0.554064708972979,9.29384042686206,4.47651760911957,487.22712020943965,487.6593635390236
1.2,2.55605389495893,0.5769362224853872,8.720013038082156,4.320973544183639,483.57259835296315,487.6593635390236
1.21,2.0355148464952157,-0.6523021960968298,9.27457623202287,4.496341477393668,487.0713127804281,487.6593635390236
1.22,2.572997503833624,0.624972121565068,8.737977574865305,4.327325703825783,483.8139252586732,487.6593635390236
1.23,1.9727028321217064,-0.7327441588788217,9.244738258857156,4.5240889063499266,486.90477570280746,487.6593635390236
1.24,2.5708518214640965,0.6632121400963845,8.753782268210406,4.344326308336079,484.18062409774603,487.6593635390236
1.25,1.8956829170493688,-0.79688419986464,9.183539604362219,4.558148321701849,486.7128196930435,487.6593635390236
1.26,2.527511618198382,0.678339679278907,8.756657418343183,4.373811163090686,484.6279723274813,487.6593635390236
1.27,1.8004164031499406,-0.8311931293726709,9.092520546247382,4.5967047735203685,486.4666920221901,487.6593635390236
1.28,2.4456654598337035,0.6702283742852283,8.754432372983409,4.414133464912483,485.0544752583601,487.6593635390236
1.29,1.6977069807435494,-0.8372960528199134,9.002829450392593,4.638532722388512,486.1616684315002,487.6593635390236
1.3,2.359463030550022,0.6563672321592657,8.769697977406482,4.459504281498904,485.52477966956286,487.6593635390236
1.31,1.6208879895412869,-0.7983853908642606,8.91187658541581,4.673648155445204,485.8505294366161,487.6593635390236
1.32,2.2702579782628773,0.6244911745039037,8.786769418894215,4.503296596165547,485.99720128995824,487.6593635390236
1.33,1.5611120346191305,-0.7307858253832661,8.817656713408793,4.699545822510235,485.4705305082243,487.6593635390236
1.34,2.177984737895819,0.571862168864209,8.819466767419247,4.543553800351708,486.43847476703303,487.6593635390236
1.35,1.5604040023261228,-0.5872162430345742,8.731084324602973,4.701948645229339,485.04261270194706,487.6593635390236
1.36,2.101769509405456,0.4899039368014658,8.868374622100813,4.5687014592306125,486.79539247536667,487.6593635390236
1.37,1.6291262511408608,-0.3888061026101659,8.664284460078285,4.67469008527727,484.56616716029623,487.6593635390236
1.3800000000000001,2.05774646017273,0.3793221285145867,8.941152990777333,4.572178270837375,487.02671567421146,487.6593635390236
1.3900000000000001,1.7453825999601682,-0.20294720491926332,8.641487460453305,4.628737765401529,484.1503885258514,487.6593635390236
1.4000000000000001,2.06270025126465,0.2649563088246839,9.028646245900754,4.557819653057918,487.23287948917755,487.6593635390236
1.41,1.891647714964925,-0.03812861406742207,8.633240945350776,4.570382655803694,483.81853439594494,487.6593635390236
1.42,2.0813854088610473,0.13558562511566144,9.105347952898548,4.534749107132948,487.3626125930024,487.6593635390236
1.43,2.0352358444141347,0.10007173787776225,8.63574744197422,4.510086311535886,483.56529096688746,487.6593635390236
1.44,2.1028102277147163,0.0014076964575371331,9.170860500507722,4.510721027835705,487.43334076867126,487.6593635390236
1.45,2.1700918007975947,0.21890085432955225,8.645489929147743,4.453820882674597,483.36365952267414,487.6593635390236
1.46,2.119862364750216,-0.13239060573542527,9.230649448868004,4.490431448709103,487.45050885788794,487.6593635390236
1.47,2.2984075890147224,0.3262939389927084,8.66560727630346,4.404271118513644,483.2497662014755,487.6593635390236
1.48,2.133549027637893,-0.26067184845432234,9.278275365958908,4.4753087385016945,487.43759607083433,487.6593635390236
1.49,2.4109866790738703,0.4194781930186878,8.686317888029816,4.3636376898322915,483.2495785468619,487.6593635390236
1.5,2.1319670603619056,-0.385023887444901,9.300442742406604,4.467938682498153,487.3842306680421,487.6593635390236
1.51,2.492092344753047,0.4931748423121376,8.701255099908007,4.335862984622548,483.2924329528057,487.6593635390236
1.52,2.107167896614647,-0.5032444072719755,9.310962993942569,4.471638278936383,487.27555003022127,487.6593635390236
1.53,2.5531925214744873,0.5596888183986937,8.72432682375178,4.321086742080003,483.4793134283732,487.6593635390236
1.54,2.073704225019093,-0.6046125579329242,9.293670544142648,4.483882895326551,487.16744824715937,487.6593635390236
1.55,2.577442703971581,0.6060730225261234,8.730369958138429,4.32025778389043,483.71566155874876,487.6593635390236
1.56,2.006507773460723,-0.6990027438939129,9.254895726031174,4.508059227528108,486.98850365969247,487.6593635390236
1.57,2.5695080922181064,0.6410906220012482,8.741875248612423,4.334385638368844,484.044269922102,487.6593635390236
1.58,1.931196461132414,-0.7664716366171496,9.198674991246488,4.540079170109316,486.80455210072626,487.6593635390236
1.59,2.5346195011135584,0.6623615902640069,8.745085923356386,4.360200440274502,484.3794012457564,487.6593635390236
1.6,1.8352605499982402,-0.8219997452863157,9.137506457234478,4.580543989951584,486.5615704327454,487.6593635390236
