t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,-0.00464105132025594,0,0.0344414861134865,-0.027848879358281,-0.290633928589255,0.0344414861134865,-0.00464105132025594,-0.290633928589255,-0.027848879358281,0,0,0,0
0.001,-0.0437235887539731,-0.00464105132025594,0.141918464056231,0.148112868903675,-0.877775550553635,0.100930113642016,-0.108929861901207,-0.685530035005383,0.567869624289003,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.002,0.00512958303814705,-0.00464105132025594,0.0539827548304165,-0.0865027954454863,-0.408062252982497,0.0492917810958642,-0.0226002379992668,-0.396509351425919,0.129529418128982,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.003,-0.0339529543955601,-0.00464105132025594,-0.00464105132024928,0.0894589528164231,-0.0557772798034409,-0.0210238649806364,-0.0270617732386506,-0.00346562679559528,0.105366022095342,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.004,-0.00464105132026024,-0.00464105132025594,-0.00464105132024733,-0.0278488793582551,-0.0557772798034526,-0.0063415550074122,-0.00169215684923829,-0.0622250307773536,0.003835435899698,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.005,-0.0144116856786839,-0.00464105132025594,0.0149002173966,0.0308050367290352,-0.173205604196234,0.00567741926111063,-0.0199369022945064,-0.134480201672217,0.113420487439702,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.006,-0.0339529543955601,-0.00464105132025594,-0.0046410513202515,0.0894589528164298,-0.0557772798034275,-0.0210238649806383,-0.0270617732386494,-0.00346562679558042,0.105366022095341,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.007,0.00512958303817009,-0.00464105132025594,0.0149002173966217,-0.0865027954455855,-0.173205604196365,0.0154656259099381,-0.00302382470158598,-0.193239605654049,0.0118899012441676,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.008,-0.0241823200371376,-0.00464105132025594,0.034441486113564,0.0894589528164431,-0.290633928589669,0.0176963935297194,-0.0381816477398589,-0.206735372567587,0.223005538980135,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.009,-0.0339529543955612,-0.00464105132025594,0.122377195339377,0.0894589528164431,-0.760347226160807,0.0889111393734816,-0.0906851164559459,-0.61327486411045,0.458284572749026,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.01,-0.0144116856786895,-0.00464105132025594,0.0149002173966007,0.0308050367290686,-0.173205604196276,0.00567741926110843,-0.0199369022945116,-0.134480201672237,0.113420487439752,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.011,-0.00464105132028591,-0.00464105132025594,-0.0534942231123834,-0.027848879358146,0.0616510445892579,-0.0486242489897541,0.0227783597727618,0.0394098421083527,-0.0549843225423934,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.012,-0.0437235887539824,-0.00464105132025594,0.0149002173965842,0.148112868903725,-0.290633928589095,-0.00900489071212487,-0.0453065186839105,-0.177355670576245,0.273770832077622,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.013,-0.0339529543955616,-0.00464105132025594,-0.00464105132025594,0.0894589528164313,-0.0557772798034009,-0.0210238649806429,-0.0270617732386485,-0.00346562679555655,0.105366022095329,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.014,-0.0046410513202815,-0.00464105132025594,-0.00464105132016009,-0.0278488793581659,-0.0557772798039384,-0.00634155500734734,-0.00169215684930038,-0.0622250307777293,0.00383543590001859,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.015,-0.0437235887539779,-0.00464105132025594,0.141918464056197,0.148112868903705,-0.877775550553428,0.100930113641984,-0.108929861901194,-0.685530035005188,0.567869624288925,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.016,0.005129583038179,-0.00464105132025594,-0.073035491829304,-0.0865027954456397,0.179079368982442,-0.0606432232583198,0.0410231052181023,0.111665013003463,-0.164569374082775,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.017,-0.00464105132026123,-0.00464105132025594,0.0344414861134759,-0.0278488793582492,-0.290633928589191,0.0274846001784631,-0.0212685701468642,-0.265494776548929,0.121474952784234,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.018,-0.0144116856786849,-0.00464105132025594,0.0149002173966286,0.0308050367290412,-0.173205604196406,0.00567741926113485,-0.0199369022945216,-0.134480201672363,0.113420487439793,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.019,-0.00464105132025719,-0.00464105132025594,-0.00464105132025343,-0.0278488793582734,-0.173205604196326,-0.00634155500741596,-0.00169215684923259,-0.163859903663155,0.0626551943419496,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.02,-0.00464105132025594,-0.00464105132025594,0.0344414861134698,-0.027848879358281,-0.290633928589155,0.0274846001784604,-0.0212685701468566,-0.265494776548913,0.121474952784188,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
