t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0,0
0.01,0.00508072986532113,-0.0240846136914119,-0.144863441946163,0.0610639029547472,-0.0234137131799692,-0.0075947658130481,0.125121717464697,-0.0951775859918745,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,1.31821095754617e-10
0.02,-0.00454334496991796,-0.00464105132025594,-0.145743250734418,-0.0557772798034009,-0.00176028645085652,-0.00625161838917405,0.0242542924538758,-0.154155536308185,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,-3.42141854703456
0.03,0.00532499573032469,-0.0242800263832015,-0.204690436384079,0.0622381862264445,-0.0237048468540994,-0.00748034065538655,0.155948155571741,-0.146464805825954,0.52156938491557,-0.144963141214248,-2.249217579937,-0.144963141214248,-0.46464934208725
0.04,0.024231173216719,-0.0240846136952774,-0.318772303193202,0.0610639029779763,-0.0329552581861071,0.00900940232181922,0.211770323761142,-0.245963232016705,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,-20.3167595184887
0.05,0.0246219985818369,-0.024280026383557,-0.320531920617143,0.062238186228581,-0.0333194138776385,0.00925090018327048,0.213665186700116,-0.246903811132884,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,-17.1781426629001
0.06,0.0241334668729128,-0.024084613694922,-0.318185764032064,0.0610639029758406,-0.032906576833656,0.00892468717828808,0.211478085626773,-0.245454680091756,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,11.2445288839371
0.07,0.0148025110498317,-0.00464105132025594,-0.203224088440285,-0.0557772798034009,-0.0113991941483325,0.010521980018336,0.0528936293979134,-0.203993624983154,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,2.27354856590412
0.08,-0.062971738443184,-0.00464105132025594,0.146646521016957,-0.0557772798034009,0.0273511620694714,-0.0569112742201713,-0.121426416568275,0.099357598743285,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,-4.10615904965209
0.09,0.15051662224905,-0.111336378485939,-0.843431582350334,0.527254350657969,-0.171526528796479,0.0750312779223309,0.877382313330163,-0.468587516531499,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,6.54209252620593
0.1,-0.00464105132025594,-0.00464105132025594,-0.144863441954565,-0.0557772798034009,-0.00171160509545909,-0.00633633353854556,0.0238159352360937,-0.153392708386092,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,-82.2937035449721
0.11,-0.00464105132025594,-0.00464105132025594,-0.144863441940829,-0.0557772798034009,-0.00171160509545909,-0.00633633353854556,0.0238159352292498,-0.153392708374182,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248,-70.1237787937122
