t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.00464105132025594,-0.0434793228896519,-0.027848879358281,0.0604767613196995,0.0399579994882632,-0.0177580729020864,-0.0383987085030951,0.0543924436528304,2.61705109019401,-0.144963141214248,203.718991239648,-0.144963141214248
0.02,0.0148025110506983,-0.0631671511249544,-0.0862095258582046,0.178492227346475,0.0472612184801339,-0.0444475032192126,-0.111319462468148,0.164010776620332,2.61705109019401,-0.144963141214248,201.01352124579,-0.144963141214248
0.03,-0.00464105132025594,-0.0437235887540002,-0.027848879358281,0.061651044589528,0.0401694246926314,-0.0178804052177012,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,200.972321195594,-0.144963141214248
0.04,-0.0144116856786916,-0.0239380541714477,0.0308050367290811,-0.0563644214415192,0.0279372760273711,0.00048552012012461,0.0333587661478578,-0.0548916297208395,2.61705109019401,-0.144963141214248,200.972321195594,-0.144963141214248
0.05,0.034246073420586,0.0634602701494426,-0.202930818853247,-0.406887969703811,-0.0720792571440015,0.00214012189776949,0.453814410070242,-0.028128603640009,2.61705109019401,-0.144963141214248,205.823245679374,-0.144963141214248
0.06,-0.00468990449356988,0.00498302351823784,-0.0275556097687089,-0.172618462556072,-0.0019642936612703,0.00655494301686992,0.163210833331913,-0.0625992741814956,2.61705109019401,-0.144963141214248,203.718991239648,-0.144963141214248
0.07,-0.0143628325052887,0.0245731454082451,0.030511767138975,-0.290046786947932,-0.0140762350888484,0.0247384324190764,0.235770258905574,-0.171669716515059,2.61705109019401,-0.144963141214248,200.972321195594,-0.144963141214248
0.08,-0.00464105132025594,-0.0437235887540002,-0.027848879358281,0.061651044589528,0.0401694246926314,-0.0178804052177012,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,200.972321195594,-0.144963141214248
0.09,0.0148025110494542,-0.0631671511237104,-0.0862095258544706,0.178492227338999,0.0472612184796801,-0.0444475032175129,-0.111319462463548,0.164010776613357,2.61705109019401,-0.144963141214248,201.013521245615,-0.144963141214248
0.1,0.0247197049287204,0.00454334495414601,-0.145449981124708,-0.170269895973692,-0.0163125387631319,-0.0191208492028122,0.220221440661093,0.0406208266437609,2.61705109019401,-0.144963141214248,203.718991239648,-0.144963141214248
