t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,0.0341483670830222,-0.0339529543955646,-0.260704926226838,0.061651044589528,-0.144963141214248,859.867946207993,-0.144963141214248
0.02,0.0149002173966153,0.0151347126213422,-0.086502795445643,-0.0571864196968637,-0.144963141214248,859.867946207993,-0.144963141214248
0.03,0.0147829697840742,0.0147243459778036,-0.0861508719483987,-0.0550727098556016,-0.144963141214248,859.867946207993,-0.144963141214248
0.04,-0.00464105132025594,0.0341483670817059,-0.027848879358281,-0.172501034247499,-0.144963141214248,859.867946207993,-0.144963141214248
0.05,-0.00446517990092094,-0.0146461809044716,-0.0289046498531551,0.0623556145394236,-0.144963141214248,859.867946207993,-0.144963141214248
0.06,-0.0142358142607463,0.0149002173966153,0.0297492662425497,-0.0557772798034009,-0.144963141214248,859.867946207993,-0.144963141214248
0.07,0.0147829697844739,0.0147243459784032,-0.144804788036957,-0.0550727098580037,-0.144963141214248,859.867946207993,-0.144963141214248
0.08,-0.00446517990177739,0.208202447543587,-0.0872066424387982,-1.10206365014278,-0.144963141214248,859.867946207993,-0.144963141214248
0.09,-0.0141771904536982,-0.0335425877518262,0.029397342740638,0.176965659139861,-0.144963141214248,859.867946207993,-0.144963141214248
0.1,-0.00469967512658989,-0.0142358142596897,-0.0857989484503935,0.060946474640967,-0.144963141214248,859.867946207993,-0.144963141214248
0.11,-0.0241236962307062,0.0340311194685272,0.0891070293182852,-0.171091894347441,-0.144963141214248,859.867946207993,-0.144963141214248
0.12,0.0147829697846963,-0.120950682726133,-0.086150871950266,0.527136922496875,-0.144963141214248,859.867946207993,-0.144963141214248
0.13,-0.0143530618726431,0.0147243459784699,0.0304531132331701,-0.055072709858271,-0.144963141214248,859.867946207993,-0.144963141214248
0.14,-0.0241823200371289,0.0344414861134865,0.0894589528164431,-0.173205604196326,-0.144963141214248,859.867946207993,-0.144963141214248
0.15,-0.00475829893270814,-0.0144116856786916,-0.0271450323643264,0.061651044589528,-0.144963141214248,859.867946207993,-0.144963141214248
0.16,-0.0144116856786916,0.0534551405735523,0.0308050367290811,-0.28781564879608,-0.144963141214248,859.867946207993,-0.144963141214248
0.17,-0.0141771904530889,-0.0338357067827632,0.0297492662350054,0.178374799033094,-0.144963141214248,859.867946207993,-0.144963141214248
0.18,-0.0144116856786916,0.0151347126225727,0.0308050367290811,-0.057186419704258,-0.144963141214248,859.867946207993,-0.144963141214248
0.19,-0.00452380370820349,0.0731722807110716,-0.0282008028540584,-0.406653113092459,-0.144963141214248,859.867946207993,-0.144963141214248
0.2,0.0147829697843849,0.0535723881875515,-0.0861508719493315,-0.289224788697392,-0.144963141214248,859.867946207993,-0.144963141214248
0.21,-0.0144116856786916,0.0537482596055423,0.0308050367290811,-0.28922478869526,-0.144963141214248,859.867946207993,-0.144963141214248
0.22,-0.0143530618724021,-0.0343633210395909,0.0301011897343656,0.0637647544336073,-0.144963141214248,859.867946207993,-0.144963141214248
0.23,4.49985588314412,-0.0338357067828077,4.42984874328119,0.178374799033361,-0.144963141214248,817.409005110794,2438.89803597833
0.24,4.5779623342055,-0.0719802633128992,4.89872814848166,0.409004028117182,-0.144963141214248,802.395401464738,2438.89803597833
0.25,4.57796233420411,-0.120833435113413,5.25029972151296,0.408299458211548,-0.144963141214248,773.521795590473,2438.89803597833
0.26,4.6557756662353,0.0149002173966153,4.60616241503946,-0.877775550553896,-0.144963141214248,754.806291095385,2438.89803597833
0.27,4.57784508659228,0.0249053469797785,5.60292706502842,-0.879889260394096,121.929261038943,823.691249869415,2438.89803597833
0.28,4.56830894745902,-0.024885805712379,6.24706437149766,-0.756119806474152,192.732311063434,945.779207402669,2438.89803597833
0.29,4.58755709714453,0.0734067759345172,6.42443381374924,-1.11263219933975,208.907145767305,744.350633794664,2438.89803597833
