t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:2.59,S_pct:-4.65,kp:0.0411,ki:0.0004"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,2.63407404441478,-0.0723895132541656,-0.0247322986608848,3.72762568930473,1.24340384734268,-0.204082371714893,2.62627267122283,0.986626804386838,3.80365797043012,0.0681630455165483,18.7023196841653,0,0
0.02,-1.89118974018675,-0.0298227667808533,-0.014734932150206,-1.68128959438183,0.736654196202815,0.284150804187538,-1.86977915061985,0.992956305391923,-1.54383674024887,0.158607481055093,5.58286279275155,0,0
0.03,0.396735224718509,-0.0341324098408222,0.0342935208959864,-0.692936770707179,-1.71640027765679,-0.0486329834576819,0.395233749859364,-1.53563106846932,-1.03345464481523,0.208658206490436,8.20512142383738,0,0
0.04,0.69037305014625,-0.05521459877491,-0.0128239004605952,1.32122561489876,0.643334502190868,-0.208167641887219,0.65836588130186,0.242044184814281,1.44945887136247,0.287668379677443,13.3398707524397,0,0
0.05,-2.55049799302116,0.0144439786672592,-0.0259990028117164,-2.75303109841417,1.30280740953147,0.772832596402795,-2.43072946633094,2.09833523485196,-2.20759521138827,0.318028939360421,-5.22728754226718,0,0
0.06,2.24637520321668,-0.0403413623571396,0.00904327014036865,3.96463330818467,-0.449907011412675,-0.735741489798956,2.12249094098185,-1.73806624755255,3.59163741299205,0.337704582886656,11.0456497098032,0,0
0.07,-0.161426248706563,-0.0451737828552723,0.0041481542988033,3.26310372745947,-0.207594898782561,0.0691659106880319,-0.145916817928075,-1.51127612944744,2.8994803049379,0.416948356020586,10.4089139570476,0,0
0.08,1.20442760983804,-0.0807808712124825,0.0154590488887545,2.2904527961801,-0.770826239758763,-0.592601324767218,1.04866988104783,-1.81851773755947,1.59164705309043,0.527195354794,19.7160840791811,0,0
0.09,-2.43307497289917,-0.0110409315675497,0.00179807218565298,-3.19813133323794,-0.090294811090391,1.3809699711759,-2.00319220134323,1.73887635952511,-2.68561095168917,0.602826976282121,0.620926965456573,0,0
0.1,0.557861113198667,-0.0179724749177694,-0.0103847903685718,-1.39136850222809,0.520187081360352,-0.33308903180807,0.447625471102146,1.23272950121049,-0.828781566790667,0.621116883575708,4.59677450324722,0,0
0.11,-1.13181015693254,0.0156591478735209,-0.00894291022513682,-1.72655544260769,0.447893426447414,0.651577225788947,-0.925484373618561,1.3692451556148,-1.14314037706593,0.621332916160602,-4.55469963283387,0,0
0.12,2.56086930837685,-0.059436209499836,-0.0270542819906607,3.43550074051114,1.35910862197207,-1.59493488714368,2.00373807034066,-1.03878028588844,3.54552917094486,0.661720647336061,15.8781681940804,0,0
0.13,0.157302261689768,-0.0741742104291916,0.0148395210451011,0.526986710790973,-0.743319622466216,-0.100590374385574,0.121843298948011,-0.898424960637365,-0.15189353046577,0.78419934565892,17.3719534455319,0,0
0.14,0.148686358108134,-0.0795092955231667,0.0638421780672567,0.341094703147304,-3.19693727332454,-0.0790626227438569,0.141182713080229,-2.2173339145132,-2.32812882754294,0.916060272987315,18.5872668156647,0,0
0.15,2.64145918701057,-0.158285826444626,-0.0295838602522005,3.46449025131442,1.49012873716139,-2.39792314389573,1.10821768502365,-2.48815121968424,2.83412770755848,1.12667915820633,38.7407524116702,0,0
0.16,2.58573512751035,-0.239801481366158,-0.0235229095993577,4.17576966852222,1.19272387139833,-2.57732853071219,0.209659537569609,-4.05125324193353,1.56428569247331,1.48053050332888,57.5736971791326,0,0
0.17,-1.24616596184192,-0.214421644806862,0.0111026308852782,-0.0104052139712426,-0.560828122894885,1.18670085919579,0.380517993858279,0.176414185399694,-0.53246078456291,1.87218139228061,48.9185603060244,0,0
0.18,-2.43253865150289,-0.136781319975853,0.0153536182578422,-1.46025412640297,-0.775453773490864,2.01177223086047,1.36757175891717,1.64469576769902,0.169252770172504,2.1615139867953,29.8126554351468,0,0
0.19,1.20753801790062,-0.163815140724182,-0.010130251437846,-0.3653385218147,0.51016365034942,-0.796613521482292,-0.907555829721307,-0.137275822199796,0.612286317256041,2.41281429349491,38.9858952244821,0,0
0.2,-0.033254583648802,-0.167971715331078,0.0516260516518094,2.01651700997202,-2.58602461125977,-0.0324029005309404,0.0521648212878415,1.4728516948702,-2.92994403128553,2.69887941820271,39.0186383300399,0,0
0.21,1.15673974692909,-0.199833035469055,0.0368344395368759,1.62420962858568,-1.83845209267502,-0.182392109713104,-1.14286339357597,1.61898513799415,-1.84305456718071,3.01516758341636,47.2425470457837,0,0
0.22,-1.77044573390525,-0.152950689196587,0.0135326918490427,-4.17280930292902,-0.682917148772725,-0.317963659466447,1.74171189974424,-0.0452651443324907,4.22808046013879,-2.96866649664233,34.1822630914605,0,0
0.23,1.43925229351297,-0.189197793602943,0.0211362259955002,2.58052618619623,-1.0500074609707,0.622774187211208,-1.29770806276878,2.09040125707192,-1.84169857744712,-2.679466891107,45.113696549222,0,0
0.24,0.446917808327071,-0.208070546388626,0.0404427222390346,0.503821647500864,-2.02466086709683,0.294527743604711,-0.338562474927588,1.76515004876681,1.11235479258297,-2.33539114676474,48.6709867887934,0,0
0.25,0.690086856359411,-0.230627000331879,0.00856986121332659,3.91794214617935,-0.426112048982107,0.63564602996426,-0.268788832416648,3.78831973866086,-1.08649698424278,-1.9584344947559,54.0931716281417,0,0
0.26,2.43589035369111,-0.300048142671585,-0.00971228800506463,3.05759130343081,0.506141637216063,2.42881945406343,0.185720767031395,3.08617395283887,-0.28385607014542,-1.49846652893954,71.4806074186965,0,0
0.27,-1.06376705688614,-0.27485591173172,0.00481995804992386,-2.5000658461366,-0.251047880557296,-0.894905516519145,-0.575124073409732,-2.24405742104831,-1.13029224733652,-1.00412611305925,62.9404352272418,0,0
