t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.0149002173966153,0,0.00512958303817967,-0.145156711533001,-0.0557772798034009,0.00512958303817967,0.0149002173966153,-0.0557772798034009,-0.145156711533001,0,0,0,0
0.001,-0.0144116856789226,-0.00464105132025594,0.00512958303771758,-0.027848879356894,-0.055777279800624,0.0116280444590909,-0.0099397126873118,-0.0344855721741476,-0.0519365991879869,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.002,-0.0241823200389773,-0.00464105132025594,-0.0144116856777674,0.030805036737403,0.0616510445839743,-0.000446849038821712,-0.0281474974461104,0.0381054711031307,0.0574262540890176,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.003,-0.0632648574692008,-0.00464105132025594,0.00512958303734436,0.206766784983646,-0.0557772797983812,0.0359687204740705,-0.0522972844437786,-0.151380825122076,0.151484171118765,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.004,-0.0339529543961244,-0.00464105132025594,0.00512958303817967,0.0894589528186836,-0.0557772798034009,0.0213643148661562,-0.0268827413905394,-0.0929331986541363,0.0497737859680492,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.005,0.0539827548302245,-0.00464105132025594,-0.0144116856786916,-0.321118459794554,0.061651044589528,-0.039391930666478,0.0396246173676027,0.213448350543292,-0.247704901385004,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.006,0.024670851753949,-0.00464105132025594,-0.014411685679518,-0.203810627615402,0.0616510445928388,-0.0247875250569621,0.0142100743115942,0.155000724066801,-0.145994516222836,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.007,-0.014411685677172,-0.00464105132025594,-0.0437235887514676,-0.0278488793643623,0.179079368970282,-0.0307295272971144,-0.0342803887005525,0.169144140869678,0.0650787221916929,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.008,0.0149002173954956,-0.00464105132025594,0.00512958303631355,-0.14515671152852,-0.0557772797944297,-0.00297636115143348,0.0154748303659751,0.0239620543068357,-0.153646984338894,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.009,-0.0339529543948537,-0.00464105132025594,0.00512958303817967,0.0894589528130292,-0.0557772798034009,0.0213643148655231,-0.0268827413894377,-0.0929331986513191,0.0497737859631466,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.01,-0.0339529543955646,-0.00464105132025594,0.00512958303817967,0.0894589528164431,-0.0557772798034009,0.0213643148658772,-0.026882741390054,-0.09293319865302,0.0497737859661066,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.011,-0.0339529543949248,-0.00464105132025594,0.00512958303817967,0.0894589528126023,-0.0557772798034009,0.0213643148655585,-0.0268827413894993,-0.0929331986511064,0.0497737859627765,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.012,-0.0144116856786916,-0.00464105132025594,0.00512958303817967,-0.027848879358281,-0.0557772798034009,0.0116280444593765,-0.00993971268688124,-0.0344855721758641,-0.051936599190573,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.013,-0.0144116856786916,-0.00464105132025594,0.00512958303817967,-0.027848879358281,-0.0557772798034009,0.0116280444593765,-0.00993971268688124,-0.0344855721758641,-0.051936599190573,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.014,0.102835926621363,-0.00464105132025594,-0.0632648574701872,-0.614388040226026,0.296507693371861,-0.106090178439546,0.0576415131087197,0.563197129783535,-0.384965542880225,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.015,-0.0339529543942317,-0.00464105132025594,0.00512958303817967,0.0894589528100419,-0.0557772798034009,0.0213643148652131,-0.0268827413888984,-0.0929331986498307,0.0497737859605565,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.016,0.0637533891858786,-0.00464105132025594,0.00512958303817967,-0.379772375869326,-0.0557772798034009,-0.0273170371651708,0.0578324021232766,0.140857307249063,-0.35706775464923,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.017,-0.0144116856745684,-0.00464105132025594,0.00512958303817967,-0.0278488793768447,-0.0557772798034009,0.0116280444573221,-0.0099397126833063,-0.0344855721666149,-0.0519365992066685,0.52156938491557,-0.144963141214248,-0.144963141214248,-0.144963141214248
