t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,0.0830015583464871,-0.0339529543955646,-0.495320707464011,0.061651044589528,-0.0707933306249159,0.0550487614680288,0.30024313410131,-0.398744924690774,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.02,0.0246122361674416,-0.014294454503473,-0.145156711533001,-0.0557772798034009,-0.0246566764197546,0.0142176617854449,0.02396205430129,-0.153646984347249,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.03,0.101956757667625,-0.0628545786252464,-0.551511945709338,0.177670530573457,-0.105296412531228,0.0570836578742592,0.428833278763512,-0.389659162242195,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.04,-0.0239478922793909,0.0243192101184439,0.088403486083694,-0.171796869728712,0.0330175199635878,-0.00864690122901959,-0.193000751126281,-0.00894711489953567,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.05,-0.0622100103921238,0.00460215949880587,0.260143756770022,-0.0536643340040465,0.0349858555019752,-0.0516454758893314,-0.176143440925667,0.198816808015279,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.06,-0.0532598299462862,-0.0142944890956168,0.205711474000516,-0.056481543102496,0.0141423861020058,-0.0533004204463138,-0.151465648697532,0.150218282879748,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.07,0.0151931872331715,0.0048952071689347,-0.146211944647604,-0.0550730684749979,-0.00332554373050524,0.0156120706642486,0.0250983934007429,-0.154211044603126,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.08,-0.082571767614292,0.0245536724683256,0.323019461922334,-0.17250144483528,0.0624296534943639,-0.0593592284586324,-0.310507052890684,0.194122876951677,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.09,0.102308658750294,-0.0630891015134573,-0.553272276953623,0.178375261592084,-0.105675084572994,0.0572719205680226,0.430321377581317,-0.390834310661191,0.52156938491557,-0.144963141214248,90.8003338730032,-0.144963141214248
0.1,0.0434505675344792,-0.0141773616979399,-0.317250128308085,-0.0564813352263989,-0.0339411903405423,0.0306095573644839,0.10909568783164,-0.303209360074841,0.52156938491557,-0.144963141214248,90.8003338730032,-0.144963141214248
0.11,0.0155445607802479,0.00471954633950435,-0.0900192008636621,-0.171093593829401,-0.00365291727189486,0.0158292034830008,-0.103493402557254,-0.163296019549512,0.52156938491557,-0.144963141214248,90.8003338730032,-0.144963141214248
0.12,0.0732311618121638,-0.0629719957358062,-0.437019833637338,0.177671466012561,-0.0910859346249296,0.0321189635700274,0.371789371864556,-0.290389648224619,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.13,-0.0142359816094978,0.00512958303817967,0.0301018594768758,-0.172501704678733,0.0115405014060579,-0.00978737052677144,-0.164563582023038,-0.0598480370002326,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.14,-0.0142359945813431,0.00489532824171509,0.0301019113909073,-0.171797909095849,0.0113373999851387,-0.00990409722746808,-0.163953390152404,-0.0594973318445911,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.15,-0.00487528881981484,-0.0628549418466433,-0.0267942692270734,0.176967982243828,-0.0520685718172369,-0.0355440006827421,0.166788037177182,0.0649411291667127,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.16,0.0244951866022271,-0.0144116856786916,-0.144453690026228,-0.0557772798034009,-0.0247000013932253,0.0140577658948354,0.0236117798339202,-0.153037437764538,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.17,-0.00510945713399024,-0.0141774827718244,-0.0253884857952829,-0.0564809714449169,-0.00974667735316231,-0.0114939049292577,-0.0363215698910571,-0.0501539520575183,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.18,0.0439193884580901,-0.0629721254570394,-0.319712624444341,0.178375729308319,-0.0764817061209569,0.00670446835605232,0.31395267904407,-0.188328910038831,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
0.19,0.0342073177982147,-0.0338358702379287,-0.202756328978351,0.0609474568827446,-0.0463805001473626,0.0128006215390701,0.153865391263783,-0.145430955482299,0.52156938491557,-0.144963141214248,93.8521894775067,-0.144963141214248
