t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.0832946579056646,0,-0.0241823200371289,-0.497080208057174,0.061651044589528,-0.0241823200371289,0.0832946579056646,0.061651044589528,-0.497080208057174,0,0,0,0
0.001,-0.0144116841404305,-0.00464105132025594,-0.0241823188834331,0.0308050274947741,0.061651039967632,0.0137888515076416,0.0245427944709601,-0.0381109773706901,-0.0574225900834775,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.002,0.0246708517550509,-0.00464105132025594,0.00512958303817967,-0.203810627620364,-0.0557772798034009,0.00784220042046069,-0.0239470967140195,-0.0531662602964331,0.204507275272459,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.003,0.0246708529087467,-0.00464105132025594,0.00512957957709222,-0.203810634546094,-0.0557772659377129,0.00784220399624464,-0.0239470959902035,-0.0531662757692883,0.204507274370355,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.004,0.0344414799604421,-0.00464105132025594,-0.0241823154223457,-0.262464516004805,0.0616510261019441,0.0381254594742087,-0.0178171058517322,-0.184205633322083,0.196867355936603,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.005,-0.00464105516590867,-0.00464105132025594,0.00512958303817967,-0.0865027723598755,-0.0557772798034009,-0.00675977037475272,0.0014688497810204,0.00527162575382362,0.102791266798901,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.006,-0.0241823154223457,-0.00464105132025594,0.00512958303817967,0.0308050090261602,-0.0557772798034009,-0.0164944120797632,0.0184128045521143,0.0637094750029061,0.00107532238085333,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.007,-0.00464104593634212,-0.00464105132025594,0.00512957496230894,-0.0865028116056802,-0.055777247450129,-0.00675975877449209,0.00146884580125404,0.00527157815012718,0.10279128471134,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.008,0.0149001989374822,-0.00464105132025594,-0.024182304654518,-0.145156637658546,0.0616509706391923,0.0283907980875482,-0.000873138438358369,-0.125767687680477,0.0951513550749275,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
0.009,-0.0437235887540002,-0.00464105132025594,0.0246708517550509,0.0894589735936339,-0.173205604196326,-0.0431730224053209,0.025622124740901,0.194748902010092,0.00871518486920386,-2.62011914539939,-0.144963141214248,93.8521894775067,-0.144963141214248
