t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,-0.0144116856786916,0,0.0246708517550509,0.0308050367290811,-0.0557772798034009,0.0246708517550509,-0.0144116856786916,-0.0557772798034009,0.0308050367290811,0,0,0,0
0.001,0.00512958303817967,-0.00464105132025594,0.00512958303817967,-0.086502795445643,0.061651044589528,0.00700908711346426,0.00187027862283418,0.0100301401176333,-0.10574961564049,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.002,0.00512958303817967,-0.00464105132025594,0.005129579974987,-0.086502795445643,0.0616510629970115,0.00700908446225383,0.00187028015718506,0.0100301560494135,-0.105749624860784,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.003,0.00512958074078517,-0.00464105132025594,-0.0339529681799316,-0.0865027885499196,0.296507748597836,-0.0268170811536397,0.0214466968366409,0.213299937138718,-0.223389154217677,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.004,-0.0144116918050769,-0.00464105132025594,-0.151200528406884,-0.0278488425810893,0.766220806872262,-0.138083710207496,0.0632628297386207,0.649218938527425,-0.407902749162604,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.005,-0.0534942116254633,-0.00464105132025594,0.093065250145201,0.206766727526805,-0.408062045897994,0.0537532856349417,-0.0929158530363202,-0.249610691022626,0.383355730153871,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.006,0.00512958303817967,-0.00464105132025594,-0.121888633755357,-0.0865027816541961,0.648792500886816,-0.102925891391386,0.0654936068802266,0.518204368068937,-0.399848312932739,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.007,0.00512958571847326,-0.00464105132025594,0.00512956427612455,-0.0278488954483023,-0.0557771831641121,0.00700907221735742,0.00187029034054246,-0.0622249551949551,0.00383537356709977,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.008,0.014900205141623,-0.00464105132025594,-0.0632648207058946,-0.0865027402698533,0.296507546088817,-0.0472925554556631,0.0445855116678554,0.213299786049475,-0.223389010994395,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.009,-0.0241823200371289,-0.00464105132025594,0.0539827238105333,0.0894589528164431,-0.173205438502273,0.0346094442747709,-0.0479698388508235,-0.105100356272257,0.164185697541607,-0.524637440120955,-0.144963141214248,-0.144963141214248,-0.144963141214248
