t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.01,S_pct:-0.08,kp:0.6585,ki:0.1373"
0,0.0852061389549265,0,-0.146299286042229,-0.256083131590121,0.369777199129318,0,0,0,0,0,0,0,0
0.01,-0.0531978219354134,9.77883173618466e-05,0.0560634394728937,0.389244796116249,0.107274743530203,0.000982079070230322,1.62238791484009e-05,-0.0491733729423778,0.00407816919617799,1.48797006859257e-07,-0.00103513625796918,0,0
0.02,-0.0554558721359285,-1.52685424836818e-05,0.00725485986955379,0.163193831604713,-0.0768866344039373,0.00104950146283158,-0.000509562098399379,-0.0528819345926284,0.0248268649863964,-0.450824379101178,0.00019385887193987,0,0
0.03,-0.141328807393398,1.27750149658823e-06,0.030995540463034,0.187518639881062,0.00590506480500721,0.00120946597888894,-6.23003563907852e-08,-0.0605587866339671,6.69365051755714e-05,7.24108738485949e-08,-2.13460918741648e-05,0,0
0.04,0.0945022350799058,5.04970536496785e-08,-0.109823581293032,0.254226003043355,0.0587401718558242,0.00106755361428168,-0.000516719582742981,-0.0534520584488648,0.0258747368453382,-0.450824074921714,4.27115743352378e-07,0,0
0.05,0.0172777446189578,-5.50388890019349e-08,-0.0941855656716225,0.111922327750621,0.391137503462066,0.00120996033992998,-9.95259622045168e-09,-0.0605835411566787,-2.30190860335899e-06,1.6484204799119e-09,4.12025958418833e-07,0,0
0.06,0.0570296353685386,-3.06239478220505e-10,-0.0639903062277355,-0.612073691862142,-0.72431050078164,0.00121057115250589,1.16482028161452e-09,-0.0606141218728989,-1.21336972255779e-07,1.20414755851038e-09,-1.08623584897447e-07,0,0
0.07,0.111358308350448,-1.08288835676262e-08,0.208364877057745,0.619756560738968,0.145029092867836,0.00124441556654892,6.09074385754723e-13,-0.0623087397085383,-5.89482164132695e-07,1.06917600945026e-09,1.60096340860597e-08,0,0
0.08,0.0861889531155343,-9.63499324768691e-09,0.0253049716454381,0.150520080597841,-0.598420849550496,0.00121145065027791,-5.75909583928841e-11,-0.0606581595461366,-5.27116960938563e-07,1.11208624816524e-09,-1.20348379188395e-09,0,0
0.09,-0.0928154843422526,-9.6665795368267e-09,-0.114443888205541,0.0384473728844304,-0.0856413688503268,0.00121060919389349,6.12400966533616e-13,-0.0606160312202426,-5.31841280097495e-07,1.10509320615945e-09,-9.59317082179983e-11,0,0
0.1,0.00806427237122399,-9.68778568477546e-09,0.142126173185538,-0.262335236192325,-0.519966068962177,0.00121058771503282,6.12742756465159e-13,-0.0606149545172003,-5.33136935790759e-07,1.10572906553133e-09,5.41696156036573e-11,0,0
0.11,-0.00154262244586863,-9.68196545159117e-09,0.0865685707306559,0.062275391592328,-0.400868403256803,0.0012105871667674,6.12751612160437e-13,-0.0606149254949947,-5.33080964825224e-07,1.10574576643592e-09,-8.31012050104585e-12,0,0
0.12,0.0692431855231605,-9.68284386004825e-09,0.150961617096886,0.288495504536643,-0.164284924305814,0.00121058715277262,6.12740952092661e-13,-0.0606149255752211,-5.33359969370969e-07,1.10572646650601e-09,2.9666324065304e-12,0,0
0.13,-0.029893602649422,-9.68295488235071e-09,0.121629927435122,-0.0758571029020204,-1.22490425609115,0.00126861785109445,6.42120194519688e-13,-0.0635205633834928,-5.33602142944019e-07,1.10573836115465e-09,2.79927795064333e-12,0,0
0.14,-0.0363773798167003,-9.68268754064638e-09,0.0590867464844962,0.361079032619873,-0.0971957622369179,0.00133978749753954,6.78139329513629e-13,-0.0670840748427102,-5.3382587481995e-07,1.10573204513573e-09,6.70574270936446e-12,0,0
0.15,0.0196417193327095,-9.68268665246796e-09,-0.0167771815526423,0.483751568046738,-0.256700537638252,0.00121388509663184,6.14412938242645e-13,-0.0607800577593103,-5.3405814554206e-07,1.10573145220498e-09,7.71886560249454e-13,0,0
0.16,0.056072675888263,-9.68278079938045e-09,-0.0158638964412054,0.169229975579522,-0.440873610126196,0.00121067133512315,6.12785306847731e-13,-0.0606191398999576,-5.34298277475439e-07,1.10572967688483e-09,1.95279079867962e-12,0,0
0.17,-0.0544850799834942,-9.68277280577468e-09,0.13343148421415,-0.174958943213464,-0.620290860800681,0.0012105893012384,6.12743975284949e-13,-0.0606150365639876,-5.3453324670424e-07,1.10573009665689e-09,1.8156760048844e-12,0,0
0.18,0.0153284069510292,-9.68277280577468e-09,0.0307362806981984,-0.339525329772247,0.244671376811483,0.0012105872072566,6.12742933836401e-13,-0.0606149318759983,-5.34768285331545e-07,1.105730057068e-09,1.82237854336317e-12,0,0
0.19,-0.0297319517195498,-9.68277280577468e-09,-0.0593273736092461,-0.827520857703381,0.0461240773659073,0.0012105871538059,6.12742971462664e-13,-0.0606149261355542,-5.35003349861602e-07,1.10573007939662e-09,1.82250338051085e-12,0,0
0.2,0.00584707274916979,-9.68277280577468e-09,-0.102568179397909,-0.126143193903595,-0.00656212570081524,0.0012105871524415,6.12742919743626e-13,-0.0606149262157238,-5.35238436276829e-07,1.10573009351322e-09,1.82398550626798e-12,0,0
0.21,0.101002203833582,-9.68277280577468e-09,-0.0883189134013203,0.103798302736735,-0.224918018271446,0.00121058715240635,6.12742938658236e-13,-0.0606149262958758,-5.35473520134377e-07,1.10573010916966e-09,1.82357499425603e-12,0,0
0.22,-0.00960011276171457,-9.68277280577468e-09,0.0491800216004192,-0.396462652742727,-0.639323826931629,0.00121058715240552,6.12742972520222e-13,-0.0606149263760277,-5.35708603992671e-07,1.10573013714196e-09,1.82518528259478e-12,0,0
0.23,0.00437292874141878,-9.68277280577468e-09,-0.180711151412917,-0.32406425569137,0.477791406238625,0.00121058715240552,6.12743007912868e-13,-0.0606149264561796,-5.35943687851041e-07,1.10573016637789e-09,1.82499427828122e-12,0,0
0.24,-0.0159198455262869,-9.68277280577468e-09,0.0538480486833339,0.40883683038209,0.920823250807157,0.00121058715240547,6.12742975602554e-13,-0.0606149265363316,-5.36178771706027e-07,1.10573019528081e-09,1.82500892439511e-12,0,0
0.25,-0.101093721312603,-9.68277280577468e-09,-0.214849740632723,0.0413100648187409,0.550763190456911,0.00121058715240548,6.12743010665256e-13,-0.0606149266164835,-5.36413855564381e-07,1.10573022424419e-09,1.82500910320836e-12,0,0
0.26,0.154397359326486,-9.68284119551299e-09,0.0782647496019166,0.0463983518359752,0.594541571146813,0.00122258330099654,6.18816242040044e-13,-0.0612155853391545,-5.36652611345842e-07,1.10573262952262e-09,2.27517463492571e-12,0,0
0.27,-0.0410414830327283,-9.68254632027765e-09,0.0738736284808902,-0.229188257183321,-0.169577680670942,0.00117975992227202,5.97139761726011e-13,-0.0590713845816044,-5.36871989102603e-07,1.10573026046144e-09,-5.24315069797847e-13,0,0
0.28,0.0883711056248848,-9.68316271610092e-09,0.0160735832622503,0.14173951519208,-0.310421981844239,0.00117197355831106,5.9319983452445e-13,-0.0586815193814844,-5.37137890197165e-07,1.10573251443472e-09,5.67119489474156e-14,0,0
0.29,-0.00187235575290669,-9.68278790480781e-09,-0.0226519221201788,0.126493818065577,-0.12229722365015,0.00120960150891112,6.12243833743226e-13,-0.0605655753536643,-5.37355503371893e-07,1.1057297091452e-09,2.05175193340544e-12,0,0
0.3,-0.0508281404242203,-9.68289626257501e-09,-0.109951426217068,0.276596200046523,0.123673536316657,0.00120490685244406,6.0986636951982e-13,-0.0603305108012277,-5.37596162099096e-07,1.10572739477976e-09,3.43009949658849e-12,0,0
0.31,0.00669457914734227,-9.68276392399048e-09,-0.0815309723592473,0.158533432190137,-0.417815307679612,0.00121044215811447,6.12670015530057e-13,-0.0606076689971634,-5.37825137918015e-07,1.1057309575327e-09,1.66654196068379e-12,0,0
0.32,0.0108787320352199,-9.68277191759626e-09,0.0185074594099071,0.308145049298296,0.955049736471663,0.00121058345130821,6.12741207878317e-13,-0.0606147409219201,-5.38061054055762e-07,1.10573027323366e-09,1.82019322513549e-12,0,0
0.33,-0.0680396815736048,-9.68277280577468e-09,0.0750471447853543,-0.110616523345726,0.610975224068416,0.00121058705793226,6.12743085699079e-13,-0.0606149214359726,-5.38296819677209e-07,1.1057303705351e-09,1.82782847988238e-12,0,0
0.34,0.0646287955508027,-9.68277280577468e-09,0.0130186402166904,0.0282812671141591,0.90300600580689,0.00121058714999445,6.1274313866189e-13,-0.060614927336621,-5.38531868613207e-07,1.10573038777008e-09,1.82393717193401e-12,0,0
0.35,-0.0239993755673473,-9.68277280577468e-09,0.0258655285755471,-0.0930999315457999,-0.0132347822662245,0.0012105871523442,6.12743105714839e-13,-0.060614927416773,-5.38766957590305e-07,1.10573041400074e-09,1.82521803916791e-12,0,0
0.36,-0.030731137265367,-9.68277280577468e-09,0.011293608404459,-0.390850246979394,0.665171383564694,0.00121058715240394,6.12743143907397e-13,-0.0606149274969249,-5.39002041448812e-07,1.10573044549497e-09,1.8234192779578e-12,0,0
0.37,-0.0140366095571416,-9.68277280577468e-09,-0.0127668117680038,0.615899939122681,-0.532828309706359,0.00121058715240546,6.12743168481246e-13,-0.0606149275770769,-5.39237125306641e-07,1.1057304657927e-09,1.82486306155186e-12,0,0
0.38,-0.00445744401541414,-9.68277280577468e-09,-0.0871334312343109,0.266982539315797,0.231403818276008,0.00121058715240546,6.12743137048439e-13,-0.0606149276572288,-5.39472209161671e-07,1.10573049542043e-09,1.82509810014408e-12,0,0
0.39,0.0430827300312491,-9.68277280577468e-09,0.00698174901051852,0.225899513209424,-0.328844920063453,0.00121058715240548,6.12743172449815e-13,-0.0606149277373808,-5.39707293020042e-07,1.10573052466356e-09,1.82503090894397e-12,0,0
0.4,-0.012575412253781,-9.68277280577468e-09,-0.0252554357423337,0.658579104488571,0.722875394326075,0.00121058715240548,6.12743207745256e-13,-0.0606149278175327,-5.39942376878408e-07,1.1057305538192e-09,1.82504036516571e-12,0,0
0.41,-0.0579325429810331,-9.68277280577468e-09,0.118513381039474,0.538971871341395,0.281291060031586,0.00121058715240548,6.12743243087777e-13,-0.0606149278976847,-5.40177460736776e-07,1.10573058301372e-09,1.82504251612781e-12,0,0
0.42,0.108261420687338,-9.68277280577468e-09,-0.0300149319490638,0.306235188326582,0.342828819284397,0.00121058715240549,6.12743211158118e-13,-0.0606149279778366,-5.40412544591781e-07,1.10573061223102e-09,1.82505014457404e-12,0,0
0.43,-0.128816967389211,-9.68277280577468e-09,0.218031679739275,-0.34083863174744,-0.0789232593088104,0.00121058715240551,6.12743246620223e-13,-0.0606149280579886,-5.40647628450156e-07,1.10573064152431e-09,1.82505855234916e-12,0,0
0.44,0.0477769815096322,-9.68277280577468e-09,0.220106732757478,-0.115818398409904,0.468239931450155,0.00121058715240547,6.12743282125432e-13,-0.0606149281381405,-5.40882712308532e-07,1.10573067085327e-09,1.82506288930378e-12,0,0
0.45,0.0230033750789069,-9.68277280577468e-09,0.0562604204459546,0.0842930231227948,-0.788412280685605,0.00121058715240548,6.12743250358363e-13,-0.0606149282182925,-5.41117796163545e-07,1.10573070020487e-09,1.82506407781113e-12,0,0
0.46,-0.0916745283698716,-9.68277280577468e-09,-0.012116096590142,-0.0950475901319488,0.210986347682763,0.00121058715240547,6.12743285826182e-13,-0.0606149282984444,-5.4135288002192e-07,1.10573072950292e-09,1.82504882374211e-12,0,0
0.47,-0.0802549939009938,-9.68277191759626e-09,-0.01600508000602,-0.0242511155377478,-0.289820677500729,0.00121058715240551,6.1274328555809e-13,-0.0606149283785964,-5.41587919465147e-07,1.10573072928142e-09,1.8172616171857e-12,0,0
