t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.23,S_pct:-0.24,kp:0.7583,ki:0.0829"
0,-0.00600412218654884,0,0.00295993363011709,0.139814949012103,-0.405083901564823,0,0,0,0,0,0,0,0
0.01,0.0891919377568504,0.000439833733253181,0.0830613972357818,-0.0317443638892789,-0.735579179478909,0.00116324782325825,-0.000209519852345459,-0.03716830053422,0.0170448813215447,-1.26884605898119,-0.00526345804881187,0,0
0.02,0.0374070692768886,0.000302400527289137,0.0678071370010431,0.391315152453089,0.0669121373057246,0.00128183828116505,-0.00024127793805187,-0.049656519996011,0.0165929781159115,-1.26887992213634,-0.00412051164878656,0,0
0.03,0.161655441404241,0.000212425176869147,-0.0721303106128166,0.0595847586468837,-0.0143196383338005,0.00131002596791978,-0.000259939578768272,-0.0553595190770051,0.0161900196741384,-1.26890452208839,-0.00293104073666764,0,0
0.04,0.00880682024751069,0.000113137051812373,-0.0291735022380577,-0.81018140558417,0.673624848705237,0.00125465365632466,-0.000262287562538916,-0.0573295854505666,0.014830875619696,-1.26891909307,-0.00178627104944853,0,0
0.05,-0.0068426470432077,8.05085801403038e-05,0.156558824324468,0.242184347359581,0.552082456461273,0.00127381126584459,-0.000272001719036742,-0.0598444833452165,0.0148325173157269,-1.26892926194661,-0.00133826847157144,0,0
0.06,-0.0737997414217239,4.61200797872152e-05,0.0353416845278248,-0.15971764710965,0.599912750546116,0.00126635976185241,-0.000275294642452765,-0.061113080888056,0.0144861660769015,-1.26893601373459,-0.00091901727581846,0,0
0.07,-0.0427526704823208,4.56241650681477e-05,-0.150070151118669,-0.15517191796742,0.242124028067903,0.00129305604002166,-0.00028379593856159,-0.0624714016793839,0.0149047722416088,-1.2689398737907,-0.000862734120196266,0,0
0.08,-0.0099692284827177,1.02436724773725e-05,0.0174328420729445,-0.66578407391681,-0.164225060579826,0.00125852112166959,-0.000278838461521975,-0.0624332973924335,0.0141302749629024,-1.26894304292686,-0.000481795071989797,0,0
0.09,0.0643612096124218,-2.54823021350603e-07,-0.153088880848279,-0.235930935376646,0.592888771346078,0.00125319119555429,-0.000279525925694501,-0.0626678569754765,0.0140085971566255,-1.268944644147,-0.000359938516825212,0,0
0.1,0.0631480344632606,-5.62304740014952e-06,0.0800089595527129,0.33087656755891,-0.904809854691342,0.00125139497380377,-0.00028002529222702,-0.0628342309340561,0.0139537798741448,-1.26894560035176,-0.000295793906328332,0,0
0.11,-0.0291429215872607,-8.83650682226289e-06,0.149794281252953,0.0373181399130119,-0.797704543177035,0.00125042598681862,-0.000280323452027153,-0.0629391297305651,0.0139209378610112,-1.26894618934749,-0.000257173862195947,0,0
0.12,-0.00168657071472459,-1.08166150312172e-05,-0.119002561858085,-0.277889362574822,0.708331502167023,0.00124983929208551,-0.000280506007049667,-0.0630042849747851,0.0139006600973815,-1.26894655401022,-0.00023335245970162,0,0
0.13,-0.00616714524611164,2.26729480345966e-05,0.0223798314254347,0.0401433545152448,0.495778319609944,0.00131288662736386,-0.000292085550439396,-0.0645580238685933,0.0149790171847804,-1.26894794591618,-0.000535311368827961,0,0
0.14,-0.0456306553778729,-2.11168353416724e-05,0.0309275944325786,0.0647925998984845,-0.088841203031981,0.00136070275264719,-0.000304717877106168,-0.0690395211962666,0.0149610858086893,-1.2689488727772,-0.000763681450506779,0,0
0.15,-0.013780695515336,-2.04563839361072e-05,-0.0570564466355671,0.0813461310832185,-0.4884648219429,0.00125568148593687,-0.00028232346149376,-0.0637563350968094,0.0138485037575712,-1.26894963782746,-9.99266310906341e-05,0,0
0.16,-0.107694965408505,-2.24728100874927e-05,-0.132857910201308,-0.0650557739819515,-1.22734299631791,0.00124722461511119,-0.000281545842836025,-0.0634297724988895,0.0137794608606043,-1.26894883258993,-9.13688179020199e-05,0,0
0.17,0.0567277414148736,-1.97095469047781e-05,0.0977459910412955,0.157899908434328,-0.399904455881526,0.00124729375565524,-0.000281313003805747,-0.0633013413841886,0.0138088751961477,-1.26894820616099,-0.000126174184400773,0,0
0.18,-0.0150866028714499,-1.75973691511899e-05,-0.0751660811796689,0.114996113729339,0.689291313649524,0.0012478449463512,-0.00028112819487101,-0.0632280820404448,0.0138310373940768,-1.26894780525545,-0.000151738197608882,0,0
0.19,-0.0373461207455095,-1.62484921020223e-05,0.0435790794829603,-0.056291190491727,-0.367291368042975,0.00124823610307521,-0.000281005519761171,-0.0631832426755604,0.0138449424207442,-1.26894755553699,-0.000167978806239766,0,0
0.2,-0.0871248088455736,-1.54084809764754e-05,-0.0394293740812163,0.0853336821651334,0.353265080412155,0.0012484830809522,-0.000280928523692195,-0.0631554901889606,0.0138536008802407,-1.26894740065182,-0.000178083277469508,0,0
