t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0,0
0.01,0.0442121204719221,-0.00464105132025594,-0.321118459795088,-0.0557772798034009,0.0260488273936163,-0.036023735861215,-0.111604134846324,0.306223263728672,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,2.47255809270102e-10
0.02,0.0440362490467522,-0.00464105132025594,-0.320414612775153,-0.0557772798034009,0.0259612155769928,-0.0358712401964267,-0.111253507585631,0.305612967774622,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.516078760927964
0.03,0.141625345024994,-0.0534942231124358,-0.847244087095521,0.179079368982457,0.116935942570337,-0.0961527721651257,-0.577338933363933,0.645423674446231,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-1.06787827620061
0.04,0.0343242385051841,-0.0240650724288265,-0.262112620223204,0.0609464746672004,0.0379653948981127,-0.0177738529924096,-0.183419426762527,0.196913210173262,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-3.04856787198762
0.05,-0.0434304697218251,0.0146657221708753,0.146353251412648,-0.171796464296775,-0.0343516941160379,0.0303521040194883,0.221869415219301,-0.041319026297485,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.6903290951628
0.06,0.0338552480701976,-0.0240650724284712,-0.25964915582302,0.0609464746650647,0.0377317634028161,-0.0173671979143467,-0.182192231432731,0.194777174482197,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.0968594922519
0.07,-0.00487554654670702,-0.0045238037070304,-0.0850951014484489,-0.0564818497553128,0.00149373306910034,0.0064810890772404,0.00658379155188803,0.101921682340436,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-15.9144358787702
0.08,0.0340311194819399,-0.023830577210089,-0.260353002787793,0.0595373348097289,0.0376160476728598,-0.0176365093154292,-0.181321013111379,0.196089445154832,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.2082857969806
0.09,-0.0237719533895962,0.0147829697830345,-0.0296084968601052,-0.172501034242279,-0.0246603040918701,0.0132480702617302,0.1348235261819,0.111605943788176,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.6246026701992
0.1,0.03408974328538,-0.0239478248183912,-0.261056849756836,0.0602419047320557,0.0377469153784431,-0.0176289333258743,-0.182282563119371,0.196348753684207,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.0367147752098
0.11,0.0146657221687426,-0.00452380370631962,-0.202754857116068,-0.0564818497595841,0.0112283789874221,-0.0104628730288997,-0.0520293966161409,0.203942818760999,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-10.1862447971038
0.12,0.00466059259928326,0.0149002173966153,-0.14269324711148,-0.173205604196326,-0.0105980580496312,-0.0114638024851939,0.0791003378985549,0.210011144086609,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.4945878834116
0.13,0.0148415935894694,-0.0047582989345478,-0.203458704117864,-0.0550727098450811,0.0115193183502603,-0.0104985529369935,-0.053601869473668,0.203851139903433,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-15.6631541778069
0.14,-0.00411343707489638,-0.00475829893033585,-0.0889662598746404,-0.0550727098703918,0.00207671180006749,0.00593709031252076,0.00343349612924381,0.104576335147493,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.4269545173068
0.15,-0.00458242751293238,-0.00452380370560883,-0.0868547189492084,-0.0564818497638554,0.00163975275816763,0.00622692964230699,0.00570722343201092,0.103447422187263,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-15.7853077036498
0.16,0.0915996971336607,-0.0527907374498248,-0.54869565432607,0.175556519306737,0.0914052664017822,-0.0531266764393738,-0.425559928773031,0.388311420859732,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.4853346455588
0.17,-0.0341874496255704,0.0343242384984836,0.0322127307476146,-0.289929358626662,-0.0467928324777498,0.0125445561544017,0.267440751669479,0.116499516575607,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.6989446341493
0.18,-0.0337770829793789,-0.00464105132025594,0.0301011897451022,-0.0557772798034009,-0.0128021444728219,0.0315996169098629,0.0633588615605658,0.00168559428290943,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.0361228196724
0.19,0.0633430225350398,-0.0532011040740403,-0.435962827429914,0.177670229053002,0.0776847915729364,-0.0284212796481943,-0.371233899542781,0.289509393669172,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-15.7737302840433
0.2,-0.0245340628705676,0.0150174650077615,0.0325646541943679,-0.173910174135743,-0.0252432828286334,0.0137920690336849,0.1670174452819,0.0583984446901698,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-5.91781436026959
0.21,0.0439190014326386,-0.00464105132025594,-0.319710765768023,-0.0557772798034009,0.0259028077005721,-0.0357695764222131,-0.110902880331317,0.305002671831675,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.5415160601379
0.22,0.0536310119958533,-0.0240650724256275,-0.378012758411831,0.0609464746479763,0.0475832250631525,-0.0345144875543507,-0.24115604680115,0.297408606777577,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-11.0546572626388
0.23,-0.0236547057648174,0.014489850740373,-0.0303123439131189,-0.171091894289325,-0.0243477367682055,0.0132924261729959,0.133251053265518,0.111514264955865,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.9829966744026
0.24,0.0439190014422803,-0.00464105132025594,-0.319710765814328,-0.0557772798034009,0.0259028077053752,-0.0357695764305733,-0.110902880354384,0.305002671871825,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-15.282187582639
0.25,0.00530545446281641,-0.0241823200371289,-0.145860558550802,0.061651044589528,0.0236111094777018,0.00744633860814344,-0.126118415862589,0.0957616782436633,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-14.8824117851395
0.26,0.0149002173966153,-0.00464105132025594,-0.203458704124266,-0.0557772798034009,0.0114468585141469,-0.0106077927006871,-0.0529909466729957,0.20420212730746,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-17.515354735858
0.27,0.0540413786387479,-0.0243581914622994,-0.380124299392418,0.0623556145628013,0.048041812064123,-0.0347242910667164,-0.243429774149916,0.29853751977499,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-18.7087814108548
0.28,-0.0627958670208113,0.0342069908884565,0.204303320511006,-0.28922478869397,-0.060942690330324,0.0374089245480353,0.352558190834133,-0.0330688258433466,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-23.1353492897993
0.29,-0.0049927941451619,-0.00464105132025594,-0.0264411854201998,-0.0557772798034009,0.00153698897392371,0.00664116071385487,0.0351918059990809,0.0507127007683017,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-14.4612634498317
0.3,-0.0822198881233939,0.034206990887747,0.321259229180043,-0.289224788689707,-0.0706189283728472,0.054251222881042,0.410820751752113,-0.13447966632837,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-19.282258537609
0.31,0.0146657221792997,-0.00452380371159816,-0.202754857163599,-0.0564818497278641,0.0112283789972582,-0.0104628730354241,-0.052029396667323,0.203942818786411,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-7.39759316268145
0.32,0.00495371161834136,-0.0239478248106779,-0.144452864534404,0.060241904685704,0.0232325583004893,0.00763451418067814,-0.124195315756286,0.0952430611464838,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-8.29301691771996
0.33,-0.0625027480122831,-0.00493417034278991,0.144593634037243,-0.0543681399501982,-0.0268579145597398,0.056653260908445,0.119172381613183,-0.0982911852934055,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-9.27480005479157
0.34,0.0431568919496901,-0.00440655609309326,-0.31583960728959,-0.057186419711501,0.025319828960712,-0.0352255776497575,-0.10775258486255,0.302348018990867,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-12.8331116447191
0.35,0.05451036907252,-0.024358191451183,-0.382587763784243,0.0623556145182674,0.0482754435488677,-0.0351309461494409,-0.244656969435081,0.300673555482055,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-12.18921876351
0.36,-0.0431959744912879,0.0144898507478391,0.0866435648049938,-0.171091894327781,-0.0340823826991075,0.0302363882846187,0.191513614244987,0.0101034244495703,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-16.466483317505
0.37,-0.0239478248176807,0.0147829697868912,-0.0289046498246474,-0.172501034265455,-0.0247479159132896,0.0134005659271245,0.135174153470421,0.110995647832211,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-13.9070298536109
0.38,0.0345587337277784,0.0146657221680316,-0.263168390712724,-0.171796464279687,0.00449927775202036,-0.0372712487487011,0.0178627951491158,0.313771489397598,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-18.0749885034832
0.39,0.121497838263808,-0.0530838564771561,-0.727472790528337,0.17696565918343,0.106553434084159,-0.0789049187702423,-0.515841095144202,0.54262461246219,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-19.2319726815176
0.4,-0.0337770829735931,-0.00464105132025594,0.0301011897219469,-0.0557772798034009,-0.0128021444699396,0.0315996169048461,0.0633588615490308,0.00168559430298707,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-21.3840264567571
0.41,0.0342069908926151,-0.0240650724266932,-0.261408773234951,0.0609464746543808,0.0379069870206117,-0.017672189220598,-0.183068799506501,0.196302914253069,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-19.0463692698216
0.42,0.053748259600353,-0.0240650724221266,-0.378716605368554,0.0609464746269386,0.0476416329317485,-0.0346161513219722,-0.241506674012113,0.298018902687297,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-22.651299370847
0.43,-0.043664964948605,0.0147829697858249,0.0891070293244537,-0.172501034259047,-0.0345701736430968,0.0304970236898233,0.193962655252754,0.00866936345825874,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-19.2322951308904
0.44,0.053455140561246,-0.0240650724217708,-0.377308911342552,0.0609464746248005,0.0474956132384836,-0.0343619918833005,-0.24080541949578,0.296798310792286,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-22.1059940979679
0.45,-0.00475829893140217,-0.00452380370910972,-0.0861508719525856,-0.0564818497428177,0.00155214094791745,0.00637942530302972,0.00605785066284938,0.102837126242946,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248,-22.7050692560554
