t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0,0
0.01,0.00501233542599397,-0.0239478248127575,-0.0857989484532881,0.0602419046982012,0.0182178675181789,-0.016331905056523,-0.00917309087258285,0.104433716017388,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,1.12097157752612e-10
0.02,-0.0143530618725098,0.0153105840398873,0.0304531132323702,-0.0578909896435951,-0.00606388481073332,0.0200911341083749,0.0348563417970538,-0.0553515512337762,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.129020515677825
0.03,-0.00458242751398537,-0.00475829893279709,-0.0282008028555252,0.0623556145373272,0.00641351708071971,0.00158330329062521,-0.0398487077083568,0.0556380125453622,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.122504124677106
0.04,0.00512958303817967,-0.0241823200371289,-0.086502795445643,0.179079368982457,0.0183621161995536,-0.0165508281725659,-0.111680790862868,0.164558667250649,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.166624072271061
0.05,-0.0142944380657949,0.0632257749307584,0.0301011897324583,-0.287815648789512,-0.0475664117377609,0.0440370985602544,0.234044713023984,-0.170196949493692,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.972518590239281
0.06,0.00501233542510538,-0.0241823200371289,-0.0857989484479539,0.061651044589528,0.0184208357101408,-0.0164493440760383,-0.0103927770164268,0.105139436177114,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,1.58783892525149
0.07,-0.00464105132025594,-0.0917560272534129,-0.027848879358281,0.41041316800795,0.0817440759568806,-0.0419358312263156,-0.341287433857033,0.229646284635993,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-1.04605193805475
0.08,-0.00464105132025594,-0.00434793228668138,-0.027848879358281,0.0602419046832488,0.00608768249772541,0.0018395636258916,-0.0381954274900427,0.0542748236315016,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.932558351469316
0.09,-0.0142944380650841,-0.0722147585340548,0.0301011897281914,0.292984843604351,0.0696646329841355,-0.0237937223005158,-0.268669258609409,0.120677378506449,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.165551582482363
0.1,0.00512958303817967,0.0141381079070105,-0.086502795445643,-0.16897818446467,-0.0148062691218343,0.00264066507298228,0.189581686257235,-0.00975421348700201,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-1.98977598124347
0.11,-0.00440655609232997,0.0440362490509777,-0.0289046498628169,-0.172501034239983,-0.0359088600773259,0.025868179971185,0.163784814036158,-0.0613727976280772,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,2.05167841781878
0.12,-0.0142944380645509,0.0141381079047013,0.0301011897249908,-0.0522544300163464,-0.00507840359761743,0.0194531969507833,0.0301538461920614,-0.0522240618778225,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-2.82907432350588
0.13,-0.0144116856786916,-0.0725078775649937,0.0308050367290811,0.294393983500426,0.0699770627347967,-0.0238390369791199,-0.270241442774369,0.120773881350054,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.617876951730267
0.14,0.0050709592309448,-0.0240650724226592,-0.0861508719426099,0.178374799023068,0.0182899918574612,-0.0164413666124121,-0.111247196791536,0.163901198497806,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-3.05857497451325
0.15,-0.00458242751293238,-0.00452380370560883,-0.0282008028618464,0.0609464746290734,0.0062105488862373,0.00170074231140888,-0.0386290215493673,0.0549322923780132,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.608006764214181
0.16,0.00507095923297542,0.0145484745653898,-0.144452864551315,-0.0536635699984497,-0.0151321037159774,0.00289692541346752,0.118793040317878,0.0981561123623696,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-1.8008760627847
0.17,-0.00458242751496274,0.131444344034324,-0.028200802849658,-0.639396052087774,-0.111477174283468,0.0697958009791198,0.567554991236886,-0.295810629675297,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,2.36685484748052
0.18,0.00507095923279779,-0.0237719533994558,-0.0861508719537336,0.0602419047152909,0.0180362816234217,-0.0162945678422968,-0.00899684187753619,0.104738324687506,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.761759463110331
0.19,-0.00464105132025594,-0.0922836415188241,-0.027848879358281,0.529955202284865,0.0822007543969474,-0.0422000690272518,-0.444757474973984,0.289514878659233,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,1.10151908201486
0.2,0.0244363565328118,-0.131014436118763,-0.202402933648454,0.645269816857885,0.101161895534079,-0.086765136339824,-0.457148949728508,0.498352206636462,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.90885829280974
0.21,0.00524683064947659,-0.0242995676484259,-0.0872066424326624,0.179079368982457,0.0184048807848457,-0.0167110317772521,-0.111328292850138,0.165167884561761,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-0.548655250735802
0.22,-0.00464105132025594,0.218735191391805,-0.027848879358281,-1.10558649992583,-0.187002723894734,0.113563218369842,0.970891574332098,-0.529590992928232,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-1.71110948342925
0.23,0.00507095923235331,0.0628154082955716,-0.0861508719510653,-0.286406508934492,-0.0569097231769696,0.0270697904461088,0.291045949181405,-0.0688688359351804,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,10.3028984547135
0.24,-0.00446517990251082,-0.0925767605461782,-0.0285527263485009,0.413936017768311,0.0823663853687054,-0.0424990939442257,-0.343984151223366,0.23201980237678,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,6.34051193777412
0.25,-0.0335425877535366,0.0440362490539102,0.0876993353382233,-0.172501034251731,-0.0213170617929757,0.0510869777972446,0.105387642760769,-0.162299799722647,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,7.85393068564208
0.26,0.0342069908891148,-0.0726251251866564,-0.20275485713183,0.411822307931318,0.0457295232756941,-0.0659798282435113,-0.254911363111631,0.381742507925167,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,7.00705936167813
0.27,0.0050123354258159,0.0149002173966153,-0.0857989484522191,-0.0557772798034009,-0.0154071962430327,0.0031238259900264,0.0912477348502244,0.0463294224276168,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,7.68322809537104
0.28,-0.0141185666473374,-0.0239478248120456,0.0290454192428516,0.177670229086852,0.0277989342649587,0.0002269165843167,-0.16832952896842,0.0638397709898563,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,10.4434756779196
0.29,0.0244949803359732,0.0439190014401259,-0.202754857127034,-0.172501034247461,-0.050281735245053,0.000793630836021728,0.250851823923417,0.0891038794853644,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,8.87479129725881
0.3,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,13.5903427933232
0.31,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,9.78868881931343
0.32,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,13.7731929945493
0.33,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,10.3286505970857
0.34,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,13.5337611200221
0.35,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,10.6159869954434
0.36,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,0.00634139273981369,0.00169276484897846,0.0622253982203578,-0.0038294699498561,2.61705109019401,-0.144963141214248,-0.144963141214248,160.993012776593,12.1067866348091
