t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.62,S_pct:-0.17,kp:0.6442,ki:0.0216"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-1.55204577010787,0.777638375759125,-0.0365655196616931,-1.21592405311847,1.83010705942699,-1.48707214556398,-0.445869424412136,-0.589402861723263,-2.11668784153663,-1.2559399379695,-12.56475535893,0,0
0.02,-0.0766769625703323,0.879101037979126,0.0203970968434913,1.03878889911569,-1.02033004345483,-0.0703565558750983,-0.0366790566134011,0.790383277286552,1.22288595113702,-1.35022223463361,-13.0676857041864,0,0
0.03,1.51796981148304,0.128389209508896,0.0161229349502863,0.37100276305892,-0.806685956204018,1.49829443005667,0.244143602141117,0.227333638785525,0.858315034710844,-1.39864730897901,-0.891709646036121,0,0
0.04,-1.09578476526651,0.593339622020721,-0.0363045032894736,0.00614711576800211,1.81659697410036,-1.09095680509574,-0.108974851064663,0.246408903714179,-1.79981804789073,-1.43811839556279,-9.50842347057481,0,0
0.05,0.517493013692032,0.404962062835693,-0.0303035141934001,-1.77656876908844,1.5156829548718,0.513578936214117,0.0703846465481454,-1.65354632894951,-1.64902272543678,-1.49308892457592,-5.67177320157267,0,0
0.06,0.873873262317362,-0.0514362677931786,0.00106797857409753,-0.465416387830549,-0.0534635534819007,0.872170510528237,0.054536407438862,-0.467875071040134,0.0237420199506605,-1.50712598702446,1.34922915141937,0,0
0.07,-1.56976452318107,0.7013298869133,-0.0147715844047847,-1.69536231433093,0.739828046180599,-1.56966145606595,-0.0232759808521204,-1.6769346437267,-0.780697838755907,-1.54655896435721,-11.4334000114102,0,0
0.08,-1.43039166177294,1.51071786880493,0.0281829619294904,-1.14470451762521,-1.40796549409805,-1.42529779088636,0.123857953749986,-0.988732856360698,1.52155269510955,-1.6771786917268,-23.3460277333203,0,0
0.09,0.699998315766988,1.24248647689819,-0.0374636724609169,-1.47568065041669,1.87352691657491,0.686553305568115,-0.14158293486283,-1.90319887336321,-1.43720928802103,-1.82763675978047,-17.9361600106804,0,0
0.1,1.79292818823127,0.257454067468643,0.0207898952200947,2.72639768527669,-1.04033516121542,1.69065715766235,-0.597245412826759,2.91619192096857,0.106612691649889,-1.89877947483949,-2.51347708211512,0,0
0.11,-0.896653583407422,0.618037700653076,-0.0524904880702477,0.384507532281419,2.62626297846339,-0.815529871416122,0.37636940471195,-0.60130969829473,-2.58525239022523,-1.94470109267959,-9.74129370710291,0,0
0.12,1.01964228476136,0.11205318570137,-0.0514648553772163,1.72060533226475,2.574315266458,0.955265782060612,-0.360258665178902,0.548606419693149,-3.04739442750821,-1.98186307178936,-0.905240071598268,0,0
0.13,1.53485238566232,-0.76207047700882,0.0341490883018392,1.10400761428793,-1.70763912686834,1.42136636842418,-0.580220348417578,1.64120587799198,1.20054465392253,-1.93611740342567,12.3971122716704,0,0
