t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.92,S_pct:2.34,kp:0.0608,ki:0.0507"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,1.1690755965577,-0.0404609814286232,-0.0281985127450061,2.87372076198761,1.41333722701718,-0.0583431757702862,1.16795932310539,1.33874494406106,2.9092189862405,0.0257959272722395,7.03202803087023,0,0
0.02,-1.98173383055163,0.0241201333701611,0.0044471835972664,-6.4575854397656,-0.222298614728696,0.0705681258734623,-1.98048198482226,-0.00670814764457056,-6.46140707483581,0.0333726422210989,-5.04815173547026,0,0
0.03,0.474148533281281,0.0162473302334547,0.00454523432622622,0.604828474154883,-0.22761474413778,0.00151245420821062,0.47416790617896,-0.231478613440263,0.603360262544033,0.00639611347540113,-2.28953878726908,0,0
0.04,1.18360152102985,-0.0268703643232584,-0.0308144596925703,4.12697736954035,1.54434225766486,-0.0500069475103069,1.18294606669578,1.47720469896321,4.15148184325411,0.0162194643086698,4.91571825965288,0,0
0.05,-2.68005038981071,0.0587315447628498,0.0411791613780778,-3.91150857241216,-2.06199620890472,2.67105764537486,-0.223196931746065,3.68920630018943,-2.43751606194377,1.47206488753323,-10.8013835710613,0,0
0.06,-1.08738648311967,0.108237847685814,0.00747231299221853,-4.77002813921484,-0.373607834094499,1.06655143050143,-0.211974633454476,4.59667516185805,-1.32790388167046,1.36773349877084,-17.5505723972254,0,0
0.07,-0.0819293983905983,0.116866208612919,0.0253825348314802,-1.26152465156426,-1.27172979278796,0.0857227791508771,-0.00288175810342038,0.774847450445485,-1.6150394858662,1.2367596175898,-18.1686944991684,0,0
0.08,-2.20465786904325,0.193664714694023,0.0535737145698083,-3.03608576803734,-2.68091892590134,1.94472925210595,-1.03991086080999,1.32052852270585,-3.82901390685059,1.05545448833349,-31.2878683889227,0,0
0.09,-2.43721663173752,0.289059191942215,0.024576625077339,-4.53953568129239,-1.22525899058984,1.71680771314354,-1.73008675985022,2.28651413693303,-4.10858818785157,0.77146216710463,-46.122371690899,0,0
0.1,0.734098621780545,0.276337146759033,-0.0751453767812607,-1.39129299295576,3.76541428273497,-0.38612023960227,0.628855130154139,3.99623897193766,0.379624804298839,0.44864491674576,-41.8438728996608,0,0
0.11,2.26336283002939,0.189442336559296,-0.0941745656118896,6.30159970332983,4.71717972463791,-0.535031956235276,2.20123169043467,3.39358894415806,7.10249938075532,0.196852294638853,-26.8433237780577,0,0
0.12,1.35583530229736,0.129522398114204,-0.0141200121345382,1.18233754732222,0.707223754127078,-0.0593705381096868,1.35460838654684,0.667362669280312,1.20528609958821,0.0333866538564932,-17.8260472524937,0,0
0.13,2.48042882739382,0.025589007884264,0.029158353233136,7.50705737487622,-1.46096797687258,0.113193479087452,2.47801626581054,-1.20574462025037,7.5522524964323,-0.0338925126089058,-0.593577706675024,0,0
0.14,-0.297006155330606,0.0256352126598358,-0.0266316993894082,0.0310567456449191,1.33458610624268,-0.0399191452406468,-0.295513731592784,1.33463668264364,-0.028801419549129,-0.0448431163930002,-2.49495081995534,0,0
0.15,0.913983772994198,-0.00937015563249588,-0.0550815987361068,1.93161271428912,2.75989984759433,-0.0185340743381688,0.915454426994846,2.83484441465185,1.81984394701079,-0.0399496015087806,3.814029675931,0,0
0.16,0.246571070417125,-0.0201147459447384,0.0141758471524341,-3.38488269937917,-0.710422196229136,0.016056623586746,0.246455740951858,-0.73622613967615,-3.37936409058109,-0.0076294727498783,4.96873523953088,0,0
0.17,1.02394507393309,-0.0604820251464844,0.0155921427503665,1.4785565665161,-0.781251941734409,-0.0395785624170539,1.02329866937487,-0.859750754009649,1.43433355877617,0.0538845025246111,11.8059847822465,0,0
0.18,-2.13512359402968,0.0172017384320498,-0.08753525313558,-5.08471853819859,4.38633299571656,0.100332760580662,-2.13456049796627,4.81597675038686,-4.67981278490341,0.0879441712081114,-2.54790831775184,0,0
0.19,2.54676411068451,-0.0718832835555077,0.0214466716568439,7.56782468217564,-1.07363769842661,-0.312674337208503,2.52758820895475,-2.05667367895653,7.36170915656935,0.13150028677271,14.532750420962,0,0
0.2,0.263205683770166,-0.093753956258297,0.019982751628049,0.502352947870291,-1.00181151476057,-0.0444264207355135,0.260197685370527,-1.0937156635334,0.244480761375088,0.244885588282589,16.3188383846834,0,0
0.21,-0.128230835129011,-0.0916745811700821,-0.0075705360027392,2.17838508300998,0.378662351127405,0.0383526042534002,-0.122595015560317,-0.41770029340051,2.17123771405502,0.362164330275097,15.6075625210605,0,0
0.22,-2.37262058378372,-0.0050404011271894,0.0379218556909147,-3.47135141522394,-1.90017121764127,1.00431233103653,-2.14991238041489,-0.315463238361978,-3.94479584383929,0.421034889810711,0.50962065270048,0,0
0.23,0.220751337498461,-0.0026810890994966,0.0349891936359128,-0.621926965652913,-1.75315337955029,-0.0600005300044832,0.215302886831162,-1.33561877625742,-1.29478276453754,0.428976743760393,1.73869931396722,0,0
0.24,-1.23857977269343,0.0426770821213722,-0.001580944398482,-3.98812389693357,0.0798498817905052,0.494685818578602,-1.1355035418737,1.67067532086573,-3.62220267146452,0.412135755873363,-6.29077739359975,0,0
0.25,1.16768600610464,0.00409948267042637,-0.0821146065748521,3.32010573188472,4.1145555088705,-0.524015174160968,1.04672895952801,2.5250518123849,4.64508153332555,0.393937873581855,1.34706876226268,0,0
