t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,0.0148415935905358,-0.004758298932415,-0.144804788036904,0.061651044589528,-0.00331434844272589,-0.0152292285896908,0.0191583066397885,0.156212154533789,2.61705109019401,-0.144963141214248,166.791538425151,-0.144963141214248
0.02,0.00501233542139972,0.0632257749132836,-0.0857989484257085,-0.288520218669441,-0.0572355577330336,0.0273260507712036,0.292699229282527,-0.070232024813712,2.61705109019401,-0.144963141214248,166.791538425151,-0.144963141214248
0.03,-0.0141185666474054,0.013844988883985,0.0290454192432598,-0.0508452901699275,-0.00491277263130451,0.0191541720376528,0.0294629071094564,-0.0506045157682632,2.61705109019401,-0.144963141214248,166.791538425151,-0.144963141214248
0.04,-0.00458242751610474,-0.00452380371195355,-0.0282008028428025,-0.0557772798034009,0.00621054889331777,0.00170074231097719,0.0624016472222215,-0.00352486130208029,2.61705109019401,-0.144963141214248,163.739682820647,-0.144963141214248
0.05,-0.00464105132025594,-0.0917560272560882,-0.027848879358281,0.409708598069658,0.0817440759591962,-0.0419358312276555,-0.340677590792827,0.229293424557513,2.61705109019401,-0.144963141214248,163.739682820647,-0.144963141214248
0.06,0.00512958303817967,-0.0234202105808533,-0.086502795445643,0.0581281949672119,0.017702469596972,-0.0161691513681261,-0.00699106373717122,0.10398435313969,2.61705109019401,-0.144963141214248,163.739682820647,-0.144963141214248
0.07,-0.00464105132025594,-0.00411343706074102,-0.027848879358281,0.0588327647818801,0.00588471430485049,0.00195700264696171,-0.0369757413401784,0.0535691034621295,2.61705109019401,-0.144963141214248,169.843394029655,-0.144963141214248
0.08,0.00512958303817967,-0.0732699870473337,-0.086502795445643,0.297916833228585,0.060850124326599,-0.0411347297730211,-0.214540988835554,0.224074401149087,2.61705109019401,-0.144963141214248,169.843394029655,-0.144963141214248
0.09,-0.0143530618719012,0.0147829697830345,0.0304531132287162,-0.055072709849354,-0.00560720637837914,0.019826896311198,0.0324169695065092,-0.0539401108961245,2.61705109019401,-0.144963141214248,163.739682820647,-0.144963141214248
0.1,0.00512958303817967,0.0632257749466335,-0.086502795445643,-0.288520218803047,-0.0572942772743428,0.0272245666881708,0.293051727427385,-0.0696228075410229,2.61705109019401,-0.144963141214248,161.908569457944,-0.144963141214248
0.11,-0.0143530618717234,0.102191064745886,0.0304531132276491,-0.521967727594193,-0.0812635998342651,0.0636022911613082,0.436539644644482,-0.287768725557124,2.61705109019401,-0.144963141214248,166.745760591861,-0.144963141214248
0.12,-0.00446517990566979,0.0431568919844052,-0.0285527263358586,-0.168273614680229,-0.0351183696219203,0.0254785257117009,0.159949506688393,-0.0595602458767622,2.61705109019401,-0.144963141214248,169.797616197065,-0.144963141214248
0.13,0.00501233542388782,-0.0239478248085452,-0.0857989484406448,0.0602419046728885,0.0182178675155877,-0.0163319050525905,-0.00917309085700534,0.104433715993768,2.61705109019401,-0.144963141214248,166.791538425151,-0.144963141214248
0.14,-0.0143530618736516,-0.0245926866724086,0.0304531132392243,0.180488508848475,0.0284745358071244,0.000106927475067858,-0.171473897269208,0.0640327766664563,2.61705109019401,-0.144963141214248,163.739682820647,-0.144963141214248
0.15,-0.0336012115516232,0.0449742299671284,0.0876993352986159,-0.177433023959054,-0.0220995748215993,0.0516074759272106,0.1096565443506,-0.164769820307476,2.61705109019401,-0.144963141214248,163.712216120726,-0.144963141214248
0.16,-0.0141771904578212,0.0142553555392219,0.0293973427653887,-0.0529590000628252,-0.00523860722011766,0.0194104323810752,0.031116187348908,-0.051967704723104,2.61705109019401,-0.144963141214248,166.745760591305,-0.144963141214248
0.17,0.00507095923067822,0.0145484745516065,-0.144452864523735,-0.0543681398782155,-0.0151321037028968,0.002896925408553,0.119402883317614,0.0978032522893282,2.61705109019401,-0.144963141214248,169.843394029655,-0.144963141214248
