t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0.0344414861134865,0,0.122377195339407,-0.203810627620364,-0.760347226160967,0.122377195339407,0.0344414861134865,-0.760347226160967,-0.203810627620364,0,0,0,0
0.001,-0.0241823200366669,-0.00464105132025594,-0.00464105132071803,0.0308050367276941,-0.055777279800624,0.0161279777733225,0.0186067808247567,0.0328505635728446,-0.0545975796413924,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.002,-0.00464105132025594,-0.00464105132025594,-0.0241823200394394,-0.027848879358281,0.0616510446006352,0.0232554087182231,-0.00809382018551894,-0.0394151136537712,0.0549805438088957,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.003,-0.00464105132025594,-0.00464105132025594,-0.0730354918272187,-0.027848879358281,0.296507693365346,0.065540448655436,-0.0325602827666645,-0.242696137364498,0.172600571304683,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.004,-0.00464105132025594,-0.00464105132025594,-0.073035491829307,-0.027848879358281,0.296507693375386,0.0655404486572435,-0.0325602827677103,-0.242696137373188,0.172600571309711,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.005,0.0149002173967042,-0.00464105132025594,-0.112118029262383,-0.145156711533268,0.531364342157502,0.0895818955760988,-0.0690474688105403,-0.387227491807239,0.391756818202698,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.006,0.0344414861129356,-0.00464105132025594,0.0344414861129356,-0.20381062761871,-0.290633928585944,-0.0470598092789284,-0.0125620970369579,0.353630925883102,0.0308548316263736,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.007,0.0149002173961088,-0.00464105132025594,0.0149002173910435,-0.145156711529961,-0.173205604165888,-0.0203592082648575,-0.00543466609644223,0.222615579348608,0.0388967356978205,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.008,0.0051295830385529,-0.00464105132025594,-0.0925767605420728,-0.0865027954478835,0.413936017745883,0.0775611721132414,-0.0508038757875207,-0.314961814571361,0.282178694747733,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.009,-0.00464105132011377,-0.00464105132025594,0.0149002173950514,-0.0278488793591344,-0.173205604187783,-0.010572623235312,0.0114793498814116,0.163865910077902,-0.062639483698026,2.61705109019401,-0.144963141214248,493.950459227972,-0.144963141214248
0.01,0.00512958303809081,-0.00464105132025594,-0.00464105131963388,-0.0865027954451095,-0.0557772798066049,0.00144810022265007,-0.00676424313883713,0.0916002328686683,0.0469386397422049,2.61705109019401,-0.144963141214248,496.64220685548,-0.144963141214248
0.011,-0.00464105132025594,-0.00464105132025594,0.0637533891859142,-0.027848879358281,-0.408062252966805,-0.0528576631751225,0.0359458124642244,0.367146933800589,-0.18025951120172,2.61705109019401,-0.144963141214248,496.697129272025,-0.144963141214248
0.012,-0.00464105131970498,-0.00464105132025594,-0.0241823200387818,-0.0278488793615884,0.0616510445961496,0.023255408717378,-0.00809382018566649,-0.0394151136482323,0.054980543809512,2.61705109019401,-0.144963141214248,496.697129272025,-0.144963141214248
