t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,0,0.046262562257074,-0.0143244261435395,0,0.62748440175457,0.0267812783677172
0.01,0.000883758393080146,0.000155712405103259,0.000500761014134294,0.0193398345677489,-0.0252321128930937,-0.000926533232482805,0.170155421046804,0.657358776456614
0.02,0.000977363348120988,0.000140049189212732,0.000554695390387099,0.0905306346145199,-0.0917164504474919,-0.00102474501062891,0.946162855279575,0.0647313432732367
0.03,0.00100785412094207,0.000136961039970629,0.00057233650613001,0.0243309146929263,0.0351484526895131,-0.00105673801564298,0.492364904384554,0.861735562483921
0.04,0.000988829028587814,0.000121570752526168,0.000562386709613419,-0.0402908573575799,-0.0542236749358082,-0.00103686328809496,0.433712883574881,0.238299480940456
0.05,0.00100597051991212,0.000116433118819259,0.000572452958408477,-0.0610696233943117,-0.0911008117057717,-0.00105486074964436,-0.422432248968395,0.296161412291844
0.06,0.00100532117619252,0.000107120125903748,0.000572613372711626,-0.036717060176325,0.056548242553035,-0.00105422335610226,0.328659762566663,0.0585265679718346
0.07,0.00103299001049236,0.000106331317510922,0.000588767586959304,-0.0322600323454145,-0.0485927447806638,-0.00108326934787818,0.468967012167101,-0.653837449551728
0.08,0.00100410459818821,9.05358538147993e-05,0.000572872677161282,0.0811709345825761,-0.0273063380259766,-0.00105302586557646,-0.438639123712046,-0.0372817984575225
0.09,0.00100284285520737,8.29847049317323e-05,0.000572609212948924,0.0283915839568885,0.0273399774734094,-0.00105174052183645,0.437994504745515,0.496719640522122
0.1,0.00100212683615902,7.61327755753882e-05,0.00057260177081868,0.0670730260487616,-0.0884282862287611,-0.0010510226926534,-0.289093281985754,-0.0228109868736763
0.11,0.00100147305881446,6.98044896125793e-05,0.000572598755172834,-0.14439145157054,-0.0878936424550321,-0.00105036756723416,-0.679148615909852,0.297565503510846
0.12,0.00100086922363748,6.39578574919142e-05,0.000572596031411104,0.0607032965492383,-0.0962647205174135,-0.00104976249065841,0.0828177947611533,0.12758468272444
0.13,0.00104858380504781,7.1383205067832e-05,0.000599882976287543,-0.00288432290765877,0.0512158730077722,-0.00109980325605313,-0.682037219034094,0.128578416798473
0.14,0.00111519115367676,5.22407790413126e-05,0.000638794488372834,-0.140455623761058,-0.00994458606686123,-0.00116973543993974,0.367891074518938,-0.0877854695417808
0.15,0.00100125907225478,4.85193595523015e-05,0.000573671820327086,0.000320955730431956,0.158127599873667,-0.00105024077340805,0.0879843704490559,-0.0584612469643444
0.16,0.000998820272503705,4.3779789848486e-05,0.000572604348922806,0.0554540547899853,-0.157106563758175,-0.0010477107374503,-0.553607071282145,0.341451866607554
0.17,0.00099838550641786,3.99046330130659e-05,0.000572585112422946,0.115114280392265,0.0209935315823385,-0.00104727368166832,0.27936200117901,-0.34514521785832
0.18,0.000998016166762054,3.63332874258049e-05,0.000572583161881606,-0.169054784078727,-0.0387239813682173,-0.00104690355671701,0.498420357359868,0.26321232202378
0.19,0.000997675308227376,3.30338916683104e-05,0.000572581618419677,0.0888121258163387,-0.0882624531181509,-0.00104656199478262,0.317527757402895,0.0534562891263283
0.2,0.000997360526718903,2.99855928460602e-05,0.000572580196440619,-0.067777648695016,0.0177499653641839,-0.00104624656294193,0.229471110113848,-0.188915425605375
0.21,0.000997069843183777,2.71692770184018e-05,0.00057257888256419,0.00690512767796295,0.0112365319832834,-0.00104595527773158,-0.0129968316476398,0.830440823144145
0.22,0.000996800888666641,2.45672890741844e-05,0.000572577668522175,0.0584225884015589,-0.0410997663693339,-0.00104568576883434,-0.414841344091191,-0.132737808340692
0.23,0.000996552813131831,2.21633217734052e-05,0.000572576546738647,0.0222988597454728,-0.0263330662817512,-0.0010454371791676,0.764422873248491,0.393818957111536
0.24,0.000996323323406452,1.9942301150877e-05,0.000572575510211865,-0.090333678752847,-0.0215101214617156,-0.00104520721556546,-0.161143131970128,-0.112695002133153
0.25,0.000996111412393749,1.78903064806946e-05,0.000572574552470391,-0.15815977868336,0.0212946221634337,-0.00104499486612655,0.472457363413937,0.203037976927358
0.26,0.00100554990976288,1.86545676115202e-05,0.000577965716958626,-0.0727350361583447,0.00953466640502967,-0.00105489221209802,0.35703383579323,-0.519819225116294
0.27,0.000968396706090301,6.67162748868577e-06,0.000556951894901245,-0.0101967889690086,-0.122482444269807,-0.00101594644711845,-0.0222217592276681,-0.46449963812706
0.28,0.00095880869810804,3.21405386785045e-05,0.000551240711535528,-0.0747939484916097,0.00427976546663196,-0.00100586838820154,-0.393296018130596,0.0749082986406261
0.29,0.000994763581184781,1.09543443613802e-05,0.000572222367104911,0.0116988299792342,0.0522948654754821,-0.00104361597885633,0.0349051688996221,-0.110100797876681
0.3,0.000991629092217426,9.26228221942438e-06,0.000570590458832448,-0.0852549702158779,0.0160216833753699,-0.0010403429268769,0.241576010574152,-0.0013729208176019
0.31,0.000995124690190006,8.95097855391214e-06,0.000572537981181171,-0.0547441271620257,0.0270924042279877,-0.00104400350907095,0.977174676722554,-0.509683311621946
0.32,0.00099506314955423,7.75186526880134e-06,0.000572569289024753,0.084652489874572,-0.00481723851546641,-0.0010439443918335,0.679453113434481,-0.606213281474782
0.33,0.000994948171898017,6.6278862504987e-06,0.000572569285551216,-0.0120588966488429,0.0284093179262383,-0.00104382921716904,-0.891743806854561,0.172463389262599
0.34,0.000994840877612677,5.58915962756146e-06,0.000572568808975617,0.038343778854044,-0.0452033906728826,-0.00104372170148065,-0.533706375995124,-0.198868013895658
0.35,0.000994741848814943,4.62947809865e-06,0.000572568360902694,0.0155419207944923,-0.0145325877551844,-0.0010436224669509,0.177787464872878,-0.0299016199819968
0.36,0.000994650270597565,3.74283081328031e-06,0.000572567946784444,0.0763885697011502,-0.0878589669197793,-0.00104353069899495,0.131584928341514,-0.0350340918141557
0.37,0.000994565793714576,2.92365984932985e-06,0.000572567564164209,-0.0534621829818538,-0.000551336061455417,-0.00104344604622325,0.696693473683711,-0.127276403231327
0.38,0.00099448732978791,2.16682997233875e-06,0.000572567210649159,-0.016018271100866,-0.0154017310955439,-0.0010433674215752,-0.702288167675085,0.170174077743815
0.39,0.000994415309344101,1.46759691688203e-06,0.000572566884026555,-0.101144044344492,-0.068156674223364,-0.00104329525058653,-0.103971622523459,0.340448518083943
0.4,0.000994348527584884,8.21577373244509e-07,0.00057256658225102,0.0437805640167051,-0.0285655376673345,-0.00104322833077467,-0.0324673995944654,0.307173686765856
0.41,0.000994286827464513,2.2472167415799e-07,0.000572566303433301,-0.138011692968456,-0.139750074256316,-0.00104316650310047,0.42314088639262,-0.104339870937749
0.42,0.000994229941012026,-3.26711671050361e-07,0.000572566045827165,0.0391318443047961,-0.0645641237420694,-0.00104310949828217,0.362224614550013,-0.0645378441698537
0.43,0.00099417732128673,-8.3617948121173e-07,0.000572565807819772,-0.00305482642296748,0.0574912175268186,-0.00104305676946176,-0.717102834222593,0.0615748699324438
0.44,0.000994128816737167,-1.30687544697139e-06,0.000572565587920388,-0.00650857494504757,-0.0355442609484991,-0.00104300816363496,-0.0533028954366259,0.30045021076826
0.45,0.000994083764007768,-1.74175011125044e-06,0.000572565384751599,-0.0396153606397597,0.052075485109506,-0.00104296301836561,-0.997361061352505,0.0158513167005982
0.46,0.000994042477207914,-2.14352962757403e-06,0.00057256519704055,0.0741437223359638,0.0607125838935869,-0.00104292164460598,-0.720641150378552,0.10442226118395
0.47,0.000994003943736517,-2.51473261414503e-06,0.000572565023611787,0.0328663722104746,-0.016720683295684,-0.00104288303246883,0.453172359354755,0.0784275536671782
0.48,0.000993968553478798,-2.85768601315795e-06,0.000572564863379035,-0.0911856817969585,-0.0549788182742001,-0.00104284756861806,-0.648813355957929,-0.0246513387653924
0.49,0.000993935881412511,-3.17453964271408e-06,0.000572564715337934,-0.134677989988664,0.109997757084834,-0.00104281482844895,-0.382613214829939,0.213278509640867
0.5,0.000993905613428937,-3.46728006661579e-06,0.000572564578561176,-0.18831099693119,-0.0992181670527114,-0.00104278449789886,-0.0295112722907412,0.0947922230171518
0.51,4.37413444964069,4.59999990463257,-0.0346509176860743,11.2120668835843,1.74265112748437,-0.623744557743171,4.27326027484038,0.311718754588825
0.52,4.36526284757194,4.59999990463257,0.0516403130434159,11.6864347616636,-2.56350456049029,-2.46435308994719,3.17324384470227,-8.67542737781167
0.53,4.33406345176087,4.59999990463257,-0.00416220680416846,13.3865547838538,0.215113301535774,-4.29957041100775,0.845554654451632,-13.5481132313507
0.54,4.34628660993239,4.59999990463257,-0.0099995365012564,12.666533789568,0.664396775065335,-2.03465736885143,-3.44321140579628,-6.40596212748956
0.55,4.38436778130032,4.59999990463257,0.0745044672662841,10.7871956898263,-3.53760274543449,3.80827201193526,-2.25013416947992,11.2846962958101
0.56,4.35261345965609,4.59999990463257,-0.00969270411691481,12.2086696610964,0.54960641260416,0.634102405105605,4.59329446432067,2.78193084506035
0.57,4.32178636000583,4.59999990463257,0.0338078447082887,14.0053216948042,-1.6255845540971,-3.67950140526522,-2.17848731286513,-10.5611444605341
0.58,4.29751524359959,4.59999990463257,-0.0049402287939273,15.1620072850085,0.336865473166358,4.29079901650841,-0.250690981618946,14.9047637660504
0.59,4.32293313516236,4.59999990463257,-0.0244247779855695,13.6832780932625,1.23966062891272,-4.30626275983401,-0.418648630771944,-13.7753917548751
0.6,4.29827521436023,4.59999990463257,0.0343971118938633,15.1536672639916,-1.64094946827029,4.27458784022816,0.908169575515786,15.0872356583939
0.61,4.27495067890828,4.59999990463257,0.0727942578276185,16.3173677301122,-3.54536590395836,-3.3845533794439,-2.50684913645157,-10.8804326897051
0.62,4.27135819595159,4.59999990463257,0.0413729050580671,16.4934255441115,-1.97287334660014,-0.04058362509868,4.66029713702328,-2.51365078616772
0.63,4.22206276191289,4.59999990463257,0.0643740504856245,18.9046307769939,-3.14435188738335,4.03662526743668,-1.10473043554924,18.5229613831712
0.64,4.27890759137322,4.59999990463257,0.13057449061755,16.1165773010322,-6.4262210329029,-1.10730923937688,-3.64742610548028,2.6319045193347
0.65,4.20207372813013,4.59999990463257,0.1288079665277,19.9243561256437,-6.2997982355883,-4.16196223110506,-0.179473726743564,-19.028230234866
0.66,4.19693513490716,4.59999990463257,0.0847117412136635,20.2224130571688,-4.10404565576751,-3.30692751134786,2.35466374881241,-18.6528559133158
0.67,4.17357567837532,4.59999990463257,0.127206616314677,21.4107696030371,-6.22518046587794,-1.75035980326265,2.93281663956296,-15.0976695668282
0.68,4.21801133990429,4.59999990463257,0.145654412206861,19.1617619485104,-7.11814755064544,-1.30575165097756,4.33324874942524,-12.808515282948
0.69,4.14916467684693,4.59999990463257,0.114531507290904,22.6596170815693,-5.53923766699477,-2.19451473978137,4.38638708326777,-17.195640804874
0.7,4.15404573893346,4.59999990463257,0.127694952322897,22.403109825296,-6.03707766184888,-3.7736587727901,1.89596293866591,-22.6621947672974
0.71,4.08787367679752,4.59999990463257,0.0522783783945269,25.6716961924697,-2.46260508715968,-3.54960591423099,-2.74404423035376,-20.8670089149508
0.72,4.07452333266108,4.59999990463257,0.160238595527848,26.3222091000519,-7.84611790146388,0.821033957949748,-4.16864697287635,13.9265884021225
0.73,4.15460993965499,4.59999990463257,0.169587812316547,22.400182573221,-8.19811371831029,4.01937421775264,0.938408226396943,19.1644970522514
0.74,4.14206959593462,4.59999990463257,0.0704349831299138,23.0778554203347,-3.21177662151855,-2.62904216876497,3.34406210523277,-17.0646436583407
0.75,4.08273049852158,4.59999990463257,0.121238555051994,25.8689114333405,-5.75053710673727,-0.590422085969194,-3.47424587321014,2.97772748880861
0.76,4.03554043649278,4.59999990463257,0.100053410211957,28.254951231616,-4.6449678532443,2.32741334230813,3.16544246429886,11.7039804946646
0.77,4.0133813873174,4.59999990463257,0.138262035015758,29.4928786756586,-6.52796038063713,-2.65951087751003,3.36173106443209,-25.5710978159614
0.78,4.06686684198633,4.59999990463257,0.183608470712192,26.8263945597928,-8.96747823507523,3.25877070253693,-2.23528573908984,26.7430733167592
0.79,4.0646659909643,4.59999990463257,0.123273655896802,26.9004200062431,-5.9385618699697,-4.05690704425461,0.456713434170094,-27.3787157068833
0.8,4.03281656970106,4.59999990463257,0.176349878096141,28.5243949192443,-8.57251977368885,2.75129239827786,3.00807092610381,11.4877083464672
0.81,3.95432960534146,4.59999990463257,0.181538466837045,32.4901735518153,-8.78955238724646,1.8780504186247,-3.45475051906177,24.1978469626227
0.82,3.96880274444251,4.59999990463257,0.224467104679993,31.5946659828987,-10.83289879565,-3.48434348624041,-0.953631447609428,-20.9038783414422
0.83,3.96858401986282,4.59999990463257,0.173022605261212,31.6211005807514,-8.32327352665155,-3.05145907234909,2.65499529673563,-30.1560849195009
0.84,3.98666748986177,4.59999990463257,0.169723485216239,30.7354943687038,-8.09141382070488,-0.0355948378142155,3.26978469786227,-10.3744744534331
0.85,3.86151137793856,4.59999990463257,0.133396114983382,36.8891551865395,-6.52118924753004,1.88551817753855,3.7067118897216,11.2777950254799
0.86,3.96785627258161,4.59999990463257,0.139394611690762,31.7476173713857,-6.68196925649028,2.54663250484935,2.40620519050966,14.1495274614095
0.87,3.93591898515171,4.59999990463257,0.228416956424226,33.4060071531631,-10.9709218616027,2.11037574034597,2.60597465501269,7.14153674329458
0.88,3.93482115258982,4.59999990463257,0.234199011246395,33.4282040455163,-11.3412167932911,3.88832361957329,-0.621307831460288,34.1527697790471
0.89,3.89334741599332,4.59999990463257,0.264732558633355,35.3612728243454,-12.9201545441212,3.08009418385404,2.71233587794352,17.4847532340144
0.9,3.88216023296498,4.59999990463257,0.225574299278961,35.9088223549996,-10.8200878156027,-1.05259581251672,3.81534192351683,-21.8928165985217
0.91,3.862973484525,4.59999990463257,0.177274875223948,36.9634121414845,-8.45748349491415,-3.76683200600845,-1.79604719921804,-33.1949054463367
0.92,2.71182501890196,3.45330691337585,0.190100838029404,37.2388118853222,-9.30962323095696,1.25990667254451,-2.09519050228712,27.4863361520017
0.93,0.306722849110749,0.909114301204681,0.0470837213564832,30.317553088783,-2.22399834246232,0.190870651387702,0.197630158891082,12.4398246792666
0.94,-1.28318023444387,-0.690498113632202,-0.019078788667612,29.7958207534254,0.796068442889622,1.28299576857648,0.565846284225567,-29.9084461014048
0.95,-2.27047219819679,-1.76404523849487,-0.0679671265093482,25.6137572454928,3.21032925198401,-1.01991698727183,2.13738309990588,8.5313316525606
0.96,-2.89710040929875,-2.43819832801819,-0.0926903340511412,23.2163796956943,4.35250186044635,-1.76546745627912,2.0569403817959,11.3534285964696
