t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,0,0.12411818200932,0.0650717259628779,0,-0.227642731019302,0.158954448996608
0.01,1.89452533339795e-05,8.6185400505201e-07,0.00060089045841087,-0.0998920756193102,-0.0553748986961228,-0.000548861567387204,0.098214215355637,-0.306631100455077
0.02,-1.63436056208323e-06,-1.18971092888387e-05,0.000701864483716433,-0.107259149095104,-0.0405080360548767,-0.000650100220999216,0.160821846855649,-0.486888212427891
0.03,-3.09633687476575e-06,-7.40606537874555e-06,0.000739019627220275,-0.0451636389697238,-0.088269374702138,-0.000685036017739627,0.11890321358901,0.0212039792127857
0.04,-1.72208789268494e-06,-3.23742801811022e-06,0.000723177974588676,0.0302739163090954,-0.0675399514172626,-0.000669855541421181,-0.0128770677729631,-0.0402814840910286
0.05,-7.16607838943338e-07,-1.17164881885401e-06,0.000741377413631545,0.106949927721336,-0.00239240354416705,-0.000686315393276146,-0.512545638512007,-0.234765202217061
0.06,-2.50219308193727e-07,-3.62511713092317e-07,0.00074339071012908,-0.0420572285676275,-0.0675442473374848,-0.000688001594771756,-0.138873555017415,-0.157421828731225
0.07,-7.46968803019459e-08,-9.33934387603585e-08,0.000759239838912321,-0.23946347935753,-0.000763093868181401,-0.00070260125624741,-0.438207808641865,-0.465671069041742
0.08,-1.83494367509675e-08,-1.73630780864187e-08,0.000745366724753619,0.123567913814982,0.112331686269493,-0.000689742218618104,-0.281676591375938,-0.506333436981593
0.09,-2.96870042040607e-09,-3.57921248195225e-10,0.000743832024063722,0.115476171835446,0.0629008992314134,0.000743832024063723,-0.176827401375241,-0.00219411346051561
0.1,2.03665685755787e-10,1.69657021764635e-09,0.000743662249189905,-0.0076788592235796,-0.051174166687029,0.000743662249189905,-0.26703857315721,0.25958992360792
0.11,4.36546146591875e-10,1.08134634579926e-09,0.000743643467998145,-0.0330018867564951,-0.0228864513811429,0.000743643467998145,-0.0210086552373158,0.066959641915298
0.12,1.31797520532308e-10,4.7642445544227e-10,0.000743641390345985,-0.0772614453171813,-0.116333946307734,-0.000688138650939781,0.437229288489147,0.359431565194464
0.13,-4.8512494744069e-11,1.72627565020456e-10,0.000776138828446827,0.0285320455096141,-0.0396418232321467,-0.000718210666790169,-0.433202353325707,-0.183009166924631
0.14,-8.16414064845403e-11,5.27348581469411e-11,0.000799139345054622,-0.0513213233202432,0.0207912949175951,-0.000739494521033774,-0.232518744515573,0.00625748608289321
0.15,-1.31211305289203e-10,1.26062372346469e-11,0.000749780571486318,0.0588589450688644,-0.000318161609717912,-0.000693819725643828,-0.0144191021283935,0.406239975604719
0.16,-1.30255753797321e-10,1.18502733667536e-12,0.000744320301861308,-0.00293389895041355,-0.088353264141263,-0.000688766990327641,-0.00290122658469704,0.0825600183452052
0.17,-1.30150051829117e-10,-1.40215963839729e-12,0.000743716264479074,-0.0598356942384045,-0.075806945061929,-0.000688208036059264,0.0284157990317647,0.383893320822602
0.18,-1.30138358052739e-10,-1.73062107179656e-12,0.000743649443390607,-0.0988491999433086,0.0141235392477133,-0.000688146202249422,-0.331500357016003,0.150809984187782
0.19,-1.30137065529153e-10,-1.64695676801302e-12,0.000743642051368106,0.0898294218591527,-0.0909883561816895,-0.000688139361940094,-0.342375326117419,0.159396054336404
0.2,-1.30136923046238e-10,-1.55934358307686e-12,0.00074364123363235,-0.0990955875486054,-0.0570943537574589,-0.000688138605237107,0.0738682183867428,-0.138605146979631
0.21,-1.30136902691536e-10,-1.51478742743683e-12,0.000743641143171089,-0.063010416682054,-0.0311537324008997,-0.000688138521527538,-0.119686123826996,-0.0663451276681046
0.22,-1.30136902691536e-10,-1.49698580354657e-12,0.000743641133163999,0.0824927213112523,-0.0619310750840232,-0.000688138512267341,-0.157938626105509,0.0219600211970027
0.23,-1.30136902691536e-10,-1.4910051275227e-12,0.000743641132057012,0.0863310250495058,-0.00430155233521726,-0.000688138511242975,-0.266221234565833,0.20035233076603
0.24,-1.30136902691536e-10,-1.48926173042935e-12,0.000743641131934326,0.0880536871938496,0.011466933385229,-0.000688138511129446,0.460972346327959,0.0271670318225536
0.25,-1.30136902691536e-10,-1.48882967586361e-12,0.000743641131920808,-0.00808492063641432,0.0207138380911591,-0.000688138511116937,0.357684596659593,0.145044438079277
0.26,-1.31322156997048e-10,-1.48836802257857e-12,0.000750414035931044,-0.0108654527324693,-0.00442191071461537,-0.000694405910648083,0.252791752185667,0.197215800458405
0.27,-1.28167096746806e-10,-1.48929143756887e-12,0.000732385051362201,-0.100202631437711,-0.0526040310879634,-0.000677722542736323,-0.425704007687862,0.0393952173221958
