t,theta,omega,r,i_d,i_q,i_q_ref,v_d,v_q
0,0,0,0,0.0314167308032667,0.00768901455813532,0,-0.628678350195432,-0.586475780590808
0.01,0.000556034222286351,2.06696040550014e-05,0.000306127792380506,-0.0225018094610942,0.0325215799384695,-0.000552396800931236,0.152630916737856,0.0386205053879363
0.02,0.000641223670274196,1.95851043827133e-05,0.000351554917976224,-0.168096918322022,-0.00162324983893274,-0.000637039679595798,-0.364826416132305,-0.107697409762124
0.03,0.000670881071456583,1.82058265636442e-05,0.000369227514231131,-0.0711111801195821,-0.0682096362165614,-0.000666480333516255,-0.423235175074539,0.0388795624629732
0.04,0.000651944299775291,1.48054714372847e-05,0.000361149302565002,0.178763491920945,-0.02957996883357,-0.000647634695741987,0.602627727141807,0.206665244225559
0.05,0.000664883598007801,1.33142202685121e-05,0.000370209268460967,-0.295601630244813,-0.0357392532307817,-0.000660461196758521,0.14439216670913,-0.368397545417233
0.06,0.00066346553661415,1.13713867904153e-05,0.000371139719162417,-0.0941524910423259,-0.00321364709845296,-0.000659027941900262,0.17471598752636,-0.22123385216161
0.07,0.000674816603480731,1.03833717730595e-05,0.000379252682411455,0.153215353329661,-0.0458707274354508,-0.000670278553228947,-0.138655217829271,0.0932600568616017
0.08,0.000659946556533661,8.22599940875079e-06,0.000372066938032623,0.0949087965343717,-0.0495596396285106,-0.00065549141188211,-0.634025263773562,-0.0664195988405603
0.09,0.000656308386701121,6.87396595822065e-06,0.00037132528612835,0.0427348972562732,0.0135070180135826,-0.000651859605985299,-0.129892160955729,-0.214839193065228
0.1,0.000654296622824223,5.77994023842621e-06,0.000371247522629236,-0.0818914488645041,-0.0231187184388413,-0.000649846628866522,0.352635465037037,-0.225387346315314
0.11,0.000652712802223398,4.85420423501637e-06,0.000371238332544248,-0.110962234828908,-0.130971842841927,-0.000648261088561485,-0.144737554637562,0.673479788031541
0.12,0.000651378285369852,4.065726443514e-06,0.000371236377347666,0.00884988215678728,-0.0398992392918959,-0.000646925034775887,-0.22417967691863,-0.266626049259149
0.13,0.000679858262243291,4.82496852782788e-06,0.000387633777681082,-0.0502499987835941,-0.0497428066496041,-0.000675206680316827,-0.31255950732932,-0.237632251658785
0.14,0.000699164003229923,2.7129749469168e-06,0.00039954353838471,0.0060950823023434,-0.0943938688121865,-0.000694368115252608,-0.271928833912929,0.604937707187274
0.15,0.000654042405264602,2.36824121202517e-06,0.000374148840249396,-0.056453938661955,-0.01738488859302,-0.00064955014946567,0.31053938784532,-0.363468094688933
0.16,0.000648058223998099,1.70592454651342e-06,0.000371533043751602,0.0401369406611491,0.0984745475245472,-0.000643596652598069,0.131466045672213,0.0872985441827561
0.17,0.000646874328014536,1.35247114485537e-06,0.000371263241493204,0.0160838456391934,0.0422933334063914,-0.00064241537385915,0.165694998455839,0.00163827000005596
0.18,0.00064633742148271,1.0765796787382e-06,0.000371235105983293,0.115225497503351,0.027052058786514,-0.000641878269167028,-0.421528306896268,0.266669748769892
0.19,0.000645936547708144,8.44413079903461e-07,0.00037123191036454,-0.00818851269911924,-0.12278504136441,-0.000641476975643227,-0.246002502191847,0.53572620562391
0.2,0.000645601739779153,6.46826208594575e-07,0.000371231327061365,0.0810103159217605,0.0424663867453069,-0.000641141783917044,0.0640603268171234,0.180308831385181
0.21,0.000645317106869161,4.78397964798205e-07,0.000371231050187388,-0.0849390052146,-0.118106884034175,-0.000640856821091714,0.179124695242453,0.506744937255563
