t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.001,-0.0143139793231706,0.024475439044009,0.0302184974965512,-0.289459645201866,-0.0283529406485357,0.000218808230575417,0.266040025777636,0.117994696811231,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.0362407854749583
0.002,0.00473874823920198,-0.0142162682792027,-0.0847431355303582,-0.0569515913648291,0.0146873752874196,0.00297304992008216,0.00716643271941366,0.101850503290761,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.003,-0.0726446476622329,0.0244754296715138,0.263660998985155,-0.289459588880221,-0.0574108412361085,0.0507965235044438,0.382331305182348,-0.0844200749710556,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.004,0.00527615311716771,-0.0144116856786916,-0.087089376882665,-0.0557772798034009,0.0151245317145815,0.00260442243728228,0.00497940382049088,0.10329990341559,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.005,0.0342460546574542,-0.0143139699506754,-0.202930734375787,-0.0563644778187407,0.0294714017305949,-0.0225636538571232,-0.0522187829154845,0.204036849674026,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.006,-0.00473876939250668,0.00503186496592894,-0.027555574573773,-0.1726183920939,-0.00672371755104146,0.00160225549913807,0.135947965892912,0.109884346240735,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.007,-0.0242311802453661,-0.0143139652622173,0.0310983485498715,-0.0563645059928467,0.000340475595357891,0.0281411402395203,0.0643647801872994,0.0011135033846332,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.008,-0.0336109247408204,0.00503186027968134,0.0879923585640857,-0.172618363933077,-0.0211066183709149,0.0266369018609876,0.193509107648103,0.00969432771458319,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.009,0.0344414861134865,-0.0144116856786916,-0.203810627620364,-0.0557772798034009,0.0296534854873025,-0.0226844318478826,-0.0531662602964331,0.204507275272459,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.01,0.0342460312239946,-0.0143139582339456,-0.202930628871058,-0.0563645482274725,0.0294713798976083,-0.0225636393750832,-0.0522186693069929,0.204036793267041,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.011,-0.00473878110923647,0.00503185324919915,-0.0275555394055301,-0.172618321685168,-0.00672371322841477,0.001602271495338,0.135947922361834,0.109884280672144,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.012,-0.0240357218373229,-0.0144116856786916,0.0302183427510142,-0.0557772798034009,0.000522576843731123,0.0280203412146419,0.0634172223071222,0.0015840125421506,-2.62011914539939,-0.144963141214248,-0.144963141214248,-0.144963141214248
