t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,0.189716475804747,0.131327149663845,-1.01968694290639,-0.75612008077293,-0.189318987859709,0.131899515792812,1.01739872505403,-0.759196201479084,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.02,0.00524681459674823,0.0246708517550509,-0.0872065460668228,-0.173205604196326,-0.00517228192674649,0.0246865852114585,0.0866830479897699,-0.173468187841813,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.03,0.0340312052205056,-0.00464105132025594,-0.260353443955461,-0.0557772798034009,-0.0340450665154658,-0.00453825209468657,0.260183802954618,-0.0565633220542148,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.04,0.0146657880646845,-0.00475826598622135,-0.144101237712746,-0.0550729078397366,-0.0146800916780351,-0.0047139519596997,0.14393425416823,-0.0555078585905164,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.05,-0.0336599388574129,-0.00464105132025594,0.0880517558499777,-0.0557772798034009,0.0336457688536458,-0.00474268694824582,-0.0882198079316939,-0.0555110992417371,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.06,0.00577417076752745,-0.0237721278457258,-0.0900205343430124,0.0595382333131863,-0.00584593892869152,-0.023754580787884,0.0901999359477899,0.0592660896674606,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.07,0.00471942040878481,-0.0242995093598132,-0.0843923042184929,0.0623552642591379,-0.00479278613156199,-0.0242851453613029,0.0845802392407652,0.0621001056529576,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.08,-0.0620344582687145,-0.0429619130574268,0.259089683730905,0.174854355499831,0.0619044255575228,-0.0431490681549428,-0.258560422358299,0.175636037996021,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.09,-0.0726839745389844,-0.0629133401805488,0.321964430161291,0.29439533890159,0.0724936377106548,-0.0631325670231578,-0.321073854856749,0.295366365017234,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.1,0.0532797709276008,0.024260777811776,-0.317953407455819,-0.171093401990523,-0.0532062576702688,0.0244215780582448,0.317435236134064,-0.172052876691927,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.11,0.00471953867237184,-0.0242994755702169,-0.0847445598606172,0.0623550612090835,-0.0047929042925613,-0.0242851112146914,0.0849324926631763,0.0620988387522488,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.12,-0.063089136840672,-0.043489294580401,0.206063541460916,0.177671437255024,0.0629575065681677,-0.0436796325204442,-0.205526014013529,0.178292962001845,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.13,-0.0144702549989473,-0.00475818996076747,-0.0274972829450338,-0.0550733646955216,0.0144558187388382,-0.00480187005521418,0.0273308297988588,-0.0551561584118309,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.14,0.0537484944419109,0.0244951564637157,-0.320063746610982,-0.172501739844284,-0.0536742711971038,0.0246573712389173,0.319541312326515,-0.173467581584032,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.15,-0.0531428578686313,-0.0241823200371289,0.146706686065852,0.061651044589528,0.0530695821869845,-0.0243427071486015,-0.146519823927669,0.0620938340868825,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.16,-0.0637333106773519,-0.0437235887540002,0.208875907136346,0.178375606142253,0.0636009698723568,-0.0439158711028296,-0.208336240193943,0.179005621337709,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.17,-0.0233625860498046,-0.0237724530434668,0.0265870966612667,0.0595399083364281,0.0232906840268879,-0.0238429022603799,-0.0264071582028687,0.0596199328180975,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.18,-0.053260030303182,-0.0631477610662445,0.147058459982262,0.2958040320734,0.0530690740813208,-0.0633083243478033,-0.146164427933531,0.296246816101201,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.19,-0.0142360537411834,-0.00464105132025594,-0.0285517679355528,-0.0557772798034009,0.014221972321004,-0.00468402463483127,0.0283831840777055,-0.0558632549725096,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.2,0.00466126498997677,-0.0244164790612304,-0.0843942818250989,0.0630581641701505,-0.00473498423960294,-0.0244022901651668,0.0845843396749852,0.0628029963857666,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.21,0.0244367096235267,0.0242611030248835,-0.202756446865732,-0.171095077092914,-0.0243633269242207,0.0243347939870491,0.20223879584641,-0.171706644034646,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.22,0.0243196638966288,0.0244952578258399,-0.202053786455371,-0.172502145917693,-0.0242455745573325,0.024568594228897,0.20153188913477,-0.173111584329104,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.23,0.0533389568779814,0.0243782163221526,-0.317956373865727,-0.171798789151054,-0.0532650886732449,0.0245391947812511,0.317436072182038,-0.172758269594397,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.24,0.0147246488129341,-0.00464105132025594,-0.144454076501195,-0.0557772798034009,-0.0147385981563986,-0.00459656006223063,0.144284964065143,-0.0562132929546054,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.25,-0.0628552270042901,-0.0436065514778341,0.205010324171043,0.178376062998039,0.0627232436695507,-0.0437961824491588,-0.204470673478066,0.178994403696938,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.26,0.0149002173966153,-0.00434847924556094,-0.0868540622577891,-0.0571837902605621,-0.0149132823388833,-0.00430345908499444,0.0866809646899843,-0.0574458384885934,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.27,0.0148417072048203,-0.00446552074487106,-0.086502795445643,-0.0564804842761441,-0.014855125892393,-0.00442067675787811,0.086331823542828,-0.0567414748464342,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.28,-0.0632648574708714,-0.0437235887540002,0.206766784991167,0.179079368982457,0.0631325188022804,-0.0439144563215614,-0.206225002224744,0.179703011182737,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.29,0.0153682313605596,-0.00434854259279074,-0.147263856071565,-0.0571834857252053,-0.0153812943597426,-0.00430210897722889,0.147090483921642,-0.0576279783130433,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.3,-0.0534942231124358,-0.0244163101176918,0.206415619599875,0.0630571489465773,0.0534202391520614,-0.0245777573245186,-0.206224238563155,0.0636802597130237,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.31,0.0246123584580542,0.0247878383490443,-0.20345948758095,-0.173908605619013,-0.0245373841578871,0.0248620573882045,0.202933336183404,-0.174522282991387,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.32,-0.063323346544724,-0.0438405669017055,0.265771815766061,0.179782319649307,0.0631906543222536,-0.0440316105793506,-0.265227640914358,0.180584160460099,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.33,-0.0625630392623682,-0.0430802553962056,0.261909807721962,0.175564869427394,0.0624326467334095,-0.0432690063279504,-0.261378387656224,0.176355065774266,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.34,-0.0142947244235624,-0.0436066274988711,0.0304539727453033,0.178376519827281,0.0141629623218021,-0.0436496003010578,-0.0299151167455155,0.17846768074855,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.35,0.0243784697330148,0.0243784697330148,-0.202406473093086,-0.17180000739797,-0.0243047328386815,0.0244519842689167,0.201886694701186,-0.172410514164754,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.36,0.0151925783029285,-0.00434869041394271,-0.146560764652751,-0.0571827750900695,-0.0152056425496224,-0.0043027872896581,0.146387397855509,-0.0576251442661404,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.37,0.0149002173966153,-0.00464105132025594,-0.145156711533001,-0.0557772798034009,-0.0149141659393906,-0.00459602982540004,0.144987595892548,-0.0562154149912735,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.38,-0.0340698818610971,-0.00475797878578851,0.0901608779422906,-0.0550746336982815,0.0340553568536935,-0.00486085195441281,-0.0903267983351407,-0.0548020865555987,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.39,-0.0826307476588759,-0.0921675439788226,0.381675721620114,0.411828231720465,0.0823520144884921,-0.0924166777775538,-0.380430213480927,0.412979057080497,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.4,-0.0338944991090864,-0.0436066781810438,0.147411045185472,0.178376824389012,0.0337626474685194,-0.0437088445026571,-0.146871654877366,0.178821208796288,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.41,-0.0240069668471264,-0.0241823200371289,0.0884062932945793,0.061651044589528,0.0239338240411501,-0.0242547134871641,-0.0882196970382179,0.0619177603563968,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.42,0.0147248768760864,-0.00464105132025594,-0.144454989222349,-0.0557772798034009,-0.0147388262185109,-0.00459655937345431,0.144285876782135,-0.0562132957111258,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.43,-0.013768816915628,-0.00434883824613616,-0.03065556567981,-0.0571820644018529,0.0137556201425905,-0.00439040178570236,0.0304827296203124,-0.0572743868697145,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.44,-0.0243576352121687,-0.0241823200371289,0.0315066576057061,0.061651044589528,0.024284490806952,-0.0242557725449896,-0.0313203208429445,0.0617459170695374,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.45,-0.062972686628192,-0.0434898520798567,0.205363644645431,0.177674787407354,0.0628410552030538,-0.0436798383246439,-0.204826110272122,0.178294198371949,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.46,0.00501272314739599,-0.0240654601463453,-0.0861520357110877,0.0609488045578139,-0.00508538067765446,-0.0240502114080336,0.0863357150418421,0.0606883377792222,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.47,-0.0725096603290768,-0.0629143031373846,0.321268742104474,0.294401125547756,0.072319321387478,-0.063133003527121,-0.320378152496331,0.295370050580986,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.48,0.112080767489162,0.0440952774737423,-0.611933077016888,-0.289931790069382,-0.111947083651545,0.0444335728741213,0.611054659714521,-0.291778574404229,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.49,-0.0235397300260154,-0.0236565645734906,0.0863027998262238,0.0588426936395464,0.0234681771914128,-0.0237275493136116,-0.0861246946980593,0.0591030694276434,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.5,0.00512958303817967,-0.0241823200371289,-0.086502795445643,0.061651044589528,-0.00520259296548072,-0.0241667178358841,0.0866885940204637,0.0613895152745642,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.51,0.0149002173966153,-0.00464105132025594,-0.145156711533001,-0.0557772798034009,-0.0149141659393906,-0.00459602982540004,0.144987595892548,-0.0562154149912735,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.52,0.0150170266052262,-0.00464105132025594,-0.145507319142946,-0.0557772798034009,-0.0150309746152874,-0.00459567704847801,0.145338201903529,-0.0562164738656118,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.53,0.0243204494680823,0.0242620490869208,-0.202057716330036,-0.171099950053888,-0.0242470644417729,0.0243353889260519,0.20154005378042,-0.171709406728745,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.54,0.0147250289226029,-0.00464105132025594,-0.144455597720787,-0.0557772798034009,-0.014738978264334,-0.00459655891425676,0.144286485277798,-0.0562132975488594,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.55,-0.0144700776135517,-0.04360680488428,0.0308050367290811,0.178377585780145,0.0143383141763606,-0.0436503072719752,-0.0302661759089513,0.178469806949191,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.56,0.00495441990965645,-0.0241823200371289,-0.0854512768783628,0.061651044589528,-0.0050274306357976,-0.0241672468481946,0.0856370802486859,0.0613926909786721,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.57,-0.0142949187059642,-0.00475781829298335,0.0304545558918663,-0.0550755981393043,0.0142804843679633,-0.00480096885383846,-0.0306207514910681,-0.0549833707869497,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.58,0.0635198721359191,0.0829443823263531,-0.378721009426461,-0.52338568465037,-0.063269081105133,0.0831358411984618,0.377138598732025,-0.524527077684631,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.59,-0.03389457935549,-0.00475780140040502,0.089108522682992,-0.055075699650992,0.0338800556832859,-0.00486014513659337,-0.0892744510944571,-0.0548063307344596,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.6,0.111789369543944,0.0826525789194291,-0.610533587634597,-0.521982930392251,-0.111539239656775,0.0829898184228255,0.608954356222767,-0.523824429831379,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.61,0.0437451877217366,0.0439202875030562,-0.260011887700426,-0.289230971308106,-0.0436123440212619,0.0440522025798051,0.259137191903356,-0.290014917343595,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.62,0.0246708517550509,0.0246708517550509,-0.203460273555885,-0.173205604196326,-0.024596230500768,0.0247452479840571,0.202936245297964,-0.173819287148505,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.63,-0.0146451182597987,-0.00475776761080954,0.0315056941542817,-0.0550759027010414,0.0146306824777614,-0.00480197581385886,-0.0316718858795262,-0.0549805007917534,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.64,0.0243790821443871,0.0243790821443871,-0.143755498090115,-0.171802951503282,-0.0243053433977098,0.0244525985270472,0.143235978287355,-0.17223632572846,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.65,-0.0822809788968442,-0.0918765641583136,0.379926309182505,0.410429639814887,0.0820031261133189,-0.0921246429431493,-0.378685032926148,0.411575188131331,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.66,0.0242040879482935,-0.0244157019405077,-0.201709111678576,0.0630534942592229,-0.0242777157249182,-0.0243424915289396,0.20189862040473,0.0624440225411933,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.67,-0.0239489550263794,-0.0240656375317542,0.0880580435964179,0.0609498705106773,0.0238761648792329,-0.0241378563117151,-0.0878735665526926,0.0612155377221051,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.68,-0.0238906349004539,-0.0241823200371289,0.0294042289695972,0.061651044589528,0.0238174926250151,-0.0242543621516267,-0.0292179017950652,0.0617395674990552,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.69,-0.0629731934499165,-0.0434902575372363,0.263669818138564,0.177677223901186,0.0628415607979401,-0.0436802453108329,-0.263132010498585,0.178472726043584,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.7,0.112023275170502,0.0827697006762421,-0.669890595194232,-0.522686490235917,-0.111772790495742,0.0831076460667475,0.668308968252133,-0.524707251292179,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
