timestamp,iq,id,iq_ref,id_ref,vq,vd,omega,omega_ref,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66348597554358,0.0
0.001,0.0,0.0,10.0,0.0,0.0,1.0999999999999999,6.115472199294103,89.66348597554358,0.0
0.002,0.5307369851907212,-0.2913212625381807,10.0,0.0,0.14204533887919985,1.9316189316290207,13.317801563642547,89.66348597554358,0.0
0.003,1.0842913387634832,-0.6024330830807904,10.0,0.0,0.384357124667687,2.6386968949419622,20.697939467553027,89.66348597554358,0.0
0.004,1.5590443546685477,-0.8700465084428163,10.0,0.0,0.6994718867930164,3.2526109522886295,28.232747544420146,89.66348597554358,0.0
0.005,1.9399447555359186,-1.0838738622210777,10.0,0.0,1.065311453102468,3.7994935661768023,35.92944872443006,89.66348597554358,0.0
0.006,2.239750732602683,-1.2510087368845633,10.0,0.0,1.4655018868449925,4.299102221838433,43.75633668444442,89.66348597554358,0.0
0.007,2.4770151619816017,-1.382020589851471,10.0,0.0,1.8883740978591532,4.765668027847139,51.58766747378032,89.66348597554358,0.0
0.008,2.6680767290418097,-1.4872241871505252,10.0,0.0,2.325877945545995,5.209220346273558,59.45942083902103,89.66348597554358,0.0
0.009000000000000001,2.8266491704841292,-1.5730794701170803,10.0,0.0,2.772378685460125,5.636635464737965,67.35059094018146,89.66348597554358,0.0
0.01,2.962077666392183,-1.645500646948331,10.0,0.0,3.224078639851053,6.052647735211881,75.20908322432116,89.66348597554358,0.0
0.011,3.0811061533574158,-1.7084279320504514,9.09902014282227,0.0,3.6784076154432026,6.361382141180857,82.42979305665101,89.66348597554358,0.0
0.012,3.1413514317628595,-1.7379659267698884,5.561002155846273,0.0,4.120797040641151,6.299067128361616,87.23894920404135,89.66348597554358,0.0
0.013000000000000001,3.0062399660957984,-1.6571769363909938,3.1806694498661257,0.0,4.503533853148508,6.076230855563473,90.14415853352561,89.66348597554358,0.0
0.014,2.741440076759119,-1.4988646938811918,1.7232580595441727,0.0,4.809106900353025,5.8052168385906295,92.18641247375062,89.66348597554358,0.0
0.015,2.428625573723325,-1.3100558462864778,0.6769018244495977,0.0,5.037835390329487,5.5230980525189075,92.74482989967221,89.66348597554358,0.0
0.016,2.1098645463508983,-1.127735409252979,0.3668796722475165,0.0,5.197311993103391,5.300360687641331,91.28308328902723,89.66348597554358,0.0
0.017,1.8421281916248784,-0.9661511276519001,1.0815570044351697,0.0,5.302616132506365,5.2238228363377015,91.06739325984118,89.66348597554358,0.0
0.018000000000000002,1.6816383947365443,-0.8538675538549165,1.1753629461852184,0.0,5.37900072253702,5.183617578485821,92.77277494514453,89.66348597554358,0.0
0.019,1.580350989540569,-0.7839088487624029,0.2915792138375335,0.0,5.437153705957216,5.06645375204912,92.80116876132473,89.66348597554358,0.0
0.02,1.4667979371330937,-0.717115285763748,0.2460054778896228,0.0,5.471127303512793,4.982124294680177,91.00372312451422,89.66348597554358,0.0
0.021,1.3772419801361337,-0.6544870407918054,1.1313259248051704,0.0,5.487049424258993,5.016181754069468,90.86254026253351,89.66348597554358,0.0
0.022,1.360496328304204,-0.6234147914898782,1.1899268129256257,0.0,5.50199341389601,5.046965034950088,92.44293226756352,89.66348597554358,0.0
0.023,1.3637970526855177,-0.6126338460221001,0.37193634749042337,0.0,5.517646151148948,4.985068890427003,91.5750190448351,89.66348597554358,0.0
0.024,1.3276746650409144,-0.5896508768410151,0.7867776281617176,0.0,5.523123683069046,4.988746549494437,89.61696340511314,89.66348597554358,0.0
0.025,1.3188582463268326,-0.5685652232848775,1.766270673727003,0.0,5.52633163550451,5.0968086002347075,91.20528093044015,89.66348597554358,0.0
0.026000000000000002,1.3713677073584358,-0.5742899508848724,0.9566939615145307,0.0,5.5408655743420185,5.089672667444859,92.33712866996248,89.66348597554358,0.0
0.027,1.380166318468774,-0.5720399655129754,0.3640336648091773,0.0,5.552927780349883,5.027164103690456,89.97430784023274,89.66348597554358,0.0
0.028,1.3526801473128698,-0.5444516289931375,1.5423358610271567,0.0,5.554520692218054,5.110763926401566,89.9025758897449,89.66348597554358,0.0
0.029,1.3900462587720643,-0.5380567043484812,1.5758109371290656,0.0,5.563886736824806,5.173677160465342,91.69447962505807,89.66348597554358,0.0
0.03,1.4305981476321623,-0.5473233306414891,0.659549132977336,0.0,5.579690778515938,5.126025079705688,89.91235039369698,89.66348597554358,0.0
0.031,1.4190170274014693,-0.5313461462556079,1.548125104476343,0.0,5.587299051416617,5.1933040282114975,89.33547785153678,89.66348597554358,0.0
0.032,1.4548375838409084,-0.5217916503585572,1.8398414567965125,0.0,5.599983169172991,5.273762875786377,91.19607176286183,89.66348597554358,0.0
0.033,1.5030902277316276,-0.5336463890947696,0.8942186432608028,0.0,5.620844326131167,5.235558992103691,89.58296614251913,89.66348597554358,0.0
0.034,1.4992808112458906,-0.5184014696404803,1.7015766517624014,0.0,5.634003490497925,5.302428783807963,89.5684782276647,89.66348597554358,0.0
0.035,1.5371760302234174,-0.5077347504718339,1.709770686668404,0.0,5.651512827684425,5.352548708280741,91.14756376667192,89.66348597554358,0.0
0.036000000000000004,1.5699703551645678,-0.5125691022775822,0.9053871392535089,0.0,5.672921669489874,5.307615019906445,88.71218659305592,89.66348597554358,0.0
0.037,1.5609764161508128,-0.4880059315884405,2.1325887198863875,0.0,5.6849459659834825,5.413668870434812,90.06876713623637,89.66348597554358,0.0
0.038,1.6148049004786886,-0.48747621046219286,1.4502456366892313,0.0,5.706560580263572,5.4169789379354825,89.82086250042569,89.66348597554358,0.0
0.039,1.6299250634882747,-0.48495933446281314,1.5726241893457527,0.0,5.726073180717051,5.441279598650508,88.33260927048475,89.66348597554358,0.0
