t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.0340115782016574,-0.0145289332908773,0.0898108763126206,-0.0550727098577375,-0.144963141214248,611.752085561823,-0.144963141214248
0.02,0.0922445589775561,0.0340311194702145,-0.492857126096643,-0.171796464302863,-0.144963141214248,611.752085561823,-0.144963141214248
0.03,0.0149588412028859,-0.0142944380661504,-0.145508635030246,-0.0564818497512001,-0.144963141214248,611.752085561823,-0.144963141214248
0.04,0.00524683065089858,0.00512958303817967,-0.0872066424411986,-0.173205604196326,-0.144963141214248,611.752085561823,-0.144963141214248
0.05,0.0242604851099126,0.00489508781238633,-0.201347163132184,-0.0550727098534651,-0.144963141214248,611.752085561823,-0.144963141214248
0.06,-0.0337770829759531,-0.0144116856786916,0.088755105818754,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.07,-0.00458242751362984,-0.0142944380654394,0.030101189730324,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.08,-0.0334839639418452,-0.0144116856786916,0.0873474118169729,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.09,0.014958841203419,0.0342656146930753,-0.145508635033446,-0.173205604196326,-0.144963141214248,611.752085561823,-0.144963141214248
0.1,-0.00458242751336326,-0.0142944380649062,-0.0282008028592598,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.11,0.0437431300160702,0.0339138718506531,-0.260001079197142,-0.171091894327296,-0.144963141214248,611.752085561823,-0.144963141214248
0.12,-0.0341288258167755,-0.0534942231124358,0.148816715907895,0.179079368982457,-0.144963141214248,611.752085561823,-0.144963141214248
0.13,-0.0242409438442749,-0.0340702020098564,0.0898108763189422,0.0623556145478477,-0.144963141214248,613.85634000074,-0.144963141214248
0.14,-0.00481692274196058,-0.0144116856786916,-0.0267931088491817,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.15,0.0246122279477273,0.00501233542353256,-0.144804788029436,-0.172501034235872,-0.144963141214248,611.752085561823,-0.144963141214248
0.16,0.1607562471107,0.0924204304068535,-0.787182477076393,-0.522672297635174,-0.144963141214248,611.752085561823,-0.144963141214248
0.17,0.0439190014454561,-0.0144116856786916,-0.202402933654855,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.18,0.0244949803389053,0.00501233542741591,-0.202402933652726,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.19,0.0438017538336263,0.0340311194751907,-0.260353002753065,-0.171796464319951,-0.144963141214248,611.752085561823,-0.144963141214248
0.2,0.00507095923261989,0.00501233542706011,-0.0861508719526656,-0.17250103425707,-0.144963141214248,611.752085561823,-0.144963141214248
0.21,0.00518820684382813,0.00501233542688276,-0.0282008028517907,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.22,-0.00475829893173077,-0.0145289332901664,-0.0274969558642373,-0.0550727098620094,-0.144963141214248,611.752085561823,-0.144963141214248
0.23,-0.11147316739896,-0.101819780652177,0.438567061383991,0.411117737998469,-0.144963141214248,611.752085561823,-0.144963141214248
0.24,-0.00423068467885067,-0.0141185666491164,0.0283415722633111,-0.0564818497469272,-0.144963141214248,611.752085561823,-0.144963141214248
0.25,-0.0337770829775526,-0.0532597278884198,0.0891070293207991,0.177670229093266,-0.144963141214248,611.752085561823,-0.144963141214248
0.26,-0.0826888785755567,-0.053259727888064,0.381672762764716,0.177670229091128,-0.144963141214248,611.752085561823,-0.144963141214248
0.27,-0.00487554654498351,-0.0145289332910553,-0.0264411853714333,-0.0550727098566674,-0.144963141214248,611.752085561823,-0.144963141214248
0.28,-0.00528591318923519,-0.0149392999351291,0.0336204247070482,-0.0529590000121909,-0.144963141214248,611.752085561823,-0.144963141214248
0.29,-0.0825130071559464,-0.0532597278869988,0.380968915764367,0.177670229084727,-0.144963141214248,611.752085561823,-0.144963141214248
0.3,0.0246708517550509,-0.0337184591697718,-0.203810627620364,0.0602419046896598,-0.144963141214248,611.752085561823,-0.144963141214248
0.31,-0.0441339553997602,-0.0343633210413246,0.150224409896873,0.0637647544425373,-0.144963141214248,611.752085561823,-0.144963141214248
0.32,-0.0727423727961765,-0.0339529543955646,0.322666923168374,0.061651044589528,-0.144963141214248,611.752085561823,-0.144963141214248
0.33,0.0534551405699223,0.00501233542474958,-0.3186549952957,-0.172501034243185,-0.144963141214248,611.752085561823,-0.144963141214248
0.34,-0.0629131146300474,-0.0144116856786916,0.205359090989381,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.35,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.36,0.0246122279480695,0.00501233542421696,-0.203458704118852,-0.172501034239984,-0.144963141214248,611.752085561823,-0.144963141214248
0.37,0.00495371161696874,0.00518820684524998,-0.0857989484415527,-0.173205604196326,-0.144963141214248,611.752085561823,-0.144963141214248
0.38,-0.063557976506601,-0.0149392999430049,0.266828395088522,-0.0529589999701219,-0.144963141214248,611.752085561823,-0.144963141214248
0.39,0.0148415935893804,-0.0142944380642218,-0.144804788029968,-0.0564818497627896,-0.144963141214248,611.752085561823,-0.144963141214248
0.4,-0.00446517989828446,-0.0142944380640439,-0.0289046498689821,-0.0564818497638587,-0.144963141214248,611.752085561823,-0.144963141214248
0.41,-0.0436063411435911,-0.0336598353695419,0.147409021922116,0.060241904719554,-0.144963141214248,611.752085561823,-0.144963141214248
0.42,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.43,0.170351010050859,0.121673709674824,-0.903434538765788,-0.640100622019564,-0.144963141214248,611.752085561823,-0.144963141214248
0.44,0.0147829697856736,-0.0144116856786916,-0.144452864548115,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.45,0.00524683064929924,-0.0339529543955646,-0.0285527263442356,0.061651044589528,-0.144963141214248,611.752085561823,-0.144963141214248
0.46,-0.0823371357425528,-0.0532597278898409,0.380616992292182,0.177670229101805,-0.144963141214248,611.752085561823,-0.144963141214248
0.47,0.00559857348408112,0.00542270206686808,-0.0303123438165981,-0.0571864196861903,-0.144963141214248,611.752085561823,-0.144963141214248
0.48,0.0433327633845308,0.0337966242493995,-0.258241461772813,-0.170387324426497,-0.144963141214248,611.752085561823,-0.144963141214248
0.49,0.00589169251507518,0.00565719729141502,-0.0900220303967429,-0.175319314026905,-0.144963141214248,611.752085561823,-0.144963141214248
0.5,0.0631671511287535,0.0341483670834666,-0.376605064421654,-0.172501034251731,-0.144963141214248,611.752085561823,-0.144963141214248
0.51,0.0244949803367721,0.0050123354259938,-0.20275485713183,-0.172501034250662,-0.144963141214248,611.752085561823,-0.144963141214248
0.52,-0.00464105132025594,-0.0141185666477821,-0.027848879358281,-0.0571864196968678,-0.144963141214248,611.752085561823,-0.144963141214248
0.53,0.0149002173966153,-0.0144116856786916,-0.145156711533001,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.54,-0.00405481325665804,-0.0138840714214534,0.0276377252490622,-0.0578909896500155,-0.144963141214248,611.752085561823,-0.144963141214248
0.55,0.0537482596045628,0.0053054544575259,-0.320062689300146,-0.173205604196326,-0.144963141214248,611.752085561823,-0.144963141214248
0.56,0.00507095923164198,0.00501233542510429,-0.0274969558594331,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.57,0.0048950878116731,0.00501233542492639,-0.0267931088601356,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.58,-0.0343633210425661,-0.0147634285189786,0.149872486403351,-0.0536635699439967,-0.144963141214248,611.752085561823,-0.144963141214248
0.59,-0.00382031802500756,-0.0137668238038535,0.0265819547237623,-0.0585955596202158,-0.144963141214248,611.752085561823,-0.144963141214248
0.6,-0.00528591319607242,-0.0149392999407232,0.0336204247368988,-0.0529589999823097,-0.144963141214248,611.752085561823,-0.144963141214248
0.61,-0.0337770829746205,-0.0144116856786916,0.147409021900783,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.62,0.102308312358903,0.0535723881808656,-0.552918736128171,-0.288520218717022,-0.144963141214248,611.752085561823,-0.144963141214248
0.63,-0.0337184591669275,-0.014294438064373,0.146705174893489,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.64,-0.0728009966003675,-0.0338357067810948,0.323018846656788,0.0609464746301392,-0.144963141214248,611.752085561823,-0.144963141214248
0.65,0.101839321898031,0.053572388179091,-0.550807195094593,-0.289224788668339,-0.144963141214248,611.752085561823,-0.144963141214248
0.66,-0.00434793229423333,-0.0141185666526689,0.0290454192748576,-0.0571864196733748,-0.144963141214248,611.752085561823,-0.144963141214248
0.67,-0.111473167404821,-0.101819780656973,0.497220977496944,0.411117738024087,-0.144963141214248,611.752085561823,-0.144963141214248
0.68,-0.0242995676478938,-0.0339529543955646,0.0901627998002684,0.061651044589528,-0.144963141214248,611.752085561823,-0.144963141214248
0.69,-0.0338943305900932,-0.0530838564741362,0.147760945411359,0.177670229106069,-0.144963141214248,611.752085561823,-0.144963141214248
0.7,-0.00464105132025594,-0.0144116856786916,0.0308050367290811,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.71,-0.00481692273720052,-0.0144116856786916,-0.0267931088777567,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.72,-0.0725665013834099,-0.033718459172616,0.321611152707593,0.0609464746481398,-0.144963141214248,611.752085561823,-0.144963141214248
0.73,0.0440362490544439,-0.0144116856786916,-0.261408773223997,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.74,-0.00522728937940634,-0.0147634285141818,0.033268501194851,-0.0536635699728219,-0.144963141214248,611.752085561823,-0.144963141214248
0.75,-0.0626199956048275,-0.0529666088583999,0.26225338961773,0.176965659148671,-0.144963141214248,611.752085561823,-0.144963141214248
0.76,0.0535137643816142,0.0534551405755213,-0.31900691881802,-0.405243973199526,-0.144963141214248,611.752085561823,-0.144963141214248
0.77,0.0439190014410127,-0.0144116856786916,-0.261056849720878,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.78,-0.00464105132025594,-0.0144116856786916,-0.0274969558610351,-0.0557772798034009,-0.144963141214248,613.888384484976,-0.144963141214248
0.79,0.00442609736186219,0.00448472116822198,-0.0246815678782621,-0.0529590000079147,-0.144963141214248,611.752085561823,-0.144963141214248
0.8,0.0048950878123847,0.00501233542528219,-0.0850951014523876,-0.172501034246386,-0.144963141214248,611.752085561823,-0.144963141214248
0.81,0.160638999481624,0.092537678005261,-0.786478630006654,-0.52267229757107,-0.144963141214248,611.752085561823,-0.144963141214248
0.82,0.140863235537001,0.0729964092875892,-0.726417019915891,-0.405948543125948,-0.144963141214248,611.752085561823,-0.144963141214248
0.83,0.0150760888167621,-0.0144116856786916,-0.145860558532833,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.84,-0.024065072423522,-0.0338357067819576,0.0304531132286378,0.0609464746353242,-0.144963141214248,611.752085561823,-0.144963141214248
0.85,0.00483646400371763,0.00489508781061004,-0.0850951014417341,-0.171796464285781,-0.144963141214248,611.752085561823,-0.144963141214248
0.86,-0.0632648574708714,-0.0144116856786916,0.206766784991167,-0.0557772798034009,-0.144963141214248,611.752085561823,-0.144963141214248
0.87,0.00524683065232029,0.00512958303817967,-0.0872066424497333,-0.173205604196326,-0.144963141214248,611.752085561823,-0.144963141214248
0.88,-0.101761156833021,-0.0726837489863515,0.438918984822558,0.294393983499946,-0.144963141214248,611.752085561823,-0.144963141214248
