,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,194,0.0,0.190888883463815,-0.0044651798972203,2.02433433668798,-0.173910174161047,0.107030584218486,0.158123235811269,1.03191739345293,1.75023448385066,-0.618427887765243,161.908569457944,150.921889281731,198.836022272442,-21.215283550879,201.93648
1,195,0.01,0.259283323968653,0.0051882068437522,2.02503818369937,-0.173205604196326,-0.112981801157334,0.233430658195815,-1.07287947547538,1.72618349484322,0.470777730951172,150.921889281731,155.804858248936,198.836022272442,-30.706399780795,165.47437
2,196,0.02,0.151806346030429,-0.0045824275123995,1.90702650451112,-0.0557772798034009,-0.144179391647129,-0.0477333045292313,-1.81172548795696,-0.597923030278375,1.86033061404635,176.862661920014,169.843394029655,198.836022272442,-19.8716455050038,176.76964
3,197,0.03,0.112606560980971,-0.0436063411424992,1.61410884759372,0.413231447826762,0.0642030160684602,-0.102272788617062,-0.0990923747148768,-1.66321625251399,-2.95047198968451,189.985641019381,179.914517524518,198.836022272442,-26.5513749502164,196.77676
4,198,0.04,0.200307774974756,-0.0241236962290946,1.61551654161134,-0.173205604196326,0.198926391428848,-0.0336667228608295,1.59831959853919,-0.292007428793143,-1.85830569766,184.797486491724,179.914517524518,198.836022272442,-37.2318135302476,199.2222
5,199,0.05,0.171288990937489,0.0249053469786577,2.0833401762917,-0.292043068475987,0.119225383033313,0.125481085288063,0.964312803646324,1.86967811687461,-0.615451874238323,166.791538425151,187.849342096228,198.836022272442,-35.3738285901948,208.82472
6,200,0.06,0.161694228006,-0.0046996751284681,2.1412902453474,-0.172501034225191,-0.103715317622604,0.124138000657381,-1.46012081711875,1.57573085298383,0.666949180812761,171.979692952807,179.914517524518,198.836022272442,-32.3277785915705,215.12119
7,201,0.0699999999999998,0.307550257701033,0.0239673660820695,2.14340178636243,-0.287815648807134,-0.297017635455059,-0.0833193847647095,-1.913489969944,-1.00775254919232,1.92205988476278,153.973744884438,174.75840748133,198.836022272442,-42.8010616296701,199.63194
8,202,0.08,0.268995334519917,-0.0045824275162823,1.96603234412855,-0.17391017411652,0.0772815162735367,-0.257695665229136,0.700002542385133,-1.84540628791473,-2.8672663324762,161.908569457944,179.868739690263,198.836022272442,-44.7351058314691,193.18771
9,203,0.0899999999999998,0.307374386280831,0.0925963018140228,1.67628199864981,-0.640805191925033,0.319064219180303,-0.0353710685449948,1.53243055461502,0.933921425109086,-1.38860178599102,166.791538425151,195.784166667938,198.836022272442,-28.9741703511624,194.08748
10,204,0.1,0.190537140631852,0.0050709592340281,2.14304986284314,-0.290633928589255,0.0054304657515528,0.19052723330127,-0.286589791515519,2.14359443143481,-0.001886853956742,174.726362996861,205.855290162801,198.836022272442,-16.4619746025563,174.20859
11,205,0.1099999999999998,0.219731796085166,0.0051295830381796,1.90948996901575,-0.172501034246572,-0.219693069638617,-0.006582551611663,-1.89758996707573,-0.273972380800379,1.62409036321333,176.862661920014,208.907145767305,198.836022272442,-43.51301302751,170.6731
12,206,0.1200000000000001,0.171230367131587,-0.004523803711597,2.02503818369937,-0.173910174120796,-0.0246166924064342,-0.169512011028735,-0.172465395162872,-2.02516174207753,2.97096659840798,179.914517524684,203.718991239648,198.836022272442,-54.8079422840339,180.49863
13,207,0.1299999999999999,0.0930652922641002,-0.0433718459143333,2.08404402328602,0.17696565912678,0.0916471319121121,0.0462932916792809,2.08859807281648,-0.110970382227205,-1.53916659519454,187.849342096228,213.744336899721,198.836022272442,-33.1319443876981,212.99635
14,208,0.1400000000000001,0.112547937176464,0.0049537116246576,2.1423460158741,-0.289929358662647,0.0283827950942833,0.109022907520271,0.16453950228613,2.1556048424824,-0.210698691230795,187.849342096383,208.907145767305,198.836022272442,-48.9244035256527,202.90184
15,209,0.1499999999999999,0.141039106954444,-0.0245926866846522,1.85365144094192,-0.0536635699413093,-0.143137715927941,-0.0029024485884911,-1.84032320454798,0.228284791537203,1.41843862279979,192.732311063434,208.861367932571,198.836022272442,-70.4136360593061,185.12305
16,210,0.1600000000000001,0.0834119055150351,-0.0240650724277585,2.02433433672392,-0.0557772798034009,0.0023639804523279,-0.0867818257990889,-0.453986847164502,-1.97355936175818,2.88794502455519,195.784166668132,203.718991239648,198.836022272442,-63.5723808627838,184.6879
17,211,0.1699999999999999,0.0442121204719221,-0.0143530618717246,2.02503818369937,-0.0557772798034009,0.045682618428935,0.008591877279945,2.01559148050949,-0.203179069001407,-1.69879750752696,200.972321195594,210.7107924292,198.836022272442,-71.0950388077892,218.6615
18,212,0.1800000000000001,0.0440948728621959,0.0052468306479059,2.02574203067696,-0.291338498520139,0.0167824618516951,0.0411124800854609,0.257778865079115,2.03028543616156,-0.269129802612065,200.972321195894,210.738259130007,198.836022272442,-72.7000015813697,208.98656
19,213,0.1899999999999999,0.0541000024446474,-0.03377708297413,1.90702650451966,0.17837479902415,-0.0590575312954171,-0.0240813121744424,-1.84888399491771,0.500195592947935,1.39984620825795,205.855290162801,210.710792429234,198.836022272442,-61.6443584265599,184.28322
20,214,0.2000000000000001,0.0636947653837523,0.014489850761328,1.73212052675243,-0.0536635700043345,-0.0296610219613001,-0.0581996794543414,-0.372561289908597,-1.69243002313371,2.89394307248741,205.855290162801,205.855290162801,198.836022272442,-44.5200242067169,177.49623
21,215,0.2099999999999999,0.0344414861134865,0.0051295830381796,1.79077444285348,-0.0557772798034009,0.0314005405294914,-0.0150510678128441,1.7276926967985,-0.474407162202033,-1.86991828659456,205.855290162801,205.855290162801,198.836022272442,-53.779506975208,210.90297
22,216,0.2200000000000002,-0.0242409438423479,0.0832360341004457,2.14304986285596,-0.525490577375109,0.0699315754434992,-0.0512390035727529,0.238902079527786,2.19356533023165,-0.348945258774609,205.855290162801,208.907145767305,198.836022272442,-38.5040375950078,206.31882
23,217,0.2299999999999999,0.0340897432684826,0.0049537116156777,1.79183021336844,0.0623556145521109,-0.0318347937294818,0.0131603861297344,-1.72185477574244,0.499759809767774,1.32309880730025,208.907145767305,205.901067997313,198.836022272442,-50.9082163268318,182.82104
24,218,0.2400000000000002,0.0638120129941902,0.0923618065993382,1.73106475627857,-0.404539403295692,-0.110528045344861,-0.0196526719025351,-0.351511370517079,-1.74260640296247,2.71297383613572,205.855290162801,197.966243426268,198.836022272442,-84.8968021605193,177.83015
25,219,0.25,0.015193336435008,0.0050709592305011,1.78901482532714,-0.0557772798034009,0.0107648646308254,-0.0118604295463845,1.58722237302066,-0.827290933568861,-2.08244247067509,208.907145767305,200.972321195594,198.836022272442,-75.4012086636233,208.5445
26,220,0.2600000000000002,0.0345001099190613,0.0147829697854658,1.79042251934992,-0.17250103425689,0.0314434805463365,0.0204963731239812,0.850088986848401,1.58515555042844,-0.588299585685699,205.855290162801,200.972321195594,198.836022272442,-89.3363644038966,212.92383
27,221,0.27,-0.0722147585193168,-0.0144116856786916,2.37273859814236,0.061651044589528,0.0496289625664195,-0.0544025193045834,-1.87471424707423,1.45572517950006,0.936523851426192,205.855290162801,200.972321195594,198.836022272442,-96.6904904224829,187.34004
28,222,0.2800000000000002,0.0637533891887934,-0.0243581914543869,1.6731146871752,0.179783938924031,-0.0270431277152078,-0.0626616738314999,-1.29633909115621,-1.07291191711003,2.36921359065074,203.718991239648,195.784166667938,198.836022272442,-92.1570412551785,176.06589
29,223,0.29,0.112372065748834,-0.0047582989363246,1.38090087726189,0.0623556145585251,0.0747707401768638,-0.0840205866608395,0.825251209446141,-1.10893457732966,-2.45669918489922,203.718991239648,195.738388833572,198.836022272442,-98.6388058656538,188.21036
