t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1500
0.001,1.19358049572571,4.58933258056641,-0.0302476457890753,4.17647002533439,0.0426442580450297,-0.0307078056448357,1.19356874562176,0.0410340968348175,4.17648615562865,0.000385530860065583,1.47843202002753,1500
0.002,1.97702525503841,4.58933258056641,-0.0626206805158315,3.99096315076362,0.084260780609156,-0.0678645287033043,1.97685219842856,0.0736744362800843,3.9911726130726,0.00265250765843547,4.9858113473186,1500
0.003,2.56946002780085,4.58933258056641,-0.00038921333218447,3.8595352654974,0.0284545432990975,-0.0211116144923573,2.56937332547976,-0.0026731114645137,3.85963922940053,0.00806497794863341,9.98521435022714,1500
0.004,3.01106094476257,4.58933258056641,-0.0219579535944157,3.77605534719417,0.0563202047069796,-0.0748705769173844,3.01021005272266,-0.0100484247557153,3.77646196587386,0.0175747816028293,16.1056743383331,1500
0.005,3.33339689712851,4.58933258056641,-0.0265852649529748,3.73584771501695,0.0700130710627922,-0.13286152616581,3.33085416446945,-0.0491449881601209,3.73618050287399,0.0318917316990821,23.0544068964057,1500
0.006,3.56335546123605,4.58933258056641,-0.101435198620761,3.73319067837013,0.158121551133573,-0.284856565982276,3.55339949618064,-0.0343929859326451,3.73637955627117,0.0515349402054562,30.6015488668739,1500
0.007,3.71770759220176,4.58933258056641,-0.0625981510652581,3.76802980872279,0.132404638570874,-0.347926553069995,3.70192049932197,-0.157364329615736,3.76706996158861,0.0768738998779311,38.5660049921411,1500
0.008,3.81651303503539,4.58933258056641,-0.0848013060537696,3.83311568048139,0.17349307198328,-0.496301727136074,3.78505582571053,-0.241309032968064,3.82944455718927,0.108161663367596,46.8108270337066,1500
0.009,3.87495927902367,4.58933258056641,-0.163167538331481,3.92314536343436,0.277666102516088,-0.723502647190668,3.81031192675415,-0.294320448287371,3.92193109078205,0.145562948289055,55.2319724700436,1500
0.01,3.89890948509919,4.58933258056641,-0.196530022397131,4.03956118888894,0.34771382177931,-0.926224144398852,3.79239081016612,-0.418140118464742,4.03287965875061,0.189179087945524,63.7551113674875,1500
0.011,3.89532516902006,4.60111904144287,-0.192126873569671,4.19568762278872,0.382921474754147,-1.10903887821872,3.73905117303149,-0.621467453805189,4.16703751935488,0.239061055128624,72.3182750736589,1500
0.012,4.00710563970757,4.60111904144287,-0.0534254374067649,4.21910640425251,0.273114491459703,-1.2170415956594,3.81818800474428,-0.966314659025397,4.11602798284978,0.295235372347049,80.9683635293824,1500
0.013,4.05662647862443,4.60111904144287,0.0899125035665265,4.28270060274642,0.126123940802317,-1.33667568304183,3.83113570155628,-1.38194395375459,4.05557179814255,0.357853493267456,89.8875609034852,1500
0.014,4.12536185217859,4.60111904144287,0.296938868825612,4.31528007270548,-0.119761282738709,-1.43850674511724,3.87781916126604,-1.89644547512355,3.87807676956189,0.427076949664542,98.9730157635851,1500
0.015,4.07808456748792,4.60111904144287,0.452414556102247,4.46197640631591,-0.350202427775559,-1.56945012924315,3.79107886517479,-2.45771314899117,3.74052419698304,0.502990273924464,108.123668690589,1500
0.016,4.13904951845887,4.60111904144287,0.354945175325502,4.49991100020112,-0.335643661620637,-1.99196574172662,3.6455163526624,-2.76693440171419,3.56453779527272,0.585632787735563,117.354559547637,1500
0.017,4.12201639962292,4.60111904144287,0.206254225054667,4.6108656045956,-0.241551980223347,-2.41515470089698,3.34672792064853,-3.07025106974601,3.44847609119102,0.675102131956406,126.750076992747,1500
0.018,4.14033639419666,4.60111904144287,0.212654535470216,4.68616117443037,-0.28868525651665,-2.7342760478433,3.11630260128182,-3.47422496478671,3.1580384139718,0.771510067835686,136.278269094549,1500
0.019,4.06695313584926,4.60111904144287,0.22203022178391,4.85886661905254,-0.340653544354388,-2.97906259434828,2.77751530824485,-3.94756425395786,2.85330792588154,0.874935125232578,145.885673913747,1500
0.02,4.09983793834169,4.60111904144287,0.350191780848131,4.92496145075576,-0.524659778272786,-3.22383932966652,2.55698364885948,-4.39494029465623,2.28364029145892,0.985456234247884,155.669848267817,1500
0.021,4.11085883312127,4.63631153106689,0.311151154257211,5.06203710675432,-0.550675506611066,-3.52930903935026,2.13071656759112,-4.76684670135181,1.790149633285,1.10319159490726,165.575702242355,1500
0.022,4.14458783204708,4.63631153106689,0.0734014105098768,5.13121114892907,-0.351721752169554,-3.87924338704624,1.46098145391224,-4.95133470829459,1.39187666561392,1.22831880411769,175.862531274086,1500
0.023,4.27882876602294,4.63631153106689,-0.104888575320432,5.08163316747755,-0.168109559936933,-4.20694932372784,0.788006732055015,-5.00533028900872,0.893266573247894,1.36112275257407,186.487017029286,1500
0.024,4.2919598897495,4.63631153106689,-0.167077817615249,5.13856435405004,-0.0766368853024807,-4.29326303924199,0.12933355417766,-5.13161390471038,0.277948854801823,1.50177221839547,197.215048192807,1500
0.025,4.45694606453174,4.63631153106689,-0.0926843943070432,5.0219479770609,-0.12339201505993,-4.43551996885921,-0.446230013495514,-4.99630062906362,-0.521696365432095,1.65027023480169,207.923588703176,1500
0.026,4.65290868299677,4.63631153106689,0.110036029118456,4.84175660582272,-0.325799668902959,-4.54980819913264,-0.98026144018638,-4.6315856986678,-1.44815964941064,1.80664813244807,218.738878201672,1500
0.027,4.66740492462767,4.63631153106689,0.013928016341942,4.82317661137091,-0.239210596584123,-4.30408400923136,-1.80547045435718,-4.34893286145243,-2.09929447685946,1.97096497885344,229.510306786398,1500
0.028,4.67957737891706,4.63631153106689,0.0769162164589616,4.80405116780316,-0.308516207057609,-3.97557590289202,-2.46964709826544,-3.87147799935979,-2.86107461862868,2.14309699467251,240.071814163843,1500
0.029,4.6710731902464,4.63631153106689,0.26991640218711,4.80486943067975,-0.534340488494674,-3.5954461360933,-2.99408528523489,-3.14369711769298,-3.672799808829,2.32290702760983,250.461811110812,1500
0.03,4.61198388172888,4.63631153106689,0.235100921131774,4.86312514130586,-0.553843244928552,-2.91185611204783,-3.58423795961898,-2.42321317264893,-4.25261876963535,2.51026478216846,260.653793400772,1500
0.031,4.55429351700723,4.54048538208008,0.288653472264236,4.81707481028092,-0.657074815584173,-2.18730141319782,-4.00507463025686,-1.44139035730945,-4.64309712142373,2.70501943360641,270.660520353235,1500
0.032,4.47837774192486,4.54048538208008,0.491568022840479,4.89787624066685,-0.935473660695872,-1.51881175564687,-4.24154655418942,-0.228320900128995,-4.98118180809623,2.90706517218474,280.55349402114,1500
0.033,4.4404381795655,4.54048538208008,0.410894876849317,4.95262601088044,-0.941319237106682,-0.522857811735441,-4.42865053205502,0.815995775154378,-4.97481026821394,3.11634609411335,290.4329626953,1500
0.034,4.26054612884041,4.54048538208008,0.401764493017304,5.16566637658319,-1.01550679738183,0.415653656823314,-4.25921354963517,1.97916754207886,-4.8783459297258,-2.95029060433499,300.343217311604,1500
0.035,4.17352748770537,4.54048538208008,0.321350497713635,5.32130098153091,-1.01403880562594,1.38890697520835,-3.94873843742918,3.07374739542978,-4.46056003036006,-2.72652787337588,310.161918754377,1500
0.036,3.99157852439078,4.54048538208008,0.0943356655351067,5.5958885317283,-0.824514536743958,2.3278577274462,-3.24386755816859,4.02740765622012,-3.97162186662451,-2.49551085902839,320.120706727722,1500
0.037,3.84180730144899,4.54048538208008,0.0427862167933184,5.8718003956347,-0.785247210996054,2.94460969352309,-2.46791161807389,5.03963730249927,-3.11395390585839,-2.25721141830475,329.969432446004,1500
0.038,3.74668602480578,4.54048538208008,0.126951907824573,6.11776355016152,-0.883470483839271,3.33391589442121,-1.71428637173049,5.90942716792488,-1.81279383783469,-2.01186534054869,339.293068709835,1500
0.039,3.59278496306454,4.54048538208008,0.0590492465491882,6.44568480719658,-0.837090052207882,3.51761557417137,-0.733465252542825,6.48812210638472,-0.389671556406261,-1.75992896881439,347.93440873387,1500
0.04,3.72359912347995,4.54048538208008,0.205008870270737,6.4911652603562,-1.00565959826417,3.72887459086706,0.052089872877395,6.40642790366797,1.4506064869359,-1.50182679236981,356.238787190661,1500
0.041,3.84128994155036,4.48470497131348,0.100394867913769,6.4578172622242,-0.933175033411536,3.66287954159156,1.16142197686687,5.79748625291702,2.99388920678466,-1.23761558012779,364.612698088168,1500
0.042,3.8744236136394,4.48470497131348,0.234425532646266,6.54987096186655,-1.10426359422485,3.32295065600667,2.00601909413343,4.7658974469615,4.62670824968237,-0.967238635453325,373.050074559496,1500
0.043,3.83691390933303,4.48470497131348,0.222642411460813,6.71354016197642,-1.13355901221784,2.61595750347279,2.81571382264582,3.40315861372833,5.89704069771079,-0.690677079855737,381.512355772304,1500
0.044,3.83252080880517,4.48470497131348,0.20434711944454,6.84466202946383,-1.16878504576823,1.70772969061207,3.43709656526434,1.64197817865004,6.74680401683882,-0.407857558967381,390.146661677901,1500
0.045,3.7343696656987,4.48470497131348,0.184197110556067,7.08352897612788,-1.18265673420427,0.624909485504735,3.68631706592827,-0.335923142825391,7.17371698275841,-0.118640048753637,398.95790165174,1500
0.046,3.75421625352982,4.48470497131348,0.250970556137222,7.21740270290365,-1.29489384355575,-0.414436853948718,3.73970159135784,-2.54631857697841,6.87632994747156,0.177121477923121,408.07918204679,1500
0.047,3.96440111285619,4.48470497131348,0.0100151605836267,7.13565584515261,-1.07879723169458,-1.82102938670972,3.52142420900926,-4.2507178498738,5.83204814523481,0.479782719417193,417.725125674329,1500
0.048,4.24439692199131,4.48470497131348,-0.00864642803475379,6.93205050336209,-1.05626941407853,-3.01987154931054,2.98250830976073,-5.66594393844067,4.13111468525479,0.789585684050565,427.532628747738,1500
0.049,4.36369666798802,4.48470497131348,-0.0015644808075348,6.84687590139553,-1.05698719772392,-3.902640469612,1.95224189657855,-6.5955713256868,2.12022886336388,1.10660128284972,437.355089876869,1500
0.05,4.38408169266066,4.48470497131348,-0.0121641751928382,6.8424163477414,-1.04804000495769,-4.34287613906801,0.599789209467936,-6.92171814618441,-0.0828687674090927,1.43078113962292,447.078730446783,1500
