timestamp,iq,id,iq_ref,id_ref,vq,vd,omega,omega_ref,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.822282292987,0.0
0.001,0.0,0.0,10.0,0.0,0.0,1.0999999999999999,20.729882577742217,84.822282292987,0.0
0.002,0.48871474818515,-0.2561352583083811,10.0,0.0,0.13817487841392195,1.9362413776996332,41.51774194518072,84.822282292987,0.0
0.003,0.9711661396114875,-0.5089162567853648,10.0,0.0,0.3714009640057994,2.6544935998956496,63.335598543517754,84.822282292987,0.0
0.004,1.3756361339447722,-0.7162489037876855,10.0,0.0,0.673408444443576,3.2845760229688543,85.89522651577195,84.822282292987,0.0
0.005,1.699621243849913,-0.8768065454925906,0.1880541408811247,0.0,1.0238114332624118,2.770943245129208,87.77164266715171,84.822282292987,0.0
0.006,1.4821275630916566,-0.7496520224158649,-0.7796475385504011,0.0,1.2722182714599108,2.3625504737915897,87.55891623206918,84.822282292987,0.0
0.007,1.1757376874317287,-0.572296928896989,-0.700650660399958,0.0,1.4367076336475886,2.0697322863133567,87.14721704355216,84.822282292987,0.0
0.008,0.9140644269468441,-0.4207601934415264,-0.5180504136471,0.0,1.540570750903764,1.8676610720597637,86.34677071009992,84.822282292987,0.0
0.009000000000000001,0.7207031299317788,-0.30839142248972484,-0.1330721310921078,0.0,1.6029952375588177,1.755357909637475,86.10202571457432,84.822282292987,0.0
0.01,0.5974339092849775,-0.2360522359214243,-0.023497067545184436,0.0,1.6411133364931432,1.6803569875885305,85.73985943597062,84.822282292987,0.0
0.011,0.5175892504371631,-0.1887774309708906,0.148410300326834,0.0,1.6634426966502658,1.6420322477351574,85.46664489608094,84.822282292987,0.0
0.012,0.4708149841221857,-0.16035692350057063,0.2785739442407341,0.0,1.6770531390341081,1.6267185677408114,85.76860580312034,84.822282292987,0.0
0.013000000000000001,0.4460842823740226,-0.14479937743110252,0.11813025561970014,0.0,1.6863440441871946,1.5975994923259804,85.00505979237084,84.822282292987,0.0
0.014,0.42336847382403575,-0.13011348824854274,0.49807548600060847,0.0,1.6903340789341017,1.6179712591190683,85.66841759544494,84.822282292987,0.0
0.015,0.4241761168120502,-0.12828569036205306,0.15793523143898303,0.0,1.6959080880099389,1.5951739735877686,85.04282424090745,84.822282292987,0.0
0.016,0.41275765441344825,-0.12011913999772865,0.46852648922852147,0.0,1.6977649250638518,1.614044365713374,85.50742439807341,84.822282292987,0.0
