timestamp,iq,id,iq_ref,id_ref,vq,vd,omega,omega_ref,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4954179418514,0.0
0.001,0.0,0.0,10.0,0.0,0.0,1.0999999999999999,4.777900200945711,308.4954179418514,0.0
0.002,0.4296729961350246,-0.22461415640187934,10.0,0.0,0.1347075572042067,1.942735970425147,10.620705457758712,308.4954179418514,0.0
0.003,1.0243041876288923,-0.5466244944173291,10.0,0.0,0.37339295134818806,2.6535563984252253,16.818637359031573,308.4954179418514,0.0
0.004,1.6612078900259921,-0.8940685234061363,10.0,0.0,0.6942905886863937,3.253050227690952,23.224930818848087,308.4954179418514,0.0
0.005,2.2670095258923237,-1.223797507798737,10.0,0.0,1.0758435932106492,3.7644152948426,29.772802506290002,308.4954179418514,0.0
0.006,2.8036394969294296,-1.5137415194647545,10.0,0.0,1.4989743554369797,4.2098278752760905,36.378043341142444,308.4954179418514,0.0
0.007,3.256866324089068,-1.756004615346489,10.0,0.0,1.9480827999143575,4.608523622611678,42.95141743142202,308.4954179418514,0.0
0.008,3.6274011314346057,-1.9513278932057503,10.0,0.0,2.4112129042832575,4.976034079125028,49.48967881278655,308.4954179418514,0.0
0.009000000000000001,3.9245725918031042,-2.1046060012155383,10.0,0.0,2.8796884029690855,5.324122987856856,55.97564658249696,308.4954179418514,0.0
0.01,4.161177420550944,-2.2231116123977275,10.0,0.0,3.347628078809457,5.661195739025506,62.391193461765035,308.4954179418514,0.0
0.011,4.350695011510085,-2.3144410741827306,10.0,0.0,3.8113422468671847,5.992874295943301,68.7218220607833,308.4954179418514,0.0
0.012,4.505551106958101,-2.3855132656545646,10.0,0.0,4.268757500254972,6.322617419385398,74.96012800236696,308.4954179418514,0.0
0.013000000000000001,4.636290130703733,-2.4420359257476414,10.0,0.0,4.7189123113437095,6.652295024164528,81.10160390062788,308.4954179418514,0.0
0.014,4.751284035425997,-2.4883947805382447,10.0,0.0,5.161553649227521,6.982678410292622,87.14163863054014,308.4954179418514,0.0
0.015,4.8568200031517375,-2.5277114057415337,10.0,0.0,5.596830432160218,7.31382857419368,93.07435823243358,308.4954179418514,0.0
0.016,4.957384515555723,-2.562000248053,10.0,0.0,6.025073159591978,7.645384663310722,98.89242277979778,308.4954179418514,0.0
0.017,5.056023392345358,-2.592370172994315,10.0,0.0,6.446645026512699,7.976764784936414,104.58676676353781,308.4954179418514,0.0
