t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.00487553115210946,-0.0145289255946183,-0.0267931781716553,-0.055072756106464,0.00483162993081687,-0.0145435839861012,0.0266267300745922,-0.0551534233500962,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.02,-0.0144116856786916,0.0149002173966153,-0.027848879358281,-0.173205604196326,0.0144566202825991,0.0148566245349523,0.0273256519847996,-0.173288921025356,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.03,0.102073978270386,0.0729965208418948,-0.551863784136409,-0.405948990030918,-0.101853055070042,0.0733044628100061,0.550635255816011,-0.407613829256216,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.04,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,-0.0557772798034009,0.00459750524602667,-0.0144256364494399,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.05,0.0632259634047636,0.0535725347761124,-0.318655875304011,-0.289225292061377,-0.0630638799910034,0.053763239962623,0.317780929210101,-0.290186349548215,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.06,0.0341484931546913,0.0537483604633216,-0.260705683045365,-0.289929661681947,-0.0339860113368588,0.0538512476238208,0.259828873960849,-0.290715699870846,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.07,0.0339727315644518,0.0146072458034686,-0.201700148737211,-0.17179717309489,-0.0339284611081169,0.0147097806492229,0.201180382126451,-0.17240554669576,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.08,-0.00475823141125496,-0.0144116856786916,-0.0271454377011248,-0.0557772798034009,0.0047146848026201,-0.0144259903464684,0.0269768602569159,-0.0558590076973387,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.09,-0.00440670823077726,-0.0140015852721039,-0.028903964888173,-0.057185505478471,0.00436440177454358,-0.0140148301706998,0.0287311264244997,-0.0572725378996286,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.1,-0.00464105132025594,-0.0144116856786916,-0.027848879358281,-0.0557772798034009,0.00459750524602667,-0.0144256364494399,0.0276802987059917,-0.0558611321701058,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.11,-0.0437821659801103,-0.0340701088477848,0.148464512776542,0.0623550547138819,0.0436790707562324,-0.0342021805252513,-0.148275516432101,0.0628031498345488,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.12,-0.033660089630663,-0.0530842124415736,0.0884040981540752,0.176967492679169,0.0334996158417962,-0.053185627597486,-0.0878692332900304,0.177233675910108,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.13,-0.0144702543585422,0.0147245113570635,0.0311566292979238,-0.172501696785153,0.0145146580433816,0.0146807424127289,-0.0316774616944712,-0.172406813564779,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.14,0.0438021696287402,0.0341486640826423,-0.260355142226234,-0.172501748148378,-0.0436988370680074,0.0342807958151181,0.259832980220727,-0.173287263200456,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.15,-0.0435479083548835,-0.0336601537303702,0.147409786380538,0.0602434352068179,0.0434460523098218,-0.0337915197931333,-0.147227172174173,0.0606883545655191,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.16,-0.0239480965975056,-0.014236018098974,0.0884044059874415,-0.0564810331381261,0.0239049930083521,-0.0143082791148484,-0.0885745818749477,-0.0562137843239598,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.17,-0.0814008881051151,-0.0527330524843459,0.317396307969196,0.175560859091779,0.0812412571344673,-0.0529786518121177,-0.316864646966196,0.17651863091614,1.5677762099521,-0.144963141214248,-0.112918657414947,-0.144963141214248
0.18,-0.0435479468130616,-0.0336602178273337,0.14740994029226,0.0602437433464429,0.0434460905742445,-0.0337915840059524,-0.147227325154578,0.0606886631685695,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.19,-0.0434894165919342,-0.0338358683145316,0.147058552942328,0.0609474453245752,0.0433870301358587,-0.0339670569242497,-0.146873814148199,0.0613913007081935,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.2,0.0732898684776818,0.034324408578713,-0.437020639962295,-0.289930380680892,-0.0731858706687358,0.0345455956702645,0.436143024613249,-0.291248909828049,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.21,0.112021216038403,0.0537486168533305,-0.611225554082515,-0.289930432037485,-0.111858378303844,0.0540866883771123,0.61034714410825,-0.291775079579843,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.22,-0.0430797563216019,-0.0334261824054205,0.14530197531993,0.0595407090039871,0.0429786090312356,-0.03355613566353,-0.145121493038357,0.0599792657414976,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.23,-0.0439576925459899,-0.0343626360315465,0.207820793129281,0.0637612261052996,0.0438537130566827,-0.0344952364848604,-0.207627279292144,0.0643885774425591,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.24,-0.0425531552676926,-0.0333092159780954,0.142491902651398,0.0588376746880781,0.0424523636306566,-0.0334375793753414,-0.142313556427851,0.0592677478969169,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.25,-0.00469956872144162,-0.0142361334751345,-0.0274975946194521,-0.0564805709221736,0.00465655256770163,-0.0142502617756176,0.0273268915510899,-0.0565633591621411,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.26,-0.0049921300885719,-0.0147627644470075,-0.0257413248371071,-0.0536675605169719,0.00494752211594107,-0.0147777739139333,0.0255791253854889,-0.0537450574539254,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.27,-0.0141776502589997,0.0147246908318464,0.0297513364243339,-0.172502415790773,0.0142220558203086,0.0146818055839193,-0.0302721774012666,-0.172411776709344,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.28,-0.00475806048384247,-0.0144116856786916,-0.0271464637923427,-0.0557772798034009,0.00471451387598714,-0.0144259898302484,0.0269778863434543,-0.0558590107962494,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.29,-0.0240653194198029,-0.0144116856786916,0.0887565885544045,-0.0557772798034009,0.0240216847602393,-0.0144842999195071,-0.0889246374216964,-0.0555089705678511,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
0.3,-0.0328415297204314,-0.0524412944728359,0.0841916056303528,0.174158128632014,0.0326830013490817,-0.0525402404179938,-0.0836652445723664,0.174411602474916,1.5677762099521,-0.144963141214248,-0.144963141214248,-0.144963141214248
