t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.0240064601632588,-0.00464105132025594,0.0301012359380773,-0.0557772798034009,0.0160399042895681,0.0184545646740549,0.0332030384515681,-0.0539884023180012,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.02,-0.0144116856786916,0.0149002173966153,-0.027848879358281,-0.173205604196326,-0.00567933071992469,0.0199363578705219,0.16386591008487,-0.0626394837030434,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.03,-0.0144116856786916,-0.0241823200371289,-0.027848879358281,0.061651044589528,0.028148701232893,0.000363187803842209,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.04,-0.0241823200371289,0.0344414861134865,0.0894589528164431,-0.290633928589255,-0.0177000541796622,0.0381799508920668,0.206756752657776,-0.222985716844487,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.05,-0.0142944799478164,0.0630501548035421,-0.0282006771459945,-0.404540661629714,-0.0474143821248159,0.0439491813968256,0.364274993703604,-0.178191341163196,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.06,0.00542257599423118,-0.0540216104333285,-0.087909883962355,0.181896436585307,0.0440428865363417,-0.0317484309812383,-0.113414421136001,0.167187411066423,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.07,0.00501239439982353,-0.0045238626818998,-0.0861510489618234,-0.0564814953607137,0.00140535714748716,-0.00660412011338942,0.092033608837592,0.0462815017013701,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.08,0.00518817308313044,-0.0533184529775835,-0.086854516270927,0.178375204794925,0.0435516588398225,-0.0311933900075483,-0.110895151490881,0.164510443614085,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.09,0.00501241149234286,-0.0533184657936806,-0.0861511002657182,0.178375256138327,0.0436396941946622,-0.0310412653440033,-0.111247478101381,0.163901625054452,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.1,0.0149002173966153,-0.0727425843358508,-0.145156711533001,0.295099570426685,0.0555003364811321,-0.0493276059099353,-0.182727662158785,0.273431579835018,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.11,-0.0142945312253738,0.0144901768100032,-0.0282005232343118,-0.171093573803479,-0.00538309145842234,0.0196295994174257,0.162213943491464,-0.0612773779178237,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
0.12,0.00518815599061124,-0.0045239054153928,-0.0868544136631381,-0.0564812385645684,0.00131736987379643,-0.00675627259707224,0.092385643042967,0.0468904301760253,2.61705109019401,-0.144963141214248,-0.144963141214248,4999.71007371757
