t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.02,S_pct:3.19,kp:0.0886,ki:5.7015"
0,-0.0360468967643571,0,0.0707738178260047,-0.288001103067844,-0.311222230611117,0,0,0,0,0,0,0,0
0.01,0.0336648938125964,0.000269882701104507,0.0885964068165196,-0.0605872721542419,0.141378244922423,0.000248766115926254,-0.000624072190559052,-0.00290634569339036,0.0216477706536392,-2.35825201866416,-0.0170898439878066,0,0
0.02,0.025181463661376,0.000167374120792374,0.052403432160191,0.108043245723851,-0.677920391540294,0.000200775039674703,-0.000631318847766154,-0.00412190709455657,0.0256416482130339,-2.35831452139685,-0.00273096756872139,0,0
0.03,0.00941657979591788,0.000143378230859526,-0.028329088145812,0.0364956216451372,0.362214991686322,0.000167558342977604,-0.000619526207459668,-0.00330620352857549,0.0259016204950575,-2.35831617634212,-0.000226945481602627,0,0
0.04,0.0227020976429777,0.000130576983792707,-0.0908432888512681,0.307458615979937,0.644861251336898,0.000152020508973951,-0.000594040803907638,-0.00298011577918214,0.0250797585250717,-2.35830608753822,-0.000241100602362884,0,0
0.05,-0.0213265477420756,0.000149008439620957,0.0403710167824372,-0.24744185200085,-0.306890767593507,0.000167400019429549,-0.000620561961667289,-0.00309747901342341,0.0257518669525669,-2.35830955440018,-0.0015825123913655,0,0
0.06,-0.0665516580567736,0.000146648584632203,0.0631165342402347,-0.388878168420909,-1.19920800209497,0.000167039235756542,-0.000621335980432045,-0.00316161998911012,0.0258731074212192,-2.35831279415338,-0.00096025632480951,0,0
0.07,-0.00573739754833651,0.000157623071572743,-0.030635561912263,0.0827158724697219,-0.325544069023752,0.000171228211036648,-0.000635477512764133,-0.00298255896725622,0.026190447380548,-2.3583117593833,-0.00205350457461069,0,0
0.08,-0.0422667805879134,0.000146067672176287,-0.021684056036994,-0.192975591977564,0.0980934977053996,0.000166137315358641,-0.000621565252180944,-0.00313483423275898,0.0259029964637918,-2.35831423232145,-0.000642659743284709,0,0
0.09,-0.0404720477903338,0.000144637539051473,0.0560878458000213,-0.0143488462843936,-0.401241471503885,0.000163847745015247,-0.000618363330717252,-0.00306974863680266,0.0257924754675254,-2.35831268756772,-0.000683105905818012,0,0
0.1,0.037580901872108,0.000145745347253978,-0.166247211647999,-0.374080545737774,-0.301889469839469,0.000164580265370862,-0.000619006384316453,-0.00306620924187928,0.0257842848067336,-2.35831228321281,-0.000829836791468406,0,0
0.11,0.038211108258503,0.000146082471474074,0.0316335901380144,-0.206335718965613,0.189458509950659,0.000164930725105771,-0.00061934892548154,-0.00307075378855718,0.0257883792023349,-2.35831239907475,-0.000840397183092571,0,0
0.12,-0.0163222248290704,0.000146085978485644,-0.0246401144254953,0.0598378203862535,0.270931998243473,0.000164896276021023,-0.000619313382539903,-0.00306782398857385,0.0257853893846412,-2.3583124515409,-0.000826611333767298,0,0
0.13,-0.0519800301600438,0.000166452897246927,0.0887002176995523,-0.488528078007382,-0.0264070727026744,0.000178558384912966,-0.000653092412696327,-0.0030307961973012,0.0267519260118398,-2.3583174729,-0.00212885065045921,0,0
0.14,-0.0507919302502666,0.000140324467793107,-0.130686579110319,0.147765932619653,-0.289171340177026,0.000176902098108537,-0.000666023138534556,-0.00386835416121782,0.0283233536994423,-2.35831756164827,-0.00265836065290701,0,0
0.15,0.0842696776411222,0.000142700810101815,0.163926156349373,0.190271317494856,0.630363517152619,0.000163209707242067,-0.000621172296260431,-0.00309953637486652,0.0259949696142295,-2.35831698349044,6.32774646072542e-05,0,0
0.16,0.00259103595073345,0.000143432174809277,0.017407681827333,-0.328818070410017,-0.102918953106532,0.000161721810695634,-0.00061648905031179,-0.00299829804064804,0.0257337639626317,-2.35831237540592,-0.00055144321231609,0,0
0.17,-0.133708549420911,0.000146526683238335,0.128914193505853,0.295960058951002,-1.10484371775192,0.000164534937779483,-0.000618987456204441,-0.00302868235353616,0.0257479478150315,-2.35831197376429,-0.000888088493239669,0,0
0.18,0.0284117742891116,0.000146843580296263,-0.0772601165436436,0.169286720455927,-0.207986329821521,0.000165127975074005,-0.000619549758898854,-0.00304607393416296,0.0257637340490171,-2.3583123997213,-0.000859529940127245,0,0
0.19,0.0924672040381302,0.000146644131746143,0.059135232402269,0.318608971562038,-0.437308157213069,0.000164919203408988,-0.000619336703010251,-0.00304158543773996,0.0257590554042856,-2.3583124828761,-0.00082263018768851,0,0
0.2,-0.0530048337914406,0.000146674035931937,-0.123828838181932,-0.109900047810646,0.709534986527251,0.000164840086571331,-0.000619256880522117,-0.0030354864894434,0.0257529117445649,-2.35831244809898,-0.000821834142530028,0,0
0.21,0.0133356099801783,0.000146779086207971,-0.0931121443249451,0.134627569850654,0.251739210070049,0.000164853458078751,-0.000619270267791386,-0.00303135894362379,0.0257487663425122,-2.35831243621728,-0.000825486684251579,0,0
0.22,-0.00180325207216943,0.000146868449519388,-0.00957715432519988,-0.296027115054433,0.745730562491848,0.000164862823078169,-0.000619279670217393,-0.0030275847138093,0.0257449761984344,-2.35831243854927,-0.000825931902855295,0,0
0.23,-0.00155232555633523,0.000146948630572297,0.0723967578170936,-0.472455201628946,0.321977171577704,0.000164862411904665,-0.000619279257561581,-0.003023645117141,0.0257410200371382,-2.35831243998487,-0.000825606941319119,0,0
0.24,-0.112488225598297,0.000147029481013305,-0.284245967815301,-0.561001819751816,0.0222129218476071,0.000164861426259044,-0.000619278267619784,-0.00301965261358131,0.0257370107048219,-2.35831243989336,-0.000825529464612069,0,0
0.25,-0.0382253854163569,0.000147111335536465,0.0824755417070643,-0.201090674815581,-1.0089269575329,0.000164861385259791,-0.000619278226370715,-0.00301567134380686,0.0257330126447021,-2.35831243974008,-0.000825554595043473,0,0
0.26,0.057478307503779,0.00015317763609346,0.0834342866755233,-0.438238970733903,-0.056369442897657,0.000168727047059821,-0.000627371663162169,-0.0029937390794329,0.0259217283656859,-2.35831251767136,-0.00138926585012936,0,0
0.27,0.0222611881671921,0.000139020732603967,-0.0223413328568744,0.580520627295529,0.120438679437179,0.000162152613936197,-0.000609375840364625,-0.00316366954584646,0.0255222145543508,-2.3583147281408,0.000239217342777766,0,0
0.28,0.0235874816053903,0.000171132560353726,-0.0852067579931209,0.295474231541174,0.959731987961364,0.000162932407942683,-0.000609895841170151,-0.00206863829600231,0.0244093940284725,-2.35831313817078,-0.000138920414463069,0,0
0.29,-0.102318644375724,0.000147039449075237,-0.106051195004692,0.24592942443267,-0.151386178601672,0.000164117373926884,-0.000617767651469952,-0.00297664896668246,0.0256556357900809,-2.35831153414661,-0.000895928554610302,0,0
0.3,0.0814549438638079,0.000146856662468053,-0.364437743017439,-0.214102930967103,-0.417003093002398,0.000162211850495613,-0.000611677441658661,-0.00288684586770798,0.0253564929140225,-2.35830642857698,-0.00152088036042747,0,0
0.31,0.0652657547661484,0.000151144340634346,-0.00835485461989752,-0.0831451034671322,0.539231357816291,0.000168441097160684,-0.000622366980529847,-0.00304585758537747,0.0257380140851881,-2.3583117422158,-0.00128650415722374,0,0
0.32,-0.101691203085794,0.000147706072311848,-0.0355406192810247,-0.414060696329067,-0.327225410026041,0.000165737151102552,-0.000620106137221335,-0.00303087712323981,0.0257457045795777,-2.35831297800728,-0.000801263338553556,0,0
0.33,0.0574884577677174,0.00014701098552905,-0.0143283868843272,-0.00122176478931,-0.607133707723413,0.000164612465655182,-0.000619022985736113,-0.00299807556754707,0.0257150785165218,-2.35831256398295,-0.000776516648781326,0,0
0.34,-0.0433084179939283,0.000147371232742444,-0.0622005179953605,0.109152211831218,-0.0491777479420156,0.000164750661347621,-0.000619166465263888,-0.00299118107105827,0.0257083902304046,-2.35831239765606,-0.00082312275992894,0,0
0.35,-0.0407981378833846,0.000147559374454431,0.209386800143251,-0.214062502847119,-0.0799727674261229,0.000164875836743859,-0.000619292676202409,-0.00298970785047309,0.0257069353487241,-2.3583124229236,-0.000830279258742105,0,0
0.36,-0.0208819322143217,0.000147623621160164,0.0799676050606742,0.293067321856735,-0.311465868057764,0.000164874119011747,-0.000619291010021302,-0.00298626060189821,0.0257034762134921,-2.35831244226984,-0.000826280111932217,0,0
0.37,-0.0443102602606854,0.000147692873724736,-0.0233768136518175,-0.0939066997769887,-0.644938788614972,0.000164861261473468,-0.000619278102339422,-0.0029820780649408,0.025699278182243,-2.35831244164705,-0.000825156990883144,0,0
