t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.71,S_pct:-0.11,kp:0.0837,ki:0.0276"
0,0.0429194545036954,0,-0.179942180092049,-0.273104826197137,-0.31759374009675,0,0,0,0,0,0,0,0
0.01,0.0696927006757104,1.3435097571346e-05,0.10267705182014,-0.612736465996248,0.133433988522489,-0.000167909922162354,0.000853335506021251,0.00793330333141367,-0.0421754949304456,0.710951676559339,-0.00148588878001066,0,0
0.02,0.028984218772822,1.25464694065158e-05,0.0867554719051599,-0.0794520802482167,0.493185113983523,-0.000185413707742008,0.000943601782759221,0.00883496114906285,-0.0467243404804953,0.71094071810405,-0.00156132197617374,0,0
0.03,-0.051961405178807,1.2570378203236e-05,-0.0332304645267322,-0.382040490993299,0.865155584065043,-0.000191826023668479,0.000977034659074119,0.00915384626440348,-0.0483957692433282,0.710929701192247,-0.00153273717299638,0,0
0.04,-0.00379178667983853,1.14296644824208e-05,0.0452176962373397,0.0574242233380351,0.281735706403059,-0.000187425236249331,0.000957016646083998,0.00897156984220919,-0.0474376667105359,0.710919630417012,-0.00141392882109151,0,0
0.05,0.0894905182309109,1.12123561848421e-05,0.0167239179058804,0.179635456680424,0.535646130585099,-0.00019105215645647,0.000976456311105533,0.00915944817076298,-0.0484182822729603,0.710909799404226,-0.00136939411848072,0,0
0.06,0.0328779464923269,1.05850331237889e-05,-0.0250776674199086,-0.404580439583367,0.27870870644791,-0.000190776944946606,0.000976565065682011,0.00916613972591596,-0.0484474833321926,0.710900474648828,-0.0012935710231109,0,0
0.07,0.0807646538717097,1.06100605989923e-05,0.0162779262702126,0.0598794269096944,-0.829510416781431,-0.00019571824254928,0.00100332214558526,0.00941162251164084,-0.0497849433180304,0.710891789227141,-0.00127150692533176,0,0
0.08,-0.00321190190667032,9.43220311455661e-06,-0.131786748945185,-0.25772467992505,-0.26209065132475,-0.00019021031255789,0.000976512875228405,0.00917537806395106,-0.0484885545320324,0.710883423342509,-0.00115444444662938,0,0
0.09,-0.0367058324799548,8.87964870344149e-06,-0.0954072485736077,-0.144239879066199,-0.314438311769661,-0.000189702104317925,0.000975361776641943,0.00916802551799966,-0.0484518964721286,0.710875640855972,-0.00108885065598165,0,0
0.1,-0.0356137950217088,8.37587231217185e-06,-0.105555399383693,0.235906854390573,-0.698558019211463,-0.000189376667388072,0.000974973059665289,0.00916817525481579,-0.0484515457911067,0.710868317613898,-0.00102841676550306,0,0
0.11,0.00781200107461352,7.90213016443886e-06,0.0629719570147316,0.214419705852296,-0.17646304990017,-0.000189075380737086,0.000974627351691325,0.00916855715363269,-0.0484522038572481,0.710861424031356,-0.00097156651141068,0,0
0.12,0.0228582814256553,7.45619308872847e-06,0.0755719769137526,-0.448104779318978,0.444677053035675,-0.000188791928847613,0.000974302498106729,0.00916893145844478,-0.0484528446223433,0.710854934826801,-0.000918052210234204,0,0
0.13,-0.0498998727110421,8.08859567769105e-06,0.0374249374063027,-0.0954913014233504,0.409526730353373,-0.000197767964690449,0.00102092039872714,0.0095957936243996,-0.0507607360989437,0.710848501855222,-0.000950656305440912,0,0
0.14,0.228006108445723,6.54804944133502e-06,0.00449192586293505,-0.261941539761145,0.718369454892911,-0.000207852139718636,0.00107573945872376,0.0101486932565634,-0.053561218858853,0.7108424819275,-0.00100089240424082,0,0
