t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,T_ass,S_pct,omega_seen,iq_ref
0.18,0.0148611348591459,-0.033855248051891,-0.144922095868438,0.0611813312915275,0.0218608347612132,-0.0298183677202445,0.0196236183565883,0.156078450697395,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.19,0.053885048487129,-0.141078189502733,-0.37918583672371,0.646913813370719,0.0951242301131748,-0.117294649704089,-0.37003616525338,0.652190629422318,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.2,0.00516866557529329,-0.0144116856786916,-0.0867374111080707,-0.0557772798034009,0.00988553504144167,-0.011691363687571,0.0917177322037829,0.0471417121813845,2.61705109019401,-0.144963141214248,1968.93363587386,0,0,0,0,-0.00464105132025594
0.21,-0.0241041549632564,-0.0144507682156278,0.0304531132370366,-0.0555424231576045,0.0245796674532452,0.0136262590758564,0.0328235315590433,-0.054175350963687,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.22,0.00512958303817967,-0.0144116856786916,-0.086502795445643,-0.0557772798034009,0.00990510821134803,-0.0116575356558953,0.0916002328661621,0.0469386397442714,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.23,-0.0046801338568364,-0.0339138718589841,-0.0277315715286674,0.0614161879458697,0.0316981618428524,-0.0129337115001779,-0.0392705822928754,0.0547613875612232,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.24,0.0148611348591014,0.0149002173966153,-0.144922095868171,-0.173205604196326,-0.020339635099827,-0.00540083806206804,0.222498080037653,0.0386936632460155,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.25,-0.00462151005158794,0.0148415935906113,-0.0279661871901623,-0.172970747548128,-0.0105316677738009,0.0114330761113572,0.163721378730794,-0.0624203274566969,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.26,0.00511004176960063,-0.0534551405752777,-0.0863854876142956,0.178844512335327,0.0437090987174158,-0.0311942185367892,-0.11153625950945,0.164339511005301,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.27,-0.0241432375001488,0.0343046972340558,0.0306877288982677,-0.289929358651074,-0.0176012292390409,0.0380776167660682,0.23558049390808,-0.171763210853726,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.28,0.00511004176977853,-0.0143530618734881,-0.0863854876153636,-0.0560121364483922,0.00986415274911385,-0.0116112618855665,0.0917447642182644,0.0467194835009176,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.29,-0.024104154963878,-0.102288771099676,0.0304531132398351,0.413701161124382,0.100608169268992,-0.0303644406493234,-0.373331953859749,0.180829463995562,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.3,-0.00462151005147676,0.0539436722927994,-0.0279661871908297,-0.290633928589255,-0.0443766137424144,0.0310160327628372,0.265565171618864,-0.12134796123652,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.31,0.00512958303817967,0.073445858472468,-0.086502795445643,-0.407827396333718,-0.0661403076186749,0.032342950654052,0.396318487436252,-0.129373781487948,2.61705109019401,-0.144963141214248,1971.94276550004,0,0,0,0,-0.00464105132025594
0.32,0.00516866557538224,-0.0145875570961031,-0.0867374111086047,-0.0548378532138142,0.0100377611842844,-0.0117794429524271,0.0909046081139439,0.0476121922890893,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.33,-0.00468013385728061,-0.0339138718585399,-0.0277315715273341,0.0614161879432003,0.0316981618426904,-0.012933711499571,-0.0392705822912327,0.0547613875587322,2.61705109019401,-0.144963141214248,1968.93363587385,0,0,0,0,-0.00464105132025594
0.34,0.0246317692182041,-0.0144116856786916,-0.203576011959538,-0.0557772798034009,0.000138096347781348,-0.0285377236008586,0.150232402820951,0.148271786696797,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.35,0.0149002173966153,-0.0338552480538924,-0.145156711533001,0.0611813313011489,0.021841261592861,-0.0298521957532306,0.0197411176869509,0.156281523141176,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.36,-0.00460196878265532,-0.033855248051563,-0.0280834950236322,0.0611813312899506,0.0316082734540339,-0.0129720078077531,-0.0388910522558783,0.0549483761869594,2.61705109019401,-0.144963141214248,1968.93363587394,0,0,0,0,-0.00464105132025594
0.37,0.00512958303817967,-0.0533183516940235,-0.086502795445643,0.178139942387525,0.0435809140204123,-0.0311426264572947,-0.110867666768135,0.16408818714073,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.38,0.0246317692178039,-0.0143139793355739,-0.203576011957135,-0.0562469930987287,5.35262685037678e-05,-0.0284887906755792,0.150638964865263,0.148036546640828,2.61705109019401,-0.144963141214248,1971.96412848922,0,0,0,0,-0.00464105132025594
0.39,0.00512958303817967,-0.0533183516956246,-0.086502795445643,0.178139942396077,0.0435809140217981,-0.0311426264580966,-0.110867666775538,0.164088187145013,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.4,0.0148806761281697,-0.0728205378764052,-0.145039403702455,0.295333410147756,0.0555775960356437,-0.0493497322945043,-0.18298881264552,0.273447154350616,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.41,-0.0241236962320589,0.0342656146982765,0.0305704210690563,-0.172501034262956,-0.0175771877932393,0.0380411295813964,0.133998731715537,-0.112851660886123,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.42,0.00507095923171203,-0.0144116856786916,-0.0862681797800248,-0.0557772798034009,0.00993446796660682,-0.0116067936076916,0.0914827335269435,0.0467355673043967,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.43,-0.00462151005152123,0.0147634285154723,-0.0279661871905628,-0.0553075665054004,-0.0104640117096937,0.0113939297710301,0.0618775858418738,-0.00349269367514767,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.44,-0.0241236962311917,-0.0144898507532746,0.0305704210655854,-0.0553075665075385,0.0246232820700243,0.0136235999209829,0.0325615008667305,-0.0541592671517893,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.45,0.0246317692179373,-0.102171523487603,-0.203576011957936,0.412996591180862,0.0760989420992121,-0.0724892769860772,-0.255516520549653,0.383041361601993,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.46,0.00511004176971182,-0.0533574342331608,-0.0863854876149631,0.178374799045078,0.0436245286387482,-0.0311452856124537,-0.111129697467995,0.164104270954532,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.47,-0.00469967512539267,-0.0336793766382598,-0.0276142636979891,0.0604767613659077,0.0315049802394452,-0.0127993584658827,-0.0385162078796418,0.0541893712407078,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.48,0.0246317692184699,-0.102249688563161,-0.203576011961133,0.413466304480988,0.0761665981634493,-0.0725284233270178,-0.25592308259772,0.383276601661052,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.49,-0.0241236962308581,0.0734458584722012,0.0305704210642505,-0.407592539683649,-0.0514897898235942,0.0576632325704987,0.337483036458628,-0.230589308408861,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.5,-0.00464105132025594,0.0148025110532753,-0.027848879358281,-0.0555424231552024,-0.0104880531569239,0.0114304169572735,0.0620221171971372,-0.0037118499226439,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.51,-0.00468013385741404,0.0148415935908782,-0.0277315715269336,-0.172970747549197,-0.0105023080190944,0.0114838181591391,0.163603879393697,-0.0626233998950387,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.52,-0.00468013385723614,-0.0339138718585844,-0.0277315715274676,0.0614161879434676,0.0316981618427066,-0.0129337114996317,-0.0392705822913972,0.0547613875589816,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.53,0.0149783824702199,-0.0341679083479772,-0.145625942854119,0.0628253278144845,0.0220727395043215,-0.0300764371738795,0.018553149218596,0.157511008190606,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.54,-0.00460196878363155,0.0147243459818055,-0.0280834950177718,-0.172266177620637,-0.0104399702656205,0.0113574425875895,0.163170285342942,-0.0619659311681898,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.55,-0.024123696230793,0.0343437797695933,0.03057042106399,-0.290164215290198,-0.0176448438547056,0.0380802759186558,0.235842524593792,-0.171779294655185,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.56,-0.00460196878287656,-0.0339529543955646,-0.0280834950223041,0.061651044589528,0.0316928435343879,-0.0130209407329373,-0.0392976143057375,0.055183616241827,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.57,0.0148220523222123,0.0148415935908131,-0.144804788038569,-0.172970747548936,-0.0202693198824054,-0.00539636978551219,0.222236049347128,0.0387097470556613,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.58,-0.0338552480530002,0.0539045897563062,0.0889897214926426,-0.407592539689516,-0.0297020545008571,0.0562998274948864,0.308225701153791,-0.281154345671806,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.59,0.00512958303817967,-0.0534160580387401,-0.086502795445643,0.178609655691927,0.0436654841012743,-0.0311915593830284,-0.111274228821505,0.164323427199163,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.6,-0.00462151005192096,0.0148415935916104,-0.0279661871881631,-0.17297074755213,-0.0105316677744989,0.0114330761121458,0.163721378733257,-0.0624203274604317,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.61,0.00514912430697999,-0.0144507682162922,-0.0866201032783186,-0.0555424231536122,0.00992914965837016,-0.0116940228420942,0.0914557015111076,0.0471577959921018,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.62,-0.00468013385768089,-0.0337380004397274,-0.0277315715261326,0.0607116179945961,0.031545935698791,-0.0128456322337438,-0.0386607392187027,0.054408527474048,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.63,-0.0046019687830089,-0.0340311194700586,-0.0280834950215096,0.0621207578848558,0.0317604995980366,-0.0130600870727691,-0.0397041763516513,0.0554188562950284,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.64,-0.00462151005172137,-0.0339920369326337,-0.0279661871893613,0.0618859012361229,0.0317364581511225,-0.0130235998867342,-0.0395596449972464,0.0551997000481831,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.65,0.00511004176973405,0.0344024035765953,-0.0863854876150966,-0.290399071943729,-0.0323363171132914,0.0128062677733998,0.294619225905806,-0.0706653039542101,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.66,-0.0436845062172868,0.248867827753442,0.14787825324378,-1.34490542503658,-0.193530539633574,0.16244833641285,1.09002793290921,-0.801547057603556,2.61705109019401,-0.144963141214248,1966.79092805405,0,0,0,0,-0.00464105132025594
0.67,-0.0241823200371289,0.0346173575328846,0.0308050367290811,-0.291338498539403,-0.0178522803242688,0.0382680301578408,0.236741430378049,-0.172570467234777,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.68,0.0148220523216786,0.0149392999340836,-0.144804788036166,-0.173205604196326,-0.0203538899617485,-0.00534743686004071,0.222439330368446,0.0385921270267741,2.61705109019401,-0.144963141214248,1968.89731879228,0,0,0,0,-0.00464105132025594
0.69,-0.0241823200371289,0.0343437797702604,0.0308050367290811,-0.172970747548401,-0.0176154841000902,0.0381310179670796,0.134287794416082,-0.113289973370096,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.7,-0.0241041549629039,-0.0143530618730228,0.0304531132354493,-0.0560121364502565,0.0244950973740342,0.0136751920002275,0.033230093603038,-0.054410591014862,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.71,0.00514912430664808,-0.0144507682156284,-0.0866201032763261,-0.0555424231576012,0.00992914965796182,-0.0116940228414744,0.0914557015135625,0.0471577959883794,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.72,-0.02414323750037,0.0734067759369523,0.0306877288989319,-0.407592539692723,-0.0514461752081009,0.0576605734181908,0.337424286795935,-0.230690844634963,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.73,0.00511004176988918,0.034304697235453,-0.0863854876160278,-0.28992935865827,-0.0322517470356008,0.0127573348493219,0.294212663869299,-0.0704300639044578,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.74,0.00512958303817967,0.0344414861134865,-0.086502795445643,-0.290633928589255,-0.0323799317296722,0.0128089269274532,0.294881256595189,-0.070681387762105,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.75,0.00511004176951168,-0.0534551405750998,-0.0863854876137617,0.178844512334258,0.0437090987173064,-0.0311942185366231,-0.111536259508792,0.164339511004303,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.76,-0.0241432374999709,0.209824372850853,0.0306877288977337,-1.11028363286846,-0.169522920740837,0.1259807235363,0.945641109801104,-0.58260996693724,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.77,0.00507095923270938,0.0344414861134865,-0.0862681797840162,-0.290633928589255,-0.0323505719749129,0.0128596689747936,0.29476375725797,-0.0708844601985249,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.78,0.00512958303817967,-0.0534160580388312,-0.086502795445643,0.178609655692474,0.0436654841013532,-0.0311915593830741,-0.111274228821979,0.164323427199437,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.79,-0.0241432375005046,-0.014353061873755,0.0306877288993357,-0.0557772798034009,0.0245146705448182,0.0137090200319581,0.0329093132426284,-0.054496043426698,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.8,0.00511004176940103,0.0344805686510438,-0.0863854876130974,-0.173440460845854,-0.0324039731766676,0.0128454141136116,0.193385276085568,-0.0120905302565033,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.81,0.00512958303817967,-0.053416058037677,-0.086502795445643,0.178609655685538,0.0436654841003542,-0.031191559382496,-0.111274228815975,0.164323427195964,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.82,-0.00464105132025594,-0.0338552480525608,-0.027848879358281,0.0611813312947477,0.0316278466250479,-0.0129381797761556,-0.0390085515991154,0.0547453037497182,2.61705109019401,-0.144963141214248,1966.79092805398,0,0,0,0,-0.00464105132025594
0.83,0.0148611348595917,-0.0727814553386537,-0.144922095871114,0.29533341014378,0.0555535545883796,-0.0493132451084224,-0.183047562310952,0.273345618129958,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.84,-0.0338943305902928,-0.0729573267556113,0.0892243371556108,0.296037980084855,0.0801233103897022,-0.0072008545107187,-0.300921745286611,0.0710321843057022,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.85,-0.024143237500459,0.0733090695955442,0.0306877288991989,-0.4071228264054,-0.0513616051300581,0.057611640494191,0.337017724757214,-0.230455604585314,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.86,-0.0338943305891636,0.053806883411155,0.0892243371510919,-0.289929358639889,-0.0295979112501883,0.0562847225997882,0.20626440892307,-0.222429784320818,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.87,-0.024143237499704,-0.0143530618725541,0.0306877288969328,-0.0560121364521338,0.0245146705433779,0.0137090200318666,0.033112594267515,-0.0546136634520981,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.88,-0.00464105132025594,0.0148025110534977,-0.027848879358281,-0.172735890900998,-0.0104880531571163,0.0114304169573849,0.163459348039354,-0.0624042436491544,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.89,0.0051100417696451,-0.0534551405753666,-0.0863854876145626,0.178844512335862,0.0437090987174705,-0.0311942185368723,-0.111536259509779,0.164339511005799,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.9,-0.0046019687833647,0.0148025110543872,-0.0280834950193737,-0.055542423157875,-0.0105076263276812,0.0113965889263471,0.0621396165364027,-0.00350877748802472,2.61705109019401,-0.144963141214248,1966.77597396157,0,0,0,0,-0.00464105132025594
0.91,-0.0241823200371289,0.0347932289439066,0.0308050367290811,-0.292277925100452,-0.0180045064616256,0.0383561094194199,0.237554554443454,-0.173040947327728,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.92,0.00512958303817967,-0.0534942231124358,-0.086502795445643,0.179079368982457,0.0437331401641657,-0.031230705722575,-0.111680790862868,0.164558667250649,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.93,-0.0241041549621923,-0.0143530618724891,0.0304531132322454,-0.0560121364523946,0.0244950973732159,0.0136751919998789,0.0332300936064932,-0.0544105910131597,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.94,-0.00462151005161072,-0.0339138718582741,-0.0279661871900255,0.0614161879416033,0.0316688020876011,-0.012984453546951,-0.0391530829520975,0.0549644599952738,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.95,-0.00462151005169967,0.0148415935909465,-0.0279661871894916,-0.172970747549471,-0.0105316677740351,0.0114330761116217,0.16372137873162,-0.06242032745795,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.96,-0.00464105132025594,-0.0339529543955646,-0.027848879358281,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.97,0.00514912430655913,-0.0534551405756769,-0.0866201032757921,0.178844512337726,0.0436895255479326,-0.0312280465685306,-0.111418760174372,0.164542583442809,2.61705109019401,-0.144963141214248,1968.89731879224,0,0,0,0,-0.00464105132025594
0.98,-0.0241432375005479,-0.0143530618738201,0.0306877288994659,-0.0560121364470624,0.0245146705448963,0.0137090200319631,0.0331125942618568,-0.0546136634517507,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
0.99,-0.00462151005149899,0.0537678008740313,-0.0279661871906963,-0.406887969735846,-0.0442243875983419,0.030927953497398,0.366189278362582,-0.179569874851087,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
1,0.00507095923217568,-0.0533183516944238,-0.0862681797818803,0.178139942389663,0.0436102737757854,-0.0310918844096929,-0.110985166108275,0.163885114703532,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
1.01,-0.00464105132025594,-0.0339529543955646,-0.027848879358281,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
1.02,0.00514912430666977,0.0734849410102488,-0.0866201032764563,-0.408062252982184,-0.0661839222358478,0.0323456098085123,0.396580518128314,-0.129389865297084,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
1.03,0.00511004176977853,-0.0144507682154938,-0.0863854876153636,-0.0555424231584095,0.00994872282762951,-0.0116601948099426,0.0913382021773751,0.0469547235521296,2.61705109019401,-0.144963141214248,1968.91227288472,0,0,0,0,-0.00464105132025594
1.04,4.41168567869305,0.0149002173955479,4.78177223980963,-0.290633928589255,-2.22234084077058,-3.81108826078679,-2.14323001900869,-4.28443449237834,2.61705109019401,-0.144963141214248,1987.76785755153,2000,0,0,-0.144963141214248,4.49962138791861
1.05,4.55824519406911,0.0149002173962834,4.54715657545724,-1.11263219933709,-2.29574022852102,-3.93794338060908,-1.3142470973747,-4.49303214987028,2.61705109019401,-0.144963141214248,1951.1278895349,2000,0,0,-0.144963141214248,4.50939202227705
1.06,4.38233469307996,-0.121624856493881,6.54144837634227,-0.644445469984718,2.78372224212652,3.38681863207634,3.80590878434734,5.35918978478674,-0.715715918310501,205.855290162801,1956.2101446723,2000,0,0,-0.0568963414407788,4.440997581768
1.07,4.50935293973998,0.17116197269172,7.83189318417923,-1.81661500408086,-4.34121375151826,-1.23183745667441,-6.88610391822195,-4.14972453891739,1.88522174594863,407.519393277917,2019.05242935304,2000,0,0,136.561789996785,4.53870392535235
1.08,4.49966047045532,0.0539534429278244,9.4150796872169,-2.05182393783873,1.67249537439913,4.17763264852182,1.48037473607226,9.52166989709953,-0.368813984276843,561.701653647959,1960.1165198511,2000,0,0,334.478421787743,4.58755709714453
1.09,4.50937248100887,-0.0534258286738139,10.7058177646289,-1.700243534589,4.48017688444235,-0.515082105841353,10.8347182172482,0.337998874531795,-1.69711007711356,726.678863917357,1878.97317265718,2000,0,0,473.057911087412,4.59732773150297
1.1,4.55819634089923,0.141771904546282,11.2925328872443,-4.98706233438587,3.30234060557373,-3.14512315814258,11.7409091204168,-3.8135472676575,-2.30072232629994,605.788759712444,1606.21785060897,2000,0,0,615.633983537954,4.61686900021984
1.11,4.5193287574214,-0.0240553017890738,12.5231507006694,-5.22321069472064,3.95564038165157,2.18582255598382,8.49122955294284,10.5834896944415,-1.07129431244718,854.868983528972,1493.33337402445,2000,0,0,694.76255800433,4.59732773150297
1.12,4.39227142822272,0.0246708517550509,14.5762137254841,-5.10507780037468,-3.68891081631277,2.38423864984164,-15.0330917513225,3.54033590428774,1.00262510085665,1042.86331196542,1946.25010872136,2000,0,0,694.76255800433,4.58755709714453
1.13,4.57773760961465,-0.0729866386578648,14.8703631146629,-4.75326254049117,4.10100903308122,-2.03537062533812,15.3937306434995,-2.59889607644211,-2.04742982462897,1215.66303851918,1181.94980002681,2000,0,0,694.76255800433,4.58755709714453
1.14,4.52894306162812,-0.0339724956639635,16.5123794955323,-4.87033857991344,-3.50929621788771,-2.86309612850322,-9.82192021643854,-14.1389093550169,2.24763269905693,1387.76421027636,1448.63681239893,2000,0,0,694.76255800433,4.61623304177083
