t,iq,id,vq,vd,omega,r
0,0,0,0,0,948.982129859508,0
0.01,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,953.865098826714,-0.144963141214248
0.02,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,935.860360497541,-0.144963141214248
0.03,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,945.927909768266,-0.144963141214248
0.04,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,938.910273190463,-0.144963141214248
0.05,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,927.92432618843,-0.144963141214248
0.06,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,927.922456594265,-0.144963141214248
0.07,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,922.736171660774,-0.144963141214248
0.08,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,911.752424181288,-0.144963141214248
0.09,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,909.923821940161,-0.144963141214248
0.1,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,901.983553550147,-0.144963141214248
0.11,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,909.914950532555,-0.144963141214248
0.12,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,901.989272308769,-0.144963141214248
0.13,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,893.743543417986,-0.144963141214248
0.14,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,901.972519278704,-0.144963141214248
0.15,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,893.741068955121,-0.144963141214248
0.16,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,883.979365101611,-0.144963141214248
0.17,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,877.873894274566,-0.144963141214248
0.18,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,875.737595351413,-0.144963141214248
0.19,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,870.854626384207,-0.144963141214248
0.2,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,872.988359197722,-0.144963141214248
0.21,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,864.764772167244,-0.144963141214248
0.22,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,856.830607452298,-0.144963141214248
0.23,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,851.939866838759,-0.144963141214248
0.24,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,854.980578195693,-0.144963141214248
0.25,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,849.79682271313,-0.144963141214248
0.26,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,841.861998141419,-0.144963141214248
0.27,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,843.998297064572,-0.144963141214248
0.28,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,846.744967108626,-0.144963141214248
0.29,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,828.734235080513,-0.144963141214248
0.3,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,817.757837672205,-0.144963141214248
0.31,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,822.927424563696,-0.144963141214248
0.32,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,825.992348997999,-0.144963141214248
0.33,-0.00464105132025594,-0.00464105132025594,-0.027848879358281,-0.0557772798034009,807.986400931426,-0.144963141214248
0.34,-4.52867811771591,-0.17103353346356,-0.613687605344503,0.887155087019882,598.850945870548,-0.144963141214248
0.35,-4.6063181780034,0.0242042019309278,-1.32033603603672,1.00318080052508,451.774183010391,-0.144963141214248
0.36,-4.26469595444209,0.238516673607376,-2.54996727111482,-0.520583907548361,260.788691043872,-0.144963141214248
0.37,-2.96531820530533,0.00437149506229395,-2.43195930601127,0.182583629318738,176.862661920014,-0.144963141214248
0.38,-2.9259441123371,-0.0240074018039703,-3.13755648042884,0.41323526643965,176.862661920014,-0.144963141214248
0.39,-2.95537262756784,-0.0239491292628869,-3.31316811188254,0.413235367204627,176.862661920014,-0.144963141214248
0.4,-2.92504783620561,0.0137344311646842,-4.23238531623334,0.187485966883512,40.9947421826467,-0.144963141214248
0.41,-0.747209262561372,-0.0141785619689415,-0.673041956319256,-0.409463151102406,40.7499019591387,-0.144963141214248
0.42,-1.94103310320019,-0.0726275840109959,-3.01080304341404,0.529263297196713,124.981116643447,-0.144963141214248
0.43,-2.13475586978187,-0.00475757964288389,-2.54961750659563,0.0623512921460596,124.981116643447,-0.144963141214248
0.44,-2.17354711156156,-0.0341859775041313,-2.37505466541771,-0.053676839429215,124.981116643447,-0.144963141214248
0.45,-2.22193432933821,0.0630544204466606,-2.55346390982192,-0.404562022718185,124.981116643447,-0.144963141214248
0.46,-0.863583289697321,0.0540409938413764,-0.557482191844124,-0.0564772250912234,27.932108420222,-0.144963141214248
0.47,-0.610478612172326,0.00495489115101548,-0.555034997699924,-0.289934084040028,27.932108420222,-0.144963141214248
0.48,-1.19660022080452,-0.0626826350219201,-1.2606296558674,0.176280393845483,67.9114168392234,-0.144963141214248
0.49,-1.27464887632811,-0.033778312806771,-1.49489570669011,0.0609514015438799,67.9114168392234,-0.144963141214248
0.5,-1.24551161484159,-0.00469925679902807,-1.96342811024121,-0.0557772798034009,67.9114168392234,-0.144963141214248
0.51,-1.30413542099221,0.00524597722737935,-1.6701585298044,-0.408062252982184,67.9114168392234,-0.144963141214248
0.52,0.317964448646031,0.00524596046345148,0.676347425284675,-0.173904944973265,-36.1568592743606,-0.144963141214248
0.53,0.395954957375608,-0.0531451411415748,1.02827087147805,0.176981648946572,-36.1568592743606,-0.144963141214248
0.54,0.395664097643043,-0.00464105132025594,1.20528020226116,-0.0557772798034009,-36.1568592743606,-0.144963141214248
0.55,-0.952101766276752,-0.227329916881894,-1.14436824871067,0.991291100615506,48.9899120912987,-0.144963141214248
0.56,-0.952450739268911,-0.0535523782928257,-1.55250158733187,0.179079368982457,48.9899120912987,-0.144963141214248
0.57,0.494591649699659,-0.0523894339840499,1.20178899867422,0.173488672943927,-57.2146629454373,-0.144963141214248
0.58,0.689597233857072,-0.00440849766319264,1.61201770354208,-0.057174752335817,-57.2146629454373,-0.144963141214248
0.59,0.67035132913584,0.0244383316346768,1.9454467085006,-0.28853802208604,64.7096257828515,-0.144963141214248
0.6,-1.20642907740785,-0.00475729461212486,-1.6701585298044,-0.172507069460232,64.8595612347199,-0.144963141214248
0.61,-1.13849954301056,-0.159634595983905,-2.31290959607455,0.759236650972107,64.8595612347199,-0.144963141214248
0.62,0.786838436592847,0.00507147815836822,1.38019391507772,-0.172507270963805,-62.0976319126439,-0.144963141214248
0.63,0.864713020589132,0.0439216379826844,1.43954529689089,-0.289237463601402,-62.0976319126439,-0.144963141214248
0.64,-1.08947190567506,-0.01446977379238,-1.43519415776404,-0.0550791480744521,61.8077056302154,-0.144963141214248
0.65,-1.17705909460082,0.0534019575131123,-1.67050718717771,-0.28784180462784,61.8077056302154,-0.144963141214248
0.66,-1.07070012861337,-0.1211918074507,-2.35518074255696,0.41044636664143,-54.0447469207455,-0.144963141214248
0.67,0.669590782375202,-0.0046991142836491,1.32084263393939,-0.0557772798034009,-54.1628073409338,-0.144963141214248
0.68,0.660342630867666,-0.0141794673529745,1.67032663602297,-0.0564750085250456,-54.1628073409338,-0.144963141214248
0.69,-0.855092563885056,0.00501349064363936,-1.20057874504227,-0.172507976239659,51.7365821353524,-0.144963141214248
0.7,-1.02055487333635,0.034093259221649,-1.43658808269183,-0.288541346935039,51.7365821353524,-0.144963141214248
0.71,-1.01101639023914,0.0537506371057735,-1.67050688521923,-0.289239075683092,51.7365821353524,-0.144963141214248
0.72,0.337853340667634,-0.0243563831846755,1.02687669492259,-0.0550799540889144,-44.0916838460707,-0.144963141214248
0.73,0.532859863723754,-0.0240082820420597,1.08622727153517,-0.0564745047529095,-44.0916838460707,-0.144963141214248
0.74,0.55234311139143,0.0440961119102206,1.1455776468245,-0.290633928589255,-44.0916838460707,-0.144963141214248
0.75,-0.562263160537736,-0.0723395410426644,-1.14157697678228,0.176291275199347,43.8017575636422,-0.144963141214248
0.76,-0.874343484250492,-0.0628009573530492,-1.25923301340573,0.176291678259259,43.8017575636422,-0.144963141214248
0.77,-0.864340916597073,-0.13194919364374,-1.55354680456874,0.532757986045649,43.8017575636422,-0.144963141214248
0.78,-0.874343450718246,-0.0241243492885242,-1.66981052666566,-0.0557772798034009,43.8017575636422,-0.144963141214248
0.79,0.435385269009196,-0.0336631425623601,1.08518371501709,0.0602578037122636,-41.0398282415672,-0.144963141214248
0.8,0.463769858059839,0.0144365855367611,1.26532049448632,-0.171116045175364,-41.0398282415672,-0.144963141214248
0.81,0.550952358349461,0.0244970149601225,0.975876885156607,-0.289937509680737,-41.0398282415672,-0.144963141214248
0.82,-0.825258462996165,0.0350787954932881,-1.26062452271841,-0.294115519438871,43.8017575636422,-0.144963141214248
0.83,-0.893768777937908,-0.0048148378168154,-1.37688894936759,-0.0550810623984557,43.8017575636422,-0.144963141214248
0.84,-0.913078364853893,0.101909199418992,-1.43693367022869,-0.521313877377084,43.8017575636422,-0.144963141214248
0.85,0.454694587658346,-0.0240664959050041,0.969267694126867,-0.0557772798034009,-44.0916838460707,-0.144963141214248
0.86,0.513607895465527,0.0150739284489109,1.2604516712935,-0.173901519359091,-44.0916838460707,-0.144963141214248
0.87,0.533033314893405,0.0148423220966759,1.32014854000833,-0.173205604196326,-44.0916838460707,-0.144963141214248
0.88,-0.766924192025544,0.0248445125023522,-1.20127470098888,-0.174597031461627,43.8017575636422,-0.144963141214248
0.89,-0.90330789816113,-0.0722251923560617,-1.26097091545588,0.174905691618122,43.8017575636422,-0.144963141214248
0.9,-0.864456874862601,-0.00498827221812055,-1.611852012952,-0.0536907434161679,43.8017575636422,-0.144963141214248
0.91,0.201063026116016,-0.0438393122893606,0.617344197602698,-0.0550818684129176,-41.0398282415672,-0.144963141214248
0.92,0.493661300959966,-0.00429393101912934,0.910613778039504,-0.174596225447336,-41.0398282415672,-0.144963141214248
0.93,0.40705602676986,-0.0142381506740198,1.4909024700722,-0.0564724896903114,-41.0398282415672,-0.144963141214248
