t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r
0,0,0,0,0,0,0,0,0,0,-0.144963141214248,0,0
0.01,0.014704804714023,0.0341483670895981,-0.202930818899658,-0.289459645372827,-0.0146016057502128,0.0341926215151581,0.202055692802278,-0.290071199130213,1.5677762099521,-0.144963141214248,564.707731418191,-0.144963141214248
0.02,0.0148513642258784,-0.00454334497878208,-0.144863441958899,-0.056364421412683,-0.014865017907332,-0.00449847147158026,0.144692554422349,-0.0568016682158335,1.5677762099521,-0.144963141214248,561.701653647959,-0.144963141214248
0.03,-0.0339041012247388,0.0341483670885318,0.0888724136671723,-0.289459645368555,0.0340070785052287,0.0340458171617259,-0.0897462089814804,-0.28918992060819,1.5677762099521,-0.144963141214248,566.889808175616,-0.144963141214248
0.04,-0.0241823200371289,-0.0241823200371289,0.0308050367290811,0.061651044589528,0.0241091764314458,-0.0242552430734816,-0.0306187031660961,0.0617437980957318,1.5677762099521,-0.144963141214248,564.753509252463,-0.144963141214248
0.05,-0.0142651261656809,-0.00464105132025594,-0.0284354185096861,-0.0557772798034009,0.0142510446129153,-0.00468411243681668,0.028266835182456,-0.055862903584183,1.5677762099521,-0.144963141214248,561.74743148212,-0.144963141214248
0.06,-0.0241334668660366,-0.0240846136949442,0.0305117671528454,0.0610639029759741,0.0240606185672718,-0.0241573896348309,-0.0303272081609113,0.0611557734528261,1.5677762099521,-0.144963141214248,564.753509252463,-0.144963141214248
0.07,-0.18969686607636,-0.0922347883479091,0.849027166184446,0.29533341014614,0.189417441540111,-0.0928072735359404,-0.848131354103798,0.297896220610126,1.5677762099521,-0.144963141214248,561.701653647959,-0.144963141214248
0.08,-0.0725469601166058,-0.0239869073520485,0.263074544460103,0.0604767613581474,0.0724741861098364,-0.0242058979216419,-0.262890698087726,0.0612710002057156,1.5677762099521,-0.144963141214248,561.701653647959,-0.144963141214248
0.09,-0.0727912259725123,-0.0241823200371289,0.264247622767182,0.061651044589528,0.0727178606835121,-0.0244020474258373,-0.26406022457775,0.0624488209098869,1.5677762099521,-0.144963141214248,564.785553736298,-0.144963141214248
