t,iq,id,vq,vd,omega,omega_obs,r
0,0,0,0,0,-0.144963141214248,0,0
0.01,-0.0336012115590074,-0.0142944380665058,0.20500716751028,0.0609464746438646,-0.144963141214248,574.824632747326,-0.144963141214248
0.02,0.140980483157373,0.0729964092915935,-0.727120866949376,-0.405243973195258,-0.144963141214248,577.87648835183,-0.144963141214248
0.03,0.00477784020055625,0.043684506215487,-0.0260892618720596,-0.287815648798058,-0.144963141214248,577.87648835183,-0.144963141214248
0.04,0.0538655072176455,0.0440948728592099,-0.262112620209968,-0.289929358640428,-0.144963141214248,574.867358725742,-0.144963141214248
0.05,-0.0628544908257564,-0.0628544908257564,0.321963076176139,0.294393983525699,-0.144963141214248,577.87648835183,-0.144963141214248
0.06,0.00524683065014318,0.00536407826210668,-0.0285527263493019,-0.057186419692057,-0.144963141214248,577.87648835183,-0.144963141214248
0.07,-0.0531424802760116,-0.0434304697236467,0.205359091006989,0.177670229091662,-0.144963141214248,577.87648835183,-0.144963141214248
0.08,-0.0336012115586075,-0.0142944380663725,0.204655244011702,0.0609464746430634,-0.144963141214248,577.87648835183,-0.144963141214248
0.09,-0.0142944380661949,-0.0142944380661949,0.0304531132319703,0.060946474641996,-0.144963141214248,577.87648835183,-0.144963141214248
0.1,-0.0627958670201998,-0.0627372432138659,0.263309160092777,0.293689413581142,-0.144963141214248,577.833762373407,-0.144963141214248
0.11,0.0631671511245657,0.0244363565293599,-0.376605064399028,-0.171796464297069,-0.144963141214248,577.87648835183,-0.144963141214248
0.12,-0.0241823200371289,0.00483646400838209,0.0894589528164431,-0.0543681399152792,-0.144963141214248,577.83376237346,-0.144963141214248
0.13,0.014607098366373,0.024436356530857,-0.0850951014619992,-0.171796464306066,-0.144963141214248,574.824632747326,-0.144963141214248
0.14,-0.0533183516940235,-0.0437235887540002,0.206062937998277,0.179079368982457,-0.144963141214248,577.87648835183,-0.144963141214248
0.15,0.0533378929618707,0.0048364640070492,-0.25929723223493,-0.0543681399088714,-0.144963141214248,577.87648835183,-0.144963141214248
